"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"CAT","CATERPILLAR INC DEL","COM","149123101","330","0.0%","2,600","",""
"CCO.TO","CAMECO CORP","COM","13321L108","317","0.0%","27,890","",""
"AQN.TO","ALGONQUIN PWR UTILS CORP","COM","015857105","310","0.0%","30,845","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","276","0.0%","3,200","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","275","0.0%","14,068","",""
"GG","GOLDCORP INC NEW","COM","380956409","268","0.0%","27,332","",""
"BPY","BROOKFIELD PPTY PARTNERS L P","UNIT LTD PARTN","G16249107","265","0.0%","16,444","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","260","0.0%","4,234","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","260","0.0%","1,496","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","256","0.0%","4,029","",""
"BBU","BROOKFIELD BUSINESS PARTNERS","UNIT LTD LP","G16234109","244","0.0%","8,044","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","243","0.0%","6,072","",""
"MS","MORGAN STANLEY","COM NEW","617446448","242","0.0%","6,100","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","240","0.0%","1,516","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","239","0.0%","1,059","",""
"DEO","DIAGEO P L C","SPON ADR NEW","25243Q205","234","0.0%","1,648","",""
"T","AT&T INC","COM","00206R102","234","0.0%","8,189","",""
"UNP","UNION PAC CORP","COM","907818108","233","0.0%","1,685","",""
"SDY","SPDR SERIES TRUST","S&P DIVID ETF","78464A763","226","0.0%","2,525","",""
"ABT","ABBOTT LABS","COM","002824100","225","0.0%","3,115","",""
"OVV","ENCANA CORP","COM","292505104","223","0.0%","38,666","",""
"BMY","BRISTOL MYERS SQUIBB CO","COM","110122108","205","0.0%","3,950","",""
"EQIX","EQUINIX INC","COM PAR $0.001","29444U700","202","0.0%","572","",""
"IMG.TO","IAMGOLD CORP","COM","450913108","153","0.0%","41,558","",""
"MAXR","MAXAR TECHNOLOGIES LTD","COM","57778L103","128","0.0%","10,695","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","69","0.0%","22,996","",""
"TA.TO","TRANSALTA CORP","COM","89346D107","50","0.0%","12,180","",""
