"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"SO","SOUTHERN CO","* SOUTHERN CO COM","842587107","1,581","0.3%","35,990","",""
"IBM","INTERNATIONAL BUSINESS MACHINES CORP","* INTERNATIONAL BUSINESS MACHS COM","459200101","1,579","0.3%","13,888","",""
"MO","ALTRIA GROUP INC","* ALTRIA GROUP INC COM","02209S103","1,537","0.3%","31,117","",""
"ETR","ENTERGY CORP","* ENTERGY CORP NEW COM","29364G103","1,536","0.3%","17,851","",""
"CVX","CHEVRON CORP","* CHEVRON CORP NEW COM","166764100","1,529","0.3%","14,056","",""
"SPG","SIMON PROPERTY GROUP INC","* SIMON PPTY GROUP INC NEW COM","828806109","1,518","0.3%","9,036","",""
"DIS","WALT DISNEY CO","* DISNEY WALT CO COM DISNEY","254687106","1,454","0.3%","13,245","",""
"FE","FIRSTENERGY CORP","* FIRSTENERGY CORP COM","337932107","1,412","0.3%","37,593","",""
"KMB","KIMBERLY-CLARK CORP","* KIMBERLY CLARK CORP COM","494368103","1,360","0.3%","11,934","",""
"HON","HONEYWELL INTERNATIONAL INC","* HONEYWELL INTL INC COM","438516106","1,359","0.3%","10,274","",""
"CCI","CROWN CASTLE INTERNATIONAL CORP","* CROWN CASTLE INTL CORP NEW COM","22822V101","1,321","0.3%","12,160","",""
"AES","AES CORP","* AES CORP COM","00130H105","1,320","0.3%","91,318","",""
"GIS","GENERAL MILLS INC","* GENERAL MLS INC COM","370334104","1,317","0.3%","33,817","",""
"F","FORD MOTOR CO","* FORD MTR CO DEL COM PAR $0.01","345370860","1,317","0.3%","172,166","",""
"CNP","CENTERPOINT ENERGY INC","* CENTERPOINT ENERGY INC COM","15189T107","1,284","0.3%","45,474","",""
"K","KELLOGG CO","* KELLOGG CO COM","487836108","1,249","0.3%","21,889","",""
"WMB","WILLIAMS COMPANIES INC","* WILLIAMS COS INC DEL COM","969457100","1,190","0.3%","53,947","",""
"MET","METLIFE INC","* METLIFE INC COM","59156R108","1,174","0.2%","28,587","",""
"JNJ","JOHNSON & JOHNSON","* JOHNSON & JOHNSON COM","478160104","1,150","0.2%","8,912","",""
"OKE","ONEOK INC","* ONEOK INC NEW COM","682680103","1,107","0.2%","20,512","",""
"MMM","3M CO","* 3M CO COM","88579Y101","1,107","0.2%","5,802","",""
"OXY","OCCIDENTAL PETROLEUM CORP","* OCCIDENTAL PETE CORP DEL COM","674599105","1,098","0.2%","17,886","",""
"CINF","CINCINNATI FINL CORP","* CINCINNATI FINL CORP COM","172062101","1,084","0.2%","13,997","",""
"ORCL","ORACLE CORP","* ORACLE CORP COM","68389X105","1,077","0.2%","23,817","",""
"CMI","CUMMINS INC","* CUMMINS INC COM","231021106","1,061","0.2%","7,937","",""
"EIX","EDISON INTERNATIONAL INC","* EDISON INTL COM","281020107","1,049","0.2%","18,481","",""
"PRU","PRUDENTIAL FINANCIAL INC","* PRUDENTIAL FINL INC COM","744320102","1,009","0.2%","12,370","",""
"CSCO","CISCO SYSTEMS INC","* CISCO SYS INC COM","17275R102","983","0.2%","22,665","",""
"PFG","PRINCIPAL FINANCIAL GROUP INC","* PRINCIPAL FINL GROUP INC COM","74251V102","975","0.2%","22,083","",""
"KHC","KRAFT HEINZ CO","* KRAFT HEINZ CO COM","500754106","973","0.2%","22,608","",""
"WU","WESTERN UNION CO","* WESTERN UN CO COM","959802109","972","0.2%","56,948","",""
"SYK","STRYKER CORP","* STRYKER CORP COM","863667101","970","0.2%","6,178","",""
"KMI","KINDER MORGAN INC","* KINDER MORGAN INC DEL COM","49456B101","965","0.2%","62,745","",""
"IBKC","IBERIABANK CORP","COM","450828108","964","0.2%","15,000","",""
"PBCT","PEOPLES UNITED FINANCIAL INC","* PEOPLES UNITED FINANCIAL INC COM","712704105","951","0.2%","65,895","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","* ZIMMER BIOMET HLDGS INC COM","98956P102","911","0.2%","8,771","",""
"IP","INTERNATIONAL PAPER CO","* INTL PAPER CO COM","460146103","911","0.2%","22,576","",""
"JPM","JPMORGAN CHASE & CO","* JPMORGAN CHASE & CO COM","46625H100","907","0.2%","9,296","",""
"GOOG","ALPHABET INC","* ALPHABET INC CAP STK CL C","02079K107","879","0.2%","849","",""
"META","FACEBOOK INC","* FACEBOOK INC CL A","30303M102","876","0.2%","6,684","",""
"GOOGL","ALPHABET INC","* ALPHABET INC CAP STK CL A","02079K305","862","0.2%","825","",""
"KSU","KANSAS CITY SOUTHERN","* KANSAS CITY SOUTHERN COM NEW","485170302","850","0.2%","8,892","",""
"CNR.TO","CANADIAN NATIONAL RAILWAY CO","* CANADIAN NATL RY CO COM","136375102","848","0.2%","11,418","",""
"LEG","LEGGETT & PLATT INC","* LEGGETT & PLATT INC COM","524660107","839","0.2%","23,407","",""
"STT","STATE STREET CORP","* STATE STR CORP COM","857477103","792","0.2%","12,546","",""
"EWW","ISHARES MSCI MEXICO CAPPED ETF","* ISHARES INC MSCI MEXICO ETF","464286822","790","0.2%","19,180","",""
"RTX","UNITED TECHNOLOGIES CORP","* UNITED TECHNOLOGIES CORP COM","913017109","692","0.1%","6,492","",""
"CL","COLGATE-PALMOLIVE CO","* COLGATE PALMOLIVE CO COM","194162103","674","0.1%","11,307","",""
"UNH","UNITEDHEALTH GROUP INC","* UNITEDHEALTH GROUP INC COM","91324P102","660","0.1%","2,649","",""
"COO","COOPER COS INC","* COOPER COS INC COM NEW","216648402","623","0.1%","2,443","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS CORP","* COGNIZANT TECHNOLOGY SOLUTIO CL A","192446102","621","0.1%","9,769","",""
"PPG","PPG INDUSTRIES INC","* PPG INDS INC COM","693506107","612","0.1%","5,973","",""
"INTC","INTEL CORP","* INTEL CORP COM","458140100","599","0.1%","12,759","",""
"PYPL","PAYPAL HOLDINGS INC","* PAYPAL HLDGS INC COM","70450Y103","589","0.1%","7,001","",""
"GS","GOLDMAN SACHS GROUP INC","* GOLDMAN SACHS GROUP INC COM","38141G104","565","0.1%","3,379","",""
"WFC","WELLS FARGO & CO","* WELLS FARGO CO NEW COM","949746101","552","0.1%","11,974","",""
"HD","HOME DEPOT INC","* HOME DEPOT INC COM","437076102","543","0.1%","3,163","",""
"STOR","STORE CAPITAL CORP","* STORE CAP CORP COM","862121100","519","0.1%","18,328","",""
"MA","MASTERCARD INC","* MASTERCARD INCORPORATED CL A","57636Q104","475","0.1%","2,520","",""
"WAT","WATERS CORP","* WATERS CORP COM","941848103","468","0.1%","2,478","",""
"PCTY","PAYLOCITY HOLDING CORP","* PAYLOCITY HLDG CORP COM","70438V106","463","0.1%","7,691","",""
"TECD","TECH DATA CORP","* TECH DATA CORP COM","878237106","461","0.1%","5,629","",""
"MPW","MEDICAL PROPERTIES TRUST INC","* MEDICAL PPTYS TRUST INC COM","58463J304","458","0.1%","28,477","",""
"LOGM","LOGMEIN INC","* LOGMEIN INC COM","54142L109","455","0.1%","5,583","",""
"SRI","STONERIDGE INC","* STONERIDGE INC COM","86183P102","453","0.1%","18,367","",""
"TRS","TRIMAS CORP","* TRIMAS CORP COM NEW","896215209","448","0.1%","16,400","",""
"CATY","CATHAY GENERAL BANCORP","* CATHAY GEN BANCORP COM","149150104","445","0.1%","13,284","",""
"FIVN","FIVE9 INC","* FIVE9 INC COM","338307101","442","0.1%","10,117","",""
"RPD","RAPID7 INC","* RAPID7 INC COM","753422104","439","0.1%","14,087","",""
"KBR","KBR INC","* KBR INC COM","48242W106","437","0.1%","28,767","",""
"TECH","BIO-TECHNE CORP","* BIO TECHNE CORP COM","09073M104","437","0.1%","3,019","",""
"PEP","PEPSICO INC","* PEPSICO INC COM","713448108","430","0.1%","3,896","",""
"WCC","WESCO INTERNATIONAL INC","* WESCO INTL INC COM","95082P105","424","0.1%","8,827","",""
"WTFC","WINTRUST FINANCIAL CORP","* WINTRUST FINL CORP COM","97650W108","421","0.1%","6,334","",""
"EBAY","EBAY INC","* EBAY INC COM","278642103","420","0.1%","14,951","",""
"SLB","SCHLUMBERGER LTD","* SCHLUMBERGER LTD COM","806857108","415","0.1%","11,485","",""
"EPAM","EPAM SYSTEMS INC","* EPAM SYS INC COM","29414B104","415","0.1%","3,577","",""
"FHB","FIRST HAWAIIAN INC","* FIRST HAWAIIAN INC COM","32051X108","410","0.1%","18,207","",""
"FORR","FORRESTER RESEARCH INC","* FORRESTER RESH INC COM","346563109","405","0.1%","9,061","",""
"AWI","ARMSTRONG WORLD INDUSTRIES INC","* ARMSTRONG WORLD INDS INC NEW COM","04247X102","401","0.1%","6,891","",""
"LOPE","GRAND CANYON EDUCATION INC","* GRAND CANYON ED INC COM","38526M106","400","0.1%","4,165","",""
"EWG","ISHARES MSCI GERMANY ETF","* ISHARES INC MSCI GERMANY ETF","464286806","400","0.1%","15,775","",""
"LSI","LIFE STORAGE INC","* LIFE STORAGE INC COM","53223X107","399","0.1%","4,290","",""
"EPR","EPR PROPERTIES","* EPR PPTYS COM SH BEN INT","26884U109","395","0.1%","6,168","",""
"CSOD","CORNERSTONE ONDEMAND INC","* CORNERSTONE ONDEMAND INC COM","21925Y103","387","0.1%","7,673","",""
"ABBV","ABBVIE INC","* ABBVIE INC COM","00287Y109","385","0.1%","4,179","",""
"MCD","MCDONALD'S CORP","* MCDONALDS CORP COM","580135101","380","0.1%","2,138","",""
"POR","PORTLAND GENERAL ELECTRIC CO","* PORTLAND GEN ELEC CO COM NEW","736508847","371","0.1%","8,100","",""
"RRX","REGAL BELOIT CORP","* REGAL BELOIT CORP COM","758750103","369","0.1%","5,274","",""
"WMT","WAL-MART STORES INC","* WALMART INC COM","931142103","369","0.1%","3,956","",""
"NCR","NCR CORP","* NCR CORP NEW COM","62886E108","364","0.1%","15,753","",""
"NRG","NRG ENERGY INC","* NRG ENERGY INC COM NEW","629377508","363","0.1%","9,178","",""
"FIBK","FIRST INTERSTATE BANCSYSTEM INC","* FIRST INTST BANCSYSTEM INC COM CL A","32055Y201","363","0.1%","9,925","",""
"C","CITIGROUP INC","* CITIGROUP INC COM NEW","172967424","362","0.1%","6,960","",""
"URBN","URBAN OUTFITTERS INC","* URBAN OUTFITTERS INC COM","917047102","360","0.1%","10,856","",""
"NGVT","INGEVITY CORP","* INGEVITY CORP COM","45688C107","354","0.1%","4,232","",""
"TREX","TREX CO INC","* TREX CO INC COM","89531P105","349","0.1%","5,878","",""
"FLOW","SPX FLOW INC","* SPX FLOW INC COM","78469X107","342","0.1%","11,231","",""
"PSDO","PRESIDIO INC","* PRESIDIO INC COM","74102M103","336","0.1%","25,774","",""
"PUMP","PROPETRO HOLDING CORP","* PROPETRO HLDG CORP COM","74347M108","332","0.1%","26,953","",""
"ITGR","INTEGER HOLDINGS CORP","* INTEGER HLDGS CORP COM","45826H109","324","0.1%","4,247","",""
"MOH","MOLINA HEALTHCARE INC","* MOLINA HEALTHCARE INC COM","60855R100","322","0.1%","2,774","",""
"BRX","BRIXMOR PROPERTY GROUP INC","* BRIXMOR PPTY GROUP INC COM","11120U105","320","0.1%","21,782","",""
"NFLX","NETFLIX INC","* NETFLIX INC COM","64110L106","320","0.1%","1,197","",""
"OMC","OMNICOM GROUP INC","* OMNICOM GROUP INC COM","681919106","318","0.1%","4,329","",""
"SCHG","SCHWAB STRATEGIC TR","US LCAP GR ETF","808524300","315","0.1%","4,570","",""
"DD","DOWDUPONT INC","* DOWDUPONT INC COM","26078J100","315","0.1%","5,892","",""
"OZK","BANK OZK","* BANK OZK COM","06417N103","311","0.1%","13,609","",""
"ADBE","ADOBE SYSTEMS INC","* ADOBE INC COM","00724F101","306","0.1%","1,352","",""
"LLY","ELI LILLY & CO","* LILLY ELI & CO COM","532457108","305","0.1%","2,635","",""
"AVGO","BROADCOM INC","* BROADCOM INC COM","11135F101","303","0.1%","1,193","",""
"CNMD","CONMED CORP","* CONMED CORP COM","207410101","299","0.1%","4,655","",""
"VRS","VERSO CORP","* VERSO CORP CL A","92531L207","298","0.1%","13,315","",""
"AVNS","AVANOS MEDICAL INC","* AVANOS MED INC COM","05350V106","288","0.1%","6,434","",""
"CRM","SALESFORCE.COM INC","* SALESFORCE COM INC COM","79466L302","286","0.1%","2,086","",""
"UNP","UNION PACIFIC CORP","* UNION PAC CORP COM","907818108","282","0.1%","2,042","",""
"SHEN","SHENANDOAH TELECOMMUNICATIONS CO","* SHENANDOAH TELECOMMUNICATION COM","82312B106","269","0.1%","6,071","",""
"UNVR","UNIVAR INC","* UNIVAR INC COM","91336L107","263","0.1%","14,836","",""
"NKE","NIKE INC","* NIKE INC CL B","654106103","263","0.1%","3,549","",""
"EWBC","EAST WEST BANCORP INC","* EAST WEST BANCORP INC COM","27579R104","259","0.1%","5,957","",""
"CWEN-A","CLEARWAY ENERGY INC","* CLEARWAY ENERGY INC CL A","18539C105","259","0.1%","15,324","",""
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","* UNIVERSAL INS HLDGS INC COM","91359V107","259","0.1%","6,830","",""
"BC","BRUNSWICK CORP","* BRUNSWICK CORP COM","117043109","258","0.1%","5,553","",""
"TXN","TEXAS INSTRUMENTS INC","* TEXAS INSTRS INC COM","882508104","254","0.1%","2,687","",""
"CACI","CACI INTERNATIONAL INC","* CACI INTL INC CL A","127190304","253","0.1%","1,758","",""
"COST","COSTCO WHOLESALE CORP","* COSTCO WHSL CORP NEW COM","22160K105","246","0.1%","1,210","",""
"MTG","MGIC INVESTMENT CORP","* MGIC INVT CORP WIS COM","552848103","240","0.1%","22,927","",""
"RMAX","RE/MAX HOLDINGS INC","* RE MAX HLDGS INC CL A","75524W108","239","0.1%","7,766","",""
"BMY","BRISTOL-MYERS SQUIBB CO","* BRISTOL MYERS SQUIBB CO COM","110122108","235","0.0%","4,525","",""
"RDN","RADIAN GROUP INC","* RADIAN GROUP INC COM","750236101","235","0.0%","14,356","",""
"MCHP","MICROCHIP TECHNOLOGY INC","* MICROCHIP TECHNOLOGY INC COM","595017104","233","0.0%","3,238","",""
"CVS","CVS HEALTH CORP","* CVS HEALTH CORP COM","126650100","233","0.0%","3,553","",""
"SIX","SIX FLAGS ENTERTAINMENT CORP","* SIX FLAGS ENTMT CORP NEW COM","83001A102","233","0.0%","4,187","",""
"REGI","RENEWABLE ENERGY GROUP INC","* RENEWABLE ENERGY GROUP INC COM NEW","75972A301","230","0.0%","8,939","",""
"NEE","NEXTERA ENERGY INC","* NEXTERA ENERGY INC COM","65339F101","227","0.0%","1,305","",""
"BKNG","BOOKING HOLDINGS INC","* BOOKING HLDGS INC COM","09857L108","226","0.0%","131","",""
"NVDA","NVIDIA CORP","* NVIDIA CORP COM","67066G104","225","0.0%","1,684","",""
"GILD","GILEAD SCIENCES INC","* GILEAD SCIENCES INC COM","375558103","224","0.0%","3,578","",""
"SBUX","STARBUCKS CORP","* STARBUCKS CORP COM","855244109","221","0.0%","3,425","",""
"BPOP","POPULAR INC","* POPULAR INC COM NEW","733174700","217","0.0%","4,599","",""
"JBL","JABIL CIRCUIT INC","* JABIL INC COM","466313103","214","0.0%","8,644","",""
"TDS","TELEPHONE & DATA SYSTEMS INC","* TELEPHONE & DATA SYS INC COM NEW","879433829","213","0.0%","6,558","",""
"ANGO","ANGIODYNAMICS INC","* ANGIODYNAMICS INC COM","03475V101","212","0.0%","10,525","",""
"AMAG","AMAG PHARMACEUTICALS INC","* AMAG PHARMACEUTICALS INC COM","00163U106","210","0.0%","13,818","",""
"THC","TENET HEALTHCARE CORP","* TENET HEALTHCARE CORP COM NEW","88033G407","209","0.0%","12,178","",""
"CAT","CATERPILLAR INC","* CATERPILLAR INC DEL COM","149123101","209","0.0%","1,647","",""
"RM","REGIONAL MANAGEMENT CORP","* REGIONAL MGMT CORP COM","75902K106","209","0.0%","8,706","",""
"SWBI","AMERICAN OUTDOOR BRANDS CORP","* AMERICAN OUTDOOR BRANDS CORP COM","02874P103","208","0.0%","16,160","",""
"VNDA","VANDA PHARMACEUTICALS INC","* VANDA PHARMACEUTICALS INC COM","921659108","207","0.0%","7,911","",""
"LOW","LOWE'S COMPANIES INC","* LOWES COS INC COM","548661107","207","0.0%","2,242","",""
"IPGP","IPG PHOTONICS CORP","* IPG PHOTONICS CORP COM","44980X109","207","0.0%","1,827","",""
"COTY","COTY INC","* COTY INC COM CL A","222070203","207","0.0%","31,580","",""
"PFF","ISHARES TR","S&P US PFD STK","464288687","205","0.0%","6,000","",""
"GEO","GEO GROUP INC","* GEO GROUP INC NEW COM","36162J106","204","0.0%","10,357","",""
"EAT","BRINKER INTERNATIONAL INC","* BRINKER INTL INC COM","109641100","204","0.0%","4,628","",""
"CI","CIGNA CORP","* CIGNA CORP NEW COM ADDED","125523100","199","0.0%","1,047","",""
"COP","CONOCOPHILLIPS","* CONOCOPHILLIPS COM","20825C104","199","0.0%","3,197","",""
"VRNT","VERINT SYSTEMS INC","* VERINT SYS INC COM","92343X100","198","0.0%","4,676","",""
"ACOR","ACORDA THERAPEUTICS INC","* ACORDA THERAPEUTICS INC COM","00484M106","196","0.0%","12,561","",""
"BEN","FRANKLIN RESOURCES INC","* FRANKLIN RES INC COM","354613101","193","0.0%","6,495","",""
"USB","US BANCORP","* US BANCORP DEL COM NEW","902973304","193","0.0%","4,229","",""
"AMT","AMERICAN TOWER CORP","* AMERICAN TOWER CORP NEW COM","03027X100","193","0.0%","1,217","",""
"UTHR","UNITED THERAPEUTICS CORP","* UNITED THERAPEUTICS CORP DEL COM","91307C102","193","0.0%","1,769","",""
"FFC","FLAHERTY&CRMN PFD SEC INCOM","COM","338478100","192","0.0%","11,500","",""
"QCOM","QUALCOMM INC","* QUALCOMM INC COM","747525103","190","0.0%","3,346","",""
"SKX","SKECHERS USA INC","* SKECHERS U S A INC CL A","830566105","190","0.0%","8,290","",""
"PWR","QUANTA SERVICES INC","* QUANTA SVCS INC COM","74762E102","189","0.0%","6,295","",""
"HCC","WARRIOR MET COAL INC","* WARRIOR MET COAL INC COM","93627C101","187","0.0%","7,756","",""
"WAGE","WAGEWORKS INC","* WAGEWORKS INC COM","930427109","183","0.0%","6,734","",""
"PAHC","PHIBRO ANIMAL HEALTH CORP","* PHIBRO ANIMAL HEALTH CORP CL A COM","71742Q106","183","0.0%","5,675","",""
"CME","CME GROUP INC","* CME GROUP INC COM CL A","12572Q105","182","0.0%","969","",""
"GE","GENERAL ELECTRIC CO","* GENERAL ELECTRIC CO COM","369604103","181","0.0%","23,914","",""
"PPC","PILGRIM'S PRIDE CORP","* PILGRIMS PRIDE CORP NEW COM","72147K108","181","0.0%","11,650","",""
"CXW","CORECIVIC INC","* CORECIVIC INC COM","21871N101","181","0.0%","10,176","",""
"SPTN","SPARTANNASH CO","* SPARTANNASH CO COM","847215100","179","0.0%","10,405","",""
"LMT","LOCKHEED MARTIN CORP","* LOCKHEED MARTIN CORP COM","539830109","179","0.0%","684","",""
"ENVA","ENOVA INTERNATIONAL INC","* ENOVA INTL INC COM","29357K103","178","0.0%","9,143","",""
"DHR","DANAHER CORP","* DANAHER CORP DEL COM","235851102","175","0.0%","1,698","",""
"CAI","CAI INTERNATIONAL INC","* CAI INTERNATIONAL INC COM","12477X106","175","0.0%","7,546","",""
"TITN","TITAN MACHINERY INC","* TITAN MACHY INC COM","88830R101","172","0.0%","13,060","",""
"LBRT","LIBERTY OILFIELD SERVICES INC","* LIBERTY OILFIELD SVCS INC COM CL A","53115L104","172","0.0%","13,279","",""
"HRI","HERC HOLDINGS INC","* HERC HLDGS INC COM","42704L104","168","0.0%","6,476","",""
"BIIB","BIOGEN INC","* BIOGEN INC COM","09062X103","168","0.0%","557","",""
"HOG","HARLEY-DAVIDSON INC","* HARLEY DAVIDSON INC COM","412822108","166","0.0%","4,867","",""
"MGNX","MACROGENICS INC","* MACROGENICS INC COM","556099109","164","0.0%","12,947","",""
"PKOH","PARK-OHIO HOLDINGS CORP","* PARK OHIO HLDGS CORP COM","700666100","163","0.0%","5,297","",""
"MDLZ","MONDELEZ INTERNATIONAL INC","* MONDELEZ INTL INC CL A","609207105","162","0.0%","4,041","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","* WALGREENS BOOTS ALLIANCE INC COM","931427108","160","0.0%","2,338","",""
"TJX","TJX COS INC","* TJX COS INC NEW COM","872540109","155","0.0%","3,469","",""
"IIN","INTRICON CORP","* INTRICON CORP COM","46121H109","155","0.0%","5,876","",""
"LNTH","LANTHEUS HOLDINGS INC","* LANTHEUS HLDGS INC COM","516544103","152","0.0%","9,731","",""
"EXP","EAGLE MATERIALS INC","* EAGLE MATERIALS INC COM","26969P108","151","0.0%","2,478","",""
"DK","DELEK US HOLDINGS INC","* DELEK US HLDGS INC NEW COM","24665A103","151","0.0%","4,633","",""
"MDU","MDU RESOURCES GROUP INC","* MDU RES GROUP INC COM","552690109","150","0.0%","6,287","",""
"PNC","PNC FINANCIAL SERVICES GROUP INC","* PNC FINL SVCS GROUP INC COM","693475105","150","0.0%","1,286","",""
"ISRG","INTUITIVE SURGICAL INC","* INTUITIVE SURGICAL INC COM NEW","46120E602","150","0.0%","313","",""
"MCK","MCKESSON CORP","* MCKESSON CORP COM","58155Q103","149","0.0%","1,349","",""
"TAST","CARROLS RESTAURANT GROUP INC","* CARROLS RESTAURANT GROUP INC COM","14574X104","145","0.0%","14,735","",""
"MS","MORGAN STANLEY","* MORGAN STANLEY COM NEW","617446448","145","0.0%","3,657","",""
"UNIT","UNITI GROUP INC","* UNITI GROUP INC COM","91325V108","145","0.0%","9,337","",""
"PBF","PBF ENERGY INC","* PBF ENERGY INC CL A","69318G106","142","0.0%","4,358","",""
"CHTR","CHARTER COMMUNICATIONS INC","* CHARTER COMMUNICATIONS INC N CL A","16119P108","141","0.0%","494","",""
"SANM","SANMINA CORP","* SANMINA CORPORATION COM","801056102","141","0.0%","5,870","",""
"INTU","INTUIT INC","* INTUIT COM","461202103","140","0.0%","713","",""
"TFCFA","TWENTY-FIRST CENTURY FOX INC","* TWENTY FIRST CENTY FOX INC CL A","90130A101","140","0.0%","2,910","",""
"CSX","CSX CORP","* CSX CORP COM","126408103","140","0.0%","2,251","",""
"EOG","EOG RESOURCES INC","* EOG RES INC COM","26875P101","139","0.0%","1,592","",""
"SCHW","CHARLES SCHWAB CORP","* SCHWAB CHARLES CORP NEW COM","808513105","138","0.0%","3,321","",""
"BSX","BOSTON SCIENTIFIC CORP","* BOSTON SCIENTIFIC CORP COM","101137107","135","0.0%","3,820","",""
"BLK","BLACKROCK INC","* BLACKROCK INC COM","09247X101","134","0.0%","341","",""
"ARCB","ARCBEST CORP","* ARCBEST CORP COM","03937C105","133","0.0%","3,885","",""
"FWRD","FORWARD AIR CORP","* FORWARD AIR CORP COM","349853101","133","0.0%","2,431","",""
"DE","DEERE & CO","* DEERE & CO COM","244199105","133","0.0%","893","",""
"SCWX","SECUREWORKS CORP","* SECUREWORKS CORP CL A","81374A105","131","0.0%","7,774","",""
"ASRT","ASSERTIO THERAPEUTICS INC","* ASSERTIO THERAPEUTICS INC COM","04545L107","129","0.0%","35,855","",""
