Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
NEE,NEXTERA ENERGY INC,COMMON STOCK,65339F101,"293,221",0.4%,"3,800,667",,
TD,TORONTO DOMINION BK ONT,COMMON STOCK,891160509,"289,035",0.4%,"5,120,011",,
HD,HOME DEPOT INC,COMMON STOCK,437076102,"274,181",0.4%,"1,032,230",,
ACWI,ISHARES TR,PUBLIC FUND,464288257,"272,160",0.4%,"3,000,000",,
KO,COCA COLA CO,COMMON STOCK,191216100,"266,399",0.4%,"4,857,750",,
JD,JD.COM INC,DEPOSITORY RECEIPT,47215P106,"265,767",0.4%,"3,023,519",,
BKNG,BOOKING HOLDINGS INC,COMMON STOCK,09857L108,"264,684",0.4%,"118,838",,
0A2X.IL,TAL EDUCATION GROUP,DEPOSITORY RECEIPT,874080104,"263,580",0.4%,"3,685,920",,
PSA,PUBLIC STORAGE,REIT,74460D109,"262,211",0.4%,"1,135,456",,
GOOG,ALPHABET INC,COMMON STOCK,02079K107,"262,141",0.4%,"149,634",,
ILMN,ILLUMINA INC,COMMON STOCK,452327109,"261,334",0.4%,"706,309",,
TRP.TO,TC ENERGY CORP,COMMON STOCK,87807B107,"258,953",0.4%,"6,375,000",,
CCI,CROWN CASTLE INTL CORP NEW,REIT,22822V101,"250,190",0.4%,"1,571,640",,
WMT,WALMART INC,COMMON STOCK,931142103,"245,483",0.4%,"1,702,968",,
SHOP,SHOPIFY INC,COMMON STOCK,82509L107,"244,903",0.4%,"216,809",,
PLD,PROLOGIS INC.,REIT,74340W103,"239,594",0.4%,"2,404,117",,
AVB,AVALONBAY CMNTYS INC,REIT,053484101,"234,087",0.4%,"1,459,121",,
NTES,NETEASE INC,DEPOSITORY RECEIPT,64110W102,"233,700",0.3%,"2,440,214",,
SWI,SOLARWINDS CORP,COMMON STOCK,83417Q105,"233,281",0.3%,"15,604,087",,
EDU,NEW ORIENTAL ED & TECHNOLOGY,DEPOSITORY RECEIPT,647581107,"231,502",0.3%,"1,245,909",,
BLK,BLACKROCK INC,COMMON STOCK,09247X101,"230,895",0.3%,"320,003",,
PPL.TO,PEMBINA PIPELINE CORP,COMMON STOCK,706327103,"229,693",0.3%,"9,721,905",,
PYPL,PAYPAL HLDGS INC,COMMON STOCK,70450Y103,"228,341",0.3%,"974,985",,
PFE,PFIZER INC,COMMON STOCK,717081103,"224,969",0.3%,"6,111,628",,
BNS.TO,BANK NOVA SCOTIA B C,COMMON STOCK,064149107,"216,553",0.3%,"4,010,000",,
BSX,BOSTON SCIENTIFIC CORP,COMMON STOCK,101137107,"215,220",0.3%,"5,986,649",,
AGG,ISHARES TR,PUBLIC FUND,464287226,"212,742",0.3%,"1,800,000",,
IAA,IAA INC,COMMON STOCK,449253103,"212,219",0.3%,"3,265,918",,
QCOM,QUALCOMM INC,COMMON STOCK,747525103,"210,576",0.3%,"1,382,274",,
KC,KINGSOFT CLOUD HLDGS LTD,DEPOSITORY RECEIPT,49639K101,"202,229",0.3%,"4,643,611",,
TMO,THERMO FISHER SCIENTIFIC INC,COMMON STOCK,883556102,"198,939",0.3%,"427,109",,
NXPI,NXP SEMICONDUCTORS N V,COMMON STOCK,N6596X109,"198,258",0.3%,"1,246,829",,
BCE.TO,BCE INC,COMMON STOCK,05534B760,"197,256",0.3%,"4,617,010",,
MDT,MEDTRONIC PLC,COMMON STOCK,G5960L103,"196,309",0.3%,"1,675,849",,
VZ,VERIZON COMMUNICATIONS INC,COMMON STOCK,92343V104,"192,559",0.3%,"3,277,609",,
IYR,ISHARES TR,PUBLIC FUND,464287739,"190,571",0.3%,"2,225,000",,
MGM,MGM RESORTS INTERNATIONAL,COMMON STOCK,552953101,"183,669",0.3%,"5,828,907",,
WFC,WELLS FARGO CO NEW,COMMON STOCK,949746101,"182,951",0.3%,"6,061,989",,
ABT,ABBOTT LABS,COMMON STOCK,002824100,"176,013",0.3%,"1,607,571",,
EMB,ISHARES TR,PUBLIC FUND,464288281,"173,865",0.3%,"1,500,000",,
MPC,MARATHON PETE CORP,COMMON STOCK,56585A102,"173,466",0.3%,"4,194,055",,
GWPH,GW PHARMACEUTICALS PLC,DEPOSITORY RECEIPT,36197T103,"173,115",0.3%,"1,500,000",,
RACE,FERRARI N V,COMMON STOCK,N3167Y103,"171,897",0.3%,"744,795",,
FTV,FORTIVE CORP,COMMON STOCK,34959J108,"161,625",0.2%,"2,282,192",,
COST,COSTCO WHSL CORP NEW,COMMON STOCK,22160K105,"159,157",0.2%,"422,413",,
SCHW,SCHWAB CHARLES CORP,COMMON STOCK,808513105,"157,084",0.2%,"2,961,605",,
GDX,VANECK VECTORS ETF TR,PUBLIC FUND,92189F106,"153,348",0.2%,"4,257,300",,
DD,DUPONT DE NEMOURS INC,COMMON STOCK,26614N102,"152,920",0.2%,"2,150,472",,
MELI,MERCADOLIBRE INC,COMMON STOCK,58733R102,"150,334",0.2%,"89,740",,
TCZ.BE,TIM S A,DEPOSITORY RECEIPT,88706T108,"144,976",0.2%,"10,414,974",,
IEMG,ISHARES INC,PUBLIC FUND,46434G103,"142,692",0.2%,"2,300,000",,
DDOG,DATADOG INC,COMMON STOCK,23804L103,"142,313",0.2%,"1,445,683",,
BMY,BRISTOL-MYERS SQUIBB CO,COMMON STOCK,110122108,"140,983",0.2%,"2,272,819",,
MS,MORGAN STANLEY,COMMON STOCK,617446448,"139,473",0.2%,"2,035,211",,
TSLA,TESLA INC,COMMON STOCK,88160R101,"138,528",0.2%,"196,306",,
MAA,MID-AMER APT CMNTYS INC,COMMON STOCK,59522J103,"137,769",0.2%,"1,087,448",,
INTC,INTEL CORP,COMMON STOCK,458140100,"136,636",0.2%,"2,742,593",,
AXP,AMERICAN EXPRESS CO,COMMON STOCK,025816109,"134,979",0.2%,"1,116,363",,
LLY,LILLY ELI & CO,COMMON STOCK,532457108,"134,902",0.2%,"798,996",,
APTV,APTIV PLC,COMMON STOCK,G6095L109,"134,708",0.2%,"1,033,909",,
TCOM,TRIP COM GROUP LTD,DEPOSITORY RECEIPT,89677Q107,"133,066",0.2%,"3,945,040",,
T,AT&T INC,COMMON STOCK,00206R102,"130,417",0.2%,"4,534,690",,
DGX,QUEST DIAGNOSTICS INC,COMMON STOCK,74834L100,"130,317",0.2%,"1,093,535",,
CME,CME GROUP INC,COMMON STOCK,12572Q105,"130,112",0.2%,"714,705",,
EQIX,EQUINIX INC,REIT,29444U700,"129,142",0.2%,"180,825",,
PM,PHILIP MORRIS INTL INC,COMMON STOCK,718172109,"128,347",0.2%,"1,550,272",,
YY,JOYY INC,DEPOSITORY RECEIPT,46591M109,"128,235",0.2%,"1,603,338",,
CRM,SALESFORCE COM INC,COMMON STOCK,79466L302,"122,821",0.2%,"551,931",,
DHR,DANAHER CORPORATION,COMMON STOCK,235851102,"122,784",0.2%,"552,731",,
0XWG.IL,IQIYI INC,DEPOSITORY RECEIPT,46267X108,"121,838",0.2%,"6,970,111",,
MNSO,MINISO GROUP HLDG LTD,DEPOSITORY RECEIPT,66981J102,"121,394",0.2%,"4,600,000",,
ICE,INTERCONTINENTAL EXCHANGE IN,COMMON STOCK,45866F104,"121,148",0.2%,"1,050,810",,
CM.TO,CANADIAN IMP BK COMM,COMMON STOCK,136069101,"117,766",0.2%,"1,380,000",,
ORCL,ORACLE CORP,COMMON STOCK,68389X105,"116,259",0.2%,"1,797,176",,
ZTO,ZTO EXPRESS CAYMAN INC,DEPOSITORY RECEIPT,98980A105,"116,254",0.2%,"3,986,748",,
SO,SOUTHERN CO,COMMON STOCK,842587107,"116,048",0.2%,"1,889,111",,
CB,CHUBB LIMITED,COMMON STOCK,H1467J104,"115,155",0.2%,"748,146",,
PEP,PEPSICO INC,COMMON STOCK,713448108,"113,692",0.2%,"766,633",,
BILI,BILIBILI INC,DEPOSITORY RECEIPT,090040106,"113,383",0.2%,"1,322,711",,
MSI,MOTOROLA SOLUTIONS INC,COMMON STOCK,620076307,"112,950",0.2%,"664,179",,
QTS,QTS RLTY TR INC,REIT,74736A103,"112,205",0.2%,"1,813,264",,
SJR-B.TO,SHAW COMMUNICATIONS INC,COMMON STOCK,82028K200,"110,269",0.2%,"6,288,410",,
CNR.TO,CANADIAN NATL RY CO,COMMON STOCK,136375102,"109,843",0.2%,"1,000,000",,
NFLX,NETFLIX INC,COMMON STOCK,64110L106,"108,858",0.2%,"201,317",,
TXN,TEXAS INSTRS INC,COMMON STOCK,882508104,"105,720",0.2%,"644,123",,
ALB,ALBEMARLE CORP,COMMON STOCK,012653101,"104,851",0.2%,"710,761",,
CVS,CVS HEALTH CORP,COMMON STOCK,126650100,"104,361",0.2%,"1,527,977",,
HPP,HUDSON PAC PPTYS INC,REIT,444097109,"103,757",0.2%,"4,319,601",,
CSCO,CISCO SYS INC,COMMON STOCK,17275R102,"103,117",0.2%,"2,304,296",,
QSR,RESTAURANT BRANDS INTL INC,COMMON STOCK,76131D103,"101,070",0.2%,"1,654,410",,
GDXJ,VANECK VECTORS ETF TR,PUBLIC FUND,92189F791,"100,344",0.2%,"1,850,000",,
ACN,ACCENTURE PLC IRELAND,COMMON STOCK,G1151C101,"99,524",0.1%,"381,014",,
MANH,MANHATTAN ASSOCS INC,COMMON STOCK,562750109,"97,315",0.1%,"925,226",,
PNC,PNC FINL SVCS GROUP INC,COMMON STOCK,693475105,"96,478",0.1%,"647,500",,
ISRG,INTUITIVE SURGICAL INC,COMMON STOCK,46120E602,"96,383",0.1%,"117,813",,
PGR,PROGRESSIVE CORP,COMMON STOCK,743315103,"94,093",0.1%,"951,590",,
DUK,DUKE ENERGY CORP NEW,COMMON STOCK,26441C204,"89,544",0.1%,"977,972",,
TRV,TRAVELERS COMPANIES INC,COMMON STOCK,89417E109,"89,310",0.1%,"636,250",,
HON,HONEYWELL INTL INC,COMMON STOCK,438516106,"88,639",0.1%,"416,732",,
VNO,VORNADO RLTY TR,REIT,929042109,"88,638",0.1%,"2,373,813",,
AMGN,AMGEN INC,COMMON STOCK,031162100,"87,551",0.1%,"380,791",,
BAX,BAXTER INTL INC,COMMON STOCK,071813109,"86,299",0.1%,"1,075,513",,
GILD,GILEAD SCIENCES INC,COMMON STOCK,375558103,"85,944",0.1%,"1,475,173",,
PAGS,PAGSEGURO DIGITAL LTD,COMMON STOCK,G68707101,"85,845",0.1%,"1,509,237",,
ABBV,ABBVIE INC,COMMON STOCK,00287Y109,"84,199",0.1%,"785,808",,
EQR,EQUITY RESIDENTIAL,REIT,29476L107,"83,889",0.1%,"1,415,126",,
GE,GENERAL ELECTRIC CO,COMMON STOCK,369604103,"82,270",0.1%,"7,617,629",,
SHW,SHERWIN WILLIAMS CO,COMMON STOCK,824348106,"81,668",0.1%,"111,127",,
ELV,ANTHEM INC,COMMON STOCK,036752103,"81,572",0.1%,"254,047",,
Z,ZILLOW GROUP INC,COMMON STOCK,98954M200,"81,125",0.1%,"625,000",,
USB,US BANCORP DEL,COMMON STOCK,902973304,"80,699",0.1%,"1,732,111",,
SNAP,SNAP INC,COMMON STOCK,83304A106,"80,464",0.1%,"1,607,023",,
APD,AIR PRODS & CHEMS INC,COMMON STOCK,009158106,"80,333",0.1%,"294,023",,
FISV,FISERV INC,COMMON STOCK,337738108,"79,543",0.1%,"698,607",,
SPGI,S&P GLOBAL INC,COMMON STOCK,78409V104,"78,827",0.1%,"239,792",,
HYG,ISHARES TR,PUBLIC FUND,464288513,"78,570",0.1%,"900,000",,
ESS,ESSEX PPTY TR INC,REIT,297178105,"75,343",0.1%,"317,341",,
MRNA,MODERNA INC,COMMON STOCK,60770K107,"75,193",0.1%,"719,758",,
EXPE,EXPEDIA GROUP INC,COMMON STOCK,30212P303,"74,762",0.1%,"564,669",,
ATVI,ACTIVISION BLIZZARD INC,COMMON STOCK,00507V109,"74,369",0.1%,"800,961",,
EXC,EXELON CORP,COMMON STOCK,30161N101,"73,225",0.1%,"1,734,374",,
ALC.SW,ALCON AG,COMMON STOCK,H01301128,"73,087",0.1%,"1,097,987",,
LMT,LOCKHEED MARTIN CORP,COMMON STOCK,539830109,"72,591",0.1%,"204,493",,
,DAQO NEW ENERGY CORP,DEPOSITORY RECEIPT,23703Q203,"72,102",0.1%,"1,257,000",,
D,DOMINION ENERGY INC,COMMON STOCK,25746U109,"72,078",0.1%,"958,488",,
NEM,NEWMONT CORP,COMMON STOCK,651639106,"71,693",0.1%,"1,197,077",,
TEL,TE CONNECTIVITY LTD,COMMON STOCK,H84989104,"71,596",0.1%,"591,364",,
BEKE,KE HLDGS INC,DEPOSITORY RECEIPT,482497104,"71,544",0.1%,"1,162,559",,
SGTX,SIGILON THERAPEUTICS INC,COMMON STOCK,82657L107,"71,333",0.1%,"1,485,185",,
VEA,VANGUARD TAX-MANAGED INTL FD,PUBLIC FUND,921943858,"70,815",0.1%,"1,500,000",,
BA,BOEING CO,COMMON STOCK,097023105,"70,565",0.1%,"329,651",,
BDX,BECTON DICKINSON & CO,COMMON STOCK,075887109,"70,214",0.1%,"280,610",,
HTA,HEALTHCARE TR AMER INC,REIT,42225P501,"70,047",0.1%,"2,543,469",,
MCO,MOODYS CORP,COMMON STOCK,615369105,"69,987",0.1%,"241,135",,
RCI-B.TO,ROGERS COMMUNICATIONS INC,COMMON STOCK,775109200,"69,772",0.1%,"1,500,000",,
RGEN,REPLIGEN CORP,COMMON STOCK,759916109,"68,862",0.1%,"359,350",,
,GSX TECHEDU INC,DEPOSITORY RECEIPT,36257Y109,"68,824",0.1%,"1,330,958",,
ECL,ECOLAB INC,COMMON STOCK,278865100,"67,870",0.1%,"313,688",,
INVH,INVITATION HOMES INC,REIT,46187W107,"65,770",0.1%,"2,214,468",,
DE,DEERE & CO,COMMON STOCK,244199105,"65,683",0.1%,"244,130",,
WY,WEYERHAEUSER CO MTN BE,COMMON STOCK,962166104,"65,604",0.1%,"1,956,589",,
CMCSA,COMCAST CORP NEW,COMMON STOCK,20030N101,"65,150",0.1%,"1,243,330",,
EL,LAUDER ESTEE COS INC,COMMON STOCK,518439104,"65,136",0.1%,"244,696",,
TWLO,TWILIO INC,COMMON STOCK,90138F102,"64,658",0.1%,"191,015",,
AVGO,BROADCOM INC,COMMON STOCK,11135F101,"63,436",0.1%,"144,881",,
CSX,CSX CORP,COMMON STOCK,126408103,"63,030",0.1%,"694,545",,
UPS,UNITED PARCEL SERVICE INC,COMMON STOCK,911312106,"62,420",0.1%,"370,665",,
BMO.TO,BANK MONTREAL QUE,COMMON STOCK,063671101,"62,350",0.1%,"820,771",,
SYK,STRYKER CORPORATION,COMMON STOCK,863667101,"60,671",0.1%,"247,596",,
CBRE,CBRE GROUP INC,COMMON STOCK,12504L109,"60,642",0.1%,"966,866",,
UBER,UBER TECHNOLOGIES INC,COMMON STOCK,90353T100,"60,382",0.1%,"1,183,970",,
MCD,MCDONALDS CORP,COMMON STOCK,580135101,"60,333",0.1%,"281,167",,
COF,CAPITAL ONE FINL CORP,COMMON STOCK,14040H105,"59,431",0.1%,"601,223",,
CD,CHINDATA GROUP HLDGS LTD,DEPOSITORY RECEIPT,16955F107,"59,309",0.1%,"2,475,319",,
IBN,ICICI BANK LIMITED,DEPOSITORY RECEIPT,45104G104,"59,222",0.1%,"3,985,356",,
CI,CIGNA CORP NEW,COMMON STOCK,125523100,"59,079",0.1%,"283,790",,
SUI,SUN CMNTYS INC,REIT,866674104,"58,641",0.1%,"385,925",,
FRC,FIRST REP BK SAN FRANCISCO C,COMMON STOCK,33616C100,"58,316",0.1%,"396,897",,
,TWITTER INC,COMMON STOCK,90184L102,"57,887",0.1%,"1,069,021",,
MDLZ,MONDELEZ INTL INC,COMMON STOCK,609207105,"57,877",0.1%,"989,860",,
KRC,KILROY RLTY CORP,REIT,49427F108,"57,729",0.1%,"1,005,723",,
HST,HOST HOTELS & RESORTS INC,REIT,44107P104,"57,071",0.1%,"3,900,954",,
EXR,EXTRA SPACE STORAGE INC,COMMON STOCK,30225T102,"56,761",0.1%,"489,911",,
XLV,SELECT SECTOR SPDR TR,PUBLIC FUND,81369Y209,"56,720",0.1%,"500,000",,
MTCH,MATCH GROUP INC NEW,COMMON STOCK,57667L107,"56,587",0.1%,"374,279",,
ARE,ALEXANDRIA REAL ESTATE EQ IN,REIT,015271109,"56,372",0.1%,"316,307",,
AWK,AMERICAN WTR WKS CO INC NEW,COMMON STOCK,030420103,"56,061",0.1%,"365,292",,
YUMC,YUM CHINA HLDGS INC,COMMON STOCK,98850P109,"55,697",0.1%,"975,599",,
HUM,HUMANA INC,COMMON STOCK,444859102,"54,478",0.1%,"132,786",,
AJG,GALLAGHER ARTHUR J & CO,COMMON STOCK,363576109,"54,198",0.1%,"438,106",,
DECK,DECKERS OUTDOOR CORP,COMMON STOCK,243537107,"53,571",0.1%,"186,800",,
TSM,TAIWAN SEMICONDUCTOR MFG LTD,DEPOSITORY RECEIPT,874039100,"51,641",0.1%,"473,600",,
CL,COLGATE PALMOLIVE CO,COMMON STOCK,194162103,"51,374",0.1%,"600,800",,
MMM,3M CO,COMMON STOCK,88579Y101,"51,203",0.1%,"292,940",,
EW,EDWARDS LIFESCIENCES CORP,COMMON STOCK,28176E108,"51,192",0.1%,"561,134",,
BX,BLACKSTONE GROUP INC,COMMON STOCK,09260D107,"50,850",0.1%,"784,602",,
ETSY,ETSY INC,COMMON STOCK,29786A106,"50,458",0.1%,"283,613",,
EPAM,EPAM SYS INC,COMMON STOCK,29414B104,"49,875",0.1%,"139,179",,
UDR,UDR INC,REIT,902653104,"49,716",0.1%,"1,293,669",,
BK,BANK NEW YORK MELLON CORP,COMMON STOCK,064058100,"49,258",0.1%,"1,160,647",,
AON,AON PLC,COMMON STOCK,G0403H108,"49,257",0.1%,"233,148",,
CREE,CREE INC,COMMON STOCK,225447101,"46,100",0.1%,"435,314",,
JBGS,JBG SMITH PPTYS,REIT,46590V100,"45,911",0.1%,"1,468,210",,
ASML,ASML HOLDING N V,DEPOSITORY RECEIPT,N07059210,"45,846",0.1%,"94,000",,
CAT,CATERPILLAR INC,COMMON STOCK,149123101,"45,008",0.1%,"247,271",,
NVTA,INVITAE CORP,COMMON STOCK,46185L103,"44,502",0.1%,"1,064,390",,
XLI,SELECT SECTOR SPDR TR,PUBLIC FUND,81369Y704,"44,275",0.1%,"500,000",,
MET,METLIFE INC,COMMON STOCK,59156R108,"44,212",0.1%,"941,683",,
KIM,KIMCO RLTY CORP,REIT,49446R109,"43,379",0.1%,"2,890,013",,
HXL,HEXCEL CORP NEW,COMMON STOCK,428291108,"43,258",0.1%,"892,097",,
PEAK,HEALTHPEAK PROPERTIES INC,REIT,42250P103,"43,159",0.1%,"1,427,672",,
DOW,DOW INC,COMMON STOCK,260557103,"42,983",0.1%,"774,473",,
IBM,INTERNATIONAL BUSINESS MACHS,COMMON STOCK,459200101,"42,745",0.1%,"339,567",,
OKTA,OKTA INC,COMMON STOCK,679295105,"42,663",0.1%,"167,793",,
TJX,TJX COS INC NEW,COMMON STOCK,872540109,"42,575",0.1%,"623,446",,
NSC,NORFOLK SOUTHN CORP,COMMON STOCK,655844108,"42,480",0.1%,"178,779",,
STNE,STONECO LTD,COMMON STOCK,G85158106,"42,464",0.1%,"506,000",,
NOC,NORTHROP GRUMMAN CORP,COMMON STOCK,666807102,"42,433",0.1%,"139,253",,
VEEV,VEEVA SYS INC,COMMON STOCK,922475108,"42,366",0.1%,"155,616",,
ABX.TO,BARRICK GOLD CORP,COMMON STOCK,067901108,"42,312",0.1%,"1,858,739",,
RUN,SUNRUN INC,COMMON STOCK,86771W105,"42,114",0.1%,"607,000",,
TCBI,TEXAS CAP BANCSHARES INC,COMMON STOCK,88224Q107,"42,054",0.1%,"706,792",,
HR,HEALTHCARE RLTY TR,REIT,421946104,"41,719",0.1%,"1,409,427",,
TROW,PRICE T ROWE GROUP INC,COMMON STOCK,74144T108,"40,279",0.1%,"266,063",,
TMUS,T-MOBILE US INC,COMMON STOCK,872590104,"40,263",0.1%,"298,573",,
XEL,XCEL ENERGY INC,COMMON STOCK,98389B100,"40,168",0.1%,"602,503",,
CNC,CENTENE CORP DEL,COMMON STOCK,15135B101,"40,058",0.1%,"667,296",,
IWM,ISHARES TR,PUBLIC FUND,464287655,"39,212",0.1%,"200,000",,
ALGN,ALIGN TECHNOLOGY INC,COMMON STOCK,016255101,"39,130",0.1%,"73,225",,
CTVA,CORTEVA INC,COMMON STOCK,22052L104,"38,379",0.1%,"991,203",,
LOW,LOWES COS INC,COMMON STOCK,548661107,"38,179",0.1%,"237,858",,
49BA.SG,BEIGENE LTD,DEPOSITORY RECEIPT,07725L102,"37,809",0.1%,"146,325",,
SWKS,SKYWORKS SOLUTIONS INC,COMMON STOCK,83088M102,"37,647",0.1%,"246,253",,
TRU,TRANSUNION,COMMON STOCK,89400J107,"37,293",0.1%,"375,864",,
ATHM,AUTOHOME INC,DEPOSITORY RECEIPT,05278C107,"37,119",0.1%,"372,610",,
NAV,NAVISTAR INTL CORP NEW,COMMON STOCK,63934E108,"36,922",0.1%,"839,900",,
GRT-UN.TO,GRANITE REAL ESTATE INVT TR,COMMON STOCK,387437114,"36,688",0.1%,"600,000",,
FUSN,FUSION PHARMACEUTICALS INC,COMMON STOCK,36118A100,"36,624",0.1%,"3,116,966",,
LVS,LAS VEGAS SANDS CORP,COMMON STOCK,517834107,"36,612",0.1%,"614,291",,
VAR,VARIAN MED SYS INC,COMMON STOCK,92220P105,"36,346",0.1%,"207,678",,
TECK-B.TO,TECK RESOURCES LTD,COMMON STOCK,878742204,"36,264",0.1%,"2,000,000",,
O,REALTY INCOME CORP,REIT,756109104,"35,588",0.1%,"572,426",,
EOG,EOG RES INC,COMMON STOCK,26875P101,"34,607",0.1%,"693,950",,
PNM,PNM RES INC,COMMON STOCK,69349H107,"34,549",0.1%,"711,900",,
INFY,INFOSYS LTD,DEPOSITORY RECEIPT,456788108,"34,244",0.1%,"2,020,306",,
CROX,CROCS INC,COMMON STOCK,227046109,"34,119",0.1%,"544,500",,
ALXN,ALEXION PHARMACEUTICALS INC,COMMON STOCK,015351109,"33,800",0.1%,"216,331",,
NRG,NRG ENERGY INC,COMMON STOCK,629377508,"33,326",0.0%,"887,500",,
VRRM,VERRA MOBILITY CORP,COMMON STOCK,92511U102,"33,250",0.0%,"2,477,681",,
URI,UNITED RENTALS INC,COMMON STOCK,911363109,"33,051",0.0%,"142,516",,
