Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
ORCL,ORACLE CORP,COM,68389X105,"83,816",0.3%,"795,000",,
PGR,PROGRESSIVE CORP,COM,743315103,"83,409",0.3%,"523,668",,
ACN,ACCENTURE PLC IRELAND,SHS CLASS A,G1151C101,"82,397",0.3%,"234,811",,
CME,CME GROUP INC,COM,12572Q105,"81,889",0.3%,"388,840",,
BKNG,BOOKING HOLDINGS INC,COM,09857L108,"78,038",0.3%,"22,000",,
MDLZ,MONDELEZ INTL INC,CL A,609207105,"76,859",0.3%,"1,061,153",,
HD,HOME DEPOT INC,COM,437076102,"76,647",0.3%,"221,174",,
MFC.TO,MANULIFE FINL CORP,COM,56501R106,"75,637",0.3%,"3,421,000",,
XOM,EXXON MOBIL CORP,COM,30231G102,"69,986",0.2%,"700,000",,
TMO,THERMO FISHER SCIENTIFIC INC,COM,883556102,"69,773",0.2%,"131,452",,
EQR,EQUITY RESIDENTIAL,SH BEN INT,29476L107,"69,497",0.2%,"1,136,315",,
XOP,SPDR SER TR,S&P OILGAS EXP,78468R556,"68,455",0.2%,"500,000",,
IBB,ISHARES TR,ISHARES BIOTECH,464287556,"67,789",0.2%,"499,000",,
IONQ,IONQ INC,COM,46222L108,"67,421",0.2%,"5,441,600",,
META,META PLATFORMS INC,CL A,30303M102,"67,406",0.2%,"190,435",,
USB,US BANCORP DEL,COM NEW,902973304,"67,195",0.2%,"1,552,568",,
NFLX,NETFLIX INC,COM,64110L106,"66,702",0.2%,"137,000",,
NXPI,NXP SEMICONDUCTORS N V,COM,N6596X109,"63,252",0.2%,"275,394",,
RSP,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,46137V357,"63,120",0.2%,"400,000",,
BAC,BANK AMERICA CORP,COM,060505104,"61,313",0.2%,"1,821,000",,
0A2S.IL,PDD HOLDINGS INC,SPONSORED ADS,722304102,"60,513",0.2%,"413,600",,
HES,HESS CORP,COM,42809H107,"58,774",0.2%,"407,700",,
UNH,UNITEDHEALTH GROUP INC,COM,91324P102,"58,452",0.2%,"111,028",,
WMT,WALMART INC,COM,931142103,"58,156",0.2%,"368,894",,
LRCX,LAM RESEARCH CORP,COM,512807108,"52,971",0.2%,"67,630",,
IMGN,IMMUNOGEN INC,COM,45253H101,"52,934",0.2%,"1,785,296",,
DHR,DANAHER CORPORATION,COM,235851102,"49,472",0.2%,"213,852",,
CTAS,CINTAS CORP,COM,172908105,"48,514",0.2%,"80,500",,
FTAI,FTAI AVIATION LTD,SHS,G3730V105,"48,446",0.2%,"1,044,100",,
FERG,FERGUSON PLC NEW,SHS,G3421J106,"47,012",0.2%,"243,500",,
ON,ON SEMICONDUCTOR CORP,COM,682189105,"46,936",0.2%,"561,911",,
GS,GOLDMAN SACHS GROUP INC,COM,38141G104,"46,710",0.2%,"121,085",,
WFC,WELLS FARGO CO NEW,COM,949746101,"46,709",0.2%,"949,000",,
BDX,BECTON DICKINSON & CO,COM,075887109,"46,327",0.2%,"190,000",,
SOXX,ISHARES TR,ISHARES SEMICDTR,464287523,"46,088",0.2%,"80,000",,
CB,CHUBB LIMITED,COM,H1467J104,"45,200",0.2%,"200,000",,
XHB,SPDR SER TR,S&P HOMEBUILD,78464A888,"44,481",0.2%,"465,000",,
PLD,PROLOGIS INC.,COM,74340W103,"44,269",0.2%,"332,104",,
LQD,ISHARES TR,IBOXX INV CP ETF,464287242,"44,264",0.2%,"400,000",,call
NEM,NEWMONT CORP,COM,651639106,"44,163",0.2%,"1,067,009",,
SBUX,STARBUCKS CORP,COM,855244109,"44,120",0.2%,"459,536",,
MSI,MOTOROLA SOLUTIONS INC,COM NEW,620076307,"43,832",0.1%,"140,000",,
EL,LAUDER ESTEE COS INC,CL A,518439104,"43,598",0.1%,"298,111",,
BEKE,KE HLDGS INC,SPONSORED ADS,482497104,"43,557",0.1%,"2,687,100",,
ABBV,ABBVIE INC,COM,00287Y109,"43,081",0.1%,"278,001",,
PFE,PFIZER INC,COM,717081103,"42,595",0.1%,"1,479,530",,
BMY,BRISTOL-MYERS SQUIBB CO,COM,110122108,"42,464",0.1%,"827,606",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"41,379",0.1%,"726,000",,
WCN,WASTE CONNECTIONS INC,COM,94106B101,"40,788",0.1%,"273,000",,
PSA,PUBLIC STORAGE,COM,74460D109,"40,625",0.1%,"133,197",,
XEL,XCEL ENERGY INC,COM,98389B100,"39,454",0.1%,"637,286",,
ELV,ELEVANCE HEALTH INC,COM,036752103,"39,409",0.1%,"83,573",,
CMG,CHIPOTLE MEXICAN GRILL INC,COM,169656105,"38,878",0.1%,"17,000",,
EXC,EXELON CORP,COM,30161N101,"37,832",0.1%,"1,053,825",,
KO,COCA COLA CO,COM,191216100,"37,161",0.1%,"630,609",,
BZ,KANZHUN LIMITED,SPONSORED ADS,48553T106,"36,915",0.1%,"2,222,500",,
AVB,AVALONBAY CMNTYS INC,COM,053484101,"36,518",0.1%,"195,059",,
CNR.TO,CANADIAN NATL RY CO,COM,136375102,"36,471",0.1%,"290,000",,
CP.TO,CANADIAN PACIFIC KANSAS CITY,COM,13646K108,"36,416",0.1%,"460,001",,
PTEN,PATTERSON-UTI ENERGY INC,COM,703481101,"35,863",0.1%,"3,320,696",,
LRN,STRIDE INC,COM,86333M108,"35,610",0.1%,"599,800",,
AXP,AMERICAN EXPRESS CO,COM,025816109,"35,407",0.1%,"189,000",,
GILD,GILEAD SCIENCES INC,COM,375558103,"35,239",0.1%,"435,000",,
FIS,FIDELITY NATL INFORMATION SV,COM,31620M106,"35,042",0.1%,"583,355",,
SO,SOUTHERN CO,COM,842587107,"34,639",0.1%,"494,000",,
TRV,TRAVELERS COMPANIES INC,COM,89417E109,"34,478",0.1%,"181,000",,
FSLR,FIRST SOLAR INC,COM,336433107,"32,988",0.1%,"191,482",,
PNC,PNC FINL SVCS GROUP INC,COM,693475105,"32,905",0.1%,"212,500",,
IBM,INTERNATIONAL BUSINESS MACHS,COM,459200101,"32,710",0.1%,"200,000",,
KDP,KEURIG DR PEPPER INC,COM,49271V100,"32,518",0.1%,"975,957",,
LNG,CHENIERE ENERGY INC,COM NEW,16411R208,"32,496",0.1%,"190,362",,
ZTS,ZOETIS INC,CL A,98978V103,"31,362",0.1%,"158,904",,
TCOM,TRIP COM GROUP LTD,ADS,89677Q107,"31,274",0.1%,"868,500",,
CPRI,CAPRI HOLDINGS LIMITED,SHS,G1890L107,"30,548",0.1%,"608,042",,
NTR.TO,NUTRIEN LTD,COM,67077M108,"30,439",0.1%,"540,000",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"29,859",0.1%,"829,000",,
UPS,UNITED PARCEL SERVICE INC,CL B,911312106,"29,071",0.1%,"184,900",,
WM,WASTE MGMT INC DEL,COM,94106L109,"28,556",0.1%,"159,446",,
RCI-B.TO,ROGERS COMMUNICATIONS INC,CL B,775109200,"28,164",0.1%,"601,300",,
TGT,TARGET CORP,COM,87612E106,"27,766",0.1%,"194,959",,
MNST,MONSTER BEVERAGE CORP NEW,COM,61174X109,"27,648",0.1%,"479,934",,
DIS,DISNEY WALT CO,COM,254687106,"27,592",0.1%,"305,600",,
LEN-B,LENNAR CORP,CL B,526057302,"27,437",0.1%,"204,680",,
PNM,PNM RES INC,COM,69349H107,"27,289",0.1%,"656,000",,
HUM,HUMANA INC,COM,444859102,"26,762",0.1%,"58,458",,
PSX,PHILLIPS 66,COM,718546104,"26,628",0.1%,"200,000",,
STT,STATE STR CORP,COM,857477103,"26,501",0.1%,"342,126",,
IYT,ISHARES TR,US TRSPRTION,464287192,"26,243",0.1%,"100,000",,
COP,CONOCOPHILLIPS,COM,20825C104,"26,202",0.1%,"225,747",,
PPH,VANECK ETF TRUST,PHARMACEUTCL ETF,92189F692,"25,955",0.1%,"319,000",,
XLB,SELECT SECTOR SPDR TR,SBI MATERIALS,81369Y100,"25,662",0.1%,"300,000",,
MUR,MURPHY OIL CORP,COM,626717102,"25,400",0.1%,"595,413",,
AON,AON PLC,SHS CL A,G0403H108,"25,318",0.1%,"87,000",,
EA,ELECTRONIC ARTS INC,COM,285512109,"25,202",0.1%,"184,214",,
SJNK,SPDR SER TR,BLOOMBERG SHT TE,78468R408,"25,140",0.1%,"1,000,000",,
LEGN,LEGEND BIOTECH CORP,SPONSORED ADS,52490G102,"25,096",0.1%,"417,100",,
ENPH,ENPHASE ENERGY INC,COM,29355A107,"25,016",0.1%,"189,319",,
CCI,CROWN CASTLE INC,COM,22822V101,"24,814",0.1%,"215,419",,
WY,WEYERHAEUSER CO MTN BE,COM NEW,962166104,"24,765",0.1%,"712,257",,
SNY,SANOFI,SPONSORED ADR,80105N105,"24,601",0.1%,"494,700",,
ARE,ALEXANDRIA REAL ESTATE EQ IN,COM,015271109,"24,584",0.1%,"193,927",,
,DAQO NEW ENERGY CORP,SPNSRD ADS NEW,23703Q203,"24,538",0.1%,"922,500",,
BETR,BETTER HOME & FINANCE HOLDIN,COM CL A,08774B102,"23,911",0.1%,"29,284,908",,
HLF,HERBALIFE LTD,COM SHS,G4412G101,"23,842",0.1%,"1,562,400",,
EDR,ENDEAVOR GROUP HLDGS INC,CL A COM,29260Y109,"23,730",0.1%,"1,000,000",,
MS,MORGAN STANLEY,COM NEW,617446448,"23,141",0.1%,"248,168",,
EFA,ISHARES TR,MSCI EAFE ETF,464287465,"23,057",0.1%,"306,000",,
O,REALTY INCOME CORP,COM,756109104,"22,968",0.1%,"400,000",,
MRTX,MIRATI THERAPEUTICS INC,COM,60468T105,"22,395",0.1%,"381,200",,
JKS,JINKOSOLAR HLDG CO LTD,SPONSORED ADR,47759T100,"22,304",0.1%,"603,800",,
TFC,TRUIST FINL CORP,COM,89832Q109,"22,225",0.1%,"602,000",,
UDR,UDR INC,COM,902653104,"21,858",0.1%,"570,862",,
NRG,NRG ENERGY INC,COM NEW,629377508,"21,658",0.1%,"418,933",,
MKC,MCCORMICK & CO INC,COM NON VTG,579780206,"21,624",0.1%,"316,061",,
CXM,SPRINKLR INC,CL A,85208T107,"21,404",0.1%,"1,777,800",,
ILMN,ILLUMINA INC,COM,452327109,"21,164",0.1%,"152,000",,
EVRG,EVERGY INC,COM,30034W106,"20,880",0.1%,"400,000",,
ACIW,ACI WORLDWIDE INC,COM,004498101,"20,648",0.1%,"674,800",,
MCD,MCDONALDS CORP,COM,580135101,"20,633",0.1%,"69,589",,
ROST,ROSS STORES INC,COM,778296103,"20,620",0.1%,"149,000",,
GDDY,GODADDY INC,CL A,380237107,"20,577",0.1%,"193,832",,
STLD,STEEL DYNAMICS INC,COM,858119100,"20,391",0.1%,"172,664",,
DLTR,DOLLAR TREE INC,COM,256746108,"20,270",0.1%,"142,700",,
ESTC,ELASTIC N V,ORD SHS,N14506104,"20,173",0.1%,"179,000",,
GLNG,GOLAR LNG LTD,SHS,G9456A100,"20,051",0.1%,"872,200",,
BEN,FRANKLIN RESOURCES INC,COM,354613101,"20,010",0.1%,"671,728",,
ACI,ALBERTSONS COS INC,COMMON STOCK,013091103,"19,913",0.1%,"865,800",,
BMO.TO,BANK MONTREAL QUE,COM,063671101,"19,800",0.1%,"200,000",,put
RIVN,RIVIAN AUTOMOTIVE INC,COM CL A,76954A103,"19,343",0.1%,"824,521",,
QQQ,INVESCO QQQ TR,UNIT SER 1,46090E103,"19,247",0.1%,"47,000",,put
VEA,VANGUARD TAX-MANAGED FDS,VAN FTSE DEV MKT,921943858,"19,160",0.1%,"400,000",,
KIM,KIMCO RLTY CORP,COM,49446R109,"18,998",0.1%,"891,529",,
IWO,ISHARES TR,RUS 2000 GRW ETF,464287648,"18,940",0.1%,"75,097",,
VRTX,VERTEX PHARMACEUTICALS INC,COM,92532F100,"18,716",0.1%,"46,000",,
ACGL,ARCH CAP GROUP LTD,ORD,G0450A105,"18,567",0.1%,"250,000",,
IWP,ISHARES TR,RUS MD CP GR ETF,464287481,"18,489",0.1%,"177,000",,
VTR,VENTAS INC,COM,92276F100,"18,157",0.1%,"364,325",,
SPG,SIMON PPTY GROUP INC NEW,COM,828806109,"18,036",0.1%,"126,446",,
MNSO,MINISO GROUP HLDG LTD,SPONSORED ADS,66981J102,"18,023",0.1%,"883,500",,
KLAC,KLA CORP,COM NEW,482480100,"17,439",0.1%,"30,000",,
WMG,WARNER MUSIC GROUP CORP,COM CL A,934550203,"17,333",0.1%,"484,300",,
INDA,ISHARES TR,MSCI INDIA ETF,46429B598,"17,083",0.1%,"350,000",,call
IBN,ICICI BANK LIMITED,ADR,45104G104,"16,904",0.1%,"709,100",,
SNDX,SYNDAX PHARMACEUTICALS INC,COM,87164F105,"16,855",0.1%,"780,000",,
REXR,REXFORD INDL RLTY INC,COM,76169C100,"16,830",0.1%,"300,000",,
WDC,WESTERN DIGITAL CORP.,COM,958102105,"16,795",0.1%,"320,700",,
ABX.TO,BARRICK GOLD CORP,COM,067901108,"16,721",0.1%,"925,000",,
YY,JOYY INC,ADS REPSTG COM A,46591M109,"16,693",0.1%,"420,500",,
WRK,WESTROCK CO,COM,96145D105,"16,524",0.1%,"398,000",,
SYK,STRYKER CORPORATION,COM,863667101,"16,470",0.1%,"55,000",,
BABA,ALIBABA GROUP HLDG LTD,SPONSORED ADS,01609W102,"16,385",0.1%,"211,402",,
CRM,SALESFORCE INC,COM,79466L302,"16,288",0.1%,"61,900",,
RF,REGIONS FINANCIAL CORP NEW,COM,7591EP100,"15,872",0.1%,"819,000",,
GHIXU,GORES HOLDINGS IX INC,UNIT 01/14/2029,38287A200,"15,840",0.1%,"1,500,000",,
RSG,REPUBLIC SVCS INC,COM,760759100,"15,833",0.1%,"96,014",,
AME,AMETEK INC,COM,031100100,"15,763",0.1%,"95,600",,
QSR,RESTAURANT BRANDS INTL INC,COM,76131D103,"15,635",0.1%,"200,000",,
QFIN,QIFU TECHNOLOGY INC,AMERICAN DEP,88557W101,"15,633",0.1%,"988,200",,
BK,BANK NEW YORK MELLON CORP,COM,064058100,"15,615",0.1%,"300,000",,
PRU,PRUDENTIAL FINL INC,COM,744320102,"15,556",0.1%,"150,000",,
RJF,RAYMOND JAMES FINL INC,COM,754730109,"15,483",0.1%,"138,868",,
OIH,VANECK ETF TRUST,OIL SERVICES ETF,92189H607,"15,476",0.1%,"50,000",,
VWO,VANGUARD INTL EQUITY INDEX F,FTSE EMR MKT ETF,922042858,"15,420",0.1%,"375,200",,
MDT,MEDTRONIC PLC,SHS,G5960L103,"15,388",0.1%,"186,800",,
QQQ,INVESCO QQQ TR,UNIT SER 1,46090E103,"15,152",0.1%,"37,000",,call
GSL,GLOBAL SHIP LEASE INC NEW,COM CL A,Y27183600,"14,956",0.1%,"754,600",,
TEL,TE CONNECTIVITY LTD,SHS,H84989104,"14,864",0.1%,"105,800",,
REGN,REGENERON PHARMACEUTICALS,COM,75886F107,"14,860",0.1%,"16,920",,
0A2I.IL,H WORLD GROUP LTD,SPONSORED ADS,44332N106,"14,860",0.1%,"444,400",,
ACAD,ACADIA PHARMACEUTICALS INC,COM,004225108,"14,747",0.1%,"471,000",,
ALB,ALBEMARLE CORP,COM,012653101,"14,717",0.1%,"101,864",,
FYBR,FRONTIER COMMUNICATIONS PARE,COM,35909D109,"14,464",0.0%,"570,800",,
VIST,VISTA ENERGY S.A.B. DE C.V.,SPONSORED ADS,92837L109,"14,394",0.0%,"487,800",,
NOW,SERVICENOW INC,COM,81762P102,"14,129",0.0%,"20,000",,
IVZ,INVESCO LTD,SHS,G491BT108,"14,077",0.0%,"789,088",,
CERE,CEREVEL THERAPEUTICS HLDNG I,COM,15678U128,"13,992",0.0%,"330,000",,
EQIX,EQUINIX INC,COM,29444U700,"13,884",0.0%,"17,239",,
SIMO,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,82706C108,"13,859",0.0%,"226,200",,
LMT,LOCKHEED MARTIN CORP,COM,539830109,"13,664",0.0%,"30,149",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"13,623",0.0%,"425,000",,
WTW,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,"13,507",0.0%,"56,000",,
CTSH,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,"13,315",0.0%,"176,300",,
NOC,NORTHROP GRUMMAN CORP,COM,666807102,"13,268",0.0%,"28,344",,
FTS.TO,FORTIS INC,COM,349553107,"13,241",0.0%,"321,696",,
ESS,ESSEX PPTY TR INC,COM,297178105,"13,185",0.0%,"53,182",,
PG,PROCTER AND GAMBLE CO,COM,742718109,"13,153",0.0%,"89,759",,
PAYX,PAYCHEX INC,COM,704326107,"13,102",0.0%,"110,000",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"13,090",0.0%,"380,000",,
HEI-A,HEICO CORP NEW,CL A,422806208,"13,067",0.0%,"91,738",,
HBAN,HUNTINGTON BANCSHARES INC,COM,446150104,"12,720",0.0%,"1,000,000",,
JD,JD.COM INC,SPON ADR CL A,47215P106,"12,584",0.0%,"435,600",,
UFPI,UFP INDUSTRIES INC,COM,90278Q108,"12,429",0.0%,"99,000",,
MCHP,MICROCHIP TECHNOLOGY INC.,COM,595017104,"12,219",0.0%,"135,500",,
MNDY,MONDAY COM LTD,SHS,M7S64H106,"12,207",0.0%,"65,000",,
HST,HOST HOTELS & RESORTS INC,COM,44107P104,"12,200",0.0%,"626,648",,
ANSCU,AGRICULTURE & NAT SOL ACQ CO,UNIT 99/99/9999,G0131Y126,"12,174",0.0%,"1,200,000",,
ZTO,ZTO EXPRESS CAYMAN INC,SPONSORED ADS A,98980A105,"12,165",0.0%,"571,700",,
APG,API GROUP CORP,COM STK,00187Y100,"12,040",0.0%,"348,000",,
CBOE,CBOE GLOBAL MKTS INC,COM,12503M108,"11,972",0.0%,"67,051",,
MANH,MANHATTAN ASSOCIATES INC,COM,562750109,"11,842",0.0%,"55,000",,
ATS.TO,ATS CORPORATION,COM,00217Y104,"11,785",0.0%,"273,602",,
SEDG,SOLAREDGE TECHNOLOGIES INC,COM,83417M104,"11,743",0.0%,"125,460",,
IYH,ISHARES TR,US HLTHCARE ETF,464287762,"11,735",0.0%,"41,000",,
BBIO,BRIDGEBIO PHARMA INC,COM,10806X102,"11,666",0.0%,"289,000",,
MRVL,MARVELL TECHNOLOGY INC,COM,573874104,"11,642",0.0%,"193,049",,
ENV,ENVESTNET INC,COM,29404K106,"11,612",0.0%,"234,500",,
CSX,CSX CORP,COM,126408103,"11,611",0.0%,"334,912",,
LNW,LIGHT & WONDER INC,COM,80874P109,"11,585",0.0%,"141,100",,
ICE,INTERCONTINENTAL EXCHANGE IN,COM,45866F104,"11,558",0.0%,"90,000",,
MG.TO,MAGNA INTL INC,COM,559222401,"11,528",0.0%,"195,000",,
AIG,AMERICAN INTL GROUP INC,COM NEW,026874784,"11,517",0.0%,"170,000",,
FLNC,FLUENCE ENERGY INC,COM CL A,34379V103,"11,487",0.0%,"481,659",,
LNT,ALLIANT ENERGY CORP,COM,018802108,"11,449",0.0%,"223,194",,
RBLX,ROBLOX CORP,CL A,771049103,"11,430",0.0%,"250,000",,
TMHC,TAYLOR MORRISON HOME CORP,COM,87724P106,"11,416",0.0%,"214,000",,
ITW,ILLINOIS TOOL WKS INC,COM,452308109,"11,174",0.0%,"42,661",,
PXD,PIONEER NAT RES CO,COM,723787107,"11,139",0.0%,"49,535",,
IDXX,IDEXX LABS INC,COM,45168D104,"11,115",0.0%,"20,026",,
DFS,DISCOVER FINL SVCS,COM,254709108,"11,104",0.0%,"98,794",,
ITCI,INTRA-CELLULAR THERAPIES INC,COM,46116X101,"11,079",0.0%,"154,700",,
,UPSTART HLDGS INC,NOTE 0.250% 8/1,91680MAB3,"11,044",0.0%,,"15,000,000",
EBAY,EBAY INC.,COM,278642103,"10,905",0.0%,"250,000",,
TER,TERADYNE INC,COM,880770102,"10,852",0.0%,"100,000",,
BHVN,BIOHAVEN LTD,COM,G1110E107,"10,828",0.0%,"253,000",,
MRCY,MERCURY SYS INC,COM,589378108,"10,649",0.0%,"291,200",,
PSN,PARSONS CORP DEL,COM,70202L102,"10,623",0.0%,"169,400",,
WIX,WIX COM LTD,SHS,M98068105,"10,616",0.0%,"86,300",,
ADP,AUTOMATIC DATA PROCESSING IN,COM,053015103,"10,601",0.0%,"45,505",,
APD,AIR PRODS & CHEMS INC,COM,009158106,"10,561",0.0%,"38,574",,
MCO,MOODYS CORP,COM,615369105,"10,545",0.0%,"27,000",,
TV,GRUPO TELEVISA S A B,SPON ADR REP ORD,40049J206,"10,333",0.0%,"3,093,800",,
POR,PORTLAND GEN ELEC CO,COM NEW,736508847,"10,271",0.0%,"237,000",,
RMBS,RAMBUS INC DEL,COM,750917106,"10,259",0.0%,"150,323",,
MET,METLIFE INC,COM,59156R108,"10,204",0.0%,"154,312",,
0A2P.IL,MELCO RESORTS AND ENTMNT LTD,ADR,585464100,"10,201",0.0%,"1,150,100",,
PBF,PBF ENERGY INC,CL A,69318G106,"10,189",0.0%,"231,800",,
FLEX,FLEX LTD,ORD,Y2573F102,"10,161",0.0%,"333,600",,
AJG,GALLAGHER ARTHUR J & CO,COM,363576109,"10,119",0.0%,"45,000",,
TPL,TEXAS PACIFIC LAND CORPORATI,COM,88262P102,"10,063",0.0%,"6,400",,
SHW,SHERWIN WILLIAMS CO,COM,824348106,"10,057",0.0%,"32,245",,
CMA,COMERICA INC,COM,200340107,"10,045",0.0%,"180,000",,
PTVE,PACTIV EVERGREEN INC,COM,69526K105,"9,956",0.0%,"726,200",,
CF,CF INDS HLDGS INC,COM,125269100,"9,939",0.0%,"125,025",,
FHN,FIRST HORIZON CORPORATION,COM,320517105,"9,912",0.0%,"700,000",,
VRSK,VERISK ANALYTICS INC,COM,92345Y106,"9,826",0.0%,"41,138",,
BPMC,BLUEPRINT MEDICINES CORP,COM,09627Y109,"9,768",0.0%,"105,900",,
CSTM,CONSTELLIUM SE,CL A SHS,F21107101,"9,681",0.0%,"485,025",,
T.TO,TELUS CORPORATION,COM,87971M103,"9,589",0.0%,"538,588",,
ACWI,ISHARES TR,MSCI ACWI ETF,464288257,"9,525",0.0%,"93,600",,
AYX,ALTERYX INC,COM CL A,02156B103,"9,511",0.0%,"201,688",,
RE,EVEREST GROUP LTD,COM,G3223R108,"9,497",0.0%,"26,861",,
