"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"WY","WEYERHAEUSER CO MTN BE","COM NEW","962166104","5,359","0.6%","154,133","",""
"ABNB","AIRBNB INC","COM CL A","009066101","5,353","0.6%","39,326","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","5,338","0.6%","6,078","",""
"FFIV","F5 INC","COM","315616102","5,205","0.5%","29,085","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","5,163","0.5%","149,724","",""
"BEN","FRANKLIN RESOURCES INC","COM","354613101","5,118","0.5%","171,824","",""
"AMGN","AMGEN INC","COM","031162100","5,112","0.5%","17,750","",""
"EMR","EMERSON ELEC CO","COM","291011104","5,030","0.5%","51,683","",""
"PFE","PFIZER INC","COM","717081103","5,015","0.5%","174,201","",""
"BBY","BEST BUY INC","COM","086516101","5,010","0.5%","64,008","",""
"CPRT","COPART INC","COM","217204106","4,992","0.5%","101,879","",""
"PCAR","PACCAR INC","COM","693718108","4,981","0.5%","51,011","",""
"RY.TO","ROYAL BK OF CDA","COM","780087102","4,859","0.5%","47,979","",""
"ELV","ELEVANCE HEALTH INC","COM","036752103","4,812","0.5%","10,205","",""
"ANSS","ANSYS INC","COM","03662Q105","4,745","0.5%","13,078","",""
"UBSG.SW","UBS GROUP AG","SHS","H42097107","4,733","0.5%","152,967","",""
"MRK","MERCK & CO INC","COM","58933Y105","4,730","0.5%","43,394","",""
"WMT","WALMART INC","COM","931142103","4,730","0.5%","30,005","",""
"URI","UNITED RENTALS INC","COM","911363109","4,694","0.5%","8,186","",""
"T","AT&T INC","COM","00206R102","4,608","0.5%","274,665","",""
"DIS","DISNEY WALT CO","COM","254687106","4,578","0.5%","50,711","",""
"CM.TO","CANADIAN IMPERIAL BK COMM TO","COM","136069101","4,574","0.5%","94,861","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","4,508","0.5%","64,252","",""
"XRAY","DENTSPLY SIRONA INC","COM","24906P109","4,380","0.5%","123,072","",""
"PAYX","PAYCHEX INC","COM","704326107","4,334","0.4%","36,387","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","4,254","0.4%","12,611","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","4,176","0.4%","17,927","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","4,134","0.4%","35,671","",""
"STT","STATE STR CORP","COM","857477103","4,123","0.4%","53,228","",""
"HPQ","HP INC","COM","40434L105","4,118","0.4%","136,866","",""
"","THE LION ELECTRIC COMPANY","*W EXP 12/16/202","536221120","4,042","0.4%","9,842,519","",""
"VLO","VALERO ENERGY CORP","COM","91913Y100","3,927","0.4%","30,213","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","3,870","0.4%","639,785","",""
"GIS","GENERAL MLS INC","COM","370334104","3,849","0.4%","59,101","",""
"BWA","BORGWARNER INC","COM","099724106","3,830","0.4%","106,849","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","3,829","0.4%","47,267","",""
"PINS","PINTEREST INC","CL A","72352L106","3,821","0.4%","103,163","",""
"GPC","GENUINE PARTS CO","COM","372460105","3,775","0.4%","27,259","",""
"CZR","CAESARS ENTERTAINMENT INC NE","COM","12769G100","3,723","0.4%","79,417","",""
"MPC","MARATHON PETE CORP","COM","56585A102","3,623","0.4%","24,427","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","3,602","0.4%","7,949","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","3,576","0.4%","39,319","",""
"KR","KROGER CO","COM","501044101","3,526","0.4%","77,159","",""
"RMD","RESMED INC","COM","761152107","3,469","0.4%","20,170","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","3,369","0.3%","31,400","",""
"KO","COCA-COLA CO","COM","191216100","3,340","0.3%","56,694","",""
"CI","THE CIGNA GROUP","COM","125523100","3,325","0.3%","11,106","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","3,293","0.3%","20,157","",""
"CME","CME GROUP INC","COM","12572Q105","3,223","0.3%","15,306","",""
"JCI","JOHNSON CTLS INTL PLC","SHS","G51502105","3,024","0.3%","52,471","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","2,963","0.3%","8,415","",""
"BIIB","BIOGEN INC","COM","09062X103","2,887","0.3%","11,158","",""
"STLD","STEEL DYNAMICS INC","COM","858119100","2,838","0.3%","24,032","",""
"VEEV","VEEVA SYS INC","CL A COM","922475108","2,369","0.2%","12,309","",""
"QGEN","QIAGEN NV","SHS NEW","N72482123","1,277","0.1%","29,284","",""
"HXL","HEXCEL CORP NEW","COM","428291108","1,052","0.1%","14,267","",""
"GE","GENERAL ELECTRIC CO","COM NEW","369604301","972","0.1%","7,618","",""
"CCO.TO","CAMECO CORP","COM","13321L108","947","0.1%","21,988","",""
"AME","AMETEK INC","COM","031100100","722","0.1%","4,380","",""
"BNS.TO","BANK NOVA SCOTIA HALIFAX","COM","064149107","586","0.1%","12,037","",""
"EURN.BR","EURONAV NV","SHS","B38564108","571","0.1%","32,344","",""
"BEP","BROOKFIELD RENEWABLE PARTNER","PARTNERSHIP UNIT","G16258108","532","0.1%","20,258","",""
"WAB","WABTEC","COM","929740108","497","0.1%","3,923","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","473","0.0%","7,790","",""
"FHN","FIRST HORIZON CORPORATION","COM","320517105","454","0.0%","32,097","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","440","0.0%","2,000","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","397","0.0%","508","",""
"TXN","TEXAS INSTRS INC","COM","882508104","397","0.0%","2,331","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","378","0.0%","719","",""
"CTAS","CINTAS CORP","COM","172908105","376","0.0%","624","",""
"ABT","ABBOTT LABORATORIES INC","COM","002824100","371","0.0%","3,377","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","362","0.0%","3,809","",""
"KMB","KIMBERLY-CLARK CORP","COM","494368103","360","0.0%","2,964","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","353","0.0%","1,198","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","348","0.0%","817","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","339","0.0%","7,599","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","334","0.0%","3,924","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","317","0.0%","4,200","",""
"MG.TO","MAGNA INTL INC","COM","559222401","316","0.0%","5,345","",""
"FISV","FISERV INC","COM","337738108","304","0.0%","2,290","",""
"WAT","WATERS CORP","COM","941848103","302","0.0%","918","",""
"AZO","AUTOZONE INC","COM","053332102","299","0.0%","116","",""
"PHM","PULTE GROUP INC","COM","745867101","299","0.0%","2,901","",""
"ACGL","ARCH CAP GROUP LTD","ORD","G0450A105","295","0.0%","3,974","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","287","0.0%","1,158","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","268","0.0%","3,258","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","267","0.0%","660","",""
"HIG","HARTFORD FINL SVCS GROUP INC","COM","416515104","265","0.0%","3,307","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","263","0.0%","960","",""
"Z","ZILLOW GROUP INC","CL C CAP STK","98954M200","250","0.0%","4,332","",""
"SYF","SYNCHRONY FINANCIAL","COM","87165B103","244","0.0%","6,415","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","242","0.0%","2,159","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","242","0.0%","495","",""
"IRM","IRON MTN INC DEL","COM","46284V101","239","0.0%","3,416","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","235","0.0%","248","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","201","0.0%","2,777","",""
"LKQ","LKQ CORP","COM","501889208","196","0.0%","4,118","",""
"CNC","CENTENE CORP DEL","COM","15135B101","183","0.0%","2,469","",""
"MTCH","MATCH GROUP INC NEW","COM","57667L107","180","0.0%","4,943","",""
"ECL","ECOLAB INC","COM","278865100","115","0.0%","795","",""
"AMZN","AMAZON COM INC","COM","023135106","29","0.0%","193","",""
"GOOG","ALPHABET INC","CAP STK CL C","02079K107","26","0.0%","190","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","22","0.0%","52","",""
"ORCL","ORACLE CORP","COM","68389X105","19","0.0%","183","",""
"ACM","AECOM","COM","00766T100","18","0.0%","205","",""
"NKE","NIKE INC","CL B","654106103","17","0.0%","165","",""
