"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"SE","SEA LTD","SPONSORD ADS","81141R100","76,063","0.1%","1,461,922","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","75,566","0.1%","218,149","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","75,527","0.1%","266,148","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","75,496","0.1%","320,786","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","74,071","0.1%","102,665","",""
"K","KELLOGG CO","COM","487836108","72,632","0.1%","1,019,545","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","72,185","0.1%","860,986","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","72,155","0.1%","947,665","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","71,814","0.1%","640,799","",""
"SCHW","SCHWAB CHARLES CORP","COM","808513105","71,778","0.1%","862,102","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","71,507","0.1%","697,019","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","71,116","0.1%","700,448","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","70,906","0.1%","406,665","",""
"NI","NISOURCE INC","COM","65473P105","70,252","0.1%","2,562,105","",""
"PXD","PIONEER NAT RES CO","COM","723787107","69,980","0.1%","306,410","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","69,688","0.1%","223,812","",""
"PSA","PUBLIC STORAGE","COM","74460D109","69,666","0.1%","248,639","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","69,345","0.1%","1,040,436","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","68,625","0.1%","244,820","",""
"BEP","BROOKFIELD RENEWABLE PARTNER","PARTNERSHIP UNIT","G16258108","68,509","0.1%","2,707,885","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","68,118","0.1%","361,293","",""
"PAYX","PAYCHEX INC","COM","704326107","67,503","0.1%","584,145","",""
"FTV","FORTIVE CORP","COM","34959J108","67,382","0.1%","1,048,761","",""
"COO","COOPER COS INC","COM NEW","216648402","67,169","0.1%","203,133","",""
"MOH","MOLINA HEALTHCARE INC","COM","60855R100","66,410","0.1%","201,111","",""
"XLF","SELECT SECTOR SPDR TR","FINANCIAL","81369Y605","66,348","0.1%","1,940,000","",""
"AVTR","AVANTOR INC","COM","05352A100","65,772","0.1%","3,118,645","",""
"EFX","EQUIFAX INC","COM","294429105","65,725","0.1%","338,166","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","65,172","0.1%","393,294","",""
"KMB","KIMBERLY-CLARK CORP","COM","494368103","64,218","0.1%","473,062","",""
"EWL","ISHARES INC","MSCI SWITZERLAND","464286749","64,174","0.1%","1,530,526","",""
"MPWR","MONOLITHIC PWR SYS INC","COM","609839105","64,155","0.1%","181,429","",""
"TTD","THE TRADE DESK INC","COM CL A","88339J105","63,508","0.1%","1,416,661","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","62,858","0.1%","396,682","",""
"EWU","ISHARES TR","MSCI UK ETF NEW","46435G334","62,719","0.1%","2,045,662","",""
"BALL","BALL CORP","COM","058498106","62,457","0.1%","1,221,304","",""
"SNOW","SNOWFLAKE INC","CL A","833445109","62,021","0.1%","432,085","",""
"PCTY","PAYLOCITY HLDG CORP","COM","70438V106","61,947","0.1%","318,888","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","61,818","0.1%","479,248","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","61,524","0.1%","403,650","",""
"XLI","SELECT SECTOR SPDR TR","SBI INT-INDS","81369Y704","61,145","0.1%","622,600","",""
"DASH","DOORDASH INC","CL A","25809K105","60,544","0.1%","1,240,153","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","60,518","0.1%","582,357","",""
"XLU","SELECT SECTOR SPDR TR","SBI INT-UTILS","81369Y886","59,965","0.1%","850,575","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","59,527","0.1%","41,183","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","59,120","0.1%","368,028","",""
"FAST","FASTENAL CO","COM","311900104","58,780","0.1%","1,242,195","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","58,726","0.1%","824,812","",""
"GIS","GENERAL MLS INC","COM","370334104","58,395","0.1%","696,427","",""
"PLD","PROLOGIS INC.","COM","74340W103","58,346","0.1%","517,578","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","57,299","0.1%","468,973","",""
"RTX","RAYTHEON TECHNOLOGIES CORP","COM","75513E101","56,356","0.1%","558,426","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","56,323","0.1%","1,679,789","",""
"CI","CIGNA CORP NEW","COM","125523100","56,046","0.1%","169,152","",""
"AVY","AVERY DENNISON CORP","COM","053611109","55,982","0.1%","309,297","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","55,926","0.1%","723,690","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","55,256","0.1%","775,859","",""
"GNTX","GENTEX CORP","COM","371901109","55,240","0.1%","2,025,686","",""
"ORCL","ORACLE CORP","COM","68389X105","54,421","0.1%","665,786","",""
"MET","METLIFE INC","COM","59156R108","54,277","0.1%","750,002","",""
"INTC","INTEL CORP","COM","458140100","53,782","0.1%","2,034,913","",""
"IJH","ISHARES TR","CORE S&P MCP ETF","464287507","53,760","0.1%","222,252","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","53,682","0.1%","1,300,133","",""
"CMS","CMS ENERGY CORP","COM","125896100","53,423","0.1%","843,577","",""
"DLTR","DOLLAR TREE INC","COM","256746108","53,419","0.1%","377,686","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","53,255","0.1%","289,936","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","53,249","0.1%","301,836","",""
"ADI","ANALOG DEVICES INC","COM","032654105","52,927","0.1%","322,668","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","52,651","0.1%","155,787","",""
"KKR","KKR & CO INC","COM","48251W104","52,502","0.1%","1,131,042","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","52,308","0.1%","300,902","",""
"CHT","CHUNGHWA TELECOM CO LTD","SPON ADR NEW11","17133Q502","52,286","0.1%","1,428,973","",""
"FERG","FERGUSON PLC NEW","SHS","G3421J106","51,555","0.1%","410,526","",""
"OTEX","OPEN TEXT CORP","COM","683715106","51,531","0.1%","1,740,344","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","51,177","0.1%","109,104","",""
"BA","BOEING CO","COM","097023105","51,090","0.1%","268,205","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","50,932","0.1%","1,512,691","",""
"WAT","WATERS CORP","COM","941848103","50,931","0.1%","148,669","",""
"STN.TO","STANTEC INC","COM","85472N109","50,556","0.1%","1,055,819","",""
"ACHC","ACADIA HEALTHCARE COMPANY IN","COM","00404A109","50,297","0.1%","611,000","",""
"MEDP","MEDPACE HLDGS INC","COM","58506Q109","50,075","0.1%","235,748","",""
"DE","DEERE & CO","COM","244199105","50,064","0.1%","116,765","",""
"AIZ","ASSURANT INC","COM","04621X108","49,948","0.1%","399,399","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","49,864","0.1%","102,499","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","48,949","0.1%","403,372","",""
"ARGX","ARGENX SE","SPONSORED ADR","04016X101","48,895","0.1%","129,070","",""
"PCAR","PACCAR INC","COM","693718108","48,321","0.1%","488,244","",""
"RBLX","ROBLOX CORP","CL A","771049103","48,243","0.1%","1,695,125","",""
"EMR","EMERSON ELEC CO","COM","291011104","48,238","0.1%","502,166","",""
"MKTX","MARKETAXESS HLDGS INC","COM","57060D108","46,736","0.1%","167,581","",""
"SQ","BLOCK INC","CL A","852234103","46,658","0.1%","742,500","",""
"NEM","NEWMONT CORP","COM","651639106","46,559","0.1%","987,425","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","46,494","0.1%","116,480","",""
"GRT-UN.TO","GRANITE REAL ESTATE INVT TR","UNIT 99/99/9999","387437114","46,186","0.1%","905,908","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","46,149","0.1%","747,355","",""
"CCI","CROWN CASTLE INC","COM","22822V101","46,109","0.1%","339,937","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","45,901","0.1%","920,243","",""
"VMW","VMWARE INC","CL A COM","928563402","45,798","0.1%","373,073","",""
"HRL","HORMEL FOODS CORP","COM","440452100","44,908","0.1%","985,906","",""
"BLK","BLACKROCK INC","COM","09247X101","44,869","0.1%","63,318","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","44,772","0.1%","600,093","",""
"MCK","MCKESSON CORP","COM","58155Q103","44,726","0.1%","119,233","",""
"NICE","NICE LTD","SPONSORED ADR","653656108","44,357","0.1%","230,668","",""
"BIIB","BIOGEN INC","COM","09062X103","44,229","0.1%","159,719","",""
"PAYC","PAYCOM SOFTWARE INC","COM","70432V102","44,189","0.1%","142,404","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","44,153","0.1%","907,147","",""
"LOW","LOWES COS INC","COM","548661107","43,906","0.1%","220,371","",""
"CASY","CASEYS GEN STORES INC","COM","147528103","43,836","0.1%","195,393","",""
"CTLT","CATALENT INC","COM","148806102","43,455","0.1%","965,466","",""
"ICLR","ICON PLC","SHS","G4705A100","43,317","0.1%","222,999","",""
"EXC","EXELON CORP","COM","30161N101","43,118","0.1%","997,412","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","43,012","0.1%","458,751","",""
"CTAS","CINTAS CORP","COM","172908105","42,375","0.1%","93,829","",""
"WWE","WORLD WRESTLING ENTMT INC","CL A","98156Q108","42,215","0.1%","616,103","",""
"TRU","TRANSUNION","COM","89400J107","41,948","0.1%","739,187","",""
"CNC","CENTENE CORP DEL","COM","15135B101","41,675","0.1%","508,180","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","41,592","0.1%","282,595","",""
"VCSH","VANGUARD SCOTTSDALE FDS","SHRT TRM CORP BD","92206C409","41,557","0.1%","552,700","",""
"FICO","FAIR ISAAC CORP","COM","303250104","41,039","0.1%","68,561","",""
"MRNA","MODERNA INC","COM","60770K107","40,830","0.1%","227,318","",""
"USB","US BANCORP DEL","COM NEW","902973304","40,399","0.0%","926,385","",""
"WPCB","WARBURG PINCUS CAPTAL CORP I","SHS CL A","G9460M108","40,360","0.0%","4,000,000","",""
"IEX","IDEX CORP","COM","45167R104","40,141","0.0%","175,804","",""
"MO","ALTRIA GROUP INC","COM","02209S103","39,862","0.0%","872,070","",""
"CCEP.AS","COCA-COLA EUROPACIFIC PARTNE","SHS","G25839104","39,812","0.0%","719,671","",""
"ALC.SW","ALCON AG","ORD SHS","H01301128","39,782","0.0%","580,773","",""
"TEL","TE CONNECTIVITY LTD","SHS","H84989104","39,219","0.0%","341,630","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","39,142","0.0%","471,426","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","39,044","0.0%","180,619","",""
"CLX","CLOROX CO DEL","COM","189054109","38,827","0.0%","276,684","",""
"CHE","CHEMED CORP NEW","COM","16359R103","38,767","0.0%","75,950","",""
"XLE","SELECT SECTOR SPDR TR","ENERGY","81369Y506","38,661","0.0%","442,000","",""
"AME","AMETEK INC","COM","031100100","38,382","0.0%","274,709","",""
"CPB","CAMPBELL SOUP CO","COM","134429109","38,362","0.0%","675,998","",""
"TA.TO","TRANSALTA CORP","COM","89346D107","37,936","0.0%","4,244,651","",""
"HZNP","HORIZON THERAPEUTICS PUB L","SHS","G46188101","37,777","0.0%","331,967","",""
"RBA","RITCHIE BROS AUCTIONEERS","COM","767744105","37,468","0.0%","649,123","",""
"TW","TRADEWEB MKTS INC","CL A","892672106","37,297","0.0%","574,428","",""
