"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"AZO","AUTOZONE INC","COM","053332102","3,159","0.1%","1,222","",""
"BCE.TO","BCE INC","COM NEW","05534B760","3,128","0.1%","79,445","",""
"PLD","PROLOGIS INC.","COM","74340W103","3,064","0.1%","22,988","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","2,958","0.1%","7,670","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","2,910","0.1%","47,911","",""
"FOXA","FOX CORP","CL A COM","35137L105","2,898","0.1%","97,693","",""
"RTX","RTX CORPORATION","COM","75513E101","2,854","0.1%","33,930","",""
"BLK","BLACKROCK INC","COM","09247X101","2,833","0.1%","3,490","",""
"DBX","DROPBOX INC","CL A","26210C104","2,808","0.1%","95,267","",""
"SNA","SNAP ON INC","COM","833034101","2,759","0.1%","9,554","",""
"VLTO","VERALTO CORP","COM SHS","92338C103","2,757","0.1%","33,523","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","2,727","0.1%","34,218","",""
"FISV","FISERV INC","COM","337738108","2,689","0.1%","20,243","",""
"UBER","UBER TECHNOLOGIES INC","COM","90353T100","2,645","0.1%","42,969","",""
"SLF.TO","SUN LIFE FINANCIAL INC.","COM","866796105","2,640","0.1%","50,917","",""
"SEIC","SEI INVTS CO","COM","784117103","2,633","0.1%","41,438","",""
"ACGL","ARCH CAP GROUP LTD","ORD","G0450A105","2,605","0.1%","35,082","",""
"SBUX","STARBUCKS CORP","COM","855244109","2,571","0.1%","26,784","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","2,561","0.1%","31,096","",""
"IP","INTERNATIONAL PAPER CO","COM","460146103","2,550","0.1%","70,552","",""
"DE","DEERE & CO","COM","244199105","2,550","0.1%","6,378","",""
"TXT","TEXTRON INC","COM","883203101","2,537","0.1%","31,550","",""
"AOS","SMITH A O CORP","COM","831865209","2,526","0.1%","30,650","",""
"VST","VISTRA CORP","COM","92840M102","2,512","0.1%","65,235","",""
"TJX","TJX COS INC NEW","COM","872540109","2,509","0.1%","26,751","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","2,508","0.1%","11,408","",""
"DXCM","DEXCOM INC","COM","252131107","2,478","0.1%","19,973","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","2,463","0.1%","10,822","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","2,424","0.1%","43,033","",""
"SCHW","SCHWAB CHARLES CORP","COM","808513105","2,418","0.1%","35,152","",""
"GEHC","GE HEALTHCARE TECHNOLOGIES I","COMMON STOCK","36266G107","2,386","0.1%","30,867","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","2,372","0.1%","43,257","",""
"CVS","CVS HEALTH CORP","COM","126650100","2,363","0.1%","29,936","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","2,347","0.1%","10,874","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","2,340","0.1%","5,164","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","2,299","0.1%","31,750","",""
"T.TO","TELUS CORPORATION","COM","87971M103","2,254","0.1%","126,701","",""
"ETN","EATON CORP PLC","SHS","G29183103","2,253","0.1%","9,356","",""
"GGG","GRACO INC","COM","384109104","2,243","0.1%","25,856","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","2,237","0.1%","9,604","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","2,189","0.1%","25,659","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","2,184","0.1%","2,487","",""
"CB","CHUBB LIMITED","COM","H1467J104","2,176","0.1%","9,629","",""
"BBY","BEST BUY INC","COM","086516101","2,172","0.1%","27,755","",""
"BX","BLACKSTONE INC","COM","09260D107","2,163","0.1%","16,528","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","2,132","0.1%","7,233","",""
"RF","REGIONS FINANCIAL CORP NEW","COM","7591EP100","2,129","0.1%","109,904","",""
"ZTS","ZOETIS INC","CL A","98978V103","2,127","0.1%","10,779","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","2,120","0.1%","27,138","",""
"MRO","MARATHON OIL CORP","COM","565849106","2,077","0.1%","86,004","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","2,064","0.1%","72,244","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","2,055","0.1%","6,591","",""
"FCNCA","FIRST CTZNS BANCSHARES INC N","CL A","31946M103","1,989","0.0%","1,402","",""
"TMUS","T-MOBILE US INC","COM","872590104","1,979","0.0%","12,344","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","1,975","0.0%","34,168","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","1,948","0.0%","39,498","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","1,919","0.0%","17,908","",""
"TRI.TO","THOMSON REUTERS CORP.","COM","884903808","1,914","0.0%","13,091","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","1,864","0.0%","15,758","",""
"FNV.TO","FRANCO NEV CORP","COM","351858105","1,857","0.0%","16,762","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","1,855","0.0%","7,085","",""
"KLAC","KLA CORP","COM NEW","482480100","1,853","0.0%","3,189","",""
"TGT","TARGET CORP","COM","87612E106","1,844","0.0%","12,953","",""
"EVRG","EVERGY INC","COM","30034W106","1,839","0.0%","35,242","",""
"LKQ","LKQ CORP","COM","501889208","1,809","0.0%","37,867","",""
"SO","SOUTHERN CO","COM","842587107","1,783","0.0%","25,442","",""
"CME","CME GROUP INC","COM","12572Q105","1,774","0.0%","8,424","",""
"FTS.TO","FORTIS INC","COM","349553107","1,751","0.0%","42,588","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","1,744","0.0%","17,976","",""
"SLB","SCHLUMBERGER LTD","COM STK","806857108","1,726","0.0%","33,172","",""
"EQIX","EQUINIX INC","COM","29444U700","1,724","0.0%","2,141","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","1,709","0.0%","13,310","",""
"TPL","TEXAS PACIFIC LAND CORPORATI","COM","88262P102","1,709","0.0%","1,087","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","1,704","0.0%","10,430","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","1,696","0.0%","40,135","",""
"MO","ALTRIA GROUP INC","COM","02209S103","1,669","0.0%","41,396","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","1,662","0.0%","29,069","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","1,660","0.0%","6,809","",""
"ALLE","ALLEGION PLC","ORD SHS","G0176J109","1,632","0.0%","12,884","",""
"INCY","INCYTE CORP","COM","45337C102","1,625","0.0%","25,880","",""
"CSX","CSX CORP","COM","126408103","1,622","0.0%","46,809","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","1,622","0.0%","3,173","",""
"OVV.TO","OVINTIV INC","COM","69047Q102","1,621","0.0%","36,912","",""
"CMI","CUMMINS INC","COM","231021106","1,619","0.0%","6,760","",""
"NTAP","NETAPP INC","COM","64110D104","1,597","0.0%","18,124","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","1,572","0.0%","3,358","",""
"APA","APA CORPORATION","COM","03743Q108","1,567","0.0%","43,674","",""
"EXPE","EXPEDIA GROUP INC","COM NEW","30212P303","1,558","0.0%","10,265","",""
"USB","US BANCORP DEL","COM NEW","902973304","1,547","0.0%","35,751","",""
"IDXX","IDEXX LABS INC","COM","45168D104","1,526","0.0%","2,750","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","1,515","0.0%","32,366","",""
"PINS","PINTEREST INC","CL A","72352L106","1,513","0.0%","40,866","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COM","169656105","1,511","0.0%","661","",""
"MCO","MOODYS CORP","COM","615369105","1,507","0.0%","3,859","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","1,492","0.0%","24,311","",""
"DINO","HF SINCLAIR CORP","COM","403949100","1,492","0.0%","26,856","",""
"MCK","MCKESSON CORP","COM","58155Q103","1,457","0.0%","3,149","",""
"KMB","KIMBERLY-CLARK CORP","COM","494368103","1,453","0.0%","11,965","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","1,443","0.0%","16,712","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","1,435","0.0%","9,268","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","1,430","0.0%","5,225","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","1,424","0.0%","33,463","",""
"XEL","XCEL ENERGY INC","COM","98389B100","1,414","0.0%","22,844","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","1,414","0.0%","4,016","",""
"MMM","3M CO","COM","88579Y101","1,413","0.0%","12,926","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","1,399","0.0%","5,390","",""
"PSX","PHILLIPS 66","COM","718546104","1,384","0.0%","10,401","",""
"GDDY","GODADDY INC","CL A","380237107","1,384","0.0%","13,037","",""
"MOS","MOSAIC CO NEW","COM","61945C103","1,376","0.0%","38,520","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","1,375","0.0%","13,873","",""
"MG.TO","MAGNA INTL INC","COM","559222401","1,371","0.0%","23,209","",""
"PH","PARKER-HANNIFIN CORP","COM","701094104","1,370","0.0%","2,975","",""
"AON","AON PLC","SHS CL A","G0403H108","1,366","0.0%","4,696","",""
"ABNB","AIRBNB INC","COM CL A","009066101","1,359","0.0%","9,987","",""
"CRWD","CROWDSTRIKE HLDGS INC","CL A","22788C105","1,346","0.0%","5,273","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","1,337","0.0%","2,454","",""
"WDAY","WORKDAY INC","CL A","98138H101","1,335","0.0%","4,838","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","1,332","0.0%","1,317","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","1,326","0.0%","5,882","",""
"ALLY","ALLY FINL INC","COM","02005N100","1,326","0.0%","37,983","",""
"UHS","UNIVERSAL HLTH SVCS INC","CL B","913903100","1,323","0.0%","8,682","",""
"KNX","KNIGHT-SWIFT TRANSN HLDGS IN","CL A","499049104","1,321","0.0%","22,921","",""
"TT","TRANE TECHNOLOGIES PLC","SHS","G8994E103","1,309","0.0%","5,367","",""
"SNOW","SNOWFLAKE INC","CL A","833445109","1,303","0.0%","6,551","",""
"EMR","EMERSON ELEC CO","COM","291011104","1,294","0.0%","13,301","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","1,291","0.0%","1,359","",""
"GLPI","GAMING & LEISURE PPTYS INC","COM","36467J108","1,286","0.0%","26,067","",""
"OMC","OMNICOM GROUP INC","COM","681919106","1,273","0.0%","14,718","",""
"BIP","BROOKFIELD INFRAST PARTNERS","LP INT UNIT","G16252101","1,269","0.0%","40,300","",""
"HSY","HERSHEY CO","COM","427866108","1,264","0.0%","6,780","",""
"NSC","NORFOLK SOUTHN CORP","COM","655844108","1,242","0.0%","5,257","",""
"MRVL","MARVELL TECHNOLOGY INC","COM","573874104","1,213","0.0%","20,118","",""
"HOLX","HOLOGIC INC","COM","436440101","1,212","0.0%","16,974","",""
"BAM.TO","BROOKFIELD ASSET MANAGMT LTD","CL A LMT VTG SHS","113004105","1,211","0.0%","30,171","",""
"LEA","LEAR CORP","COM NEW","521865204","1,205","0.0%","8,539","",""
"IT","GARTNER INC","COM","366651107","1,204","0.0%","2,669","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","1,173","0.0%","8,953","",""
"CCI","CROWN CASTLE INC","COM","22822V101","1,162","0.0%","10,096","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","1,128","0.0%","16,650","",""
