"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"TGT","TARGET CORP","COM","87612E106","3,124","0.1%","23,110","",""
"LNG","CHENIERE ENERGY INC","COM NEW","16411R208","3,090","0.1%","14,384","",""
"AMCR","AMCOR PLC","ORD","G0250X107","3,079","0.1%","327,311","",""
"WELL","WELLTOWER INC","COM","95040Q104","3,056","0.1%","24,256","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","2,991","0.1%","20,078","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","2,967","0.1%","17,295","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","2,939","0.1%","10,135","",""
"KMI","KINDER MORGAN INC DEL","COM","49456B101","2,934","0.1%","107,101","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","2,929","0.1%","12,912","",""
"FDX","FEDEX CORP","COM","31428X106","2,894","0.1%","10,287","",""
"TRGP","TARGA RES CORP","COM","87612G101","2,880","0.1%","16,139","",""
"ACM","AECOM","COM","00766T100","2,852","0.1%","26,702","",""
"ABNB","AIRBNB INC","COM CL A","009066101","2,818","0.1%","21,449","",""
"COIN","COINBASE GLOBAL INC","COM CL A","19260Q107","2,811","0.1%","11,325","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","2,809","0.1%","37,058","",""
"HPQ","HP INC","COM","40434L105","2,788","0.1%","85,470","",""
"AZO","AUTOZONE INC","COM","053332102","2,737","0.1%","855","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","2,733","0.1%","39,359","",""
"VRT","VERTIV HOLDINGS CO","COM CL A","92537N108","2,720","0.1%","23,942","",""
"SE","SEA LTD","SPONSORD ADS","81141R100","2,718","0.1%","25,620","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","2,706","0.1%","10,952","",""
"VLO","VALERO ENERGY CORP","COM","91913Y100","2,663","0.1%","21,724","",""
"CP.TO","CANADIAN PACIFIC KANSAS CITY","COM","13646K108","2,637","0.1%","36,449","",""
"FTNT","FORTINET INC","COM","34959E109","2,633","0.1%","27,872","",""
"AON","AON PLC","SHS CL A","G0403H108","2,611","0.1%","7,272","",""
"NTAP","NETAPP INC","COM","64110D104","2,576","0.1%","22,196","",""
"VRSN","VERISIGN INC","COM","92343E102","2,569","0.1%","12,416","",""
"CBOE","CBOE GLOBAL MKTS INC","COM","12503M108","2,559","0.1%","13,101","",""
"CNC","CENTENE CORP DEL","COM","15135B101","2,534","0.1%","41,829","",""
"VLTO","VERALTO CORP","COM SHS","92338C103","2,526","0.1%","24,808","",""
"J","JACOBS SOLUTIONS INC","COM","46982L108","2,504","0.1%","18,743","",""
"SYF","SYNCHRONY FINANCIAL","COM","87165B103","2,501","0.1%","38,478","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","2,493","0.1%","33,688","",""
"WDAY","WORKDAY INC","CL A","98138H101","2,485","0.1%","9,631","",""
"MO","ALTRIA GROUP INC","COM","02209S103","2,483","0.1%","47,496","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","2,405","0.1%","12,242","",""
"EXPE","EXPEDIA GROUP INC","COM NEW","30212P303","2,322","0.1%","12,466","",""
"TTD","THE TRADE DESK INC","COM CL A","88339J105","2,311","0.1%","19,665","",""
"EQH","EQUITABLE HLDGS INC","COM","29452E101","2,251","0.1%","47,730","",""
"AER","AERCAP HOLDINGS NV","SHS","N00985106","2,227","0.1%","23,280","",""
"VTRS","VIATRIS INC","COM","92556V106","2,218","0.1%","178,193","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","2,217","0.1%","25,010","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","2,203","0.1%","41,917","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","2,176","0.1%","101,926","",""
"FLTR.L","FLUTTER ENTMT PLC","SHS","G3643J108","2,123","0.1%","8,217","",""
"TWLO","TWILIO INC","CL A","90138F102","2,103","0.1%","19,467","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","2,100","0.1%","68,395","",""
"APO","APOLLO GLOBAL MGMT INC","COM","03769M106","2,092","0.1%","12,671","",""
"FCNCA","FIRST CTZNS BANCSHARES INC N","CL A","31946M103","2,041","0.1%","966","",""
"NLY","ANNALY CAPITAL MANAGEMENT IN","COM NEW","035710839","2,000","0.1%","109,310","",""
"TEAM","ATLASSIAN CORPORATION","CL A","049468101","1,993","0.1%","8,191","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","1,967","0.1%","1,659","",""
"ENTG","ENTEGRIS INC","COM","29362U104","1,915","0.1%","19,335","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","1,899","0.1%","10,653","",""
"SPOT","SPOTIFY TECHNOLOGY S A","SHS","L8681T102","1,878","0.1%","4,200","",""
"DDOG","DATADOG INC","CL A COM","23804L103","1,852","0.1%","12,968","",""
"KVUE","KENVUE INC","COM","49177J102","1,819","0.1%","85,220","",""
"TAP","MOLSON COORS BEVERAGE CO","CL B","60871R209","1,805","0.1%","31,492","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","1,799","0.1%","25,132","",""
"PSTG","PURE STORAGE INC","CL A","74624M102","1,767","0.1%","28,771","",""
"CHKP","CHECK POINT SOFTWARE TECH LT","ORD","M22465104","1,721","0.1%","9,221","",""
"PCG","PG&E CORP","COM","69331C108","1,718","0.1%","85,145","",""
"BG","BUNGE GLOBAL SA","COM SHS","H11356104","1,711","0.1%","22,008","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","1,670","0.1%","7,099","",""
"FANG","DIAMONDBACK ENERGY INC","COM","25278X109","1,643","0.1%","10,030","",""
"AXON","AXON ENTERPRISE INC","COM","05464C101","1,611","0.1%","2,712","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","1,604","0.1%","5,347","",""
"CARR","CARRIER GLOBAL CORPORATION","COM","14448C104","1,543","0.1%","22,614","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","1,539","0.1%","19,678","",""
"DELL","DELL TECHNOLOGIES INC","CL C","24703L202","1,538","0.1%","13,350","",""
"CCI","CROWN CASTLE INC","COM","22822V101","1,531","0.1%","16,870","",""
"AFL","AFLAC INC","COM","001055102","1,526","0.1%","14,761","",""
"LOGN.SW","LOGITECH INTL S A","SHS","H50430232","1,514","0.1%","18,387","",""
"JCI","JOHNSON CTLS INTL PLC","SHS","G51502105","1,464","0.0%","18,549","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","1,442","0.0%","20,096","",""
"DHI","D R HORTON INC","COM","23331A109","1,432","0.0%","10,245","",""
"IDXX","IDEXX LABS INC","COM","45168D104","1,431","0.0%","3,463","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","1,427","0.0%","9,543","",""
"EQT","EQT CORP","COM","26884L109","1,417","0.0%","30,731","",""
"ALL","ALLSTATE CORP","COM","020002101","1,407","0.0%","7,301","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","1,406","0.0%","11,301","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","1,402","0.0%","10,443","",""
"MTB","M & T BK CORP","COM","55261F104","1,390","0.0%","7,397","",""
"MET","METLIFE INC","COM","59156R108","1,359","0.0%","16,605","",""
"LNT","ALLIANT ENERGY CORP","COM","018802108","1,357","0.0%","22,955","",""
"GRMN","GARMIN LTD","SHS","H2906T109","1,347","0.0%","6,535","",""
"QRVO","QORVO INC","COM","74736K101","1,340","0.0%","19,164","",""
"NET","CLOUDFLARE INC","CL A COM","18915M107","1,336","0.0%","12,408","",""
"WIX","WIX COM LTD","SHS","M98068105","1,332","0.0%","6,211","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","1,306","0.0%","17,950","",""
"AVY","AVERY DENNISON CORP","COM","053611109","1,305","0.0%","6,979","",""
"CTVA","CORTEVA INC","COM","22052L104","1,305","0.0%","22,917","",""
"HES","HESS CORP","COM","42809H107","1,296","0.0%","9,748","",""
"PWR","QUANTA SVCS INC","COM","74762E102","1,289","0.0%","4,080","",""
"INCY","INCYTE CORP","COM","45337C102","1,267","0.0%","18,356","",""
"AES","AES CORP","COM","00130H105","1,252","0.0%","97,338","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","1,234","0.0%","16,622","",""
"SW","SMURFIT WESTROCK PLC","SHS","G8267P108","1,234","0.0%","22,917","",""
"TEL","TE CONNECTIVITY PLC","ORD SHS","G87052109","1,208","0.0%","8,454","",""
"ZM","ZOOM COMMUNICATIONS INC","CL A","98980L101","1,206","0.0%","14,779","",""
"GEHC","GE HEALTHCARE TECHNOLOGIES I","COMMON STOCK","36266G107","1,192","0.0%","15,251","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","1,172","0.0%","35,809","",""
"BLDR","BUILDERS FIRSTSOURCE INC","COM","12008R107","1,166","0.0%","8,158","",""
"PINS","PINTEREST INC","CL A","72352L106","1,164","0.0%","40,154","",""
"AME","AMETEK INC","COM","031100100","1,158","0.0%","6,426","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","1,098","0.0%","21,738","",""
"CCEP.AS","COCA-COLA EUROPACIFIC PARTNE","SHS","G25839104","1,093","0.0%","14,237","",""
"TPL","TEXAS PACIFIC LAND CORPORATI","COM","88262P102","1,076","0.0%","973","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","1,073","0.0%","18,689","",""
"SSNC","SS&C TECHNOLOGIES HLDGS INC","COM","78467J100","1,048","0.0%","13,831","",""
"KDP","KEURIG DR PEPPER INC","COM","49271V100","1,030","0.0%","32,076","",""
"OTIS","OTIS WORLDWIDE CORP","COM","68902V107","1,028","0.0%","11,108","",""
"MRNA","MODERNA INC","COM","60770K107","1,020","0.0%","24,546","",""
"RIVN","RIVIAN AUTOMOTIVE INC","COM CL A","76954A103","1,016","0.0%","76,432","",""
"IR","INGERSOLL RAND INC","COM","45687V106","1,012","0.0%","11,198","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","1,006","0.0%","4,555","",""
"ALLE","ALLEGION PLC","ORD SHS","G0176J109","972","0.0%","7,441","",""
"FERG","FERGUSON ENTERPRISES INC","COMMON STOCK NEW","31488V107","972","0.0%","5,602","",""
"ARES","ARES MANAGEMENT CORPORATION","CL A COM STK","03990B101","929","0.0%","5,251","",""
"MDB","MONGODB INC","CL A","60937P106","912","0.0%","3,919","",""
"ALB","ALBEMARLE CORP","COM","012653101","910","0.0%","10,580","",""
"DD","DUPONT DE NEMOURS INC","COM","26614N102","884","0.0%","11,605","",""
"MNDY","MONDAY COM LTD","SHS","M7S64H106","882","0.0%","3,748","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","880","0.0%","4,004","",""
"NWSA","NEWS CORP NEW","CL A","65249B109","877","0.0%","31,868","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","875","0.0%","8,008","",""
"CHTR","CHARTER COMMUNICATIONS INC N","CL A","16119P108","872","0.0%","2,545","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","860","0.0%","19,233","",""
"ANSS","ANSYS INC","COM","03662Q105","835","0.0%","2,477","",""
"BCE.TO","BCE INC","COM NEW","05534B760","826","0.0%","35,645","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","823","0.0%","12,638","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","818","0.0%","3,925","",""
"ZS","ZSCALER INC","COM","98980G102","813","0.0%","4,509","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","813","0.0%","8,338","",""
"PODD","INSULET CORP","COM","45784P101","809","0.0%","3,099","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","793","0.0%","7,080","",""
"T.TO","TELUS CORPORATION","COM","87971M103","789","0.0%","58,237","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","783","0.0%","4,876","",""
"XYL","XYLEM INC","COM","98419M100","781","0.0%","6,737","",""
"SMCI","SUPER MICRO COMPUTER INC","COM NEW","86800U302","758","0.0%","24,874","",""
"DKNG","DRAFTKINGS INC NEW","COM CL A","26142V105","747","0.0%","20,099","",""
"FTV","FORTIVE CORP","COM","34959J108","733","0.0%","9,776","",""
"EPAM","EPAM SYS INC","COM","29414B104","727","0.0%","3,110","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","699","0.0%","6,183","",""
"VTR","VENTAS INC","COM","92276F100","676","0.0%","11,491","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","672","0.0%","2,061","",""
"AEE","AMEREN CORP","COM","023608102","659","0.0%","7,395","",""
"CDW","CDW CORP","COM","12514G108","649","0.0%","3,731","",""
"SNAP","SNAP INC","CL A","83304A106","626","0.0%","58,199","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","626","0.0%","4,590","",""
"BIIB","BIOGEN INC","COM","09062X103","622","0.0%","4,070","",""
"BAX","BAXTER INTL INC","COM","071813109","608","0.0%","20,856","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","607","0.0%","4,364","",""
"PTC","PTC INC","COM","69370C100","605","0.0%","3,295","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","COM","98956P102","602","0.0%","5,706","",""
"RF","REGIONS FINANCIAL CORP NEW","COM","7591EP100","599","0.0%","25,495","",""
"AMTM","AMENTUM HOLDINGS INC","COM","023939101","593","0.0%","28,214","",""
"VRN.TO","VEREN INC","COM NEW","92340V107","582","0.0%","113,291","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","575","0.0%","18,129","",""
"BIP","BROOKFIELD INFRAST PARTNERS","LP INT UNIT","G16252101","572","0.0%","18,000","",""
"STE","STERIS PLC","SHS USD","G8473T100","568","0.0%","2,765","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","562","0.0%","1,294","",""
"INVH","INVITATION HOMES INC","COM","46187W107","516","0.0%","16,170","",""
"MAA","MID-AMER APT CMNTYS INC","COM","59522J103","509","0.0%","3,297","",""
"ENPH","ENPHASE ENERGY INC","COM","29355A107","508","0.0%","7,398","",""
"IOT","SAMSARA INC","COM CL A","79589L106","506","0.0%","11,604","",""
"STX","SEAGATE TECHNOLOGY HLDNGS PL","ORD SHS","G7997R103","506","0.0%","5,868","",""
"TRU","TRANSUNION","COM","89400J107","503","0.0%","5,432","",""
"WRB","BERKLEY W R CORP","COM","084423102","497","0.0%","8,501","",""
"PFG","PRINCIPAL FINANCIAL GROUP IN","COM","74251V102","496","0.0%","6,420","",""
"BBY","BEST BUY INC","COM","086516101","489","0.0%","5,709","",""
"EXAS","EXACT SCIENCES CORP","COM","30063P105","484","0.0%","8,615","",""
"SOBO.TO","SOUTH BOW CORP","COM","83671M105","469","0.0%","19,918","",""
"BAH","BOOZ ALLEN HAMILTON HLDG COR","CL A","099502106","468","0.0%","3,640","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","468","0.0%","4,653","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","465","0.0%","3,085","",""
"BALL","BALL CORP","COM","058498106","465","0.0%","8,441","",""
"MOH","MOLINA HEALTHCARE INC","COM","60855R100","464","0.0%","1,597","",""
"NI","NISOURCE INC","COM","65473P105","459","0.0%","12,503","",""
"APTV","APTIV PLC","COM SHS","G3265R107","446","0.0%","7,382","",""
"RE","EVEREST GROUP LTD","COM","G3223R108","445","0.0%","1,228","",""
"IEX","IDEX CORP","COM","45167R104","441","0.0%","2,111","",""
"KIM","KIMCO RLTY CORP","COM","49446R109","439","0.0%","18,762","",""
"NTNX","NUTANIX INC","CL A","67059N108","428","0.0%","7,000","",""
"CLS.TO","CELESTICA INC","COM","15101Q207","420","0.0%","4,552","",""
"GFL.TO","GFL ENVIRONMENTAL INC","SUB VTG SHS","36168Q104","416","0.0%","9,361","",""
"TFII.TO","TFI INTL INC","COM","87241L109","416","0.0%","3,086","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","406","0.0%","4,248","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","404","0.0%","7,199","",""
"CYBR","CYBERARK SOFTWARE LTD","SHS","M2682V108","400","0.0%","1,201","",""
"AVTR","AVANTOR INC","COM","05352A100","397","0.0%","18,885","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","397","0.0%","947","",""
"PEAK","HEALTHPEAK PROPERTIES INC","COM","42250P103","393","0.0%","19,413","",""
"GLPI","GAMING & LEISURE PPTYS INC","COM","36467J108","365","0.0%","7,590","",""
"CELH","CELSIUS HLDGS INC","COM NEW","15118V207","356","0.0%","13,520","",""
"POOL","POOL CORP","COM","73278L105","353","0.0%","1,036","",""
"STN.TO","STANTEC INC","COM","85472N109","348","0.0%","4,447","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COM","09061G101","348","0.0%","5,300","",""
"AMH","AMERICAN HOMES 4 RENT","CL A","02665T306","344","0.0%","9,194","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","341","0.0%","9,110","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","340","0.0%","3,291","",""
"WPC","WP CAREY INC","COM","92936U109","333","0.0%","6,129","",""
"ELS","EQUITY LIFESTYLE PPTYS INC","COM","29472R108","329","0.0%","4,941","",""
"CG","CARLYLE GROUP INC","COM","14316J108","323","0.0%","6,409","",""
