"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"OXY","OCCIDENTAL PETROLEUM CORP","COMMON STOCK, R","674599105","1,132","0.1%","27,472","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COMMON STOCK, R","883556102","1,121","0.1%","3,447","",""
"RTN","RAYTHEON CO. (NEW)","COMMON STOCK, R","755111507","1,117","0.1%","5,085","",""
"CCI","CROWN CASTLE INTL CORP","COMMON STOCK, R","22822V101","1,096","0.1%","7,711","",""
"NDAQ","NASDAQ INC","COMMON STOCK, R","631103108","1,084","0.1%","10,118","",""
"MAS","MASCO CORP","COMMON STOCK, R","574599106","1,072","0.1%","22,318","",""
"SNN","SMITH & NEPHEW PLC","AMERICAN DEPOSI","83175M205","1,065","0.1%","22,163","",""
"USB","US BANCORP NEW","COMMON STOCK, R","902973304","1,057","0.1%","17,821","",""
"CME","CME GROUP INC","COMMON STOCK, R","12572Q105","1,051","0.1%","5,235","",""
"KR","KROGER CO","COMMON STOCK, R","501044101","1,029","0.1%","35,483","",""
"AIG","AMERICAN INTERNATIONAL GROUP","COMMON STOCK, R","026874784","1,019","0.1%","19,855","",""
"ADP","AUTOMATIC DATA PROCESSING, INC.","COMMON STOCK, R","053015103","1,009","0.1%","5,916","",""
"SYY","SYSCO CORP","COMMON STOCK, R","871829107","1,001","0.1%","11,700","",""
"IWV","ISHARES","MULTI-CAP","464287689","991","0.1%","5,259","",""
"NTRS","NORTHERN TRUST CORP","COMMON STOCK, R","665859104","983","0.1%","9,255","",""
"DHR","DANAHER CORP","COMMON STOCK, R","235851102","980","0.1%","6,384","",""
"BABA","ALIBABA GROUP HLDGS","AMERICAN DEPOSI","01609W102","969","0.1%","4,570","",""
"CF","CF INDS HLDG INC","COMMON STOCK, R","125269100","968","0.1%","20,284","",""
"UNP","UNION PACIFIC CORP","COMMON STOCK, R","907818108","954","0.1%","5,275","",""
"VV","VANGUARD","LARGE CAP","922908637","950","0.1%","6,427","",""
"DGX","QUEST DIAGNOSTICS INC","COMMON STOCK, R","74834L100","926","0.1%","8,672","",""
"MA","MASTERCARD INC","COMMON STOCK, R","57636Q104","917","0.1%","3,071","",""
"CAT","CATERPILLAR INC","COMMON STOCK, R","149123101","886","0.1%","5,995","",""
"ACWX","ISHARES","GLOBAL MARKETS","464288240","878","0.1%","17,887","",""
"GM","GENERAL MOTORS CO","COMMON STOCK, R","37045V100","858","0.1%","23,432","",""
"HCA","HCA HEALTHCARE, INC","COMMON STOCK, R","40412C101","848","0.1%","5,734","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COMMON STOCK, R","43300A203","846","0.1%","7,625","",""
"K","KELLOGG CO","COMMON STOCK, R","487836108","809","0.1%","11,685","",""
"SCHW","SCHWAB CHARLES CORP NEW","COMMON STOCK, R","808513105","795","0.1%","16,730","",""
"RTX","UNITED TECHNOLOGIES CORP","COMMON STOCK, R","913017109","786","0.1%","5,248","",""
"ETN","EATON CORP PLC","COMMON STOCK, R","G29183103","785","0.1%","8,280","",""
"HRI","HERC HOLDINGS INC","COMMON STOCK, R","42704L104","782","0.1%","15,975","",""
"CVS","CVS HEALTH CORP","COMMON STOCK, R","126650100","781","0.1%","10,513","",""
"AMT","AMERICAN TOWER CORP","COMMON STOCK, R","03027X100","779","0.1%","3,389","",""
"DLTR","DOLLAR TREE INC","COMMON STOCK, R","256746108","764","0.1%","8,118","",""
"UL","UNILEVER PLC SPONSORED NEW ADR","AMERICAN DEPOSI","904767704","726","0.1%","12,702","",""
"EIX","EDISON INTERNATIONAL","COMMON STOCK, R","281020107","715","0.1%","9,478","",""
"EMR","EMERSON ELECTRONIC CO","COMMON STOCK, R","291011104","714","0.1%","9,373","",""
"UPS","UNITED PARCEL SERVICE INC","COMMON STOCK, R","911312106","683","0.1%","5,839","",""
"AMGN","AMGEN INC","COMMON STOCK, R","031162100","683","0.1%","2,830","",""
"PPG","PPG INDUSTRIES INC.","COMMON STOCK, R","693506107","681","0.1%","5,099","",""
"IBDM","ISHARES","HIGH QUALITY TA","46434VBK5","678","0.1%","27,175","",""
"VXF","VANGUARD","SMALL CAP","922908652","677","0.1%","5,370","",""
"JWN","NORDSTROM INC","COMMON STOCK, R","655664100","671","0.1%","16,386","",""
"CERN","CERNER CORP","COMMON STOCK, R","156782104","668","0.1%","9,100","",""
"SYK","STRYKER CORP","COMMON STOCK, R","863667101","668","0.1%","3,184","",""
"HRB","H&R BLOCK INC","COMMON STOCK, R","093671105","668","0.1%","28,465","",""
"NVS","NOVARTIS AG SPONSORED ADR","AMERICAN DEPOSI","66987V109","658","0.1%","6,960","",""
"MMM","3M COMPANY","COMMON STOCK, R","88579Y101","658","0.1%","3,726","",""
"M","MACY'S INC","COMMON STOCK, R","55616P104","653","0.1%","38,433","",""
"DSI","ISHARES","SPECIALTY","464288570","652","0.1%","5,430","",""
"HDB","ADR HDFC BANK LTD","AMERICAN DEPOSI","40415F101","645","0.1%","10,171","",""
"CHRW","C.H ROBINSON WORLDWIDE INC NEW","COMMON STOCK, R","12541W209","644","0.1%","8,230","",""
"ICE","INTERCONTINENTAL EXCHANGE INC","COMMON STOCK, R","45866F104","640","0.1%","6,921","",""
"VT","VANGUARD","GLOBAL MARKETS","922042742","639","0.1%","7,885","",""
"PCAR","PACCAR INC.","COMMON STOCK, R","693718108","638","0.1%","8,070","",""
"BKNG","BOOKING HOLDINGS INC","COMMON STOCK, R","09857L108","630","0.1%","307","",""
"EXPD","EXPEDITORS INTERNATIONAL","COMMON STOCK, R","302130109","629","0.1%","8,060","",""
"LHX","L3 HARRIS TEHCNOLOGIES INC","COMMON STOCK, R","502431109","608","0.1%","3,069","",""
"","SPRINT CORP","COMMON STOCK, R","85207U105","607","0.1%","116,500","",""
"NVDA","NVIDIA CORP","COMMON STOCK, R","67066G104","604","0.1%","2,568","",""
"WU","WESTERN UNION","COMMON STOCK, R","959802109","594","0.1%","22,186","",""
"HDS","HD SUPPLY HOLDINGS INC","COMMON STOCK, R","40416M105","593","0.1%","14,730","",""
"DRI","DARDEN RESTAURANTS INC","COMMON STOCK, R","237194105","592","0.1%","5,430","",""
"SJM","JM SMUCKER CO","COMMON STOCK, R","832696405","589","0.1%","5,661","",""
"ADBE","ADOBE INC","COMMON STOCK, R","00724F101","586","0.1%","1,776","",""
"VBK","VANGUARD","SMALL CAP","922908595","584","0.1%","2,940","",""
"D","DOMINION ENERGY INC NPV","COMMON STOCK, R","25746U109","569","0.1%","6,873","",""
"REGN","REGENERON PHARMACEUTICALS","COMMON STOCK, R","75886F107","556","0.1%","1,480","",""
"TSM","TAIWAN SEMICONDUCTOR MFG CO LTD","AMERICAN DEPOSI","874039100","554","0.1%","9,547","",""
"UA","UNDER ARMOUR INC CL A","COMMON STOCK, R","904311206","552","0.1%","28,800","",""
"IJH","ISHARES","SMALL CAP","464287507","549","0.1%","2,663","",""
"ZTS","ZOETIS INC","COMMON STOCK, R","98978V103","546","0.1%","4,133","",""
"A","AGILENT TECHNOLOGIES INC","COMMON STOCK, R","00846U101","539","0.1%","6,318","",""
"GWW","W.W GRAINGER INC.","COMMON STOCK, R","384802104","522","0.1%","1,544","",""
"GLPI","GAMING AND LEISURE PPTYS","COMMON STOCK, R","36467J108","521","0.1%","12,106","",""
"MDT","MEDTRONIC PLC","COMMON STOCK, R","G5960L103","518","0.1%","4,563","",""
"ASML","ASML HLDGS NV - NY REG SHR","AMERICAN DEPOSI","N07059210","517","0.1%","1,746","",""
"VOT","VANGUARD","SMALL CAP","922908538","512","0.1%","3,225","",""
"KIM","KIMCO REALTY CORP","COMMON STOCK, R","49446R109","508","0.1%","24,516","",""
"WM","WASTE MANAGEMENT INC","COMMON STOCK, R","94106L109","507","0.1%","4,450","",""
"LB","L BRANDS INC","COMMON STOCK, R","501797104","507","0.1%","27,928","",""
"IGLB","ISHARES","HIGH YIELD TAXA","464289511","506","0.1%","7,583","",""
"RBA","RITCHIE BROS AUCTIONEERS INC","COMMON STOCK, R","767744105","503","0.1%","11,704","",""
"ECL","ECOLAB INC","COMMON STOCK, R","278865100","500","0.1%","2,586","",""
"LQD","ISHARES","HIGH QUALITY TA","464287242","499","0.1%","3,900","",""
"EUSA","ISHARES","MULTI-CAP","464286681","484","0.1%","7,567","",""
"PPL","PPL CORPORATION","COMMON STOCK, R","69351T106","480","0.1%","13,391","",""
"ICLR","ICON PLC","COMMON STOCK, R","G4705A100","479","0.1%","2,779","",""
"BLK","BLACKROCK INC","COMMON STOCK, R","09247X101","466","0.1%","927","",""
"IWO","ISHARES","SMALL CAP","464287648","463","0.1%","2,161","",""
"CRM","SALESFORCE COM INC","COMMON STOCK, R","79466L302","461","0.1%","2,833","",""
"TFLO","ISHARES","HIGH QUALITY TA","46434V860","461","0.1%","9,176","",""
"BHP","BHP GROUP LIMITED","AMERICAN DEPOSI","088606108","459","0.1%","8,397","",""
"ADT","ADT INC","COMMON STOCK, R","00090Q103","456","0.1%","57,500","",""
"AFL","AFLAC INC","COMMON STOCK, R","001055102","455","0.1%","8,600","",""
"FISV","FISERV INC","COMMON STOCK, R","337738108","451","0.1%","3,904","",""
"ENB.TO","ENBRIDGE INC","COMMON STOCK, R","29250N105","445","0.1%","11,192","",""
"LIVN","LIVANOVA PLC","COMMON STOCK, R","G5509L101","439","0.1%","5,825","",""
"GSY","INVESCO ULTRA SHORT DURATION","HIGH QUALITY TA","46090A887","433","0.1%","8,600","",""
"EEFT","EURONET WORLDWIDE INC","COMMON STOCK, R","298736109","432","0.1%","2,744","",""
"TRV","TRAVELERS COS INC","COMMON STOCK, R","89417E109","426","0.1%","3,118","",""
"HIG","HARTFORD FINL SVCS GRP","COMMON STOCK, R","416515104","420","0.1%","6,919","",""
"YUMC","YUM CHINA HLDGS INC","COMMON STOCK, R","98850P109","416","0.1%","8,657","",""
"DEO","DIAGEO PLC NEW ADR","AMERICAN DEPOSI","25243Q205","412","0.1%","2,450","",""
"IWS","ISHARES","SMALL CAP","464287473","407","0.1%","4,296","",""
"BKAA.SG","BROOKFIELD ASSET MANAGEMENT INC","COMMON STOCK, R","112585104","406","0.1%","7,017","",""
"CXO","CONCHO RESOURCES INC","COMMON STOCK, R","20605P101","395","0.1%","4,514","",""
"IWN","ISHARES","SMALL CAP","464287630","383","0.1%","2,978","",""
"RDS.B","ROYAL DUTCH SHELL PLC","AMERICAN DEPOSI","780259107","382","0.1%","6,369","",""
"NEE","NEXTERA ENERGY INC","COMMON STOCK, R","65339F101","375","0.0%","1,549","",""
"DUK","DUKE ENERGY CORP","COMMON STOCK, R","26441C204","367","0.0%","4,022","",""
"LYG","LLOYDS BANKING GROUP PLC","AMERICAN DEPOSI","539439109","367","0.0%","110,911","",""
"MMC","MARSH & MCLENNAN","COMMON STOCK, R","571748102","366","0.0%","3,283","",""
"HHC","HOWARD HUGHES CORP","COMMON STOCK, R","44267D107","364","0.0%","2,867","",""
"QQQ","INVESCO","LARGE CAP","46090E103","363","0.0%","1,709","",""
"MET","METLIFE INC","COMMON STOCK, R","59156R108","362","0.0%","7,100","",""
"PSA","PUBLIC STORAGE","COMMON STOCK, R","74460D109","359","0.0%","1,689","",""
"BMO.TO","BANK OF MONTREAL","COMMON STOCK, R","063671101","358","0.0%","4,617","",""
"ALC.SW","ALCON INC","COMMON STOCK, R","H01301128","353","0.0%","6,248","",""
"SPG","SIMON PROPERTY GROUP INC","COMMON STOCK, R","828806109","352","0.0%","2,362","",""
"SAN","BANCO SANTANDER S.A. ADR","AMERICAN DEPOSI","05964H105","340","0.0%","82,209","",""
"IHG","INTERCONTINENTAL HOTELS ADR","AMERICAN DEPOSI","45857P806","337","0.0%","4,908","",""
"HSBC","HSBC HLDGS PLC","AMERICAN DEPOSI","404280406","336","0.0%","8,598","",""
"NTR.TO","NUTRIEN LTD","COMMON STOCK, R","67077M108","331","0.0%","6,920","",""
"PYPL","PAYPAL HOLDINGS INC","COMMON STOCK, R","70450Y103","327","0.0%","3,025","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","COMMON STOCK, R","98956P102","326","0.0%","2,180","",""
"LIN","LINDE PLC","COMMON STOCK, R","G5494J103","324","0.0%","1,520","",""
"PXD","PIONEER NATURAL","COMMON STOCK, R","723787107","321","0.0%","2,122","",""
"GRFS","GRIFOLS SA ADR","AMERICAN DEPOSI","398438408","319","0.0%","13,678","",""
"INFO","IHS MARKIT LTD","COMMON STOCK, R","G47567105","318","0.0%","4,220","",""
"BX","BLACKROCK GROUP INC","COMMON STOCK, R","09260D107","315","0.0%","5,630","",""
"INXN","INTERXION HOLDINGS NV","COMMON STOCK, R","N47279109","315","0.0%","3,763","",""
"FMX","FOMENTO ECONOMICO MEXICANO ADR","AMERICAN DEPOSI","344419106","306","0.0%","3,228","",""
"SWKS","SKYWORKS SOLUTIONS INC","COMMON STOCK, R","83088M102","302","0.0%","2,493","",""
"VUG","VANGUARD","LARGE CAP","922908736","301","0.0%","1,654","",""
"FL","FOOT LOCKER INC","COMMON STOCK, R","344849104","301","0.0%","7,717","",""
"BDX","BECTON DICKINSON & CO.","COMMON STOCK, R","075887109","298","0.0%","1,096","",""
"CI","CIGNA CORP","COMMON STOCK, R","125523100","295","0.0%","1,442","",""
"LVS","LAS VEGAS SANDS CORP","COMMON STOCK, R","517834107","294","0.0%","4,264","",""
"BSV","VANGUARD","GLOBAL BOND FUN","921937827","294","0.0%","3,649","",""
"EW","EDWARDS LIFESCIENCES CORP","COMMON STOCK, R","28176E108","292","0.0%","1,254","",""
"SWK","STANLEY BLACK & DECKER INC","COMMON STOCK, R","854502101","285","0.0%","1,716","",""
"EDU","NEW ORIENTAL ED & TECHNOL-SP ADR","AMERICAN DEPOSI","647581107","284","0.0%","2,344","",""
"CNR.TO","CANADIAN","COMMON STOCK, R","136375102","282","0.0%","3,115","",""
"IBDN","ISHARES","HIGH QUALITY TA","46434VBA7","273","0.0%","10,813","",""
"KMI","KINDER MORGAN INC","COMMON STOCK, R","49456B101","272","0.0%","12,845","",""
"QCOM","QUALCOMM INC","COMMON STOCK, R","747525103","268","0.0%","3,037","",""
"NKE","NIKE INC. CLASS B","COMMON STOCK, R","654106103","266","0.0%","2,626","",""
"SO","SOUTHERN COMPANY","COMMON STOCK, R","842587107","266","0.0%","4,179","",""
"IBDL","ISHARES","HIGH QUALITY TA","46434VAQ3","265","0.0%","10,488","",""
"EQIX","EQUINIX INC","COMMON STOCK, R","29444U700","264","0.0%","452","",""
"SU.TO","SUNCOR ENERGY INC","COMMON STOCK, R","867224107","261","0.0%","7,958","",""
"FAST","FASTENAL","COMMON STOCK, R","311900104","255","0.0%","6,908","",""
"TXN","TEXAS INSTRUMENTS INC","COMMON STOCK, R","882508104","255","0.0%","1,983","",""
"IBM","IBM CORP","COMMON STOCK, R","459200101","254","0.0%","1,890","",""
"EXC","EXELON CORP","COMMON STOCK, R","30161N101","251","0.0%","5,514","",""
"LMRK","LANDMARK INFRASTRUCTURE PARTNERS","COMMON STOCK, R","51508J108","247","0.0%","15,060","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COMMON STOCK, R","931427108","245","0.0%","4,155","",""
"EL","ESTEE LAUDER CO INC","COMMON STOCK, R","518439104","240","0.0%","1,162","",""
"AVGO","BROADCOM INC","COMMON STOCK, R","11135F101","238","0.0%","751","",""
"DD","DUPONT DE NEMOURS INC-WI","COMMON STOCK, R","26614N102","232","0.0%","3,615","",""
"SPGI","S&P GLOBAL INC","COMMON STOCK, R","78409V104","231","0.0%","845","",""
"COST","COSTCO WHOLESALE CORP","COMMON STOCK, R","22160K105","227","0.0%","770","",""
"AZN","ASTRAZENECA PLC","AMERICAN DEPOSI","046353108","227","0.0%","4,543","",""
"DXCM","DEXCOM INC","COMMON STOCK, R","252131107","224","0.0%","1,025","",""
"MDY","SPDR S&P MIDCAP 400 ETF TRUS","SMALL CAP","78467Y107","216","0.0%","574","",""
"CAH","CARDINAL HEALTH INC","COMMON STOCK, R","14149Y108","216","0.0%","4,274","",""
"FTV","FORTIVE CORP","COMMON STOCK, R","34959J108","210","0.0%","2,753","",""
"TMUS","T-MOBILE US INC","COMMON STOCK, R","872590104","207","0.0%","2,632","",""
"VFC","V F CORPORATION","COMMON STOCK, R","918204108","202","0.0%","2,030","",""
"IGIB","ISHARES","HIGH QUALITY TA","464288638","200","0.0%","3,450","",""
"RF","REGIONS FINANCIAL CORP","COMMON STOCK, R","7591EP100","172","0.0%","10,000","",""
"F","FORD MTR CO DEL NEW","COMMON STOCK, R","345370860","164","0.0%","17,631","",""
"GRWG","GROWGENERATION CORP","COMMON STOCK, R","39986L109","123","0.0%","30,000","",""
"KOSS","KOSS CORP","COMMON STOCK, R","500692108","123","0.0%","79,661","",""
"AKS","AK STEEL HOLDING CORP","COMMON STOCK, R","001547108","82","0.0%","25,000","",""
"EGIO","LIMELIGHT NETWORKS INC","COMMON STOCK, R","53261M104","82","0.0%","20,000","",""
"RDHL","REDHILL BIOPHARMA LTD SP ADR","AMERICAN DEPOSI","757468103","73","0.0%","12,000","",""
"FGPR","FERRELLGAS PARTNERS LP UNIT LTD","COMMON STOCK, R","315293100","5","0.0%","15,960","",""
