"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"GRT-UN.TO","GRANITE REAL ESTATE INVT TR","UNIT 99/99/9999","387437114","1,667","0.1%","20,000","",""
"J","JACOBS ENGR GROUP INC","COM","469814107","1,532","0.0%","11,000","",""
"CSPR","CASPER SLEEP INC","COM","147626105","1,461","0.0%","219,000","",""
"CNNE","CANNAE HLDGS INC","COM","13765N107","1,406","0.0%","40,000","",""
"GTXAP","GARRETT MOTION INC","PFD CONV SER A","366505204","1,333","0.0%","159,239","",""
"SLCA","U S SILICA HOLDINGS INC","COM","90346E103","1,221","0.0%","130,000","",""
"ICD","INDEPENDENCE CONTRACT DRILLING","COM","453415606","1,167","0.0%","390,294","",""
"DAR","DARLING INGREDIENTS INC","COM","237266101","1,122","0.0%","16,200","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","1,079","0.0%","15,000","",""
"AGX","ARGAN INC","COM","04010E109","1,065","0.0%","27,500","",""
"LBRDK","LIBERTY BROADBAND CORP","COM SER C","530307305","1,028","0.0%","6,380","",""
"LHCG","LHC GROUP INC","COM","50187A107","1,016","0.0%","7,400","",""
"IRBT","IROBOT CORP","COM","462726100","987","0.0%","15,000","",""
"WW","WW INTL INC","COM","98262P101","983","0.0%","61,000","",""
"GTX","GARRETT MOTION INC","COM","366505105","882","0.0%","109,900","",""
"VMD.TO","VIEMED HEALTHCARE INC","COM","92663R105","784","0.0%","150,000","",""
"","CHANGE HEALTHCARE INC","COM","15912K100","721","0.0%","33,700","",""
"DVN","DEVON ENERGY CORP NEW","COM","25179M103","511","0.0%","11,600","",""
"META","META PLATFORMS INC","CL A","30303M102","471","0.0%","1,400","",""
"BRK-A","BERKSHIRE HATHAWAY INC","CL A","084670108","451","0.0%","1","",""
"XERS","XERIS BIOPHARMA HOLDINGS INC","COM","98422E103","441","0.0%","151,395","",""
"PXD","PIONEER NAT RES CO","COM","723787107","364","0.0%","2,000","",""
"EOG","EOG RES INC","COM","26875P101","355","0.0%","4,000","",""
"9JG.SG","BROOKFIELD ASSET MGMT REINS","CL A EXCH LT VTG","G16169107","21","0.0%","343","",""
