"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"NOW","SERVICENOW INC","COM","81762P102","783,606","0.7%","1,207,201","",""
"SLF.TO","SUN LIFE FINANCIAL INC.","COM","866796105","767,298","0.6%","13,765,273","",""
"TRP.TO","TC ENERGY CORP","COM","87807B107","759,720","0.6%","16,312,109","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","751,062","0.6%","8,631,900","",""
"NFLX","NETFLIX INC","COM","64110L106","704,881","0.6%","1,170,044","",""
"TLT","ISHARES TR","20 YR TR BD ETF","464287432","656,736","0.5%","4,431,713","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","646,525","0.5%","33,872,183","",""
"BCE.TO","BCE INC","COM NEW","05534B760","641,209","0.5%","12,307,299","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","636,270","0.5%","1,770,762","",""
"INTU","INTUIT","COM","461202103","628,580","0.5%","977,239","",""
"BIP","BROOKFIELD INFRAST PARTNERS","LP INT UNIT","G16252101","622,697","0.5%","10,220,630","",""
"XLF","SELECT SECTOR SPDR TR","FINANCIAL","81369Y605","616,633","0.5%","15,790,870","",""
"JPM","JPMORGAN CHASE & CO","COM","46625H100","608,279","0.5%","3,841,355","",""
"NKE","NIKE INC","CL B","654106103","596,036","0.5%","3,576,146","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","577,436","0.5%","12,110,047","",""
"SE","SEA LTD","SPONSORD ADS","81141R100","571,269","0.5%","2,553,612","",""
"MG.TO","MAGNA INTL INC","COM","559222401","564,689","0.5%","6,969,094","",""
"HD","HOME DEPOT INC","COM","437076102","554,778","0.5%","1,336,782","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","537,452","0.5%","1,495,830","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","522,244","0.4%","3,052,811","",""
"TEAM.MX","ATLASSIAN CORP PLC","CL A","G06242104","519,547","0.4%","1,362,603","",""
"ABT","ABBOTT LABS","COM","002824100","515,110","0.4%","3,660,013","",""
"FTS.TO","FORTIS INC","COM","349553107","513,244","0.4%","10,622,719","",""
"PEP","PEPSICO INC","COM","713448108","508,007","0.4%","2,924,455","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","501,048","0.4%","1,208,655","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","495,807","0.4%","873,361","",""
"DHR","DANAHER CORPORATION","COM","235851102","477,471","0.4%","1,451,237","",""
"CVX","CHEVRON CORP NEW","COM","166764100","476,494","0.4%","4,060,455","",""
"PFE","PFIZER INC","COM","717081103","460,997","0.4%","7,806,890","",""
"EFA","ISHARES TR","MSCI EAFE ETF","464287465","454,794","0.4%","5,780,299","",""
"TSM","TAIWAN SEMICONDUCTOR MFG LTD","SPONSORED ADS","874039100","451,943","0.4%","3,756,488","",""
"MS","MORGAN STANLEY","COM NEW","617446448","450,357","0.4%","4,587,990","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","439,302","0.4%","35,777,161","",""
"LLY","LILLY ELI & CO","COM","532457108","434,410","0.4%","1,572,697","",""
"UNP","UNION PAC CORP","COM","907818108","432,034","0.4%","1,714,898","",""
"LIN","LINDE PLC","SHS","G5494J103","428,865","0.4%","1,237,955","",""
"MCD","MCDONALDS CORP","COM","580135101","427,621","0.4%","1,595,184","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","414,606","0.3%","4,440,939","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","410,728","0.3%","615,563","",""
"BAC","BK OF AMERICA CORP","COM","060505104","378,635","0.3%","8,510,559","",""
"CAT","CATERPILLAR INC","COM","149123101","371,504","0.3%","1,796,962","",""
"SBUX","STARBUCKS CORP","COM","855244109","355,542","0.3%","3,039,600","",""
"HON","HONEYWELL INTL INC","COM","438516106","354,508","0.3%","1,700,195","",""
"PG","PROCTER AND GAMBLE CO","COM","742718109","348,922","0.3%","2,133,038","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","347,271","0.3%","6,899,890","",""
"CSCO","CISCO SYS INC","COM","17275R102","341,100","0.3%","5,382,675","",""
"TRI.TO","THOMSON REUTERS CORP.","COM NEW","884903709","339,484","0.3%","2,834,800","",""
"AMD","ADVANCED MICRO DEVICES INC","COM","007903107","338,550","0.3%","2,352,677","",""
"TXN","TEXAS INSTRS INC","COM","882508104","330,625","0.3%","1,754,258","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","328,663","0.3%","1,742,832","",""
"SNAP","SNAP INC","CL A","83304A106","325,261","0.3%","6,916,034","",""
"FTNT","FORTINET INC","COM","34959E109","309,780","0.3%","861,938","",""
"SNPS","SYNOPSYS INC","COM","871607107","296,105","0.2%","803,541","",""
"MRVL","MARVELL TECHNOLOGY INC","COM","573874104","279,823","0.2%","3,198,342","",""
"MDB","MONGODB INC","CL A","60937P106","277,909","0.2%","525,000","",""
"ZTS","ZOETIS INC","CL A","98978V103","274,317","0.2%","1,124,109","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","272,120","0.2%","711,333","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","268,070","0.2%","14,079,538","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","262,330","0.2%","877,360","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","260,946","0.2%","1,106,499","",""
"CVNA","CARVANA CO","CL A","146869102","260,764","0.2%","1,125,002","",""
"ETN","EATON CORP PLC","SHS","G29183103","259,545","0.2%","1,501,823","",""
"BX","BLACKSTONE INC","COM","09260D107","259,255","0.2%","2,003,673","",""
"DASH","DOORDASH INC","CL A","25809K105","257,339","0.2%","1,728,266","",""
"HUBS","HUBSPOT INC","COM","443573100","256,956","0.2%","389,830","",""
"DIS","DISNEY WALT CO","COM","254687106","256,279","0.2%","1,654,584","",""
"BLK","BLACKROCK INC","COM","09247X101","253,766","0.2%","277,171","",""
"COP","CONOCOPHILLIPS","COM","20825C104","251,879","0.2%","3,489,606","",""
"ZM","ZOOM VIDEO COMMUNICATIONS IN","CL A","98980L101","250,433","0.2%","1,361,713","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","249,890","0.2%","675,014","",""
"AQN.TO","ALGONQUIN PWR UTILS CORP","COM","015857105","247,654","0.2%","17,122,267","",""
"BKNG","BOOKING HOLDINGS INC","COM","09857L108","242,346","0.2%","101,010","",""
"MRK","MERCK & CO INC","COM","58933Y105","240,081","0.2%","3,132,586","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","CL B CONV","82028K200","235,114","0.2%","7,736,001","",""
"EQIX","EQUINIX INC","COM","29444U700","234,468","0.2%","277,201","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","227,482","0.2%","5,451,284","",""
"CRM","SALESFORCE COM INC","COM","79466L302","226,672","0.2%","891,954","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COM","169656105","223,939","0.2%","128,093","",""
"AVGO","BROADCOM INC","COM","11135F101","221,385","0.2%","332,705","",""
"SYK","STRYKER CORPORATION","COM","863667101","219,761","0.2%","821,784","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","218,278","0.2%","849,594","",""
"ADBE","ADOBE SYSTEMS INCORPORATED","COM","00724F101","215,427","0.2%","379,900","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","208,216","0.2%","711,848","",""
"RBLX","ROBLOX CORP","CL A","771049103","207,327","0.2%","2,009,762","",""
"OKTA","OKTA INC","CL A","679295105","205,846","0.2%","918,258","",""
"BILL","BILL COM HLDGS INC","COM","090043100","204,593","0.2%","821,162","",""
"HOLX","HOLOGIC INC","COM","436440101","203,357","0.2%","2,656,184","",""
"KO","COCA COLA CO","COM","191216100","202,831","0.2%","3,425,622","",""
"TMUS","T-MOBILE US INC","COM","872590104","199,187","0.2%","1,717,424","",""
"ROST","ROSS STORES INC","COM","778296103","198,769","0.2%","1,739,313","",""
"WMT","WALMART INC","COM","931142103","196,662","0.2%","1,359,199","",""
"KLAC","KLA CORP","COM NEW","482480100","196,024","0.2%","455,752","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","193,575","0.2%","410,176","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","191,015","0.2%","2,157,183","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","189,784","0.2%","3,652,497","",""
"ASML","ASML HOLDING N V","N Y REGISTRY SHS","N07059210","188,888","0.2%","237,254","",""
"FNV.TO","FRANCO NEV CORP","COM","351858105","187,731","0.2%","1,355,507","",""
"MCHP","MICROCHIP TECHNOLOGY INC.","COM","595017104","185,884","0.2%","2,135,129","",""
"TFX","TELEFLEX INCORPORATED","COM","879369106","184,687","0.2%","562,248","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","181,189","0.2%","1,134,911","",""
"CTLT","CATALENT INC","COM","148806102","180,963","0.2%","1,413,444","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","180,822","0.2%","367,628","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","179,844","0.2%","1,152,921","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","179,683","0.2%","2,959,260","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","179,031","0.1%","457,353","",""
"IR","INGERSOLL RAND INC","COM","45687V106","170,047","0.1%","2,748,460","",""
"TWLO","TWILIO INC","CL A","90138F102","164,997","0.1%","626,554","",""
"VEEV","VEEVA SYS INC","CL A COM","922475108","163,138","0.1%","638,556","",""
"BALL","BALL CORP","COM","058498106","162,046","0.1%","1,683,245","",""
"SQ","BLOCK INC","CL A","852234103","160,664","0.1%","994,761","",""
"SPOT","SPOTIFY TECHNOLOGY S A","SHS","L8681T102","160,508","0.1%","685,844","",""
"BRKR","BRUKER CORP","COM","116794108","158,917","0.1%","1,893,900","",""
"RIVN","RIVIAN AUTOMOTIVE INC","COM CL A","76954A103","158,883","0.1%","1,532,288","",""
"TXT","TEXTRON INC","COM","883203101","158,584","0.1%","2,054,193","",""
"IJH","ISHARES TR","CORE S&P MCP ETF","464287507","155,527","0.1%","549,408","",""
"TJX","TJX COS INC NEW","COM","872540109","153,397","0.1%","2,020,512","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","151,322","0.1%","924,947","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","147,836","0.1%","4,866,792","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","147,580","0.1%","1,426,578","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","146,599","0.1%","1,019,820","",""
"T","AT&T INC","COM","00206R102","143,678","0.1%","5,840,564","",""
"CHTR","CHARTER COMMUNICATIONS INC N","CL A","16119P108","143,525","0.1%","220,141","",""
"AMAT","APPLIED MATLS INC","COM","038222105","142,153","0.1%","903,366","",""
"PSA","PUBLIC STORAGE","COM","74460D109","137,993","0.1%","368,414","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","137,526","0.1%","293,227","",""
"CCI","CROWN CASTLE INTL CORP NEW","COM","22822V101","137,345","0.1%","657,973","",""
"ABBV","ABBVIE INC","COM","00287Y109","136,961","0.1%","1,011,523","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","136,458","0.1%","189,749","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","133,328","0.1%","342,728","",""
"QCOM","QUALCOMM INC","COM","747525103","133,269","0.1%","728,765","",""
"PLD","PROLOGIS INC.","COM","74340W103","131,614","0.1%","781,743","",""
"ETSY","ETSY INC","COM","29786A106","127,443","0.1%","582,089","",""
"HUM","HUMANA INC","COM","444859102","126,896","0.1%","273,566","",""
"XLK","SELECT SECTOR SPDR TR","TECHNOLOGY","81369Y803","126,699","0.1%","728,700","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","126,098","0.1%","2,934,424","",""
"OTEX","OPEN TEXT CORP","COM","683715106","125,793","0.1%","2,646,496","",""
"FISV","FISERV INC","COM","337738108","125,662","0.1%","1,210,727","",""
"ICLR","ICON PLC","SHS","G4705A100","125,261","0.1%","404,458","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","124,719","0.1%","2,038,210","",""
"TRU","TRANSUNION","COM","89400J107","124,623","0.1%","1,050,963","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","122,857","0.1%","594,918","",""
"AVTR","AVANTOR INC","COM","05352A100","122,398","0.1%","2,904,564","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","122,365","0.1%","877,488","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","120,535","0.1%","488,828","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","119,794","0.1%","586,074","",""
"AMGN","AMGEN INC","COM","031162100","117,109","0.1%","520,554","",""
"DOCU","DOCUSIGN INC","COM","256163106","116,052","0.1%","761,948","",""
"BURL","BURLINGTON STORES INC","COM","122017106","114,954","0.1%","394,341","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","111,717","0.1%","3,873,578","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","111,590","0.1%","158,008","",""
"BEP","BROOKFIELD RENEWABLE PARTNER","PARTNERSHIP UNIT","G16258108","110,632","0.1%","3,084,180","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","110,172","0.1%","1,290,982","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","108,014","0.1%","2,030,613","",""
"INTC","INTEL CORP","COM","458140100","106,953","0.1%","2,076,761","",""
"EWJ","ISHARES INC","MSCI JPN ETF NEW","46434G822","106,821","0.1%","1,595,300","",""
"CVS","CVS HEALTH CORP","COM","126650100","106,011","0.1%","1,027,642","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","105,898","0.1%","609,244","",""
"GRT-UN.TO","GRANITE REAL ESTATE INVT TR","UNIT 99/99/9999","387437114","104,704","0.1%","1,254,807","",""
"VWO","VANGUARD INTL EQUITY INDEX F","FTSE EMR MKT ETF","922042858","104,261","0.1%","2,107,994","",""
"GNTX","GENTEX CORP","COM","371901109","104,090","0.1%","2,986,802","",""
"COO","COOPER COS INC","COM NEW","216648402","103,624","0.1%","247,348","",""
"ORCL","ORACLE CORP","COM","68389X105","103,615","0.1%","1,188,116","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","103,331","0.1%","769,459","",""
"MPWR","MONOLITHIC PWR SYS INC","COM","609839105","103,065","0.1%","208,916","",""
"NEM","NEWMONT CORP","COM","651639106","102,956","0.1%","1,659,422","",""
"COUP","COUPA SOFTWARE INC","COM","22266L106","101,833","0.1%","644,311","",""
"EFX","EQUIFAX INC","COM","294429105","99,929","0.1%","341,298","",""
"HSY","HERSHEY CO","COM","427866108","99,904","0.1%","516,378","",""
"D","DOMINION ENERGY INC","COM","25746U109","96,932","0.1%","1,233,857","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","96,672","0.1%","1,062,563","",""
"AZN","ASTRAZENECA PLC","SPONSORED ADR","046353108","96,046","0.1%","1,648,859","",""
"GE","GENERAL ELECTRIC CO","COM NEW","369604301","95,938","0.1%","1,015,539","",""
"CDAY","CERIDIAN HCM HLDG INC","COM","15677J108","95,532","0.1%","914,536","",""
"NICE","NICE LTD","SPONSORED ADR","653656108","94,816","0.1%","312,305","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","94,729","0.1%","708,728","",""
"KKR","KKR & CO INC","COM","48251W104","94,453","0.1%","1,267,828","",""
"AEE","AMEREN CORP","COM","023608102","94,144","0.1%","1,057,679","",""
"MSCI","MSCI INC","COM","55354G100","94,090","0.1%","153,570","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","93,653","0.1%","165,955","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","91,997","0.1%","405,757","",""
"FERG","FERGUSON PLC NEW","SHS","G3421J106","90,979","0.1%","512,556","",""
"PINS","PINTEREST INC","CL A","72352L106","89,916","0.1%","2,473,618","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","88,846","0.1%","846,957","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","88,667","0.1%","648,295","",""
"FWONK","LIBERTY MEDIA CORP DEL","COM SER C FRMLA","531229854","87,644","0.1%","1,385,892","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","86,081","0.1%","886,793","",""
"ENTG","ENTEGRIS INC","COM","29362U104","85,975","0.1%","620,398","",""
"APTV","APTIV PLC","SHS","G6095L109","85,570","0.1%","518,765","",""
"CB","CHUBB LIMITED","COM","H1467J104","85,344","0.1%","441,490","",""
"SEE","SEALED AIR CORP NEW","COM","81211K100","84,414","0.1%","1,251,140","",""
"KMB","KIMBERLY-CLARK CORP","COM","494368103","83,527","0.1%","584,437","",""
"CPRT","COPART INC","COM","217204106","82,182","0.1%","542,026","",""
"DDOG","DATADOG INC","CL A COM","23804L103","81,794","0.1%","459,234","",""
"AVY","AVERY DENNISON CORP","COM","053611109","81,641","0.1%","376,971","",""
"PAYX","PAYCHEX INC","COM","704326107","80,960","0.1%","593,118","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","80,825","0.1%","427,963","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","80,412","0.1%","919,417","",""
"","DUKE REALTY CORP","COM NEW","264411505","79,199","0.1%","1,206,569","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","78,691","0.1%","1,175,553","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","78,462","0.1%","816,974","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","78,409","0.1%","119,311","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","77,691","0.1%","1,813,505","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","77,024","0.1%","579,609","",""
"FAST","FASTENAL CO","COM","311900104","76,397","0.1%","1,192,589","",""
"PAYC","PAYCOM SOFTWARE INC","COM","70432V102","76,389","0.1%","183,985","",""
"ELV","ANTHEM INC","COM","036752103","75,607","0.1%","163,108","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","75,159","0.1%","717,372","",""
"TGT","TARGET CORP","COM","87612E106","74,896","0.1%","323,607","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","74,527","0.1%","207,955","",""
"TW","TRADEWEB MKTS INC","CL A","892672106","74,488","0.1%","743,833","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","74,429","0.1%","43,854","",""
"YUM","YUM BRANDS INC","COM","988498101","73,923","0.1%","532,354","",""
"FTV","FORTIVE CORP","COM","34959J108","73,191","0.1%","959,384","",""
"SCHW","SCHWAB CHARLES CORP","COM","808513105","73,091","0.1%","869,098","",""
"CLVT","CLARIVATE PLC","ORD SHS","G21810109","72,922","0.1%","3,100,407","",""
"AFRM","AFFIRM HLDGS INC","COM CL A","00827B106","72,862","0.1%","724,561","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","72,420","0.1%","329,779","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","72,354","0.1%","323,239","",""
"STN.TO","STANTEC INC","COM","85472N109","71,575","0.1%","1,272,130","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","70,473","0.1%","1,062,775","",""
"ARGX","ARGENX SE","SPONSORED ADR","04016X101","70,345","0.1%","200,878","",""
"CHT","CHUNGHWA TELECOM CO LTD","SPON ADR NEW11","17133Q502","70,195","0.1%","1,663,000","",""
"CME","CME GROUP INC","COM","12572Q105","69,938","0.1%","306,128","",""
"IEX","IDEX CORP","COM","45167R104","69,290","0.1%","293,205","",""
"CFX","COLFAX CORP","COM","194014106","69,140","0.1%","1,504,020","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","67,668","0.1%","816,353","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","67,576","0.1%","1,408,403","",""
"EWU","ISHARES TR","MSCI UK ETF NEW","46435G334","67,537","0.1%","2,037,931","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","67,234","0.1%","396,473","",""
"SGEN","SEAGEN INC","COM","81181C104","66,446","0.1%","429,795","",""
"CASY","CASEYS GEN STORES INC","COM","147528103","66,025","0.1%","334,560","",""
"XLI","SELECT SECTOR SPDR TR","SBI INT-INDS","81369Y704","65,877","0.1%","622,600","",""
"BA","BOEING CO","COM","097023105","65,795","0.1%","326,817","",""
"FIVN","FIVE9 INC","COM","338307101","65,594","0.1%","477,674","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","65,553","0.1%","690,034","",""
"SNOW","SNOWFLAKE INC","CL A","833445109","64,942","0.1%","191,711","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","64,639","0.1%","490,062","",""
"NI","NISOURCE INC","COM","65473P105","64,516","0.1%","2,336,705","",""
"LOW","LOWES COS INC","COM","548661107","64,342","0.1%","248,924","",""
"CMS","CMS ENERGY CORP","COM","125896100","64,258","0.1%","987,828","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","64,069","0.1%","409,569","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","63,905","0.1%","376,644","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","63,784","0.1%","807,081","",""
"MRNA","MODERNA INC","COM","60770K107","63,659","0.1%","250,645","",""
"MKTX","MARKETAXESS HLDGS INC","COM","57060D108","63,647","0.1%","154,758","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","63,515","0.1%","874,737","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","63,165","0.1%","294,693","",""
"DLTR","DOLLAR TREE INC","COM","256746108","62,506","0.1%","444,816","",""
"CRWD","CROWDSTRIKE HLDGS INC","CL A","22788C105","62,388","0.1%","304,705","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","62,280","0.1%","401,444","",""
"AIZ","ASSURANT INC","COM","04621X108","62,236","0.1%","399,307","",""
"MET","METLIFE INC","COM","59156R108","61,964","0.1%","991,590","",""
"HRL","HORMEL FOODS CORP","COM","440452100","61,630","0.1%","1,262,657","",""
"ALC.SW","ALCON AG","ORD SHS","H01301128","61,545","0.1%","703,875","",""
"MOH","MOLINA HEALTHCARE INC","COM","60855R100","61,426","0.1%","193,114","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","61,342","0.1%","1,461,764","",""
"EMLC","VANECK ETF TRUST","JP MRGAN EM LOC","92189H300","61,330","0.1%","2,144,400","",""
"FSV.TO","FIRSTSERVICE CORP NEW","COM","33767E202","61,043","0.1%","310,327","",""
"TEL","TE CONNECTIVITY LTD","SHS","H84989104","60,432","0.1%","374,563","",""
"EXC","EXELON CORP","COM","30161N101","59,741","0.1%","1,034,299","",""
"CBOE","CBOE GLOBAL MKTS INC","COM","12503M108","59,665","0.0%","457,550","",""
"TTWO","TAKE-TWO INTERACTIVE SOFTWAR","COM","874054109","58,872","0.0%","331,262","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","58,828","0.0%","367,470","",""
"ADI","ANALOG DEVICES INC","COM","032654105","58,687","0.0%","333,882","",""
"GLW","CORNING INC","COM","219350105","58,586","0.0%","1,573,634","",""
"WAT","WATERS CORP","COM","941848103","58,550","0.0%","157,139","",""
"MNDY","MONDAY COM LTD","SHS","M7S64H106","58,432","0.0%","189,272","",""
"CCEP.AS","COCA-COLA EUROPACIFIC PARTNE","SHS","G25839104","58,406","0.0%","1,044,259","",""
"MASI","MASIMO CORP","COM","574795100","58,376","0.0%","199,385","",""
"XEL","XCEL ENERGY INC","COM","98389B100","57,238","0.0%","845,467","",""
"OPEN","OPENDOOR TECHNOLOGIES INC","COM","683712103","57,114","0.0%","3,909,224","",""
"CTAS","CINTAS CORP","COM","172908105","56,913","0.0%","128,423","",""
"CF","CF INDS HLDGS INC","COM","125269100","56,277","0.0%","795,104","",""
"MCK","MCKESSON CORP","COM","58155Q103","56,041","0.0%","225,452","",""
"WAL","WESTERN ALLIANCE BANCORP","COM","957638109","55,960","0.0%","519,833","",""
"EMB","ISHARES TR","JPMORGAN USD EMG","464288281","55,948","0.0%","513,000","",""
"MGM","MGM RESORTS INTERNATIONAL","COM","552953101","55,861","0.0%","1,244,673","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","55,777","0.0%","221,797","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","55,643","0.0%","282,967","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","55,349","0.0%","157,170","",""
"XLV","SELECT SECTOR SPDR TR","SBI HEALTHCARE","81369Y209","55,271","0.0%","392,300","",""
"CAE.TO","CAE INC","COM","124765108","55,163","0.0%","2,183,592","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","54,908","0.0%","240,057","",""
"PCTY","PAYLOCITY HLDG CORP","COM","70438V106","54,389","0.0%","230,304","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","53,349","0.0%","319,645","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","52,840","0.0%","595,582","",""
