"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"SHOP","SHOPIFY INC","CL A","82509L107","605,995","0.6%","7,749,238","",""
"TRP.TO","TC ENERGY CORP","COM","87807B107","600,755","0.6%","15,304,418","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","587,613","0.6%","1,377,726","",""
"MRK","MERCK & CO INC","COM","58933Y105","587,380","0.6%","5,387,824","",""
"KLAC","KLA CORP","COM NEW","482480100","580,008","0.6%","997,778","",""
"FTS.TO","FORTIS INC","COM","349553107","553,145","0.5%","13,380,619","",""
"TRI.TO","THOMSON REUTERS CORP.","COM","884903808","551,316","0.5%","3,752,472","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","522,309","0.5%","9,226,352","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","520,979","0.5%","11,074,702","",""
"PEP","PEPSICO INC","COM","713448108","502,073","0.5%","2,956,155","",""
"ETN","EATON CORP PLC","SHS","G29183103","488,815","0.5%","2,029,795","",""
"SYK","STRYKER CORPORATION","COM","863667101","466,143","0.5%","1,556,615","",""
"BAM.TO","BROOKFIELD ASSET MANAGMT LTD","CL A LMT VTG SHS","113004105","464,078","0.5%","11,498,183","",""
"LIN","LINDE PLC","SHS","G54950103","456,155","0.4%","1,110,652","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","449,521","0.4%","2,399,494","",""
"BCE.TO","BCE INC","COM NEW","05534B760","441,216","0.4%","11,151,776","",""
"MCD","MCDONALDS CORP","COM","580135101","440,491","0.4%","1,485,586","",""
"MG.TO","MAGNA INTL INC","COM","559222401","439,748","0.4%","7,406,475","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","437,512","0.4%","1,246,793","",""
"CVX","CHEVRON CORP NEW","COM","166764100","432,873","0.4%","2,902,078","",""
"EFA","ISHARES TR","MSCI EAFE ETF","464287465","429,181","0.4%","5,695,838","",""
"QQQ","INVESCO QQQ TR","UNIT SER 1","46090E103","425,132","0.4%","1,038,123","",""
"ADBE","ADOBE INC","COM","00724F101","425,071","0.4%","712,490","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","406,576","0.4%","765,983","",""
"TSLA","TESLA INC","COM","88160R101","392,745","0.4%","1,580,593","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","377,745","0.4%","2,074,498","",""
"TJX","TJX COS INC NEW","COM","872540109","357,470","0.4%","3,810,583","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","323,924","0.3%","960,176","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","321,595","0.3%","17,713,269","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","320,722","0.3%","1,342,721","",""
"QCOM","QUALCOMM INC","COM","747525103","314,936","0.3%","2,177,529","",""
"TMUS","T-MOBILE US INC","COM","872590104","310,287","0.3%","1,935,304","",""
"SBUX","STARBUCKS CORP","COM","855244109","300,836","0.3%","3,133,391","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","287,333","0.3%","917,734","",""
"NFLX","NETFLIX INC","COM","64110L106","281,075","0.3%","577,299","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","279,497","0.3%","783,652","",""
"MCK","MCKESSON CORP","COM","58155Q103","278,777","0.3%","602,138","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","269,913","0.3%","3,438,433","",""
"UNP","UNION PAC CORP","COM","907818108","262,843","0.3%","1,070,123","",""
"BIP","BROOKFIELD INFRAST PARTNERS","LP INT UNIT","G16252101","262,609","0.3%","8,292,551","",""
"FNV.TO","FRANCO NEV CORP","COM","351858105","259,416","0.3%","2,330,627","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","251,432","0.2%","1,604,135","",""
"ZTS","ZOETIS INC","CL A","98978V103","248,626","0.2%","1,259,697","",""
"INTU","INTUIT","COM","461202103","246,812","0.2%","394,881","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","245,962","0.2%","5,777,840","",""
"AMD","ADVANCED MICRO DEVICES INC","COM","007903107","244,286","0.2%","1,657,188","",""
"PG","PROCTER AND GAMBLE CO","COM","742718109","243,396","0.2%","1,660,955","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","240,530","0.2%","307,089","",""
"COP","CONOCOPHILLIPS","COM","20825C104","237,986","0.2%","2,050,369","",""
"NOW","SERVICENOW INC","COM","81762P102","235,812","0.2%","333,781","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","235,534","0.2%","4,274,964","",""
"MS","MORGAN STANLEY","COM NEW","617446448","234,409","0.2%","2,513,778","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","232,244","0.2%","659,560","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","232,181","0.2%","2,156,776","",""
"PGR","PROGRESSIVE CORP","COM","743315103","231,590","0.2%","1,453,985","",""
"APO","APOLLO GLOBAL MGMT INC","COM","03769M106","229,176","0.2%","2,459,235","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","226,243","0.2%","595,644","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","223,757","0.2%","1,609,420","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","217,243","0.2%","533,913","",""
"AMAT","APPLIED MATLS INC","COM","038222105","214,362","0.2%","1,322,656","",""
"ABBV","ABBVIE INC","COM","00287Y109","210,297","0.2%","1,357,023","",""
"YUM","YUM BRANDS INC","COM","988498101","208,044","0.2%","1,592,259","",""
"CRM","SALESFORCE INC","COM","79466L302","207,755","0.2%","789,525","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","204,924","0.2%","497,111","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","204,505","0.2%","305,949","",""
"PCAR","PACCAR INC","COM","693718108","202,358","0.2%","2,072,281","",""
"TXN","TEXAS INSTRS INC","COM","882508104","201,573","0.2%","1,182,527","",""
"VEEV","VEEVA SYS INC","CL A COM","922475108","201,079","0.2%","1,044,461","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","199,595","0.2%","407,347","",""
"SNPS","SYNOPSYS INC","COM","871607107","197,663","0.2%","383,880","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","196,978","0.2%","1,987,076","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","188,553","0.2%","828,369","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","188,421","0.2%","4,997,923","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","187,215","0.2%","794,935","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","184,920","0.2%","3,209,873","",""
"TT","TRANE TECHNOLOGIES PLC","SHS","G8994E103","183,143","0.2%","750,894","",""
"EQIX","EQUINIX INC","COM","29444U700","182,117","0.2%","226,123","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","179,338","0.2%","834,018","",""
"EXP","EAGLE MATLS INC","COM","26969P108","176,870","0.2%","871,970","",""
"EEM","ISHARES TR","MSCI EMG MKT ETF","464287234","175,998","0.2%","4,376,975","",""
"FAST","FASTENAL CO","COM","311900104","173,566","0.2%","2,679,735","",""
"KO","COCA COLA CO","COM","191216100","171,792","0.2%","2,915,190","",""
"HEI","HEICO CORP NEW","COM","422806109","167,842","0.2%","938,350","",""
"ORLY","OREILLY AUTOMOTIVE INC","COM","67103H107","167,569","0.2%","176,374","",""
"CPRT","COPART INC","COM","217204106","166,249","0.2%","3,392,855","",""
"PAYX","PAYCHEX INC","COM","704326107","165,141","0.2%","1,386,462","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","164,876","0.2%","1,649,095","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","163,624","0.2%","702,342","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","163,056","0.2%","4,712,969","",""
"AMGN","AMGEN INC","COM","031162100","162,101","0.2%","562,812","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","160,614","0.2%","3,662,824","",""
"HON","HONEYWELL INTL INC","COM","438516106","160,237","0.2%","764,089","",""
"MCHP","MICROCHIP TECHNOLOGY INC.","COM","595017104","158,810","0.2%","1,761,044","",""
"DHR","DANAHER CORPORATION","COM","235851102","158,090","0.2%","683,370","",""
"WMT","WALMART INC","COM","931142103","155,479","0.2%","986,233","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COM","169656105","155,209","0.2%","67,867","",""
"CRBG","COREBRIDGE FINL INC","COM","21871X109","155,170","0.2%","7,163,931","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","154,487","0.2%","3,636,970","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","149,746","0.1%","553,225","",""
"NTAP","NETAPP INC","COM","64110D104","149,720","0.1%","1,698,277","",""
"EWJ","ISHARES INC","MSCI JPN ETF NEW","46434G822","149,473","0.1%","2,330,430","",""
"UBER","UBER TECHNOLOGIES INC","COM","90353T100","148,616","0.1%","2,413,777","",""
"SLB","SCHLUMBERGER LTD","COM STK","806857108","147,696","0.1%","2,838,139","",""
"ABT","ABBOTT LABS","COM","002824100","145,485","0.1%","1,321,757","",""
"IDXX","IDEXX LABS INC","COM","45168D104","144,317","0.1%","260,008","",""
"MEDP","MEDPACE HLDGS INC","COM","58506Q109","143,162","0.1%","467,041","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","141,909","0.1%","631,046","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","140,700","0.1%","2,838,115","",""
"ORCL","ORACLE CORP","COM","68389X105","140,306","0.1%","1,330,802","",""
"BKNG","BOOKING HOLDINGS INC","COM","09857L108","140,079","0.1%","39,490","",""
"WAT","WATERS CORP","COM","941848103","139,994","0.1%","425,219","",""
"HOLX","HOLOGIC INC","COM","436440101","135,591","0.1%","1,897,705","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","133,028","0.1%","702,111","",""
"TREX","TREX CO INC","COM","89531P105","132,545","0.1%","1,600,980","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","131,971","0.1%","484,532","",""
"EHC","ENCOMPASS HEALTH CORP","COM","29261A100","131,384","0.1%","1,969,186","",""
"ELV","ELEVANCE HEALTH INC","COM","036752103","130,731","0.1%","277,232","",""
"HLNE","HAMILTON LANE INC","CL A","407497106","129,682","0.1%","1,143,179","",""
"XLF","SELECT SECTOR SPDR TR","FINANCIAL","81369Y605","126,793","0.1%","3,372,176","",""
"MRVL","MARVELL TECHNOLOGY INC","COM","573874104","126,652","0.1%","2,100,020","",""
"BRKR","BRUKER CORP","COM","116794108","122,327","0.1%","1,664,779","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","122,290","0.1%","100,820","",""
"XLV","SELECT SECTOR SPDR TR","SBI HEALTHCARE","81369Y209","121,074","0.1%","887,774","",""
"CSCO","CISCO SYS INC","COM","17275R102","120,558","0.1%","2,386,357","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","120,426","0.1%","1,982,653","",""
"CHE","CHEMED CORP NEW","COM","16359R103","120,328","0.1%","205,777","",""
"XLI","SELECT SECTOR SPDR TR","INDL","81369Y704","120,305","0.1%","1,055,400","",""
"MANH","MANHATTAN ASSOCIATES INC","COM","562750109","118,276","0.1%","549,308","",""
"DIS","DISNEY WALT CO","COM","254687106","114,338","0.1%","1,266,350","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","112,580","0.1%","206,506","",""
"FTNT","FORTINET INC","COM","34959E109","110,571","0.1%","1,889,149","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","110,302","0.1%","867,160","",""
"SSD","SIMPSON MFG INC","COM","829073105","109,910","0.1%","555,161","",""
"GGG","GRACO INC","COM","384109104","109,136","0.1%","1,257,908","",""
"GNTX","GENTEX CORP","COM","371901109","108,227","0.1%","3,313,757","",""
"ROL","ROLLINS INC","COM","775711104","107,803","0.1%","2,468,600","",""
"ETSY","ETSY INC","COM","29786A106","106,920","0.1%","1,319,190","",""
"TFX","TELEFLEX INCORPORATED","COM","879369106","104,934","0.1%","420,849","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","104,497","0.1%","428,566","",""
"INTC","INTEL CORP","COM","458140100","104,192","0.1%","2,073,492","",""
"TTD","THE TRADE DESK INC","COM CL A","88339J105","104,106","0.1%","1,446,724","",""
"PXD","PIONEER NAT RES CO","COM","723787107","103,563","0.1%","460,526","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","103,445","0.1%","2,101,691","",""
"CRWD","CROWDSTRIKE HLDGS INC","CL A","22788C105","103,280","0.1%","404,512","",""
"DCI","DONALDSON INC","COM","257651109","101,485","0.1%","1,552,946","",""
"STN.TO","STANTEC INC","COM","85472N109","101,036","0.1%","1,252,366","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","100,925","0.1%","1,323,611","",""
"BIIB","BIOGEN INC","COM","09062X103","100,916","0.1%","389,984","",""
"T","AT&T INC","COM","00206R102","100,622","0.1%","5,996,556","",""
"NVO","NOVO-NORDISK A S","ADR","670100205","100,191","0.1%","968,499","",""
"MOH","MOLINA HEALTHCARE INC","COM","60855R100","99,841","0.1%","276,333","",""
"XLE","SELECT SECTOR SPDR TR","ENERGY","81369Y506","98,970","0.1%","1,180,464","",""
"BAC","BANK AMERICA CORP","COM","060505104","98,102","0.1%","2,913,635","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","97,112","0.1%","709,837","",""
"TKO","TKO GROUP HOLDINGS INC","CL A","87256C101","97,056","0.1%","1,189,704","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","96,957","0.1%","592,829","",""
"RACE","FERRARI N V","COM","N3167Y103","96,256","0.1%","284,631","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","96,242","0.1%","351,506","",""
"CTAS","CINTAS CORP","COM","172908105","95,457","0.1%","158,393","",""
"IR","INGERSOLL RAND INC","COM","45687V106","95,383","0.1%","1,233,302","",""
"AZN","ASTRAZENECA PLC","SPONSORED ADR","046353108","95,336","0.1%","1,415,534","",""
"ODFL","OLD DOMINION FREIGHT LINE IN","COM","679580100","95,011","0.1%","234,406","",""
"SPOT","SPOTIFY TECHNOLOGY S A","SHS","L8681T102","94,076","0.1%","500,649","",""
"ADSK","AUTODESK INC","COM","052769106","93,588","0.1%","384,380","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","93,417","0.1%","1,615,932","",""
"BA","BOEING CO","COM","097023105","91,835","0.1%","352,320","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","90,036","0.1%","102,513","",""
"XLK","SELECT SECTOR SPDR TR","TECHNOLOGY","81369Y803","89,969","0.1%","467,425","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","89,879","0.1%","1,127,579","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","89,213","0.1%","466,085","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","89,022","0.1%","544,781","",""
"CVS","CVS HEALTH CORP","COM","126650100","88,608","0.1%","1,122,189","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","85,198","0.1%","1,034,214","",""
"ADI","ANALOG DEVICES INC","COM","032654105","84,832","0.1%","427,239","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","84,819","0.1%","660,430","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","83,412","0.1%","1,029,657","",""
"BMY","BRISTOL-MYERS SQUIBB CO","COM","110122108","82,381","0.1%","1,605,563","",""
"TXT","TEXTRON INC","COM","883203101","82,373","0.1%","1,024,285","",""
"ABC","CENCORA INC","COM","03073E105","80,652","0.1%","392,699","",""
"BALL","BALL CORP","COM","058498106","80,227","0.1%","1,394,776","",""
"TTWO","TAKE-TWO INTERACTIVE SOFTWAR","COM","874054109","79,698","0.1%","495,177","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","79,665","0.1%","398,847","",""
"TEAM","ATLASSIAN CORPORATION","CL A","049468101","79,164","0.1%","332,819","",""
"TTC","TORO CO","COM","891092108","78,544","0.1%","818,260","",""
"EPAM","EPAM SYS INC","COM","29414B104","78,276","0.1%","263,255","",""
"AVTR","AVANTOR INC","COM","05352A100","77,664","0.1%","3,401,861","",""
"CAT","CATERPILLAR INC","COM","149123101","77,393","0.1%","261,756","",""
"KKR","KKR & CO INC","COM","48251W104","76,252","0.1%","920,366","",""
"TSM","TAIWAN SEMICONDUCTOR MFG LTD","SPONSORED ADS","874039100","75,880","0.1%","729,618","",""
"EFX","EQUIFAX INC","COM","294429105","75,193","0.1%","304,071","",""
"MELI","MERCADOLIBRE INC","COM","58733R102","74,520","0.1%","47,419","",""
"KEYS","KEYSIGHT TECHNOLOGIES INC","COM","49338L103","74,425","0.1%","467,818","",""
"HESM","HESS MIDSTREAM LP","CL A SHS","428103105","73,886","0.1%","2,335,957","",""
"ARGX","ARGENX SE","SPONSORED ADR","04016X101","73,759","0.1%","193,885","",""
"AIZ","ASSURANT INC","COM","04621X108","73,467","0.1%","436,032","",""
"HALO","HALOZYME THERAPEUTICS INC","COM","40637H109","73,325","0.1%","1,983,916","",""
"POOL","POOL CORP","COM","73278L105","72,987","0.1%","183,060","",""
"NKE","NIKE INC","CL B","654106103","72,837","0.1%","670,883","",""
"PTC","PTC INC","COM","69370C100","72,305","0.1%","413,271","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","71,803","0.1%","991,356","",""
"OTEX","OPEN TEXT CORP","COM","683715106","71,726","0.1%","1,698,303","",""
"CSX","CSX CORP","COM","126408103","71,149","0.1%","2,052,203","",""
"MLM","MARTIN MARIETTA MATLS INC","COM","573284106","70,695","0.1%","141,700","",""
"CALX","CALIX INC","COM","13100M509","70,379","0.1%","1,610,885","",""
"ROST","ROSS STORES INC","COM","778296103","70,095","0.1%","506,506","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","69,971","0.1%","181,382","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","69,962","0.1%","158,818","",""
"K","KELLANOVA","COM","487836108","69,735","0.1%","1,247,273","",""
"PFE","PFIZER INC","COM","717081103","69,474","0.1%","2,413,148","",""
"LNG","CHENIERE ENERGY INC","COM NEW","16411R208","68,883","0.1%","403,513","",""
"NVR","NVR INC","COM","62944T105","68,821","0.1%","9,831","",""
"FOXA","FOX CORP","CL A COM","35137L105","68,067","0.1%","2,294,159","",""
"VRSN","VERISIGN INC","COM","92343E102","68,026","0.1%","330,291","",""
"CME","CME GROUP INC","COM","12572Q105","67,425","0.1%","320,160","",""
"HSY","HERSHEY CO","COM","427866108","66,741","0.1%","357,979","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","66,647","0.1%","708,416","",""
"HUM","HUMANA INC","COM","444859102","66,616","0.1%","145,512","",""
"PSA","PUBLIC STORAGE","COM","74460D109","65,421","0.1%","214,496","",""
"DSG.TO","DESCARTES SYS GROUP INC","COM","249906108","65,200","0.1%","772,483","",""
"CI","THE CIGNA GROUP","COM","125523100","64,909","0.1%","216,763","",""
"NDSN","NORDSON CORP","COM","655663102","64,770","0.1%","245,196","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","64,357","0.1%","1,124,294","",""
"IJH","ISHARES TR","CORE S&P MCP ETF","464287507","63,944","0.1%","230,722","",""
"AVY","AVERY DENNISON CORP","COM","053611109","63,664","0.1%","314,921","",""
"EWU","ISHARES TR","MSCI UK ETF NEW","46435G334","63,584","0.1%","1,923,890","",""
"BEP","BROOKFIELD RENEWABLE PARTNER","PARTNERSHIP UNIT","G16258108","62,556","0.1%","2,369,632","",""
"DLTR","DOLLAR TREE INC","COM","256746108","61,786","0.1%","434,966","",""
"FICO","FAIR ISAAC CORP","COM","303250104","61,742","0.1%","53,043","",""
"ICLR","ICON PLC","SHS","G4705A100","60,552","0.1%","213,912","",""
"CCEP.AS","COCA-COLA EUROPACIFIC PARTNE","SHS","G25839104","60,536","0.1%","907,044","",""
"CCO.TO","CAMECO CORP","COM","13321L108","60,234","0.1%","1,390,259","",""
"GE","GENERAL ELECTRIC CO","COM NEW","369604301","60,065","0.1%","470,626","",""
"KRTX","KARUNA THERAPEUTICS INC","COM","48576A100","59,928","0.1%","189,340","",""
"URI","UNITED RENTALS INC","COM","911363109","59,607","0.1%","103,950","",""
"WDAY","WORKDAY INC","CL A","98138H101","59,551","0.1%","215,720","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","59,459","0.1%","275,428","",""
"CASY","CASEYS GEN STORES INC","COM","147528103","59,058","0.1%","214,961","",""
"RIO","RIO TINTO PLC","SPONSORED ADR","767204100","58,847","0.1%","790,317","",""
"BURL","BURLINGTON STORES INC","COM","122017106","58,472","0.1%","300,663","",""
"FTV","FORTIVE CORP","COM","34959J108","58,251","0.1%","791,133","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","57,603","0.1%","497,010","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","57,284","0.1%","740,200","",""
"MKL","MARKEL GROUP INC","COM","570535104","57,189","0.1%","40,277","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","56,697","0.1%","648,788","",""
"EZU","ISHARES INC","MSCI EURZONE ETF","464286608","54,565","0.1%","1,150,200","",""
"GIS","GENERAL MLS INC","COM","370334104","54,203","0.1%","832,102","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","54,121","0.1%","328,189","",""
"KMB","KIMBERLY-CLARK CORP","COM","494368103","53,528","0.1%","440,530","",""
"NICE","NICE LTD","SPONSORED ADR","653656108","53,152","0.1%","266,416","",""
"COO","COOPER COS INC","COM NEW","216648402","53,043","0.1%","140,164","",""
"CHT","CHUNGHWA TELECOM CO LTD","SPON ADR NEW11","17133Q502","52,505","0.1%","1,343,873","",""
"TFII.TO","TFI INTL INC","COM","87241L109","52,093","0.1%","381,106","",""
"BLK","BLACKROCK INC","COM","09247X101","51,291","0.1%","63,182","",""
"FWONK","LIBERTY MEDIA CORP DEL","COM LBTY ONE S C","531229755","51,191","0.1%","810,888","",""
"LSCC","LATTICE SEMICONDUCTOR CORP","COM","518415104","50,841","0.0%","736,941","",""
"ENTG","ENTEGRIS INC","COM","29362U104","50,529","0.0%","421,711","",""
"TW","TRADEWEB MKTS INC","CL A","892672106","50,248","0.0%","552,906","",""
"TYL","TYLER TECHNOLOGIES INC","COM","902252105","49,853","0.0%","119,233","",""
"C","CITIGROUP INC","COM NEW","172967424","49,776","0.0%","967,655","",""
"SJM","SMUCKER J M CO","COM NEW","832696405","49,711","0.0%","393,347","",""
"AQN.TO","ALGONQUIN PWR UTILS CORP","COM","015857105","49,710","0.0%","7,840,640","",""
"AMPH","AMPHASTAR PHARMACEUTICALS IN","COM","03209R103","49,081","0.0%","793,559","",""
"BR","BROADRIDGE FINL SOLUTIONS IN","COM","11133T103","49,035","0.0%","238,326","",""
"IONS","IONIS PHARMACEUTICALS INC","COM","462222100","48,407","0.0%","956,852","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","48,211","0.0%","253,092","",""
"CHTR","CHARTER COMMUNICATIONS INC N","CL A","16119P108","47,295","0.0%","121,683","",""
"RTX","RTX CORPORATION","COM","75513E101","47,254","0.0%","561,621","",""
"DASH","DOORDASH INC","CL A","25809K105","47,183","0.0%","477,136","",""
"ACHC","ACADIA HEALTHCARE COMPANY IN","COM","00404A109","47,060","0.0%","605,200","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","46,700","0.0%","91,338","",""
"GLD","SPDR GOLD TR","GOLD SHS","78463V107","46,683","0.0%","244,198","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","46,545","0.0%","192,536","",""
"NXPI","NXP SEMICONDUCTORS N V","COM","N6596X109","46,459","0.0%","202,278","",""
"NEM","NEWMONT CORP","COM","651639106","46,083","0.0%","1,110,963","",""
"NI","NISOURCE INC","COM","65473P105","45,958","0.0%","1,731,007","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","45,609","0.0%","290,079","",""
"LOW","LOWES COS INC","COM","548661107","45,393","0.0%","203,968","",""
"FLT","FLEETCOR TECHNOLOGIES INC","COM","339041105","45,373","0.0%","160,551","",""
"OXY","OCCIDENTAL PETE CORP","COM","674599105","45,192","0.0%","756,862","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","45,064","0.0%","528,059","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","44,487","0.0%","150,868","",""
"CTLT","CATALENT INC","COM","148806102","44,454","0.0%","989,418","",""
