Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
GT,GOODYEAR TIRE & RUBR CO,COM,382550101,914,0.0%,"42,856",,
BX,BLACKSTONE INC,COM,09260D107,905,0.0%,"6,997",,
CC,CHEMOURS CO,COM,163851108,905,0.0%,"26,962",,
GM,GENERAL MTRS CO,COM,37045V100,901,0.0%,"15,360",,
RH,RH,COM,74967X103,888,0.0%,"1,657",,
DK,DELEK US HLDGS INC NEW,COM,24665A103,872,0.0%,"58,202",,
M,MACYS INC,COM,55616P104,871,0.0%,"33,273",,
BG,BUNGE LIMITED,COM,G16962105,857,0.0%,"9,178",,
NVT,NVENT ELECTRIC PLC,SHS,G6700G107,774,0.0%,"20,357",,
SRG,SERITAGE GROWTH PPTYS,CL A,81752R100,735,0.0%,"55,400",,
MSFT,MICROSOFT CORP,COM,594918104,627,0.0%,"1,863",,
MU,MICRON TECHNOLOGY INC,COM,595112103,308,0.0%,"3,310",,
FANG,DIAMONDBACK ENERGY INC,COM,25278X109,295,0.0%,"2,739",,
HES,HESS CORP,COM,42809H107,293,0.0%,"3,960",,
PDCE,PDC ENERGY INC,COM,69327R101,291,0.0%,"5,971",,
F,FORD MTR CO DEL,COM,345370860,289,0.0%,"13,928",,
PH,PARKER-HANNIFIN CORP,COM,701094104,261,0.0%,822,,
PWR,QUANTA SVCS INC,COM,74762E102,202,0.0%,"1,765",,
CEN,CENTER COAST BRKFLD MLP ENRG,SHS BEN INT,151461209,139,0.0%,"10,291",,
REG,REGENCY CENTERS CORP,REIT,758849103,84,0.0%,"1,113",,
