"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"NVDA","NVIDIA CORP COM","COMMON STOCK","67066G104","257,432","0.6%","1,928,491","",""
"ESGR","ENSTAR GROUP LIMITED SHS","COMMON STOCK","G3075P101","251,537","0.6%","1,501,211","",""
"IWM","ISHARES TR RUSSELL 2000 ETF","PUBLIC FUND","464287655","234,305","0.5%","1,750,000","",""
"QQQ","INVESCO QQQ TR UNIT SER 1","PUBLIC FUND","46090E103","231,371","0.5%","1,500,000","",""
"ZAYO","ZAYO GROUP HLDGS INC COM","COMMON STOCK","98919V105","222,908","0.5%","9,760,366","",""
"MDT","MEDTRONIC PLC SHS","COMMON STOCK","G5960L103","212,457","0.5%","2,335,923","",""
"JPM","JPMORGAN CHASE & CO COM","COMMON STOCK","46625H100","205,906","0.5%","2,109,437","",""
"HCA","HCA HEALTHCARE INC COM","COMMON STOCK","40412C101","200,858","0.4%","1,614,102","",""
"NXPI","NXP SEMICONDUCTORS N V COM","COMMON STOCK","N6596X109","188,863","0.4%","2,577,500","",""
"UBSG.SW","UBS GROUP AG SHS","COMMON STOCK","H42097107","181,147","0.4%","14,596,612","",""
"C","CITIGROUP INC COM NEW","COMMON STOCK","172967424","178,958","0.4%","3,437,815","",""
"FRC","FIRST REP BK SAN FRANCISCO C COM","COMMON STOCK","33616C100","172,672","0.4%","1,987,188","",""
"AMT","AMERICAN TOWER CORP NEW COM","COMMON STOCK","03027X100","165,916","0.4%","1,048,928","",""
"BMY","BRISTOL MYERS SQUIBB CO COM","COMMON STOCK","110122108","164,675","0.4%","3,168,309","",""
"MO","ALTRIA GROUP INC COM","COMMON STOCK","02209S103","164,154","0.4%","3,323,898","",""
"DUK","DUKE ENERGY CORP NEW COM NEW","COMMON STOCK","26441C204","160,211","0.4%","1,856,602","",""
"ORCL","ORACLE CORP COM","COMMON STOCK","68389X105","158,026","0.4%","3,500,310","",""
"49BA.SG","BEIGENE LTD SPONSORED ADR","DEPOSITORY RECEIPT","07725L102","157,288","0.4%","1,121,497","",""
"AAPL","APPLE INC COM","COMMON STOCK","037833100","155,852","0.3%","988,114","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC CL A LTD VT SH","COMMON STOCK","112585104","155,119","0.3%","4,049,689","",""
"VZ","VERIZON COMMUNICATIONS INC COM","COMMON STOCK","92343V104","149,559","0.3%","2,660,465","",""
"T","AT&T INC COM","COMMON STOCK","00206R102","142,600","0.3%","4,996,909","",""
"EXC","EXELON CORP COM","COMMON STOCK","30161N101","137,253","0.3%","3,043,563","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL CL B NEW","COMMON STOCK","084670702","132,608","0.3%","649,519","",""
"MCHI","ISHARES TR MSCI CHINA ETF","PUBLIC FUND","46429B671","131,539","0.3%","2,500,000","",""
"NEE","NEXTERA ENERGY INC COM","COMMON STOCK","65339F101","126,417","0.3%","727,348","",""
"PM","PHILIP MORRIS INTL INC COM","COMMON STOCK","718172109","124,545","0.3%","1,865,710","",""
"CMCSA","COMCAST CORP NEW CL A","COMMON STOCK","20030N101","122,842","0.3%","3,608,012","",""
"PAGS","PAGSEGURO DIGITAL LTD COM CL A","COMMON STOCK","G68707101","119,428","0.3%","6,376,851","",""
"GS","GOLDMAN SACHS GROUP INC COM","COMMON STOCK","38141G104","117,947","0.3%","706,120","",""
"TMO","THERMO FISHER SCIENTIFIC INC COM","COMMON STOCK","883556102","115,637","0.3%","516,768","",""
"GWPH","GW PHARMACEUTICALS PLC ADS","DEPOSITORY RECEIPT","36197T103","114,424","0.3%","1,175,000","",""
"GILD","GILEAD SCIENCES INC COM","COMMON STOCK","375558103","113,224","0.3%","1,810,298","",""
"HOUS","REALOGY HLDGS CORP COM","COMMON STOCK","75605Y106","111,559","0.2%","7,600,000","",""
"SPG","SIMON PPTY GROUP INC NEW COM","REIT","828806109","109,882","0.2%","654,152","",""
"ELV","ANTHEM INC COM","COMMON STOCK","036752103","109,735","0.2%","417,865","",""
"NTNX","NUTANIX INC CL A","COMMON STOCK","67059N108","108,653","0.2%","2,612,700","",""
"INTC","INTEL CORP COM","COMMON STOCK","458140100","107,468","0.2%","2,290,118","",""
"WMT","WALMART INC COM","COMMON STOCK","931142103","106,150","0.2%","1,139,655","",""
"CCI","CROWN CASTLE INTL CORP NEW COM","REIT","22822V101","104,736","0.2%","964,235","",""
"BIIB","BIOGEN INC COM","COMMON STOCK","09062X103","103,850","0.2%","345,136","",""
"CI","CIGNA CORP NEW COM ADDED","COMMON STOCK","125523100","98,897","0.2%","520,776","",""
"PLD","PROLOGIS INC COM","REIT","74340W103","97,652","0.2%","1,663,153","",""
"CL","COLGATE PALMOLIVE CO COM","COMMON STOCK","194162103","97,427","0.2%","1,637,020","",""
"EQIX","EQUINIX INC COM PAR $0.001","REIT","29444U700","97,057","0.2%","275,313","",""
"AGN","ALLERGAN PLC SHS","COMMON STOCK","G0177J108","96,836","0.2%","724,557","",""
"","TWITTER INC COM","COMMON STOCK","90184L102","95,042","0.2%","3,307,199","",""
"EQR","EQUITY RESIDENTIAL SH BEN INT","REIT","29476L107","94,900","0.2%","1,437,772","",""
"GM","GENERAL MTRS CO COM","COMMON STOCK","37045V100","94,078","0.2%","2,812,725","",""
"QCOM","QUALCOMM INC COM","COMMON STOCK","747525103","93,044","0.2%","1,635,062","",""
"EXPE","EXPEDIA GROUP INC COM NEW","COMMON STOCK","30212P303","92,867","0.2%","824,450","",""
"DIS","DISNEY WALT CO COM DISNEY","COMMON STOCK","254687106","92,466","0.2%","843,355","",""
"CVS","CVS HEALTH CORP COM","COMMON STOCK","126650100","92,070","0.2%","1,405,334","",""
"AEP","AMERICAN ELEC PWR INC COM","COMMON STOCK","025537101","91,373","0.2%","1,222,652","",""
"CELG","CELGENE CORP COM","COMMON STOCK","151020104","90,152","0.2%","1,406,762","",""
"COST","COSTCO WHSL CORP NEW COM","COMMON STOCK","22160K105","89,532","0.2%","439,542","",""
"AAP","ADVANCE AUTO PARTS INC COM","COMMON STOCK","00751Y106","88,250","0.2%","560,510","",""
"LOW","LOWES COS INC COM","COMMON STOCK","548661107","87,303","0.2%","945,310","",""
"IDTI","INTEGRATED DEVICE TECHNOLOGY COM","COMMON STOCK","458118106","84,707","0.2%","1,749,200","",""
"EBAY","EBAY INC COM","COMMON STOCK","278642103","84,569","0.2%","3,013,010","",""
"RDN","RADIAN GROUP INC COM","COMMON STOCK","750236101","82,716","0.2%","5,056,400","",""
"XOM","EXXON MOBIL CORP COM","COMMON STOCK","30231G102","79,107","0.2%","1,160,172","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP COM","COMMON STOCK","744573106","78,482","0.2%","1,507,937","",""
"SHW","SHERWIN WILLIAMS CO COM","COMMON STOCK","824348106","77,640","0.2%","197,342","",""
"HUM","HUMANA INC COM","COMMON STOCK","444859102","76,653","0.2%","267,592","",""
"EDU","NEW ORIENTAL ED & TECH GRP I SPON ADR","DEPOSITORY RECEIPT","647581107","76,372","0.2%","1,393,505","",""
"PSA","PUBLIC STORAGE COM","REIT","74460D109","76,102","0.2%","376,011","",""
"DD","DOWDUPONT INC COM","COMMON STOCK","26078J100","75,466","0.2%","1,411,225","",""
"MDSO","MEDIDATA SOLUTIONS INC COM","COMMON STOCK","58471A105","74,715","0.2%","1,108,300","",""
"UNIT","UNITI GROUP INC COM","REIT","91325V108","73,173","0.2%","4,700,000","",""
"BIDU","BAIDU INC SPON ADR REP A","DEPOSITORY RECEIPT","056752108","71,708","0.2%","452,172","",""
"VRTX","VERTEX PHARMACEUTICALS INC COM","COMMON STOCK","92532F100","71,643","0.2%","432,373","",""
"DHR","DANAHER CORP DEL COM","COMMON STOCK","235851102","70,897","0.2%","687,573","",""
"AVB","AVALONBAY CMNTYS INC COM","REIT","053484101","70,371","0.2%","404,347","",""
"MCK","MCKESSON CORP COM","COMMON STOCK","58155Q103","70,093","0.2%","634,550","",""
"MS","MORGAN STANLEY COM NEW","COMMON STOCK","617446448","65,746","0.1%","1,658,309","",""
"CAT","CATERPILLAR INC DEL COM","COMMON STOCK","149123101","65,630","0.1%","516,529","",""
"LYB","LYONDELLBASELL INDUSTRIES N SHS - A -","COMMON STOCK","N53745100","64,315","0.1%","773,458","",""
"ADBE","ADOBE INC COM","COMMON STOCK","00724F101","63,571","0.1%","281,010","",""
"ADM","ARCHER DANIELS MIDLAND CO COM","COMMON STOCK","039483102","62,808","0.1%","1,533,155","",""
"CME","CME GROUP INC COM CL A","COMMON STOCK","12572Q105","60,479","0.1%","321,519","",""
"TCOM","CTRIP COM INTL LTD AMERICAN DEP SHS","DEPOSITORY RECEIPT","22943F100","59,369","0.1%","2,194,141","",""
"GD","GENERAL DYNAMICS CORP COM","COMMON STOCK","369550108","59,103","0.1%","375,980","",""
"EWY","ISHARES INC MSCI STH KOR ETF","PUBLIC FUND","464286772","58,855","0.1%","1,000,000","",""
"MTB","M & T BK CORP COM","COMMON STOCK","55261F104","58,240","0.1%","406,935","",""
"VRSN","VERISIGN INC COM","COMMON STOCK","92343E102","56,415","0.1%","380,439","",""
"BXP","BOSTON PROPERTIES INC COM","REIT","101121101","55,167","0.1%","490,195","",""
"D","DOMINION ENERGY INC COM","COMMON STOCK","25746U109","54,941","0.1%","768,899","",""
"REGN","REGENERON PHARMACEUTICALS COM","COMMON STOCK","75886F107","54,928","0.1%","147,074","",""
"BA","BOEING CO COM","COMMON STOCK","097023105","54,451","0.1%","168,853","",""
"CIEN","CIENA CORP COM NEW","COMMON STOCK","171779309","54,248","0.1%","1,599,900","",""
"JNPR","JUNIPER NETWORKS INC COM","COMMON STOCK","48203R104","53,981","0.1%","2,006,142","",""
"HD","HOME DEPOT INC COM","COMMON STOCK","437076102","53,313","0.1%","310,310","",""
"MGM","MGM RESORTS INTERNATIONAL COM","COMMON STOCK","552953101","53,298","0.1%","2,197,107","",""
"HON","HONEYWELL INTL INC COM","COMMON STOCK","438516106","53,262","0.1%","403,166","",""
"ESS","ESSEX PPTY TR INC COM","REIT","297178105","52,832","0.1%","215,476","",""
"MOH","MOLINA HEALTHCARE INC COM","COMMON STOCK","60855R100","52,089","0.1%","448,228","",""
"","CITRIX SYS INC COM","COMMON STOCK","177376100","51,525","0.1%","502,921","",""
"EPAM","EPAM SYS INC COM","COMMON STOCK","29414B104","51,295","0.1%","442,200","",""
"AES","AES CORP COM","COMMON STOCK","00130H105","51,033","0.1%","3,529,576","",""
"MET","METLIFE INC COM","COMMON STOCK","59156R108","50,711","0.1%","1,235,142","",""
"SCHW","SCHWAB CHARLES CORP NEW COM","COMMON STOCK","808513105","50,567","0.1%","1,217,698","",""
"AZN","ASTRAZENECA PLC SPONSORED ADR","DEPOSITORY RECEIPT","046353108","49,734","0.1%","1,309,600","",""
"AXP","AMERICAN EXPRESS CO COM","COMMON STOCK","025816109","49,268","0.1%","516,907","",""
"SYK","STRYKER CORP COM","COMMON STOCK","863667101","49,216","0.1%","314,002","",""
"WY","WEYERHAEUSER CO COM","COMMON STOCK","962166104","49,167","0.1%","2,249,378","",""
"NFLX","NETFLIX INC COM","COMMON STOCK","64110L106","48,978","0.1%","183,002","",""
"AGCO","AGCO CORP COM","COMMON STOCK","001084102","48,796","0.1%","876,603","",""
"AEE","AMEREN CORP COM","COMMON STOCK","023608102","48,270","0.1%","740,063","",""
"SPY","SPDR S&P 500 ETF TR TR UNIT","PUBLIC FUND","78462F103","47,481","0.1%","190,000","",""
"TD","TORONTO DOMINION BK ONT COM NEW","COMMON STOCK","891160509","47,389","0.1%","953,875","",""
"ABX.TO","BARRICK GOLD CORP COM","COMMON STOCK","067901108","47,386","0.1%","3,500,000","",""
"BMO.TO","BANK MONTREAL QUE COM","COMMON STOCK","063671101","47,268","0.1%","723,900","",""
"APTV","APTIV PLC SHS","COMMON STOCK","G6095L109","46,771","0.1%","759,703","",""
"MMM","3M CO COM","COMMON STOCK","88579Y101","46,554","0.1%","244,347","",""
"PNW","PINNACLE WEST CAP CORP COM","COMMON STOCK","723484101","46,009","0.1%","540,059","",""
"CMI","CUMMINS INC COM","COMMON STOCK","231021106","45,872","0.1%","343,272","",""
"HLT","HILTON WORLDWIDE HLDGS INC COM","COMMON STOCK","43300A203","45,592","0.1%","635,033","",""
"INCY","INCYTE CORP COM","COMMON STOCK","45337C102","44,592","0.1%","701,315","",""
"EL","LAUDER ESTEE COS INC CL A","COMMON STOCK","518439104","44,180","0.1%","339,611","",""
"NTAP","NETAPP INC COM","COMMON STOCK","64110D104","43,443","0.1%","728,110","",""
"KBE","SPDR SERIES TRUST S&P BK ETF","PUBLIC FUND","78464A797","42,949","0.1%","1,150,000","",""
"JD","JD COM INC SPON ADR CL A","DEPOSITORY RECEIPT","47215P106","42,621","0.1%","2,036,549","",""
"MHK","MOHAWK INDS INC COM","COMMON STOCK","608190104","42,409","0.1%","362,610","",""
"NWE","NORTHWESTERN CORP COM NEW","COMMON STOCK","668074305","42,347","0.1%","712,500","",""
"PCG","PG&E CORP COM","COMMON STOCK","69331C108","42,247","0.1%","1,778,979","",""
"OGE","OGE ENERGY CORP COM","COMMON STOCK","670837103","41,416","0.1%","1,056,878","",""
"ZTS","ZOETIS INC CL A","COMMON STOCK","98978V103","40,892","0.1%","478,088","",""
"BKH","BLACK HILLS CORP COM","COMMON STOCK","092113109","40,552","0.1%","646,000","",""
"AZO","AUTOZONE INC COM","COMMON STOCK","053332102","40,329","0.1%","48,110","",""
"MYL","MYLAN N V SHS EURO","COMMON STOCK","N59465109","40,056","0.1%","1,462,013","",""
"APTI","APPTIO INC CL A","COMMON STOCK","03835C108","39,764","0.1%","1,047,600","",""
"","DUKE REALTY CORP COM NEW","REIT","264411505","39,513","0.1%","1,525,710","",""
"TSN","TYSON FOODS INC CL A","COMMON STOCK","902494103","38,879","0.1%","728,124","",""
"EVRG","EVERGY INC COM","COMMON STOCK","30034W106","38,825","0.1%","683,964","",""
"RMD","RESMED INC COM","COMMON STOCK","761152107","38,693","0.1%","339,829","",""
"XPO","XPO LOGISTICS INC COM","COMMON STOCK","983793100","38,662","0.1%","677,854","",""
"ESNT","ESSENT GROUP LTD COM","COMMON STOCK","G3198U102","38,617","0.1%","1,129,900","",""
"WCG","WELLCARE HEALTH PLANS INC COM","COMMON STOCK","94946T106","38,506","0.1%","163,100","",""
"GWW","GRAINGER W W INC COM","COMMON STOCK","384802104","38,493","0.1%","136,336","",""
"CSX","CSX CORP COM","COMMON STOCK","126408103","38,313","0.1%","616,710","",""
"WU","WESTERN UN CO COM","COMMON STOCK","959802109","38,305","0.1%","2,245,510","",""
"IBM","INTERNATIONAL BUSINESS MACHS COM","COMMON STOCK","459200101","38,076","0.1%","335,001","",""
"SO","SOUTHERN CO COM","COMMON STOCK","842587107","37,491","0.1%","853,708","",""
"STAY","EXTENDED STAY AMER INC UNIT 99/99/9999B","UNIT","30224P200","37,287","0.1%","2,405,800","",""
"CRM","SALESFORCE COM INC COM","COMMON STOCK","79466L302","37,282","0.1%","272,214","",""
"PEAK","HCP INC COM","REIT","40414L109","37,251","0.1%","1,333,835","",""
"RTN","RAYTHEON CO COM NEW","COMMON STOCK","755111507","37,217","0.1%","242,712","",""
"NSC","NORFOLK SOUTHERN CORP COM","COMMON STOCK","655844108","37,069","0.1%","247,910","",""
"MX.TO","METHANEX CORP COM","COMMON STOCK","59151K108","36,193","0.1%","752,925","",""
"EMN","EASTMAN CHEM CO COM","COMMON STOCK","277432100","36,175","0.1%","494,850","",""
"AEO","AMERICAN EAGLE OUTFITTERS NE COM","COMMON STOCK","02553E106","35,984","0.1%","1,861,700","",""
"FRT","FEDERAL REALTY INVT TR SH BEN INT NEW","REIT","313747206","35,766","0.1%","303,027","",""
"IP","INTL PAPER CO COM","COMMON STOCK","460146103","35,764","0.1%","886,198","",""
"USG","U S G CORP COM NEW","COMMON STOCK","903293405","35,401","0.1%","829,900","",""
"BIO","BIO RAD LABS INC CL A","COMMON STOCK","090572207","34,923","0.1%","150,400","",""
"RL","RALPH LAUREN CORP CL A","COMMON STOCK","751212101","34,861","0.1%","336,976","",""
"INGR","INGREDION INC COM","COMMON STOCK","457187102","34,803","0.1%","380,810","",""
"DXCM","DEXCOM INC COM","COMMON STOCK","252131107","34,748","0.1%","290,076","",""
"BHC","BAUSCH HEALTH COS INC COM","COMMON STOCK","071734107","34,422","0.1%","1,862,806","",""
"FTNT","FORTINET INC COM","COMMON STOCK","34959E109","34,297","0.1%","487,000","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC COM","COMMON STOCK","09061G101","33,965","0.1%","398,910","",""
"COP","CONOCOPHILLIPS COM","COMMON STOCK","20825C104","33,587","0.1%","538,730","",""
"NRG","NRG ENERGY INC COM NEW","COMMON STOCK","629377508","33,557","0.1%","847,468","",""
"STI","SUNTRUST BKS INC COM","COMMON STOCK","867914103","33,239","0.1%","659,044","",""
"ICE","INTERCONTINENTAL EXCHANGE IN COM","COMMON STOCK","45866F104","33,192","0.1%","440,657","",""
"CCL","CARNIVAL CORP UNIT 99/99/9999","UNIT","143658300","32,895","0.1%","667,300","",""
"WHR","WHIRLPOOL CORP COM","COMMON STOCK","963320106","32,797","0.1%","306,910","",""
"WDC","WESTERN DIGITAL CORP COM","COMMON STOCK","958102105","32,753","0.1%","886,018","",""
"MAR","MARRIOTT INTL INC NEW CL A","COMMON STOCK","571903202","32,701","0.1%","301,247","",""
"YNDX","YANDEX N V SHS CLASS A","COMMON STOCK","N97284108","32,601","0.1%","1,192,098","",""
"VFC","V F CORP COM","COMMON STOCK","918204108","32,579","0.1%","456,710","",""
"PYPL","PAYPAL HLDGS INC COM","COMMON STOCK","70450Y103","32,314","0.1%","384,310","",""
"STX","SEAGATE TECHNOLOGY PLC SHS","COMMON STOCK","G7945M107","32,045","0.1%","830,467","",""
"FLEX","FLEX LTD ORD","COMMON STOCK","Y2573F102","31,446","0.1%","4,132,518","",""
"UAL","UNITED CONTL HLDGS INC COM","COMMON STOCK","910047109","31,412","0.1%","375,185","",""
"OSK","OSHKOSH CORP COM","COMMON STOCK","688239201","31,068","0.1%","506,786","",""
"AWI","ARMSTRONG WORLD INDS INC NEW COM","COMMON STOCK","04247X102","30,814","0.1%","529,400","",""
"UDR","UDR INC COM","REIT","902653104","30,774","0.1%","776,812","",""
"H","HYATT HOTELS CORP COM CL A","COMMON STOCK","448579102","30,677","0.1%","453,844","",""
"ABMD","ABIOMED INC COM","COMMON STOCK","003654100","30,550","0.1%","93,994","",""
"TDG","TRANSDIGM GROUP INC COM","COMMON STOCK","893641100","30,528","0.1%","89,777","",""
"NTRS","NORTHERN TR CORP COM","COMMON STOCK","665859104","30,350","0.1%","363,112","",""
"FL","FOOT LOCKER INC COM","COMMON STOCK","344849104","29,710","0.1%","558,510","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO CL A","COMMON STOCK","192446102","29,674","0.1%","467,470","",""
"DAL","DELTA AIR LINES INC DEL COM NEW","COMMON STOCK","247361702","29,549","0.1%","592,208","",""
"OC","OWENS CORNING NEW COM","COMMON STOCK","690742101","29,512","0.1%","671,100","",""
"BAX","BAXTER INTL INC COM","COMMON STOCK","071813109","29,439","0.1%","447,301","",""
"CHE","CHEMED CORP NEW COM","COMMON STOCK","16359R103","29,289","0.1%","103,400","",""
"CENX","CENTURY ALUM CO COM","COMMON STOCK","156431108","28,855","0.1%","3,947,602","",""
"COF","CAPITAL ONE FINL CORP COM","COMMON STOCK","14040H105","28,784","0.1%","380,818","",""
"MNST","MONSTER BEVERAGE CORP NEW COM","COMMON STOCK","61174X109","28,722","0.1%","583,596","",""
"","ATHENAHEALTH INC COM","COMMON STOCK","04685W103","28,692","0.1%","217,500","",""
"UGI","UGI CORP NEW COM","COMMON STOCK","902681105","28,620","0.1%","536,508","",""
"WAB","WABTEC CORP COM","COMMON STOCK","929740108","28,611","0.1%","407,310","",""
"GE","GENERAL ELECTRIC CO COM","COMMON STOCK","369604103","28,452","0.1%","3,758,854","",""
"MAA","MID AMER APT CMNTYS INC COM","COMMON STOCK","59522J103","28,413","0.1%","296,923","",""
"TSLA","TESLA INC COM","COMMON STOCK","88160R101","28,299","0.1%","85,041","",""
"0A2X.IL","TAL ED GROUP SPONSORED ADS","DEPOSITORY RECEIPT","874080104","28,123","0.1%","1,054,064","",""
"ALSN","ALLISON TRANSMISSION HLDGS I COM","COMMON STOCK","01973R101","28,043","0.1%","638,697","",""
"KSS","KOHLS CORP COM","COMMON STOCK","500255104","27,941","0.1%","421,209","",""
"WCN","WASTE CONNECTIONS INC COM","COMMON STOCK","94106B101","27,934","0.1%","376,549","",""
"TGT","TARGET CORP COM","COMMON STOCK","87612E106","27,842","0.1%","421,317","",""
"ALK","ALASKA AIR GROUP INC COM","COMMON STOCK","011659109","27,818","0.1%","457,190","",""
"EXPD","EXPEDITORS INTL WASH INC COM","COMMON STOCK","302130109","27,777","0.1%","407,976","",""
"LUV","SOUTHWEST AIRLS CO COM","COMMON STOCK","844741108","27,665","0.1%","595,254","",""
"BBL","BHP GROUP PLC SPONSORED ADS","DEPOSITORY RECEIPT","05545E209","27,628","0.1%","659,600","",""
"FCX","FREEPORT-MCMORAN INC CL B","COMMON STOCK","35671D857","27,578","0.1%","2,675,090","",""
"TMUS","T MOBILE US INC COM","COMMON STOCK","872590104","27,202","0.1%","427,674","",""
"FICO","FAIR ISAAC CORP COM","COMMON STOCK","303250104","27,113","0.1%","145,000","",""
"MBT","MOBILE TELESYSTEMS PJSC SPONSORED ADR","DEPOSITORY RECEIPT","607409109","27,102","0.1%","3,871,982","",""
"PCAR","PACCAR INC COM","COMMON STOCK","693718108","27,051","0.1%","473,442","",""
"EHC","ENCOMPASS HEALTH CORP COM","COMMON STOCK","29261A100","26,868","0.1%","435,500","",""
"ABBV","ABBVIE INC COM","COMMON STOCK","00287Y109","26,728","0.1%","289,945","",""
"GCO","GENESCO INC COM","COMMON STOCK","371532102","26,365","0.1%","595,200","",""
"CF","CF INDS HLDGS INC COM","COMMON STOCK","125269100","26,349","0.1%","605,630","",""
"WYNN","WYNN RESORTS LTD COM","COMMON STOCK","983134107","26,312","0.1%","266,024","",""
"NATI","NATIONAL INSTRS CORP COM","COMMON STOCK","636518102","26,074","0.1%","574,617","",""
"STT","STATE STR CORP COM","COMMON STOCK","857477103","26,054","0.1%","413,135","",""
"GRT-UN.TO","GRANITE REAL ESTATE INVT TR UNIT 99/99/9999","COMMON STOCK","387437114","25,738","0.1%","660,700","",""
"TA.TO","TRANSALTA CORP COM","COMMON STOCK","89346D107","25,720","0.1%","6,284,736","",""
"CM.TO","CDN IMPERIAL BK COMM TORONTO COM","COMMON STOCK","136069101","25,704","0.1%","345,300","",""
"HPQ","HP INC COM","COMMON STOCK","40434L105","25,660","0.1%","1,254,274","",""
