"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"EQIX","EQUINIX INC","COM","29444U700","851,084","0.8%","902,634","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","841,460","0.8%","4,282,024","",""
"LLY","ELI LILLY & CO","COM","532457108","808,713","0.8%","1,047,556","",""
"WTRG","ESSENTIAL UTILS INC","COM","29670G102","786,730","0.7%","21,661,095","",""
"NFLX","NETFLIX INC","COM","64110L106","785,874","0.7%","881,697","",""
"DLR","DIGITAL RLTY TR INC","COM","253868103","777,494","0.7%","4,384,451","",""
"PG","PROCTER AND GAMBLE CO","COM","742718109","741,918","0.7%","4,425,401","",""
"WMT","WALMART INC","COM","931142103","721,969","0.7%","7,990,804","",""
"TRP.TO","TC ENERGY CORP","COM","87807B107","686,763","0.7%","14,755,330","",""
"BAC","BANK AMERICA CORP","COM","060505104","661,887","0.6%","15,060,008","",""
"EDR","ENDEAVOR GROUP HLDGS INC","CL A COM","29260Y109","658,301","0.6%","21,038,712","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","654,840","0.6%","4,528,010","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","651,048","0.6%","7,288,948","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","646,269","0.6%","705,326","",""
"D","DOMINION ENERGY INC","COM","25746U109","616,746","0.6%","11,450,928","",""
"MRK","MERCK & CO INC","COM","58933Y105","578,763","0.6%","5,817,886","",""
"PEP","PEPSICO INC","COM","713448108","567,627","0.5%","3,732,919","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","545,974","0.5%","1,046,009","",""
"CRC","CALIFORNIA RES CORP","COM STOCK","13057Q305","545,202","0.5%","10,506,895","",""
"PLD","PROLOGIS INC.","COM","74340W103","522,892","0.5%","4,946,945","",""
"RNW","RENEW ENERGY GLOBAL PLC","CL A SHS","G7500M104","522,502","0.5%","76,501,166","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","505,389","0.5%","1,114,962","",""
"INVH","INVITATION HOMES INC","COM","46187W107","503,074","0.5%","15,735,824","",""
"ABBV","ABBVIE INC","COM","00287Y109","501,874","0.5%","2,824,282","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","484,569","0.5%","4,026,337","",""
"SHOP","SHOPIFY INC","CL A","82509L107","469,910","0.4%","4,420,836","",""
"CRM","SALESFORCE INC","COM","79466L302","465,871","0.4%","1,393,447","",""
"KO","COCA COLA CO","COM","191216100","462,302","0.4%","7,425,349","",""
"HD","HOME DEPOT INC","COM","437076102","452,917","0.4%","1,164,342","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","444,189","0.4%","2,019,317","",""
"AVTR","AVANTOR INC","COM","05352A100","443,251","0.4%","21,037,089","",""
"CIVI","CIVITAS RESOURCES INC","COM NEW","17888H103","436,875","0.4%","9,524,201","",""
"LNG","CHENIERE ENERGY INC","COM NEW","16411R208","419,485","0.4%","1,952,278","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","401,139","0.4%","4,112,144","",""
"IWM","ISHARES TR","RUSSELL 2000 ETF","464287655","380,714","0.4%","1,723,000","",""
"RY.TO","ROYAL BK CDA","COM","780087102","373,601","0.4%","3,102,502","",""
"IPG","INTERPUBLIC GROUP COS INC","COM","460690100","370,156","0.4%","13,210,446","",""
"V","VISA INC","COM CL A","92826C839","364,079","0.3%","1,152,006","",""
"DHR","DANAHER CORPORATION","COM","235851102","348,764","0.3%","1,519,339","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","348,283","0.3%","4,853,450","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","335,257","0.3%","7,502,128","",""
"PSA","PUBLIC STORAGE OPER CO","COM","74460D109","328,857","0.3%","1,098,241","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","322,544","0.3%","2,998,459","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","319,921","0.3%","614,961","",""
"CM.TO","CANADIAN IMPERIAL BK COMM","COM","136069101","310,972","0.3%","4,922,284","",""
"KKR","KKR & CO INC","COM","48251W104","310,802","0.3%","2,101,292","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","309,498","0.3%","8,387,525","",""
"NOW","SERVICENOW INC","COM","81762P102","309,326","0.3%","291,784","",""
"TD","TORONTO DOMINION BK ONT","COM NEW","891160509","308,118","0.3%","5,794,789","",""
"UBER","UBER TECHNOLOGIES INC","COM","90353T100","303,841","0.3%","5,037,153","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","303,205","0.3%","3,282,507","",""
"ARES","ARES MANAGEMENT CORPORATION","CL A COM STK","03990B101","289,879","0.3%","1,637,462","",""
"ENB.TO","ENBRIDGE INC","COM","29250N105","289,044","0.3%","6,818,919","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","276,867","0.3%","3,941,737","",""
"GDDY","GODADDY INC","CL A","380237107","273,581","0.3%","1,386,137","",""
"EIX","EDISON INTL","COM","281020107","269,023","0.3%","3,369,535","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","263,327","0.3%","1,435,730","",""
"ABT","ABBOTT LABS","COM","002824100","262,573","0.3%","2,321,403","",""
"KIM","KIMCO RLTY CORP","COM","49446R109","262,089","0.2%","11,186,050","",""
"QQQ","INVESCO QQQ TR","UNIT SER 1","46090E103","260,216","0.2%","509,000","",""
"CSCO","CISCO SYS INC","COM","17275R102","256,449","0.2%","4,331,911","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","249,241","0.2%","3,476,650","",""
"AZO","AUTOZONE INC","COM","053332102","245,942","0.2%","76,809","",""
"PLTR","PALANTIR TECHNOLOGIES INC","CL A","69608A108","235,908","0.2%","3,119,241","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","233,492","0.2%","407,761","",""
"BMY","BRISTOL-MYERS SQUIBB CO","COM","110122108","232,042","0.2%","4,102,596","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","229,612","0.2%","3,844,180","",""
"MFC.TO","MANULIFE FINL CORP","COM","56501R106","227,894","0.2%","7,427,745","",""
"WOOF","PETCO HEALTH & WELLNESS CO I","COM","71601V105","227,706","0.2%","59,765,368","",""
"SU.TO","SUNCOR ENERGY INC NEW","COM","867224107","227,664","0.2%","6,386,235","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","225,828","0.2%","5,647,115","",""
"CP.TO","CANADIAN PACIFIC KANSAS CITY","COM","13646K108","222,428","0.2%","3,075,921","",""
"MPC","MARATHON PETE CORP","COM","56585A102","219,163","0.2%","1,571,062","",""
"PFE","PFIZER INC","COM","717081103","219,127","0.2%","8,259,598","",""
"BCE.TO","BCE INC","COM NEW","05534B760","217,572","0.2%","9,398,336","",""
"BRX","BRIXMOR PPTY GROUP INC","COM","11120U105","216,929","0.2%","7,792,016","",""
"CNR.TO","CANADIAN NATL RY CO","COM","136375102","215,091","0.2%","2,120,860","",""
"BMO.TO","BANK MONTREAL QUE","COM","063671101","214,037","0.2%","2,207,553","",""
"ADI","ANALOG DEVICES INC","COM","032654105","213,336","0.2%","1,004,126","",""
"GEHC","GE HEALTHCARE TECHNOLOGIES I","COMMON STOCK","36266G107","211,223","0.2%","2,701,762","",""
"TEL","TE CONNECTIVITY PLC","ORD SHS","G87052109","210,846","0.2%","1,474,760","",""
"ESGR","ENSTAR GROUP LIMITED","SHS","G3075P101","208,595","0.2%","647,711","",""
"ADBE","ADOBE INC","COM","00724F101","207,673","0.2%","467,018","",""
"SCHW","SCHWAB CHARLES CORP","COM","808513105","207,123","0.2%","2,798,592","",""
"LAD","LITHIA MTRS INC","COM","536797103","206,741","0.2%","578,411","",""
"BEKE","KE HLDGS INC","SPONSORED ADS","482497104","205,977","0.2%","11,182,275","",""
"TRGP","TARGA RES CORP","COM","87612G101","204,223","0.2%","1,144,109","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","200,613","0.2%","1,340,999","",""
"MS","MORGAN STANLEY","COM NEW","617446448","200,133","0.2%","1,591,896","",""
"QSR","RESTAURANT BRANDS INTL INC","COM","76131D103","194,068","0.2%","2,981,357","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","193,545","0.2%","152,725","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","191,986","0.2%","655,850","",""
"APTV","APTIV PLC","COM SHS","G3265R107","189,792","0.2%","3,138,097","",""
"UBSG.SW","UBS GROUP AG","SHS","H42097107","187,736","0.2%","6,145,219","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","187,181","0.2%","1,086,936","",""
"BNS.TO","BANK NOVA SCOTIA HALIFAX","COM","064149107","186,078","0.2%","3,469,657","",""
"STLA.MI","STELLANTIS N.V","SHS","N82405106","185,626","0.2%","14,245,300","",""
"HR","HEALTHCARE RLTY TR","CL A COM","42226K105","185,471","0.2%","10,942,261","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","184,553","0.2%","1,712,955","",""
"C","CITIGROUP INC","COM NEW","172967424","175,199","0.2%","2,488,981","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","173,433","0.2%","243,473","",""
"ORCL","ORACLE CORP","COM","68389X105","172,767","0.2%","1,036,773","",""
"AMGN","AMGEN INC","COM","031162100","172,593","0.2%","662,190","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","171,317","0.2%","1,304,875","",""
"SLF.TO","SUN LIFE FINANCIAL INC.","COM","866796105","170,067","0.2%","2,867,939","",""
"T","AT&T INC","COM","00206R102","169,431","0.2%","7,440,994","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","165,907","0.2%","341,416","",""
"MELI","MERCADOLIBRE INC","COM","58733R102","165,852","0.2%","97,535","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","165,035","0.2%","351,670","",""
"MAA","MID-AMER APT CMNTYS INC","COM","59522J103","163,900","0.2%","1,060,363","",""
"ANET","ARISTA NETWORKS INC","COM SHS","040413205","162,383","0.2%","1,469,132","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","160,942","0.2%","1,080,081","",""
"HON","HONEYWELL INTL INC","COM","438516106","160,705","0.2%","711,432","",""
"QCOM","QUALCOMM INC","COM","747525103","160,622","0.2%","1,045,586","",""
"MCD","MCDONALDS CORP","COM","580135101","160,391","0.2%","553,284","",""
"XBI","SPDR SER TR","S&P BIOTECH","78464A870","158,325","0.2%","1,758,000","",""
"KRC","KILROY RLTY CORP","COM","49427F108","156,712","0.1%","3,874,216","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","156,457","0.1%","314,152","",""
"INTU","INTUIT","COM","461202103","156,322","0.1%","248,723","",""
"CME","CME GROUP INC","COM","12572Q105","155,229","0.1%","668,431","",""
"WELL","WELLTOWER INC","COM","95040Q104","154,252","0.1%","1,223,932","",""
"CRBG","COREBRIDGE FINL INC","COM","21871X109","151,191","0.1%","5,051,487","",""
"BLK","BLACKROCK INC","COM","09290D101","149,722","0.1%","146,055","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","148,738","0.1%","369,354","",""
"BN.TO","BROOKFIELD CORP","CL A LTD VT SH","11271J107","147,438","0.1%","2,568,490","",""
"O","REALTY INCOME CORP","COM","756109104","147,389","0.1%","2,759,587","",""
"TGT","TARGET CORP","COM","87612E106","147,201","0.1%","1,088,932","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","146,574","0.1%","525,471","",""
"AMAT","APPLIED MATLS INC","COM","038222105","142,001","0.1%","873,154","",""
"TXN","TEXAS INSTRS INC","COM","882508104","140,895","0.1%","751,405","",""
"BKNG","BOOKING HOLDINGS INC","COM","09857L108","130,048","0.1%","26,175","",""
"AMD","ADVANCED MICRO DEVICES INC","COM","007903107","129,921","0.1%","1,075,600","",""
"PGR","PROGRESSIVE CORP","COM","743315103","127,191","0.1%","530,829","",""
"SUI","SUN CMNTYS INC","COM","866674104","126,780","0.1%","1,030,991","",""
"WCN","WASTE CONNECTIONS INC","COM","94106B101","125,877","0.1%","734,692","",""
"ALC.SW","ALCON AG","ORD SHS","H01301128","125,817","0.1%","1,485,087","",""
"GEV","GE VERNOVA INC","COM","36828A101","124,938","0.1%","379,833","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","124,501","0.1%","353,908","",""
"REXR","REXFORD INDL RLTY INC","COM","76169C100","122,763","0.1%","3,175,465","",""
"ETN","EATON CORP PLC","SHS","G29183103","122,305","0.1%","368,533","",""
"ZTS","ZOETIS INC","CL A","98978V103","119,711","0.1%","734,744","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","119,681","0.1%","1,498,272","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","117,732","0.1%","360,578","",""
"LRCX","LAM RESEARCH CORP","COM NEW","512807306","117,132","0.1%","1,621,656","",""
"CI","THE CIGNA GROUP","COM","125523100","116,835","0.1%","423,103","",""
"CRH","CRH PLC","ORD","G25508105","116,715","0.1%","1,261,517","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","116,372","0.1%","1,489,378","",""
"XLE","SELECT SECTOR SPDR TR","ENERGY","81369Y506","115,641","0.1%","1,350,000","",""
"DASH","DOORDASH INC","CL A","25809K105","114,503","0.1%","682,582","",""
"INFY","INFOSYS LTD","SPONSORED ADR","456788108","113,762","0.1%","5,189,912","",""
"CVX","CHEVRON CORP NEW","COM","166764100","113,582","0.1%","784,196","",""
"CSX","CSX CORP","COM","126408103","112,538","0.1%","3,487,409","",""
"XRT","SPDR SER TR","S&P RETAIL ETF","78464A714","111,426","0.1%","1,400,000","",""
"VICI","VICI PPTYS INC","COM","925652109","111,271","0.1%","3,809,376","",""
"ROST","ROSS STORES INC","COM","778296103","111,113","0.1%","734,540","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","111,101","0.1%","374,345","",""
"KMB","KIMBERLY-CLARK CORP","COM","494368103","109,707","0.1%","837,204","",""
"KR","KROGER CO","COM","501044101","109,568","0.1%","1,791,804","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","109,549","0.1%","2,705,471","",""
"CB","CHUBB LIMITED","COM","H1467J104","108,533","0.1%","392,809","",""
"FTS.TO","FORTIS INC","COM","349553107","107,918","0.1%","2,600,483","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","107,764","0.1%","202,402","",""
"CMCSA","COMCAST CORP NEW","CL A","20030N101","107,095","0.1%","2,853,603","",""
"ELV","ELEVANCE HEALTH INC","COM","036752103","106,219","0.1%","287,936","",""
"MDB","MONGODB INC","CL A","60937P106","105,971","0.1%","455,186","",""
"SPOT","SPOTIFY TECHNOLOGY S A","SHS","L8681T102","104,137","0.1%","232,772","",""
"NKE","NIKE INC","CL B","654106103","102,221","0.1%","1,350,889","",""
"WMS","ADVANCED DRAIN SYS INC DEL","COM","00790R104","100,585","0.1%","870,120","",""
"CAT","CATERPILLAR INC","COM","149123101","99,166","0.1%","273,366","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","98,378","0.1%","6,498,242","",""
"UDR","UDR INC","COM","902653104","97,790","0.1%","2,252,717","",""
"ELS","EQUITY LIFESTYLE PPTYS INC","COM","29472R108","94,929","0.1%","1,425,375","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","94,559","0.1%","490,328","",""
"NXPI","NXP SEMICONDUCTORS N V","COM","N6596X109","94,538","0.1%","454,839","",""
"SO","SOUTHERN CO","COM","842587107","93,951","0.1%","1,141,302","",""
"GDS","GDS HLDGS LTD","SPONSORED ADS","36165L108","93,648","0.1%","3,941,425","",""
"VTR","VENTAS INC","COM","92276F100","93,262","0.1%","1,583,670","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","93,091","0.1%","410,328","",""
"GM","GENERAL MTRS CO","COM","37045V100","92,289","0.1%","1,732,489","",""
"MPWR","MONOLITHIC PWR SYS INC","COM","609839105","91,815","0.1%","155,173","",""
"VST","VISTRA CORP","COM","92840M102","91,582","0.1%","664,267","",""
"BAP","CREDICORP LTD","COM","G2519Y108","90,656","0.1%","494,526","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","90,603","0.1%","301,861","",""
"EXC","EXELON CORP","COM","30161N101","90,340","0.1%","2,400,110","",""
"INTC","INTEL CORP","COM","458140100","90,090","0.1%","4,493,306","",""
"SYK","STRYKER CORPORATION","COM","863667101","89,969","0.1%","249,881","",""
"KDP","KEURIG DR PEPPER INC","COM","49271V100","89,739","0.1%","2,793,884","",""
"FANG","DIAMONDBACK ENERGY INC","COM","25278X109","89,625","0.1%","547,061","",""
"DD","DUPONT DE NEMOURS INC","COM","26614N102","89,418","0.1%","1,172,700","",""
"REPYY","YPF SOCIEDAD ANONIMA","SPON ADR CL D","984245100","89,008","0.1%","2,093,831","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COM","169656105","88,326","0.1%","1,464,786","",""
"TT","TRANE TECHNOLOGIES PLC","SHS","G8994E103","87,775","0.1%","237,648","",""
"BHF","BRIGHTHOUSE FINL INC","COM","10922N103","87,584","0.1%","1,823,162","",""
"PCG","PG&E CORP","COM","69331C108","85,546","0.1%","4,239,155","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","84,906","0.1%","352,469","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","84,512","0.1%","341,935","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","83,501","0.1%","1,588,690","",""
"NU","NU HLDGS LTD","ORD SHS CL A","G6683N103","82,725","0.1%","7,985,039","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","81,285","0.1%","239,124","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","81,124","0.1%","950,490","",""
"ABX.TO","BARRICK GOLD CORP","COM","067901108","81,069","0.1%","5,234,808","",""
"CSGP","COSTAR GROUP INC","COM","22160N109","80,847","0.1%","1,129,307","",""
"SBUX","STARBUCKS CORP","COM","855244109","80,548","0.1%","882,727","",""
"KVUE","KENVUE INC","COM","49177J102","80,482","0.1%","3,769,692","",""
"PEG","PUBLIC SVC ENTERPRISE GRP IN","COM","744573106","79,989","0.1%","946,733","",""
"PH","PARKER-HANNIFIN CORP","COM","701094104","79,163","0.1%","124,465","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","79,074","0.1%","540,495","",""
"GGAL","GRUPO FINANCIERO GALICIA S.A","SPONSORED ADR","399909100","78,711","0.1%","1,263,017","",""
"SE","SEA LTD","SPONSORD ADS","81141R100","78,638","0.1%","741,172","",""
"SYY","SYSCO CORP","COM","871829107","78,604","0.1%","1,028,048","",""
"ALL","ALLSTATE CORP","COM","020002101","78,309","0.1%","406,192","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","77,062","0.1%","705,218","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","74,809","0.1%","1,330,788","",""
"CABO","CABLE ONE INC","COM","12685J105","74,564","0.1%","205,911","",""
"WST","WEST PHARMACEUTICAL SVSC INC","COM","955306105","73,495","0.1%","224,372","",""
"NEM","NEWMONT CORP","COM","651639106","73,179","0.1%","1,966,140","",""
"VSAT","VIASAT INC","COM","92552V100","72,720","0.1%","8,545,334","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","72,239","0.1%","326,877","",""
"WAB","WABTEC","COM","929740108","72,202","0.1%","380,836","",""
"K","KELLANOVA","COM","487836108","71,225","0.1%","879,657","",""
"TTAN","SERVICETITAN INC","SHS CL A","81764X103","71,154","0.1%","691,696","",""
"CAVA","CAVA GROUP INC","COM","148929102","70,872","0.1%","628,300","",""
"XEL","XCEL ENERGY INC","COM","98389B100","70,815","0.1%","1,048,812","",""
"TSN","TYSON FOODS INC","CL A","902494103","70,676","0.1%","1,230,437","",""
"WY","WEYERHAEUSER CO MTN BE","COM NEW","962166104","69,965","0.1%","2,485,465","",""
"DLTR","DOLLAR TREE INC","COM","256746108","69,897","0.1%","932,719","",""
"BX","BLACKSTONE INC","COM","09260D107","69,476","0.1%","402,948","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","69,473","0.1%","764,204","",""
"CTVA","CORTEVA INC","COM","22052L104","68,799","0.1%","1,207,852","",""
"MMM","3M CO","COM","88579Y101","68,197","0.1%","528,294","",""
"GIS","GENERAL MLS INC","COM","370334104","68,027","0.1%","1,066,757","",""
"PSX","PHILLIPS 66","COM","718546104","67,872","0.1%","595,738","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","67,693","0.1%","881,087","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","67,601","0.1%","901,595","",""
"FNV.TO","FRANCO NEV CORP","COM","351858105","67,381","0.1%","574,132","",""
"AEP","AMERICAN ELEC PWR CO INC","COM","025537101","67,083","0.1%","727,351","",""
"CNC","CENTENE CORP DEL","COM","15135B101","67,079","0.1%","1,107,296","",""
"XP","XP INC","CL A","G98239109","66,704","0.1%","5,629,072","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","65,061","0.1%","1,287,839","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","64,991","0.1%","857,181","",""
"LOW","LOWES COS INC","COM","548661107","64,967","0.1%","263,239","",""
"TER","TERADYNE INC","COM","880770102","64,685","0.1%","513,700","",""
"SRE","SEMPRA","COM","816851109","64,289","0.1%","732,900","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","63,649","0.1%","713,317","",""
"KLAC","KLA CORP","COM NEW","482480100","63,424","0.1%","100,654","",""
"SOBO.TO","SOUTH BOW CORP","COM","83671M105","63,395","0.1%","2,690,000","",""
"CLX","CLOROX CO DEL","COM","189054109","62,799","0.1%","386,674","",""
"NRG","NRG ENERGY INC","COM NEW","629377508","61,719","0.1%","684,100","",""
"KHC","KRAFT HEINZ CO","COM","500754106","61,159","0.1%","1,991,529","",""
"GLOB","GLOBANT S A","COM","L44385109","60,913","0.1%","284,084","",""
"VMC","VULCAN MATLS CO","COM","929160109","60,333","0.1%","234,550","",""
"DXCM","DEXCOM INC","COM","252131107","59,615","0.1%","766,566","",""
"ETR","ENTERGY CORP NEW","COM","29364G103","59,403","0.1%","783,485","",""
"FLTR.L","FLUTTER ENTMT PLC","SHS","G3643J108","58,742","0.1%","227,289","",""
"AR","ANTERO RESOURCES CORP","COM","03674X106","58,061","0.1%","1,656,521","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","57,941","0.1%","284,305","",""
"MCO","MOODYS CORP","COM","615369105","57,906","0.1%","122,329","",""
"MDY","SPDR S&P MIDCAP 400 ETF TR","UTSER1 S&PDCRP","78467Y107","56,958","0.1%","100,000","",""
"HDB","HDFC BANK LTD","SPONSORED ADS","40415F101","56,931","0.1%","891,500","",""
"MET","METLIFE INC","COM","59156R108","56,693","0.1%","692,393","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","56,465","0.1%","762,740","",""
"ILMN","ILLUMINA INC","COM","452327109","55,254","0.1%","413,492","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","54,407","0.1%","578,559","",""
"CHD","CHURCH & DWIGHT CO INC","COM","171340102","54,166","0.1%","517,303","",""
"BAM.TO","BROOKFIELD ASSET MANAGMT LTD","CL A LMT VTG SHS","113004105","54,109","0.1%","998,967","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","53,925","0.1%","640,748","",""
"IDXX","IDEXX LABS INC","COM","45168D104","53,788","0.1%","130,100","",""
"BBY","BEST BUY INC","COM","086516101","53,367","0.1%","621,994","",""
"RBLX","ROBLOX CORP","CL A","771049103","53,225","0.1%","919,906","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","52,830","0.1%","296,267","",""
"AUR","AURORA INNOVATION INC","CLASS A COM","051774107","52,751","0.1%","8,373,275","",""
"COIN","COINBASE GLOBAL INC","COM CL A","19260Q107","52,686","0.1%","212,189","",""
"BABA","ALIBABA GROUP HLDG LTD","SPONSORED ADS","01609W102","52,569","0.1%","620,000","",""
"ANSS","ANSYS INC","COM","03662Q105","52,134","0.0%","154,549","",""
"DOW","DOW INC","COM","260557103","51,985","0.0%","1,295,420","",""
"MRVL","MARVELL TECHNOLOGY INC","COM","573874104","51,887","0.0%","469,787","",""
"MSCI","MSCI INC","COM","55354G100","51,773","0.0%","86,288","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","51,517","0.0%","707,661","",""
"TCOM","TRIP COM GROUP LTD","ADS","89677Q107","51,062","0.0%","743,700","",""
"PPG","PPG INDS INC","COM","693506107","50,508","0.0%","422,840","",""
"IBKR","INTERACTIVE BROKERS GROUP IN","COM CL A","45841N107","50,450","0.0%","285,565","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","49,036","0.0%","223,065","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","48,970","0.0%","168,842","",""
"ELAN","ELANCO ANIMAL HEALTH INC","COM","28414H103","48,964","0.0%","4,043,317","",""
"HUM","HUMANA INC","COM","444859102","47,913","0.0%","188,853","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","47,876","0.0%","181,703","",""
"ENPH","ENPHASE ENERGY INC","COM","29355A107","47,399","0.0%","690,152","",""
"IT","GARTNER INC","COM","366651107","46,715","0.0%","96,426","",""
"F","FORD MTR CO","COM","345370860","46,036","0.0%","4,650,169","",""
