"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"ARE","ALEXANDRIA REAL ESTATE EQ IN","REIT","015271109","588,369","1.0%","4,039,056","",""
"LYV","LIVE NATION ENTERTAINMENT IN","COMMON STOCK","538034109","568,086","1.0%","8,145,775","",""
"WOOF","PETCO HEALTH & WELLNESS CO I","COMMON STOCK","71601V105","566,575","1.0%","59,765,368","",""
"EQH","EQUITABLE HLDGS INC","COMMON STOCK","29452E101","521,418","0.9%","18,167,887","",""
"AVTR","AVANTOR INC","COMMON STOCK","05352A100","517,903","0.9%","24,556,832","",""
"QQQ","INVESCO QQQ TR","PUBLIC FUND","46090E103","478,238","0.8%","1,796,000","",""
"EDR","ENDEAVOR GROUP HLDGS INC","COMMON STOCK","29260Y109","474,212","0.8%","21,038,712","",""
"DLTR","DOLLAR TREE INC","COMMON STOCK","256746108","467,465","0.8%","3,305,042","",""
"PG","PROCTER AND GAMBLE CO","COMMON STOCK","742718109","450,908","0.8%","2,975,115","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COMMON STOCK","00971T101","450,824","0.8%","5,347,861","",""
"NKE","NIKE INC","COMMON STOCK","654106103","446,882","0.8%","3,819,185","",""
"CNR.TO","CANADIAN NATL RY CO","COMMON STOCK","136375102","445,525","0.8%","3,753,200","",""
"DLR","DIGITAL RLTY TR INC","REIT","253868103","444,669","0.8%","4,434,718","",""
"EQIX","EQUINIX INC","REIT","29444U700","426,189","0.8%","650,641","",""
"JNJ","JOHNSON & JOHNSON","COMMON STOCK","478160104","424,738","0.8%","2,404,406","",""
"RNW","RENEW ENERGY GLOBAL PLC","COMMON STOCK","G7500M104","420,756","0.7%","76,501,166","",""
"AMZN","AMAZON COM INC","COMMON STOCK","023135106","390,032","0.7%","4,643,243","",""
"PEP","PEPSICO INC","COMMON STOCK","713448108","375,728","0.7%","2,079,755","",""
"KO","COCA COLA CO","COMMON STOCK","191216100","375,132","0.7%","5,897,386","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","COMMON STOCK","084670702","360,728","0.6%","1,167,784","",""
"DHR","DANAHER CORPORATION","COMMON STOCK","235851102","359,316","0.6%","1,353,767","",""
"PLD","PROLOGIS INC.","REIT","74340W103","358,015","0.6%","3,175,868","",""
"JPM","JPMORGAN CHASE & CO","COMMON STOCK","46625H100","347,566","0.6%","2,591,842","",""
"ESGR","ENSTAR GROUP LIMITED","COMMON STOCK","G3075P101","346,839","0.6%","1,501,211","",""
"0A2S.IL","PINDUODUO INC","DEPOSITORY RECEIPT","722304102","330,400","0.6%","4,051,506","",""
"BKNG","BOOKING HOLDINGS INC","COMMON STOCK","09857L108","323,639","0.6%","160,593","",""
"IWM","ISHARES TR","PUBLIC FUND","464287655","323,089","0.6%","1,853,000","",""
"AMT","AMERICAN TOWER CORP NEW","COMMON STOCK","03027X100","322,021","0.6%","1,519,975","",""
"ENB.TO","ENBRIDGE INC","COMMON STOCK","29250N105","318,298","0.6%","8,149,625","",""
"PANW","PALO ALTO NETWORKS INC","COMMON STOCK","697435105","316,394","0.6%","2,267,408","",""
"INVH","INVITATION HOMES INC","REIT","46187W107","315,808","0.6%","10,654,791","",""
"0A2Z.IL","TENCENT MUSIC ENTMT GROUP","DEPOSITORY RECEIPT","88034P109","306,302","0.5%","36,993,022","",""
"ABBV","ABBVIE INC","COMMON STOCK","00287Y109","299,561","0.5%","1,853,606","",""
"MSFT","MICROSOFT CORP","COMMON STOCK","594918104","298,390","0.5%","1,244,228","",""
"LLY","LILLY ELI & CO","COMMON STOCK","532457108","295,500","0.5%","807,732","",""
"PFE","PFIZER INC","COMMON STOCK","717081103","290,011","0.5%","5,659,870","",""
"MRK","MERCK & CO INC","COMMON STOCK","58933Y105","288,832","0.5%","2,603,271","",""
"NEE","NEXTERA ENERGY INC","COMMON STOCK","65339F101","288,662","0.5%","3,452,898","",""
"WMT","WALMART INC","COMMON STOCK","931142103","283,568","0.5%","1,999,917","",""
"MS","MORGAN STANLEY","COMMON STOCK","617446448","283,424","0.5%","3,333,624","",""
"GOOG","ALPHABET INC","COMMON STOCK","02079K107","273,075","0.5%","3,077,600","",""
"SPGI","S&P GLOBAL INC","COMMON STOCK","78409V104","270,221","0.5%","806,775","",""
"EQR","EQUITY RESIDENTIAL","REIT","29476L107","258,777","0.5%","4,386,060","",""
"BSX","BOSTON SCIENTIFIC CORP","COMMON STOCK","101137107","258,184","0.5%","5,579,957","",""
"AVB","AVALONBAY CMNTYS INC","REIT","053484101","257,425","0.5%","1,593,771","",""
"COST","COSTCO WHSL CORP NEW","COMMON STOCK","22160K105","252,830","0.4%","553,845","",""
"NFLX","NETFLIX INC","COMMON STOCK","64110L106","250,037","0.4%","847,930","",""
"TMUS","T-MOBILE US INC","COMMON STOCK","872590104","248,796","0.4%","1,777,116","",""
"NTR.TO","NUTRIEN LTD","COMMON STOCK","67077M108","248,418","0.4%","3,405,100","",""
"RCL","ROYAL CARIBBEAN GROUP","COMMON STOCK","V7780T103","235,666","0.4%","4,767,685","",""
"PWSC","POWERSCHOOL HOLDINGS INC","COMMON STOCK","73939C106","233,364","0.4%","10,111,111","",""
"MGM","MGM RESORTS INTERNATIONAL","COMMON STOCK","552953101","230,693","0.4%","6,880,203","",""
"PM","PHILIP MORRIS INTL INC","COMMON STOCK","718172109","224,968","0.4%","2,222,789","",""
"MAA","MID-AMER APT CMNTYS INC","COMMON STOCK","59522J103","220,875","0.4%","1,406,941","",""
"META","META PLATFORMS INC","COMMON STOCK","30303M102","219,766","0.4%","1,826,215","",""
"AEM","AGNICO EAGLE MINES LTD","COMMON STOCK","008474108","216,830","0.4%","4,175,582","",""
"AMD","ADVANCED MICRO DEVICES INC","COMMON STOCK","007903107","209,099","0.4%","3,228,341","",""
"CM.TO","CANADIAN IMPERIAL BK COMM TO","COMMON STOCK","136069101","206,384","0.4%","5,105,715","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COMMON STOCK","883556102","206,079","0.4%","374,220","",""
"BMO.TO","BANK MONTREAL QUE","COMMON STOCK","063671101","203,209","0.4%","2,244,735","",""
"AMH","AMERICAN HOMES 4 RENT","REIT","02665T306","191,073","0.3%","6,339,535","",""
"BMY","BRISTOL-MYERS SQUIBB CO","COMMON STOCK","110122108","186,457","0.3%","2,591,489","",""
"NABL","N-ABLE INC","COMMON STOCK","62878D100","182,910","0.3%","17,792,873","",""
"APTV","APTIV PLC","COMMON STOCK","G6095L109","179,591","0.3%","1,928,395","",""
"NXPI","NXP SEMICONDUCTORS N V","COMMON STOCK","N6596X109","176,560","0.3%","1,117,260","",""
"HD","HOME DEPOT INC","COMMON STOCK","437076102","176,535","0.3%","558,905","",""
"SHOP","SHOPIFY INC","COMMON STOCK","82509L107","176,273","0.3%","5,079,800","",""
"GDS","GDS HLDGS LTD","DEPOSITORY RECEIPT","36165L108","175,920","0.3%","8,531,570","",""
"QSR","RESTAURANT BRANDS INTL INC","COMMON STOCK","76131D103","172,919","0.3%","2,675,545","",""
"ABT","ABBOTT LABS","COMMON STOCK","002824100","167,555","0.3%","1,526,142","",""
"ABX.TO","BARRICK GOLD CORP","COMMON STOCK","067901108","166,114","0.3%","9,697,400","",""
"SUI","SUN CMNTYS INC","REIT","866674104","163,463","0.3%","1,143,103","",""
"WMS","ADVANCED DRAIN SYS INC DEL","COMMON STOCK","00790R104","162,495","0.3%","1,982,376","",""
"BAC","BANK AMERICA CORP","COMMON STOCK","060505104","162,256","0.3%","4,899,038","",""
"PSA","PUBLIC STORAGE","REIT","74460D109","157,468","0.3%","562,005","",""
"ALB","ALBEMARLE CORP","COMMON STOCK","012653101","156,635","0.3%","722,289","",""
"TSM","TAIWAN SEMICONDUCTOR MFG LTD","DEPOSITORY RECEIPT","874039100","153,173","0.3%","2,056,300","",""
"KRC","KILROY RLTY CORP","REIT","49427F108","151,057","0.3%","3,906,317","",""
"CCI","CROWN CASTLE INC","REIT","22822V101","147,519","0.3%","1,087,583","",""
"FTV","FORTIVE CORP","COMMON STOCK","34959J108","145,951","0.3%","2,271,622","",""
"MNSO","MINISO GROUP HLDG LTD","DEPOSITORY RECEIPT","66981J102","145,335","0.3%","13,544,749","",""
"MPC","MARATHON PETE CORP","COMMON STOCK","56585A102","145,201","0.3%","1,247,541","",""
"ELS","EQUITY LIFESTYLE PPTYS INC","REIT","29472R108","142,401","0.3%","2,204,350","",""
"CP.TO","CANADIAN PAC RY LTD","COMMON STOCK","13645T100","142,289","0.3%","1,909,600","",""
"AMGN","AMGEN INC","COMMON STOCK","031162100","141,265","0.3%","537,868","",""
"DDOG","DATADOG INC","COMMON STOCK","23804L103","138,622","0.2%","1,886,014","",""
"UDR","UDR INC","REIT","902653104","134,701","0.2%","3,477,954","",""
"DUK","DUKE ENERGY CORP NEW","COMMON STOCK","26441C204","132,142","0.2%","1,283,061","",""
"CSCO","CISCO SYS INC","COMMON STOCK","17275R102","131,667","0.2%","2,763,810","",""
"SO","SOUTHERN CO","COMMON STOCK","842587107","128,540","0.2%","1,800,040","",""
"SPG","SIMON PPTY GROUP INC NEW","REIT","828806109","127,331","0.2%","1,083,856","",""
"CL","COLGATE PALMOLIVE CO","COMMON STOCK","194162103","123,419","0.2%","1,566,440","",""
"MDLZ","MONDELEZ INTL INC","COMMON STOCK","609207105","123,396","0.2%","1,851,410","",""
"MANH","MANHATTAN ASSOCIATES INC","COMMON STOCK","562750109","123,319","0.2%","1,015,815","",""
"ELV","ELEVANCE HEALTH INC","COMMON STOCK","036752103","121,678","0.2%","237,204","",""
"VZ","VERIZON COMMUNICATIONS INC","COMMON STOCK","92343V104","121,606","0.2%","3,086,451","",""
"TSLA","TESLA INC","COMMON STOCK","88160R101","118,219","0.2%","959,728","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","REIT","78410G104","116,683","0.2%","416,265","",""
"MDT","MEDTRONIC PLC","COMMON STOCK","G5960L103","115,575","0.2%","1,487,077","",""
"WFC","WELLS FARGO CO NEW","COMMON STOCK","949746101","115,009","0.2%","2,785,397","",""
"CMCSA","COMCAST CORP NEW","COMMON STOCK","20030N101","113,327","0.2%","3,240,709","",""
"SLF.TO","SUN LIFE FINANCIAL INC.","COMMON STOCK","866796105","111,833","0.2%","2,410,965","",""
"CI","CIGNA CORP NEW","COMMON STOCK","125523100","110,974","0.2%","334,926","",""
"CVS","CVS HEALTH CORP","COMMON STOCK","126650100","110,458","0.2%","1,185,306","",""
"HR","HEALTHCARE RLTY TR","REIT","42226K105","110,303","0.2%","5,724,116","",""
"GILD","GILEAD SCIENCES INC","COMMON STOCK","375558103","109,478","0.2%","1,275,229","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COMMON STOCK","169656105","107,730","0.2%","77,644","",""
"XRT","SPDR SER TR","PUBLIC FUND","78464A714","106,392","0.2%","1,760,000","",""
"AXP","AMERICAN EXPRESS CO","COMMON STOCK","025816109","104,505","0.2%","707,316","",""
"HUM","HUMANA INC","COMMON STOCK","444859102","104,409","0.2%","203,850","",""
"XEL","XCEL ENERGY INC","COMMON STOCK","98389B100","101,728","0.2%","1,450,990","",""
"XBI","SPDR SER TR","PUBLIC FUND","78464A870","99,600","0.2%","1,200,000","",""
"ILMN","ILLUMINA INC","COMMON STOCK","452327109","98,850","0.2%","488,873","",""
"UBSG.SW","UBS GROUP AG","COMMON STOCK","H42097107","98,827","0.2%","5,314,480","",""
"BIDU","BAIDU INC","DEPOSITORY RECEIPT","056752108","96,804","0.2%","846,337","",""
"ISRG","INTUITIVE SURGICAL INC","COMMON STOCK","46120E602","96,138","0.2%","362,310","",""
"ALC.SW","ALCON AG","COMMON STOCK","H01301128","93,435","0.2%","1,368,265","",""
"WELL","WELLTOWER INC","REIT","95040Q104","90,664","0.2%","1,383,130","",""
"CD","CHINDATA GROUP HLDGS LTD","DEPOSITORY RECEIPT","16955F107","89,059","0.2%","11,174,309","",""
"IAC","IAC INC","COMMON STOCK","44891N208","88,721","0.2%","1,998,236","",""
"TEL","TE CONNECTIVITY LTD","COMMON STOCK","H84989104","87,040","0.2%","758,196","",""
"CBRE","CBRE GROUP INC","COMMON STOCK","12504L109","86,457","0.2%","1,123,413","",""
"BLK","BLACKROCK INC","COMMON STOCK","09247X101","85,501","0.2%","120,658","",""
"MMC","MARSH & MCLENNAN COS INC","COMMON STOCK","571748102","83,967","0.1%","507,418","",""
"DD","DUPONT DE NEMOURS INC","COMMON STOCK","26614N102","83,862","0.1%","1,221,955","",""
"XLE","SELECT SECTOR SPDR TR","PUBLIC FUND","81369Y506","83,096","0.1%","950,000","",""
"AZO","AUTOZONE INC","COMMON STOCK","053332102","82,829","0.1%","33,586","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COMMON STOCK","92532F100","80,685","0.1%","279,401","",""
"MCK","MCKESSON CORP","COMMON STOCK","58155Q103","80,096","0.1%","213,522","",""
"ZTS","ZOETIS INC","COMMON STOCK","98978V103","79,316","0.1%","541,228","",""
"O","REALTY INCOME CORP","REIT","756109104","78,989","0.1%","1,245,295","",""
"BDX","BECTON DICKINSON & CO","COMMON STOCK","075887109","78,916","0.1%","310,328","",""
"MRNA","MODERNA INC","COMMON STOCK","60770K107","78,613","0.1%","437,668","",""
"MELI","MERCADOLIBRE INC","COMMON STOCK","58733R102","78,574","0.1%","92,851","",""
"WY","WEYERHAEUSER CO MTN BE","COMMON STOCK","962166104","77,532","0.1%","2,501,035","",""
"EIX","EDISON INTL","COMMON STOCK","281020107","77,344","0.1%","1,215,733","",""
"EL","LAUDER ESTEE COS INC","COMMON STOCK","518439104","77,244","0.1%","311,330","",""
"AEP","AMERICAN ELEC PWR CO INC","COMMON STOCK","025537101","75,749","0.1%","797,780","",""
"MET","METLIFE INC","COMMON STOCK","59156R108","75,364","0.1%","1,041,383","",""
"XP","XP INC","COMMON STOCK","G98239109","74,619","0.1%","4,864,405","",""
"CHPT","CHARGEPOINT HOLDINGS INC","COMMON STOCK","15961R105","74,517","0.1%","7,819,268","",""
"PYPL","PAYPAL HLDGS INC","COMMON STOCK","70450Y103","73,451","0.1%","1,031,328","",""
"VTR","VENTAS INC","REIT","92276F100","73,352","0.1%","1,628,254","",""
"SWI","SOLARWINDS CORP","COMMON STOCK","83417Q204","73,027","0.1%","7,802,043","",""
"DIS","DISNEY WALT CO","COMMON STOCK","254687106","73,016","0.1%","840,434","",""
"SCHW","SCHWAB CHARLES CORP","COMMON STOCK","808513105","72,888","0.1%","875,433","",""
"GS","GOLDMAN SACHS GROUP INC","COMMON STOCK","38141G104","72,226","0.1%","210,340","",""
"EXC","EXELON CORP","COMMON STOCK","30161N101","69,920","0.1%","1,617,414","",""
"CME","CME GROUP INC","COMMON STOCK","12572Q105","69,682","0.1%","414,385","",""
"TFC","TRUIST FINL CORP","COMMON STOCK","89832Q109","69,669","0.1%","1,619,102","",""
"USB","US BANCORP DEL","COMMON STOCK","902973304","68,453","0.1%","1,569,666","",""
"XLF","SELECT SECTOR SPDR TR","PUBLIC FUND","81369Y605","68,400","0.1%","2,000,000","",""
"LAD","LITHIA MTRS INC","COMMON STOCK","536797103","68,396","0.1%","334,065","",""
"BN.TO","BROOKFIELD CORP","COMMON STOCK","11271J107","68,217","0.1%","2,170,780","",""
"EXR","EXTRA SPACE STORAGE INC","COMMON STOCK","30225T102","68,154","0.1%","463,067","",""
"FCNCA","FIRST CTZNS BANCSHARES INC N","COMMON STOCK","31946M103","66,055","0.1%","87,103","",""
"FNV.TO","FRANCO NEV CORP","COMMON STOCK","351858105","65,616","0.1%","481,700","",""
"AAPL","APPLE INC","COMMON STOCK","037833100","65,559","0.1%","504,575","",""
"GFS","GLOBALFOUNDRIES INC","COMMON STOCK","G39387108","65,546","0.1%","1,216,300","",""
"BIPC","BROOKFIELD INFRASTRUCTURE CO","COMMON STOCK","11275Q107","65,381","0.1%","1,681,960","",""
"UBER","UBER TECHNOLOGIES INC","COMMON STOCK","90353T100","65,319","0.1%","2,641,290","",""
"KMB","KIMBERLY-CLARK CORP","COMMON STOCK","494368103","64,187","0.1%","472,839","",""
"SWK","STANLEY BLACK & DECKER INC","COMMON STOCK","854502101","61,560","0.1%","819,500","",""
"GIS","GENERAL MLS INC","COMMON STOCK","370334104","61,138","0.1%","729,136","",""
"CB","CHUBB LIMITED","COMMON STOCK","H1467J104","61,085","0.1%","276,907","",""
"","DISH NETWORK CORPORATION","CONVERTIBLE BOND","25470MAD1","60,243","0.1%","","66,813,000",""
"ADM","ARCHER DANIELS MIDLAND CO","COMMON STOCK","039483102","59,973","0.1%","645,919","",""
"SYY","SYSCO CORP","COMMON STOCK","871829107","59,853","0.1%","782,908","",""
"ED","CONSOLIDATED EDISON INC","COMMON STOCK","209115104","59,826","0.1%","627,708","",""
"SU.TO","SUNCOR ENERGY INC NEW","COMMON STOCK","867224107","59,353","0.1%","1,872,445","",""
"RSP","INVESCO EXCHANGE TRADED FD T","PUBLIC FUND","46137V357","57,912","0.1%","410,000","",""
"LRCX","LAM RESEARCH CORP","COMMON STOCK","512807108","57,776","0.1%","137,464","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COMMON STOCK","030420103","55,702","0.1%","365,456","",""
"SQ","BLOCK INC","COMMON STOCK","852234103","55,592","0.1%","884,670","",""
"CMI","CUMMINS INC","COMMON STOCK","231021106","55,205","0.1%","227,850","",""
"A","AGILENT TECHNOLOGIES INC","COMMON STOCK","00846U101","55,114","0.1%","368,290","",""
"CTVA","CORTEVA INC","COMMON STOCK","22052L104","55,114","0.1%","937,634","",""
"SHW","SHERWIN WILLIAMS CO","COMMON STOCK","824348106","55,106","0.1%","232,194","",""
"LOW","LOWES COS INC","COMMON STOCK","548661107","54,810","0.1%","275,097","",""
"SMH","VANECK ETF TRUST","PUBLIC FUND","92189F676","54,793","0.1%","270,000","",""
"CNC","CENTENE CORP DEL","COMMON STOCK","15135B101","54,516","0.1%","664,749","",""
"XOP","SPDR SER TR","PUBLIC FUND","78468R556","54,352","0.1%","400,000","",""
"CRM","SALESFORCE INC","COMMON STOCK","79466L302","54,246","0.1%","409,126","",""
"EW","EDWARDS LIFESCIENCES CORP","COMMON STOCK","28176E108","53,534","0.1%","717,518","",""
"STZ","CONSTELLATION BRANDS INC","COMMON STOCK","21036P108","53,373","0.1%","230,308","",""
"NEM","NEWMONT CORP","COMMON STOCK","651639106","52,870","0.1%","1,120,144","",""
"KR","KROGER CO","COMMON STOCK","501044101","52,076","0.1%","1,168,162","",""
"CAH","CARDINAL HEALTH INC","COMMON STOCK","14149Y108","51,975","0.1%","676,154","",""
"NOW","SERVICENOW INC","COMMON STOCK","81762P102","51,644","0.1%","133,013","",""
"PPL.TO","PEMBINA PIPELINE CORP","COMMON STOCK","706327103","51,602","0.1%","1,521,295","",""
"SE","SEA LTD","DEPOSITORY RECEIPT","81141R100","50,051","0.1%","961,979","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","COMMON STOCK","775109200","49,097","0.1%","1,049,775","",""
"BA","BOEING CO","COMMON STOCK","097023105","48,419","0.1%","254,186","",""
"KDP","KEURIG DR PEPPER INC","COMMON STOCK","49271V100","48,229","0.1%","1,352,490","",""
"ESS","ESSEX PPTY TR INC","REIT","297178105","48,221","0.1%","227,544","",""
"HCA","HCA HEALTHCARE INC","COMMON STOCK","40412C101","47,843","0.1%","199,380","",""
"ES","EVERSOURCE ENERGY","COMMON STOCK","30040W108","46,298","0.1%","552,227","",""
"HSY","HERSHEY CO","COMMON STOCK","427866108","46,240","0.1%","199,681","",""
"LMT","LOCKHEED MARTIN CORP","COMMON STOCK","539830109","46,195","0.1%","94,957","",""
"CEG","CONSTELLATION ENERGY CORP","COMMON STOCK","21037T109","46,168","0.1%","535,530","",""
"REGN","REGENERON PHARMACEUTICALS","COMMON STOCK","75886F107","46,143","0.1%","63,956","",""
"MNST","MONSTER BEVERAGE CORP NEW","COMMON STOCK","61174X109","46,031","0.1%","453,376","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","COMMON STOCK","82028K200","45,242","0.1%","1,571,435","",""
"FTS.TO","FORTIS INC","COMMON STOCK","349553107","44,573","0.1%","1,114,710","",""
"WPC","WP CAREY INC","COMMON STOCK","92936U109","44,314","0.1%","567,040","",""
"IWP","ISHARES TR","PUBLIC FUND","464287481","43,722","0.1%","523,000","",""
"TRI.TO","THOMSON REUTERS CORP.","COMMON STOCK","884903709","43,637","0.1%","382,793","",""
"BIIB","BIOGEN INC","COMMON STOCK","09062X103","43,585","0.1%","157,395","",""
"TECK-B.TO","TECK RESOURCES LTD","COMMON STOCK","878742204","43,362","0.1%","1,148,200","",""
"BEKE","KE HLDGS INC","DEPOSITORY RECEIPT","482497104","42,758","0.1%","3,062,905","",""
"PNC","PNC FINL SVCS GROUP INC","COMMON STOCK","693475105","42,421","0.1%","268,594","",""
"WCN","WASTE CONNECTIONS INC","COMMON STOCK","94106B101","42,267","0.1%","319,094","",""
"HPP","HUDSON PAC PPTYS INC","REIT","444097109","42,029","0.1%","4,319,601","",""
"KC","KINGSOFT CLOUD HLDGS LTD","DEPOSITORY RECEIPT","49639K101","41,869","0.1%","10,931,908","",""
"APD","AIR PRODS & CHEMS INC","COMMON STOCK","009158106","41,827","0.1%","135,689","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COMMON STOCK","962879102","41,372","0.1%","1,059,700","",""
"GIB-A.TO","CGI INC","COMMON STOCK","12532H104","41,061","0.1%","476,710","",""
"IRM","IRON MTN INC DEL","REIT","46284V101","40,994","0.1%","822,352","",""
"KHC","KRAFT HEINZ CO","COMMON STOCK","500754106","40,439","0.1%","993,366","",""
"SANA","SANA BIOTECHNOLOGY INC","COMMON STOCK","799566104","40,191","0.1%","10,175,000","",""
"PPG","PPG INDS INC","COMMON STOCK","693506107","39,713","0.1%","315,836","",""
"BCE.TO","BCE INC","COMMON STOCK","05534B760","39,452","0.1%","898,570","",""
"YUMC","YUM CHINA HLDGS INC","COMMON STOCK","98850P109","39,369","0.1%","720,400","",""
"BX","BLACKSTONE INC","COMMON STOCK","09260D107","39,311","0.1%","529,879","",""
"JBGS","JBG SMITH PPTYS","REIT","46590V100","38,992","0.1%","2,054,410","",""
"PEG","PUBLIC SVC ENTERPRISE GRP IN","COMMON STOCK","744573106","38,855","0.1%","634,163","",""
"MFC.TO","MANULIFE FINL CORP","COMMON STOCK","56501R106","38,590","0.1%","2,165,150","",""
"PPL","PPL CORP","COMMON STOCK","69351T106","38,386","0.1%","1,313,698","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COMMON STOCK","459506101","36,459","0.1%","347,759","",""
"LNW","LIGHT & WONDER INC","COMMON STOCK","80874P109","35,989","0.1%","614,148","",""
"DE","DEERE & CO","COMMON STOCK","244199105","35,958","0.1%","83,866","",""
"WEC","WEC ENERGY GROUP INC","COMMON STOCK","92939U106","35,947","0.1%","383,394","",""
"DBK.DE","DEUTSCHE BANK A G","COMMON STOCK","D18190898","35,653","0.1%","3,155,123","",""
"SYK","STRYKER CORPORATION","COMMON STOCK","863667101","35,588","0.1%","145,562","",""
"MCD","MCDONALDS CORP","COMMON STOCK","580135101","34,917","0.1%","132,500","",""
"VMC","VULCAN MATLS CO","COMMON STOCK","929160109","34,259","0.1%","195,647","",""
"IDXX","IDEXX LABS INC","COMMON STOCK","45168D104","33,994","0.1%","83,328","",""
"PL","PLANET LABS PBC","COMMON STOCK","72703X106","33,930","0.1%","7,800,000","",""
"","PELOTON INTERACTIVE INC","CONVERTIBLE BOND","70614WAB6","33,624","0.1%","","47,500,000",""
"BK","BANK NEW YORK MELLON CORP","COMMON STOCK","064058100","33,336","0.1%","732,357","",""
"GRAB","GRAB HOLDINGS LIMITED","COMMON STOCK","G4124C109","33,201","0.1%","10,310,899","",""
"DIA","SPDR DOW JONES INDL AVERAGE","PUBLIC FUND","78467X109","33,133","0.1%","100,000","",""
"AES","AES CORP","COMMON STOCK","00130H105","33,020","0.1%","1,148,155","",""
"ZM","ZOOM VIDEO COMMUNICATIONS IN","COMMON STOCK","98980L101","32,772","0.1%","483,800","",""
"CVE.TO","CENOVUS ENERGY INC","COMMON STOCK","15135U109","32,722","0.1%","1,687,766","",""
"CF","CF INDS HLDGS INC","COMMON STOCK","125269100","32,683","0.1%","383,605","",""
"ZTO","ZTO EXPRESS CAYMAN INC","DEPOSITORY RECEIPT","98980A105","31,797","0.1%","1,183,380","",""
"NDAQ","NASDAQ INC","COMMON STOCK","631103108","31,673","0.1%","516,271","",""
"FMX","FOMENTO ECONOMICO MEXICANO S","DEPOSITORY RECEIPT","344419106","31,435","0.1%","402,400","",""
"ATVI","ACTIVISION BLIZZARD INC","COMMON STOCK","00507V109","31,273","0.1%","408,540","",""
"T","AT&T INC","COMMON STOCK","00206R102","31,045","0.1%","1,686,347","",""
"VMW","VMWARE INC","COMMON STOCK","928563402","30,967","0.1%","252,264","",""
"DFS","DISCOVER FINL SVCS","COMMON STOCK","254709108","30,904","0.1%","315,900","",""
"NUE","NUCOR CORP","COMMON STOCK","670346105","30,675","0.1%","232,722","",""
"CHD","CHURCH & DWIGHT CO INC","COMMON STOCK","171340102","30,465","0.1%","377,942","",""
"LYB","LYONDELLBASELL INDUSTRIES N","COMMON STOCK","N53745100","30,099","0.1%","362,510","",""
"GE","GENERAL ELECTRIC CO","COMMON STOCK","369604301","29,685","0.1%","354,283","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COMMON STOCK","09061G101","29,621","0.1%","286,221","",""
"C","CITIGROUP INC","COMMON STOCK","172967424","29,393","0.1%","649,863","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COMMON STOCK","45866F104","29,349","0.1%","286,081","",""
"K","KELLOGG CO","COMMON STOCK","487836108","29,080","0.1%","408,207","",""
