"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"ILMN","ILLUMINA INC","COMMON STOCK","452327109","294,752","0.6%","888,504","",""
"PG","PROCTER & GAMBLE CO","COMMON STOCK","742718109","294,663","0.6%","2,359,194","",""
"TFC","TRUIST FINL CORP","COMMON STOCK","89832Q109","278,532","0.5%","4,945,527","",""
"TIMB","TIM PARTICIPACOES S A","DEPOSITORY RECEIPT","88706P205","267,683","0.5%","14,007,490","",""
"FRC","FIRST REP BK SAN FRANCISCO C","COMMON STOCK","33616C100","263,244","0.5%","2,241,324","",""
"ZAYO","ZAYO GROUP HLDGS INC","COMMON STOCK","98919V105","260,204","0.5%","7,509,501","",""
"VZ","VERIZON COMMUNICATIONS INC","COMMON STOCK","92343V104","258,945","0.5%","4,217,348","",""
"KO","COCA COLA CO","COMMON STOCK","191216100","257,013","0.5%","4,643,410","",""
"DIS","DISNEY WALT CO","COMMON STOCK","254687106","245,794","0.5%","1,699,470","",""
"SWKS","SKYWORKS SOLUTIONS INC","COMMON STOCK","83088M102","244,671","0.5%","2,024,081","",""
"MDT","MEDTRONIC PLC","COMMON STOCK","G5960L103","242,937","0.5%","2,141,354","",""
"PEP","PEPSICO INC","COMMON STOCK","713448108","240,529","0.5%","1,759,926","",""
"T","AT&T INC","COMMON STOCK","00206R102","226,532","0.4%","5,796,621","",""
"BNS.TO","BANK N S HALIFAX","COMMON STOCK","064149107","226,273","0.4%","4,000,264","",""
"AMGN","AMGEN INC","COMMON STOCK","031162100","209,301","0.4%","868,217","",""
"PFE","PFIZER INC","COMMON STOCK","717081103","209,088","0.4%","5,336,607","",""
"UBSG.SW","UBS GROUP AG","COMMON STOCK","H42097107","208,927","0.4%","16,549,209","",""
"EDU","NEW ORIENTAL ED & TECH GRP I","DEPOSITORY RECEIPT","647581107","204,986","0.4%","1,690,608","",""
"C","CITIGROUP INC","COMMON STOCK","172967424","203,093","0.4%","2,542,161","",""
"NXPI","NXP SEMICONDUCTORS N V","COMMON STOCK","N6596X109","191,327","0.4%","1,503,434","",""
"COST","COSTCO WHSL CORP NEW","COMMON STOCK","22160K105","186,292","0.4%","633,818","",""
"ABT","ABBOTT LABS","COMMON STOCK","002824100","184,259","0.4%","2,121,332","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","COMMON STOCK","084670702","180,383","0.4%","796,392","",""
"MPC","MARATHON PETE CORP","COMMON STOCK","56585A102","179,665","0.4%","2,981,998","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC","COMMON STOCK","112585104","166,254","0.3%","2,873,389","",""
"F","FORD MTR CO DEL","COMMON STOCK","345370860","165,832","0.3%","17,831,417","",""
"GOOG","ALPHABET INC","COMMON STOCK","02079K107","164,647","0.3%","123,145","",""
"EQIX","EQUINIX INC","REIT","29444U700","163,020","0.3%","279,287","",""
"CVS","CVS HEALTH CORP","COMMON STOCK","126650100","161,691","0.3%","2,176,482","",""
"PNC","PNC FINL SVCS GROUP INC","COMMON STOCK","693475105","160,460","0.3%","1,005,201","",""
"MO","ALTRIA GROUP INC","COMMON STOCK","02209S103","159,460","0.3%","3,194,959","",""
"WFC","WELLS FARGO CO NEW","COMMON STOCK","949746101","158,877","0.3%","2,953,110","",""
"ORCL","ORACLE CORP","COMMON STOCK","68389X105","157,085","0.3%","2,964,984","",""
"RACE","FERRARI N V","COMMON STOCK","N3167Y103","147,660","0.3%","889,457","",""
"WMT","WALMART INC","COMMON STOCK","931142103","146,457","0.3%","1,232,394","",""
"JD","JD COM INC","DEPOSITORY RECEIPT","47215P106","145,863","0.3%","4,140,310","",""
"PAGS","PAGSEGURO DIGITAL LTD","COMMON STOCK","G68707101","142,106","0.3%","4,160,000","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COMMON STOCK","883556102","141,835","0.3%","436,591","",""
"ELV","ANTHEM INC","COMMON STOCK","036752103","134,273","0.3%","444,569","",""
"HD","HOME DEPOT INC","COMMON STOCK","437076102","132,544","0.3%","606,944","",""
"CNR.TO","CANADIAN NATL RY CO","COMMON STOCK","136375102","131,279","0.3%","1,449,190","",""
"FXI","ISHARES TR","PUBLIC FUND","464287184","130,890","0.3%","3,000,000","",""
"GILD","GILEAD SCIENCES INC","COMMON STOCK","375558103","129,073","0.3%","1,986,356","",""
"GWPH","GW PHARMACEUTICALS PLC","DEPOSITORY RECEIPT","36197T103","122,858","0.2%","1,175,000","",""
"DHR","DANAHER CORPORATION","COMMON STOCK","235851102","121,166","0.2%","789,456","",""
"BMY","BRISTOL MYERS SQUIBB CO","COMMON STOCK","110122108","119,118","0.2%","1,855,717","",""
"PM","PHILIP MORRIS INTL INC","COMMON STOCK","718172109","118,463","0.2%","1,392,205","",""
"SYK","STRYKER CORP","COMMON STOCK","863667101","115,386","0.2%","549,616","",""
"CSCO","CISCO SYS INC","COMMON STOCK","17275R102","108,154","0.2%","2,255,091","",""
"DUK","DUKE ENERGY CORP NEW","COMMON STOCK","26441C204","106,814","0.2%","1,171,082","",""
"APD","AIR PRODS & CHEMS INC","COMMON STOCK","009158106","106,143","0.2%","451,690","",""
"EXC","EXELON CORP","COMMON STOCK","30161N101","105,891","0.2%","2,322,687","",""
"UBER","UBER TECHNOLOGIES INC","COMMON STOCK","90353T100","102,605","0.2%","3,450,062","",""
"PYPL","PAYPAL HLDGS INC","COMMON STOCK","70450Y103","101,720","0.2%","940,368","",""
"APTV","APTIV PLC","COMMON STOCK","G6095L109","98,595","0.2%","1,038,166","",""
"BDX","BECTON DICKINSON & CO","COMMON STOCK","075887109","95,093","0.2%","349,644","",""
"MS","MORGAN STANLEY","COMMON STOCK","617446448","93,409","0.2%","1,827,251","",""
"TCOM","TRIP COM GROUP LTD","DEPOSITORY RECEIPT","89677Q107","92,809","0.2%","2,767,114","",""
"HUM","HUMANA INC","COMMON STOCK","444859102","92,437","0.2%","252,201","",""
"BA","BOEING CO","COMMON STOCK","097023105","90,859","0.2%","278,914","",""
"AVB","AVALONBAY CMNTYS INC","REIT","053484101","90,544","0.2%","431,777","",""
"SPG","SIMON PPTY GROUP INC NEW","REIT","828806109","90,523","0.2%","607,697","",""
"ZTS","ZOETIS INC","COMMON STOCK","98978V103","90,229","0.2%","681,742","",""
"CMCSA","COMCAST CORP NEW","COMMON STOCK","20030N101","89,376","0.2%","1,987,467","",""
"HON","HONEYWELL INTL INC","COMMON STOCK","438516106","88,994","0.2%","502,792","",""
"USB","US BANCORP DEL","COMMON STOCK","902973304","88,232","0.2%","1,488,147","",""
"TD","TORONTO DOMINION BK ONT","COMMON STOCK","891160509","84,246","0.2%","1,500,014","",""
"LYB","LYONDELLBASELL INDUSTRIES N","COMMON STOCK","N53745100","83,416","0.2%","882,899","",""
"NTNX","NUTANIX INC","COMMON STOCK","67059N108","81,673","0.2%","2,612,700","",""
"0A2X.IL","TAL EDUCATION GROUP","DEPOSITORY RECEIPT","874080104","81,241","0.2%","1,685,494","",""
"NTR.TO","NUTRIEN LTD","COMMON STOCK","67077M108","80,257","0.2%","1,674,010","",""
"BKNG","BOOKING HLDGS INC","COMMON STOCK","09857L108","80,091","0.2%","38,998","",""
"PPL.TO","PEMBINA PIPELINE CORP","COMMON STOCK","706327103","79,098","0.2%","2,131,105","",""
"AGN","ALLERGAN PLC","COMMON STOCK","G0177J108","78,677","0.2%","411,557","",""
"DD","DUPONT DE NEMOURS INC","COMMON STOCK","26614N102","78,179","0.2%","1,217,744","",""
"ARMK","ARAMARK","COMMON STOCK","03852U106","77,570","0.2%","1,787,330","",""
"GS","GOLDMAN SACHS GROUP INC","COMMON STOCK","38141G104","77,321","0.2%","336,280","",""
"CM.TO","CDN IMPERIAL BK COMM TORONTO","COMMON STOCK","136069101","76,665","0.2%","920,000","",""
"CL","COLGATE PALMOLIVE CO","COMMON STOCK","194162103","76,200","0.1%","1,106,921","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COMMON STOCK","931427108","75,540","0.1%","1,281,204","",""
"RDN","RADIAN GROUP INC","COMMON STOCK","750236101","74,003","0.1%","2,941,290","",""
"CME","CME GROUP INC","COMMON STOCK","12572Q105","73,391","0.1%","365,637","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","COMMON STOCK","775109200","71,454","0.1%","1,437,000","",""
"AXP","AMERICAN EXPRESS CO","COMMON STOCK","025816109","70,675","0.1%","567,714","",""
"NEM","NEWMONT GOLDCORP CORPORATION","COMMON STOCK","651639106","69,931","0.1%","1,609,448","",""
"SO","SOUTHERN CO","COMMON STOCK","842587107","69,391","0.1%","1,089,337","",""
"MANH","MANHATTAN ASSOCS INC","COMMON STOCK","562750109","69,252","0.1%","868,362","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COMMON STOCK","053015103","69,178","0.1%","405,735","",""
"SYY","SYSCO CORP","COMMON STOCK","871829107","67,416","0.1%","788,121","",""
"EQR","EQUITY RESIDENTIAL","REIT","29476L107","67,175","0.1%","830,135","",""
"EXPE","EXPEDIA GROUP INC","COMMON STOCK","30212P303","66,883","0.1%","618,479","",""
"HBAN","HUNTINGTON BANCSHARES INC","COMMON STOCK","446150104","64,848","0.1%","4,300,273","",""
"QSR","RESTAURANT BRANDS INTL INC","COMMON STOCK","76131D103","64,795","0.1%","1,015,010","",""
"BIDU","BAIDU INC","DEPOSITORY RECEIPT","056752108","63,142","0.1%","499,543","",""
"VTR","VENTAS INC","REIT","92276F100","62,025","0.1%","1,074,204","",""
"SUI","SUN CMNTYS INC","REIT","866674104","61,222","0.1%","407,877","",""
"PPG","PPG INDS INC","COMMON STOCK","693506107","60,862","0.1%","455,931","",""
"MELI","MERCADOLIBRE INC","COMMON STOCK","58733R102","59,333","0.1%","103,740","",""
"VEU","VANGUARD INTL EQUITY INDEX F","PUBLIC FUND","922042775","59,125","0.1%","1,100,000","",""
"RTN","RAYTHEON CO","COMMON STOCK","755111507","59,047","0.1%","268,712","",""
"CVE.TO","CENOVUS ENERGY INC","COMMON STOCK","15135U109","58,695","0.1%","5,766,100","",""
"ECL","ECOLAB INC","COMMON STOCK","278865100","57,841","0.1%","299,708","",""
"EW","EDWARDS LIFESCIENCES CORP","COMMON STOCK","28176E108","57,779","0.1%","247,671","",""
"CAT","CATERPILLAR INC DEL","COMMON STOCK","149123101","57,484","0.1%","389,247","",""
"EBAY","EBAY INC","COMMON STOCK","278642103","57,247","0.1%","1,585,350","",""
"MSI","MOTOROLA SOLUTIONS INC","COMMON STOCK","620076307","56,735","0.1%","352,087","",""
"SCHW","THE CHARLES SCHWAB CORPORATI","COMMON STOCK","808513105","55,896","0.1%","1,175,275","",""
"WY","WEYERHAEUSER CO","COMMON STOCK","962166104","55,420","0.1%","1,835,103","",""
"MMM","3M CO","COMMON STOCK","88579Y101","55,213","0.1%","312,962","",""
"D","DOMINION ENERGY INC","COMMON STOCK","25746U109","54,978","0.1%","663,830","",""
"GIS","GENERAL MLS INC","COMMON STOCK","370334104","54,176","0.1%","1,011,502","",""
"HCA","HCA HEALTHCARE INC","COMMON STOCK","40412C101","54,011","0.1%","365,407","",""
"ISRG","INTUITIVE SURGICAL INC","COMMON STOCK","46120E602","53,802","0.1%","91,012","",""
"LMT","LOCKHEED MARTIN CORP","COMMON STOCK","539830109","53,708","0.1%","137,931","",""
"XPO","XPO LOGISTICS INC","COMMON STOCK","983793100","53,599","0.1%","672,514","",""
"Z","ZILLOW GROUP INC","COMMON STOCK","98954M200","52,510","0.1%","1,143,000","",""
"ALB","ALBEMARLE CORP","COMMON STOCK","012653101","51,877","0.1%","710,266","",""
"TEL","TE CONNECTIVITY LTD","COMMON STOCK","H84989104","51,500","0.1%","537,347","",""
"ED","CONSOLIDATED EDISON INC","COMMON STOCK","209115104","51,075","0.1%","564,548","",""
"KMB","KIMBERLY CLARK CORP","COMMON STOCK","494368103","50,377","0.1%","366,242","",""
"BAX","BAXTER INTL INC","COMMON STOCK","071813109","49,518","0.1%","592,174","",""
"ZBH","ZIMMER BIOMET HLDGS INC","COMMON STOCK","98956P102","48,663","0.1%","325,114","",""
"MET","METLIFE INC","COMMON STOCK","59156R108","47,998","0.1%","941,683","",""
"PSA","PUBLIC STORAGE","REIT","74460D109","47,889","0.1%","224,875","",""
"DOW","DOW INC","COMMON STOCK","260557103","47,785","0.1%","873,110","",""
"SLF.TO","SUN LIFE FINL INC","COMMON STOCK","866796105","47,268","0.1%","1,035,215","",""
"GE","GENERAL ELECTRIC CO","COMMON STOCK","369604103","47,111","0.1%","4,221,454","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COMMON STOCK","45866F104","46,799","0.1%","505,664","",""
"PEG","PUBLIC SVC ENTERPRISE GRP IN","COMMON STOCK","744573106","46,770","0.1%","792,054","",""
"EWY","ISHARES INC","PUBLIC FUND","464286772","46,643","0.1%","750,000","",""
"LLY","LILLY ELI & CO","COMMON STOCK","532457108","46,564","0.1%","354,285","",""
"MCD","MCDONALDS CORP","COMMON STOCK","580135101","45,832","0.1%","231,932","",""
"AEE","AMEREN CORP","COMMON STOCK","023608102","45,785","0.1%","596,152","",""
"BHC","BAUSCH HEALTH COS INC","COMMON STOCK","071734107","45,660","0.1%","1,525,496","",""
"NOW","SERVICENOW INC","COMMON STOCK","81762P102","45,571","0.1%","161,418","",""
"TSLA","TESLA INC","COMMON STOCK","88160R101","45,554","0.1%","108,895","",""
"CCI","CROWN CASTLE INTL CORP NEW","REIT","22822V101","45,019","0.1%","316,704","",""
"FE","FIRSTENERGY CORP","COMMON STOCK","337932107","44,981","0.1%","925,526","",""
"MAA","MID AMER APT CMNTYS INC","COMMON STOCK","59522J103","44,898","0.1%","340,498","",""
"SHOP","SHOPIFY INC","COMMON STOCK","82509L107","44,395","0.1%","111,658","",""
"BSX","BOSTON SCIENTIFIC CORP","COMMON STOCK","101137107","43,856","0.1%","969,833","",""
"BIIB","BIOGEN INC","COMMON STOCK","09062X103","43,287","0.1%","145,880","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COMMON STOCK","015351109","42,521","0.1%","393,166","",""
"ACN","ACCENTURE PLC IRELAND","COMMON STOCK","G1151C101","42,451","0.1%","201,600","",""
"GDXJ","VANECK VECTORS ETF TRUST","PUBLIC FUND","92189F791","42,260","0.1%","1,000,000","",""
"CSX","CSX CORP","COMMON STOCK","126408103","42,089","0.1%","581,668","",""
"XEL","XCEL ENERGY INC","COMMON STOCK","98389B100","41,785","0.1%","658,140","",""
"LHX","L3HARRIS TECHNOLOGIES INC","COMMON STOCK","502431109","41,594","0.1%","210,208","",""
"NOC","NORTHROP GRUMMAN CORP","COMMON STOCK","666807102","41,178","0.1%","119,715","",""
"EWT","ISHARES INC","PUBLIC FUND","46434G772","41,130","0.1%","1,000,000","",""
"CERN","CERNER CORP","COMMON STOCK","156782104","40,695","0.1%","554,502","",""
"SPGI","S&P GLOBAL INC","COMMON STOCK","78409V104","40,444","0.1%","148,121","",""
"BXP","BOSTON PROPERTIES INC","REIT","101121101","39,523","0.1%","286,688","",""
"CZZ","COSAN LTD","COMMON STOCK","G25343107","39,056","0.1%","1,710,000","",""
"WTW","WILLIS TOWERS WATSON PUB LTD","COMMON STOCK","G96629103","38,847","0.1%","192,370","",""
"TSN","TYSON FOODS INC","COMMON STOCK","902494103","38,773","0.1%","425,887","",""
"AEP","AMERICAN ELEC PWR CO INC","COMMON STOCK","025537101","38,654","0.1%","408,990","",""
"QCOM","QUALCOMM INC","COMMON STOCK","747525103","38,352","0.1%","434,681","",""
"NFLX","NETFLIX INC","COMMON STOCK","64110L106","38,210","0.1%","118,088","",""
"SBUX","STARBUCKS CORP","COMMON STOCK","855244109","37,975","0.1%","431,930","",""
"COF","CAPITAL ONE FINL CORP","COMMON STOCK","14040H105","37,745","0.1%","366,780","",""
"NTES","NETEASE INC","DEPOSITORY RECEIPT","64110W102","37,711","0.1%","122,981","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COMMON STOCK","592688105","37,669","0.1%","47,485","",""
"BK","BANK NEW YORK MELLON CORP","COMMON STOCK","064058100","37,612","0.1%","747,308","",""
"IDXX","IDEXX LABS INC","COMMON STOCK","45168D104","37,215","0.1%","142,516","",""
"MNST","MONSTER BEVERAGE CORP NEW","COMMON STOCK","61174X109","37,167","0.1%","584,839","",""
"JCI","JOHNSON CTLS INTL PLC","COMMON STOCK","G51502105","36,735","0.1%","902,361","",""
"ETN","EATON CORP PLC","COMMON STOCK","G29183103","35,919","0.1%","379,209","",""
"ENB.TO","ENBRIDGE INC","COMMON STOCK","29250N105","35,387","0.1%","888,890","",""
"NRG","NRG ENERGY INC","COMMON STOCK","629377508","35,278","0.1%","887,500","",""
"MCO","MOODYS CORP","COMMON STOCK","615369105","35,171","0.1%","148,145","",""
"CMI","CUMMINS INC","COMMON STOCK","231021106","35,062","0.1%","195,922","",""
"TXN","TEXAS INSTRS INC","COMMON STOCK","882508104","34,819","0.1%","271,410","",""
"ABBV","ABBVIE INC","COMMON STOCK","00287Y109","34,673","0.1%","391,613","",""
"PRU","PRUDENTIAL FINL INC","COMMON STOCK","744320102","34,327","0.1%","366,199","",""
"VGK","VANGUARD INTL EQUITY INDEX F","PUBLIC FUND","922042874","33,988","0.1%","580,000","",""
"EMN","EASTMAN CHEMICAL CO","COMMON STOCK","277432100","33,869","0.1%","427,316","",""
"A","AGILENT TECHNOLOGIES INC","COMMON STOCK","00846U101","33,829","0.1%","396,539","",""
"ADBE","ADOBE INC","COMMON STOCK","00724F101","33,809","0.1%","102,512","",""
"BMO.TO","BANK MONTREAL QUE","COMMON STOCK","063671101","33,760","0.1%","435,000","",""
"PGR","PROGRESSIVE CORP OHIO","COMMON STOCK","743315103","33,392","0.1%","461,282","",""
"BX","BLACKSTONE GROUP INC","COMMON STOCK","09260D107","33,385","0.1%","596,800","",""
"MGM","MGM RESORTS INTERNATIONAL","COMMON STOCK","552953101","32,829","0.1%","986,742","",""
"RTX","UNITED TECHNOLOGIES CORP","COMMON STOCK","913017109","32,696","0.1%","218,325","",""
"EPAM","EPAM SYS INC","COMMON STOCK","29414B104","32,447","0.1%","152,937","",""
"NSC","NORFOLK SOUTHERN CORP","COMMON STOCK","655844108","32,284","0.1%","166,302","",""
"WCG","WELLCARE HEALTH PLANS INC","COMMON STOCK","94946T106","32,262","0.1%","97,700","",""
"VMC","VULCAN MATLS CO","COMMON STOCK","929160109","32,094","0.1%","222,891","",""
"ESS","ESSEX PPTY TR INC","REIT","297178105","31,927","0.1%","106,120","",""
"MLM","MARTIN MARIETTA MATLS INC","COMMON STOCK","573284106","31,742","0.1%","113,511","",""
"INVH","INVITATION HOMES INC","REIT","46187W107","31,619","0.1%","1,055,021","",""
"BCE.TO","BCE INC","COMMON STOCK","05534B760","31,527","0.1%","679,567","",""
"CTVA","CORTEVA INC","COMMON STOCK","22052L104","31,480","0.1%","1,064,939","",""
"HST","HOST HOTELS & RESORTS INC","REIT","44107P104","31,400","0.1%","1,692,719","",""
"SU.TO","SUNCOR ENERGY INC NEW","COMMON STOCK","867224107","31,353","0.1%","955,298","",""
"MRNA","MODERNA INC","COMMON STOCK","60770K107","31,296","0.1%","1,600,000","",""
"EEM","ISHARES TR","PUBLIC FUND","464287234","31,230","0.1%","696,000","",""
"KEY","KEYCORP NEW","COMMON STOCK","493267108","31,086","0.1%","1,535,873","",""
"XLF","SELECT SECTOR SPDR TR","PUBLIC FUND","81369Y605","30,780","0.1%","1,000,000","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","COMMON STOCK","82028K200","30,155","0.1%","1,484,010","",""
"MCK","MCKESSON CORP","COMMON STOCK","58155Q103","30,080","0.1%","217,465","",""
"LBRDK","LIBERTY BROADBAND CORP","COMMON STOCK","530307305","29,686","0.1%","236,072","",""
"ATRA","ATARA BIOTHERAPEUTICS INC","COMMON STOCK","046513107","29,646","0.1%","1,800,000","",""
"LYG","LLOYDS BANKING GROUP PLC","DEPOSITORY RECEIPT","539439109","29,609","0.1%","8,945,414","",""
"LH","LABORATORY CORP AMER HLDGS","COMMON STOCK","50540R409","29,523","0.1%","174,514","",""
"RMD","RESMED INC","COMMON STOCK","761152107","28,860","0.1%","186,232","",""
"CENX","CENTURY ALUM CO","COMMON STOCK","156431108","28,631","0.1%","3,809,802","",""
"FITB","FIFTH THIRD BANCORP","COMMON STOCK","316773100","28,476","0.1%","926,356","",""
"VEEV","VEEVA SYS INC","COMMON STOCK","922475108","28,311","0.1%","201,270","",""
"TGE","TALLGRASS ENERGY LP","COMMON STOCK","874696107","28,203","0.1%","1,275,000","",""
"INCY","INCYTE CORP","COMMON STOCK","45337C102","27,429","0.1%","314,125","",""
"HSY","HERSHEY CO","COMMON STOCK","427866108","27,285","0.1%","185,640","",""
"BLK","BLACKROCK INC","COMMON STOCK","09247X101","27,210","0.1%","54,128","",""
"CF","CF INDS HLDGS INC","COMMON STOCK","125269100","27,114","0.1%","567,961","",""
"AIG","AMERICAN INTL GROUP INC","COMMON STOCK","026874784","26,420","0.1%","514,722","",""
"CI","CIGNA CORP NEW","COMMON STOCK","125523100","26,388","0.1%","129,043","",""
"VWO","VANGUARD INTL EQUITY INDEX F","PUBLIC FUND","922042858","26,237","0.1%","590,000","",""
"BMRN","BIOMARIN PHARMACEUTICAL INC","COMMON STOCK","09061G101","26,232","0.1%","310,254","",""
"SNPS","SYNOPSYS INC","COMMON STOCK","871607107","25,927","0.1%","186,260","",""
"STT","STATE STR CORP","COMMON STOCK","857477103","25,869","0.1%","327,043","",""
"CBRE","CBRE GROUP INC","COMMON STOCK","12504L109","25,775","0.1%","420,544","",""
"MCHI","ISHARES TR","PUBLIC FUND","46429B671","25,636","0.1%","400,000","",""
"TT","INGERSOLL-RAND PLC","COMMON STOCK","G47791101","25,508","0.1%","191,905","",""
"DG","DOLLAR GEN CORP NEW","COMMON STOCK","256677105","24,871","0.0%","159,449","",""
"MTB","M & T BK CORP","COMMON STOCK","55261F104","24,860","0.0%","146,448","",""
"PH","PARKER HANNIFIN CORP","COMMON STOCK","701094104","24,849","0.0%","120,731","",""
"PARA","VIACOMCBS INC","COMMON STOCK","92556H206","24,677","0.0%","587,969","",""
"ADSK","AUTODESK INC","COMMON STOCK","052769106","24,596","0.0%","134,068","",""
"BALL","BALL CORP","COMMON STOCK","058498106","24,555","0.0%","379,695","",""
"CB","CHUBB LIMITED","COMMON STOCK","H1467J104","24,542","0.0%","157,665","",""
"WU","WESTERN UN CO","COMMON STOCK","959802109","24,443","0.0%","912,740","",""
"EVRG","EVERGY INC","COMMON STOCK","30034W106","24,435","0.0%","375,406","",""
"UHS","UNIVERSAL HLTH SVCS INC","COMMON STOCK","913903100","24,337","0.0%","169,644","",""
"LRCX","LAM RESEARCH CORP","COMMON STOCK","512807108","23,976","0.0%","81,996","",""
"WELL","WELLTOWER INC","REIT","95040Q104","23,502","0.0%","287,376","",""
"TRV","TRAVELERS COMPANIES INC","COMMON STOCK","89417E109","23,382","0.0%","170,731","",""
"VRSN","VERISIGN INC","COMMON STOCK","92343E102","23,262","0.0%","120,724","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COMMON STOCK","92532F100","23,254","0.0%","106,205","",""
"VOYA","VOYA FINL INC","COMMON STOCK","929089100","23,092","0.0%","378,688","",""
"SBGI","SINCLAIR BROADCAST GROUP INC","COMMON STOCK","829226109","23,056","0.0%","691,546","",""
"IP","INTL PAPER CO","COMMON STOCK","460146103","22,767","0.0%","494,393","",""
"EWW","ISHARES INC","PUBLIC FUND","464286822","22,515","0.0%","500,000","",""
