"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"IEX","IDEX CORP","COM","45167R104","22,188","0.6%","175,734","",""
"CP.TO","CANADIAN PAC RY LTD","COM","13645T100","20,624","0.5%","116,176","",""
"EDIT","EDITAS MEDICINE INC","COM","28106W103","19,746","0.5%","867,966","",""
"","ADVANCED MICRO DEVICES INC","NOTE 2.125% 9/0","007903BD8","19,470","0.5%","","8,000,000",""
"GOOG","ALPHABET INC","CAP STK CL C","02079K107","17,389","0.4%","16,791","",""
"XLE","SELECT SECTOR SPDR TR","ENERGY","81369Y506","17,205","0.4%","300,000","",""
"","PALO ALTO NETWORKS INC","NOTE7/0","697435AB1","16,995","0.4%","","10,000,000",""
"CRSP","CRISPR THERAPEUTICS AG","NAMEN AKT","H17182108","16,598","0.4%","580,945","",""
"P","PANDORA MEDIA INC","COM","698354107","16,180","0.4%","2,000,000","",""
"GIB","GROUPE CGI INC","CL A SUB VTG","39945C109","15,947","0.4%","260,611","",""
"HEI","HEICO CORP NEW","COM","422806109","15,922","0.4%","205,496","",""
"","TESLA INC","NOTE 2.375% 3/1","88160RAD3","15,806","0.4%","","13,000,000",""
"KBE","SPDR SERIES TRUST","S&P BK ETF","78464A797","15,687","0.4%","420,000","",""
"AFL","AFLAC INC","COM","001055102","14,908","0.4%","327,219","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","13,231","0.3%","77,855","",""
"CNR.TO","CANADIAN NATL RY CO","COM","136375102","12,887","0.3%","173,916","",""
"XLF","SELECT SECTOR SPDR TR","SBI INT-FINL","81369Y605","12,506","0.3%","525,000","",""
"MS","MORGAN STANLEY","COM NEW","617446448","12,081","0.3%","304,695","",""
"CM.TO","CDN IMPERIAL BK COMM TORONTO","COM","136069101","11,818","0.3%","158,593","",""
"TJX","TJX COS INC NEW","COM","872540109","11,574","0.3%","258,689","",""
"EXC","EXELON CORP","COM","30161N101","11,558","0.3%","256,275","",""
"GL","TORCHMARK CORP","COM","891027104","10,903","0.3%","146,285","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","10,564","0.3%","84,882","",""
"INTU","INTUIT","COM","461202103","10,155","0.3%","51,585","",""
"ALL","ALLSTATE CORP","COM","020002101","10,077","0.2%","121,950","",""
"FFIV","F5 NETWORKS INC","COM","315616102","10,069","0.2%","62,145","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","9,991","0.2%","133,270","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","9,921","0.2%","121,659","",""
"RHI","ROBERT HALF INTL INC","COM","770323103","9,722","0.2%","169,958","",""
"JPM","JPMORGAN CHASE & CO","COM","46625H100","9,388","0.2%","96,173","",""
"HUM","HUMANA INC","COM","444859102","9,372","0.2%","32,713","",""
"UGI","UGI CORP NEW","COM","902681105","9,230","0.2%","173,010","",""
"PSX","PHILLIPS 66","COM","718546104","9,217","0.2%","106,989","",""
"RGA","REINSURANCE GROUP AMER INC","COM NEW","759351604","9,076","0.2%","64,722","",""
"USB","US BANCORP DEL","COM NEW","902973304","8,915","0.2%","195,068","",""
"HPQ","HP INC","COM","40434L105","8,851","0.2%","432,608","",""
"MPC","MARATHON PETE CORP","COM","56585A102","8,682","0.2%","147,129","",""
"VRSN","VERISIGN INC","COM","92343E102","8,588","0.2%","57,911","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","8,566","0.2%","51,277","",""
"SBUX","STARBUCKS CORP","COM","855244109","8,438","0.2%","131,022","",""
"AMGN","AMGEN INC","COM","031162100","8,426","0.2%","43,281","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","8,108","0.2%","69,356","",""
"BAC","BANK AMER CORP","COM","060505104","7,971","0.2%","323,510","",""
"RHT","RED HAT INC","COM","756577102","7,643","0.2%","43,513","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","7,516","0.2%","239,064","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","7,492","0.2%","124,180","",""
"C","CITIGROUP INC","COM NEW","172967424","7,422","0.2%","142,559","",""
"DFS","DISCOVER FINL SVCS","COM","254709108","7,365","0.2%","124,872","",""
"NDAQ","NASDAQ INC","COM","631103108","7,185","0.2%","88,078","",""
"FTS.TO","FORTIS INC","COM","349553107","7,182","0.2%","215,339","",""
"VZ","VERIZON COMMUNICATIONS INC","COM","92343V104","7,083","0.2%","125,981","",""
"BOH","BANK HAWAII CORP","COM","062540109","7,075","0.2%","105,100","",""
"TGT","TARGET CORP","COM","87612E106","6,978","0.2%","105,576","",""
"","CITRIX SYS INC","COM","177376100","6,927","0.2%","67,611","",""
"MET","METLIFE INC","COM","59156R108","6,806","0.2%","165,747","",""
"T.TO","TELUS CORP","COM","87971M103","6,681","0.2%","201,482","",""
"WELL","WELLTOWER INC","COM","95040Q104","6,633","0.2%","95,557","",""
"","ATHENAHEALTH INC","COM","04685W103","6,597","0.2%","50,000","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","6,540","0.2%","104,559","",""
"CI","CIGNA CORP NEW","COM","125523100","6,527","0.2%","34,366","",""
"MG.TO","MAGNA INTL INC","COM","559222401","6,520","0.2%","143,573","",""
"STLA","FIAT CHRYSLER AUTOMOBILES N","SHS","N31738102","6,466","0.2%","445,946","",""
"KSS","KOHLS CORP","COM","500255104","6,450","0.2%","97,232","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","6,341","0.2%","55,787","",""
"PFE","PFIZER INC","COM","717081103","6,222","0.2%","142,539","",""
"FAF","FIRST AMERN FINL CORP","COM","31847R102","6,190","0.2%","138,660","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","6,162","0.2%","74,100","",""
"SLF.TO","SUN LIFE FINL INC","COM","866796105","6,074","0.2%","183,013","",""
"BNS.TO","BANK N S HALIFAX","COM","064149107","5,726","0.1%","114,812","",""
"HRL","HORMEL FOODS CORP","COM","440452100","5,721","0.1%","134,043","",""
"BMO.TO","BANK MONTREAL QUE","COM","063671101","5,506","0.1%","84,237","",""
"","TEVA PHARMACEUTICAL FIN LLC","DBCV 0.250% 2/0","88163VAE9","5,445","0.1%","","6,000,000",""
"WU","WESTERN UN CO","COM","959802109","5,416","0.1%","317,449","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","5,382","0.1%","42,062","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","5,358","0.1%","38,000","",""
"KMB","KIMBERLY CLARK CORP","COM","494368103","5,327","0.1%","46,756","",""
"EAT","BRINKER INTL INC","COM","109641100","5,316","0.1%","120,878","",""
"ROST","ROSS STORES INC","COM","778296103","5,307","0.1%","63,784","",""
"WMT","WALMART INC","COM","931142103","5,298","0.1%","56,875","",""
"FITB","FIFTH THIRD BANCORP","COM","316773100","5,262","0.1%","223,646","",""
"LNC","LINCOLN NATL CORP IND","COM","534187109","5,146","0.1%","100,302","",""
"FISV","FISERV INC","COM","337738108","4,922","0.1%","66,977","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","4,893","0.1%","67,876","",""
"IVZ","INVESCO LTD","SHS","G491BT108","4,843","0.1%","289,300","",""
"WRB","W R BERKLEY CORPORATION","COM","084423102","4,822","0.1%","65,242","",""
"BBY","BEST BUY INC","COM","086516101","4,807","0.1%","90,768","",""
"HST","HOST HOTELS & RESORTS INC","COM","44107P104","4,799","0.1%","287,882","",""
"DIS","DISNEY WALT CO","COM DISNEY","254687106","4,719","0.1%","43,033","",""
"JHG","JANUS HENDERSON GROUP PLC","ORD SHS","G4474Y214","4,703","0.1%","227,000","",""
"FL","FOOT LOCKER INC","COM","344849104","4,692","0.1%","88,203","",""
"LHX","HARRIS CORP DEL","COM","413875105","4,682","0.1%","34,770","",""
"UBSG.SW","UBS GROUP AG","SHS","H42097107","4,669","0.1%","375,425","",""
"BAX","BAXTER INTL INC","COM","071813109","4,665","0.1%","70,876","",""
"TXN","TEXAS INSTRS INC","COM","882508104","4,611","0.1%","48,790","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","4,579","0.1%","114,367","",""
"AMP","AMERIPRISE FINL INC","COM","03076C106","4,578","0.1%","43,862","",""
"BLD","TOPBUILD CORP","COM","89055F103","4,526","0.1%","100,576","",""
"CBSH","COMMERCE BANCSHARES INC","COM","200525103","4,522","0.1%","80,220","",""
"TFCFA","TWENTY FIRST CENTY FOX INC","CL A","90130A101","4,481","0.1%","93,121","",""
"KBWB","INVESCO EXCHNG TRADED FD TR","KBW BK","46138E628","4,398","0.1%","100,000","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","4,368","0.1%","43,746","",""
"WFC","WELLS FARGO CO NEW","COM","949746101","4,343","0.1%","94,245","",""
"VTR","VENTAS INC","COM","92276F100","4,342","0.1%","74,106","",""
"LPX","LOUISIANA PAC CORP","COM","546347105","4,325","0.1%","194,622","",""
"CR","CRANE CO","COM","224399105","4,311","0.1%","59,727","",""
"TSN","TYSON FOODS INC","CL A","902494103","4,269","0.1%","79,952","",""
"","CITRIX SYS INC","NOTE 0.500% 4/1","177376AD2","4,267","0.1%","","3,000,000",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","4,230","0.1%","119,691","",""
"CME","CME GROUP INC","COM CL A","12572Q105","4,215","0.1%","22,407","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","4,062","0.1%","43,999","",""
"CNC","CENTENE CORP DEL","COM","15135B101","4,002","0.1%","34,707","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","3,917","0.1%","49,116","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","3,911","0.1%","11,359","",""
"GWW","GRAINGER W W INC","COM","384802104","3,904","0.1%","13,827","",""
"XLNX","XILINX INC","COM","983919101","3,811","0.1%","44,750","",""
"PBF","PBF ENERGY INC","CL A","69318G106","3,779","0.1%","115,674","",""
"WEN","WENDYS CO","COM","95058W100","3,754","0.1%","240,477","",""
"QGEN","QIAGEN NV","SHS NEW","N72482123","3,719","0.1%","109,212","",""
"PHM","PULTE GROUP INC","COM","745867101","3,703","0.1%","142,489","",""
"AJG","GALLAGHER ARTHUR J & CO","COM","363576109","3,697","0.1%","50,168","",""
"HAS","HASBRO INC","COM","418056107","3,696","0.1%","45,490","",""
"CPRI","MICHAEL KORS HLDGS LTD","SHS","G60754101","3,691","0.1%","97,344","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC","CL B","775109200","3,583","0.1%","69,895","",""
"PSA","PUBLIC STORAGE","COM","74460D109","3,582","0.1%","17,699","",""
"STI","SUNTRUST BKS INC","COM","867914103","3,543","0.1%","70,239","",""
"CSCO","CISCO SYS INC","COM","17275R102","3,498","0.1%","80,718","",""
"MOS","MOSAIC CO NEW","COM","61945C103","3,489","0.1%","119,456","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","3,474","0.1%","13,267","",""
"DPZ","DOMINOS PIZZA INC","COM","25754A201","3,446","0.1%","13,896","",""
"CHD","CHURCH & DWIGHT INC","COM","171340102","3,418","0.1%","51,982","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","3,417","0.1%","83,401","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","3,401","0.1%","13,654","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","3,398","0.1%","31,200","",""
"TXRH","TEXAS ROADHOUSE INC","COM","882681109","3,397","0.1%","56,900","",""
"OMC","OMNICOM GROUP INC","COM","681919106","3,386","0.1%","46,234","",""
"SYK","STRYKER CORP","COM","863667101","3,306","0.1%","21,091","",""
"F","FORD MTR CO DEL","COM PAR $0.01","345370860","3,280","0.1%","428,709","",""
"IDTI","INTEGRATED DEVICE TECHNOLOGY","COM","458118106","3,262","0.1%","67,354","",""
"CAH","CARDINAL HEALTH INC","COM","14149Y108","3,239","0.1%","72,629","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","3,227","0.1%","6,739","",""
"ECL","ECOLAB INC","COM","278865100","3,207","0.1%","21,765","",""
"APH","AMPHENOL CORP NEW","CL A","032095101","3,197","0.1%","39,454","",""
"HII","HUNTINGTON INGALLS INDS INC","COM","446413106","3,193","0.1%","16,777","",""
"VAR","VARIAN MED SYS INC","COM","92220P105","3,183","0.1%","28,087","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","3,165","0.1%","41,400","",""
"HRTX","HERON THERAPEUTICS INC","COM","427746102","3,153","0.1%","121,563","",""
"BA","BOEING CO","COM","097023105","3,138","0.1%","9,729","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","3,137","0.1%","39,751","",""
"AME","AMETEK INC NEW","COM","031100100","3,127","0.1%","46,188","",""
"EQH","AXA EQUITABLE HLDGS INC","COM","054561105","3,098","0.1%","186,312","",""
"TSCO","TRACTOR SUPPLY CO","COM","892356106","3,097","0.1%","37,115","",""
"IBP","INSTALLED BLDG PRODS INC","COM","45780R101","3,095","0.1%","91,880","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","3,080","0.1%","30,033","",""
"","ARRIS INTL INC","SHS","G0551A103","3,057","0.1%","100,000","",""
"STC","STEWART INFORMATION SVCS COR","COM","860372101","3,046","0.1%","73,576","",""
"TER","TERADYNE INC","COM","880770102","3,008","0.1%","95,861","",""
"ILMN","ILLUMINA INC","COM","452327109","3,004","0.1%","10,016","",""
"LSTR","LANDSTAR SYS INC","COM","515098101","2,988","0.1%","31,237","",""
"VFC","V F CORP","COM","918204108","2,974","0.1%","41,694","",""
"ATH","ATHENE HLDG LTD","CL A","G0684D107","2,960","0.1%","74,320","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","2,953","0.1%","12,044","",""
"LM","LEGG MASON INC","COM","524901105","2,946","0.1%","115,500","",""
"FTNT","FORTINET INC","COM","34959E109","2,879","0.1%","40,881","",""
"UAL","UNITED CONTL HLDGS INC","COM","910047109","2,877","0.1%","34,355","",""
"LLL","L3 TECHNOLOGIES INC","COM","502413107","2,853","0.1%","16,429","",""
"CBOE","CBOE GLOBAL MARKETS INC","COM","12503M108","2,852","0.1%","29,156","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","2,847","0.1%","55,700","",""
"GM","GENERAL MTRS CO","COM","37045V100","2,847","0.1%","85,119","",""
"WCG","WELLCARE HEALTH PLANS INC","COM","94946T106","2,839","0.1%","12,023","",""
"BRO","BROWN & BROWN INC","COM","115236101","2,828","0.1%","102,600","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","2,808","0.1%","45,980","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","2,796","0.1%","17,672","",""
"AOS","SMITH A O","COM","831865209","2,783","0.1%","65,183","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","2,774","0.1%","24,116","",""
"PDCO","PATTERSON COMPANIES INC","COM","703395103","2,757","0.1%","140,252","",""
"CDNS","CADENCE DESIGN SYSTEM INC","COM","127387108","2,713","0.1%","62,389","",""
"PLD","PROLOGIS INC","COM","74340W103","2,705","0.1%","46,058","",""
"CRUS","CIRRUS LOGIC INC","COM","172755100","2,651","0.1%","79,898","",""
"SWKS","SKYWORKS SOLUTIONS INC","COM","83088M102","2,632","0.1%","39,270","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","2,578","0.1%","37,861","",""
"EQR","EQUITY RESIDENTIAL","SH BEN INT","29476L107","2,529","0.1%","38,318","",""
"M","MACYS INC","COM","55616P104","2,515","0.1%","84,439","",""
"BIIB","BIOGEN INC","COM","09062X103","2,509","0.1%","8,338","",""
"PAYX","PAYCHEX INC","COM","704326107","2,476","0.1%","38,007","",""
"CNP","CENTERPOINT ENERGY INC","COM","15189T107","2,453","0.1%","86,900","",""
"SON","SONOCO PRODS CO","COM","835495102","2,433","0.1%","45,800","",""
"ESL","ESTERLINE TECHNOLOGIES CORP","COM","297425100","2,429","0.1%","20,000","",""
"YUM","YUM BRANDS INC","COM","988498101","2,425","0.1%","26,377","",""
"AVY","AVERY DENNISON CORP","COM","053611109","2,407","0.1%","26,792","",""
"EHC","ENCOMPASS HEALTH CORP","COM","29261A100","2,399","0.1%","38,878","",""
"CVS","CVS HEALTH CORP","COM","126650100","2,366","0.1%","36,104","",""
"NTAP","NETAPP INC","COM","64110D104","2,355","0.1%","39,471","",""
"ROK","ROCKWELL AUTOMATION INC","COM","773903109","2,348","0.1%","15,604","",""
"NKE","NIKE INC","CL B","654106103","2,339","0.1%","31,542","",""
"ACHC","ACADIA HEALTHCARE COMPANY IN","COM","00404A109","2,337","0.1%","90,911","",""
"COP","CONOCOPHILLIPS","COM","20825C104","2,335","0.1%","37,444","",""
"SPXC","SPX CORP","COM","784635104","2,329","0.1%","83,149","",""
"COR","CORESITE RLTY CORP","COM","21870Q105","2,308","0.1%","26,460","",""
"CREE","CREE INC","COM","225447101","2,290","0.1%","53,535","",""
"CRL","CHARLES RIV LABS INTL INC","COM","159864107","2,280","0.1%","20,145","",""
"NVR","NVR INC","COM","62944T105","2,247","0.1%","922","",""
"FAST","FASTENAL CO","COM","311900104","2,230","0.1%","42,652","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","2,225","0.1%","87,769","",""
"LANC","LANCASTER COLONY CORP","COM","513847103","2,211","0.1%","12,500","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","2,211","0.1%","24,850","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","2,173","0.1%","26,734","",""
"ROL","ROLLINS INC","COM","775711104","2,134","0.1%","59,111","",""
"BIG","BIG LOTS INC","COM","089302103","2,132","0.1%","73,707","",""
"BHF","BRIGHTHOUSE FINL INC","COM","10922N103","2,127","0.1%","69,773","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","2,124","0.1%","158,769","",""
"AMAT","APPLIED MATLS INC","COM","038222105","2,119","0.1%","64,723","",""
"ES","EVERSOURCE ENERGY","COM","30040W108","2,112","0.1%","32,477","",""
"NEM","NEWMONT MINING CORP","COM","651639106","2,107","0.1%","60,806","",""
"BC","BRUNSWICK CORP","COM","117043109","2,088","0.1%","44,948","",""
"BCE.TO","BCE INC","COM NEW","05534B760","2,081","0.1%","52,655","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","2,076","0.1%","27,565","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","2,057","0.1%","12,792","",""
"MMS","MAXIMUS INC","COM","577933104","2,050","0.1%","31,500","",""
"AEO","AMERICAN EAGLE OUTFITTERS NE","COM","02553E106","2,031","0.1%","105,065","",""
"STX","SEAGATE TECHNOLOGY PLC","SHS","G7945M107","2,011","0.0%","52,100","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","1,978","0.0%","12,357","",""
"SYF","SYNCHRONY FINL","COM","87165B103","1,963","0.0%","83,670","",""
"VIAB","VIACOM INC NEW","CL B","92553P201","1,934","0.0%","75,269","",""
"TFCF","TWENTY FIRST CENTY FOX INC","CL B","90130A200","1,929","0.0%","40,382","",""
"RMD","RESMED INC","COM","761152107","1,901","0.0%","16,693","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","1,897","0.0%","12,064","",""
"ANSS","ANSYS INC","COM","03662Q105","1,895","0.0%","13,257","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","1,895","0.0%","38,506","",""
"J","JACOBS ENGR GROUP INC DEL","COM","469814107","1,894","0.0%","32,399","",""
"EXR","EXTRA SPACE STORAGE INC","COM","30225T102","1,891","0.0%","20,897","",""
"EIX","EDISON INTL","COM","281020107","1,889","0.0%","33,274","",""
"RL","RALPH LAUREN CORP","CL A","751212101","1,875","0.0%","18,119","",""
"IFF","INTERNATIONAL FLAVORS&FRAGRA","COM","459506101","1,848","0.0%","13,761","",""
"PPL","PPL CORP","COM","69351T106","1,813","0.0%","64,011","",""
"PEAK","HCP INC","COM","40414L109","1,766","0.0%","63,242","",""
"SNPS","SYNOPSYS INC","COM","871607107","1,765","0.0%","20,949","",""
"TROX","TRONOX LTD","SHS CL A","Q9235V101","1,756","0.0%","225,767","",""
"DNKN","DUNKIN BRANDS GROUP INC","COM","265504100","1,755","0.0%","27,376","",""
"OFIX","ORTHOFIX MED INC","COM","68752M108","1,749","0.0%","33,313","",""
"PPG","PPG INDS INC","COM","693506107","1,743","0.0%","17,045","",""
"OKE","ONEOK INC NEW","COM","682680103","1,742","0.0%","32,280","",""
"SBAC","SBA COMMUNICATIONS CORP NEW","CL A","78410G104","1,739","0.0%","10,741","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","1,734","0.0%","15,905","",""
"SGMO","SANGAMO THERAPEUTICS INC","COM","800677106","1,726","0.0%","150,325","",""
"FN","FABRINET","SHS","G3323L100","1,724","0.0%","33,599","",""
"","NXSTAGE MEDICAL INC","COM","67072V103","1,717","0.0%","60,000","",""
"FTV","FORTIVE CORP","COM","34959J108","1,685","0.0%","24,909","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","1,678","0.0%","26,441","",""
"ALGN","ALIGN TECHNOLOGY INC","COM","016255101","1,675","0.0%","8,000","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","1,664","0.0%","6,244","",""
"KNX","KNIGHT SWIFT TRANSN HLDGS IN","CL A","499049104","1,664","0.0%","66,358","",""
"PNR","PENTAIR PLC","SHS","G7S00T104","1,658","0.0%","43,889","",""
"FE","FIRSTENERGY CORP","COM","337932107","1,650","0.0%","43,949","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","1,633","0.0%","13,633","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COM","030420103","1,632","0.0%","17,981","",""
"L","LOEWS CORP","COM","540424108","1,607","0.0%","35,294","",""
"CLX","CLOROX CO DEL","COM","189054109","1,601","0.0%","10,386","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","1,594","0.0%","74,014","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","1,592","0.0%","7,814","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","1,589","0.0%","14,705","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","1,587","0.0%","6,482","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","1,586","0.0%","18,382","",""
"CHE","CHEMED CORP NEW","COM","16359R103","1,580","0.0%","5,578","",""
"HSIC","SCHEIN HENRY INC","COM","806407102","1,579","0.0%","20,108","",""
"","FGL HLDGS","ORD SHS","G3402M102","1,558","0.0%","233,960","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","1,554","0.0%","25,324","",""
"MX.TO","METHANEX CORP","COM","59151K108","1,553","0.0%","32,274","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","1,545","0.0%","116,975","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","1,539","0.0%","6,285","",""
"ELV","ANTHEM INC","COM","036752103","1,532","0.0%","5,832","",""
"MD","MEDNAX INC","COM","58502B106","1,525","0.0%","46,211","",""
"JBLU","JETBLUE AIRWAYS CORP","COM","477143101","1,522","0.0%","94,799","",""
"LPLA","LPL FINL HLDGS INC","COM","50212V100","1,515","0.0%","24,808","",""
"NOV","NATIONAL OILWELL VARCO INC","COM","637071101","1,514","0.0%","58,912","",""
"GNTX","GENTEX CORP","COM","371901109","1,508","0.0%","74,600","",""
"OC","OWENS CORNING NEW","COM","690742101","1,503","0.0%","34,184","",""
"ESIO","ELECTRO SCIENTIFIC INDS","COM","285229100","1,498","0.0%","50,000","",""
"CAE.TO","CAE INC","COM","124765108","1,485","0.0%","80,765","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","1,480","0.0%","21,664","",""
"IDXX","IDEXX LABS INC","COM","45168D104","1,440","0.0%","7,740","",""
"NUE","NUCOR CORP","COM","670346105","1,439","0.0%","27,780","",""
"CBRL","CRACKER BARREL OLD CTRY STOR","COM","22410J106","1,436","0.0%","8,982","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","1,421","0.0%","18,801","",""
"MTB","M & T BK CORP","COM","55261F104","1,403","0.0%","9,805","",""
"GHC","GRAHAM HLDGS CO","COM","384637104","1,391","0.0%","2,171","",""
"DGX","QUEST DIAGNOSTICS INC","COM","74834L100","1,387","0.0%","16,652","",""
"MAA","MID AMER APT CMNTYS INC","COM","59522J103","1,366","0.0%","14,273","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","1,359","0.0%","19,621","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","1,355","0.0%","22,769","",""
"AHL","ASPEN INSURANCE HOLDINGS LTD","SHS","G05384105","1,352","0.0%","32,200","",""
