"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"BA","BOEING CO","COM","097023105","42,290","0.2%","131,131","",""
"HON","HONEYWELL INTL INC","COM","438516106","41,433","0.2%","313,603","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","41,239","0.2%","792,368","",""
"COP","CONOCOPHILLIPS","COM","20825C104","41,220","0.2%","661,229","",""
"AVGO","BROADCOM INC","COM","11135F101","39,921","0.2%","156,997","",""
"","CITRIX SYS INC","NOTE 0.500% 4/1","177376AD2","39,512","0.2%","27,910,065","",""
"LLL","L3 TECHNOLOGIES INC","COM","502413107","39,402","0.2%","226,902","",""
"XLI","SELECT SECTOR SPDR TR","SBI INT-INDS","81369Y704","38,856","0.2%","603,260","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","38,047","0.2%","371,041","",""
"RHT","RED HAT INC","COM","756577102","37,703","0.2%","214,674","",""
"MMM","3M CO","COM","88579Y101","37,538","0.2%","197,006","",""
"","ATHENAHEALTH INC","COM","04685W103","37,415","0.2%","283,600","",""
"AEM","AGNICO EAGLE MINES LTD","COM","008474108","36,825","0.2%","911,510","",""
"","ZENDESK INC","COM","98936J101","36,598","0.2%","627,000","",""
"AQN.TO","ALGONQUIN PWR UTILS CORP","COM","015857105","35,652","0.2%","3,545,806","",""
"SYY","SYSCO CORP","COM","871829107","35,004","0.2%","558,695","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","34,889","0.2%","549,671","",""
"GE","GENERAL ELECTRIC CO","COM","369604103","34,797","0.2%","4,599,410","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","34,633","0.2%","462,009","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","34,629","0.2%","458,183","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","34,588","0.2%","411,444","",""
"NFLX","NETFLIX INC","COM","64110L106","34,439","0.2%","128,666","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","34,050","0.2%","10,496,343","",""
"OTEX","OPEN TEXT CORP","COM","683715106","34,050","0.2%","1,044,479","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","33,723","0.2%","1,726,728","",""
"DXCM","DEXCOM INC","COM","252131107","33,472","0.2%","279,400","",""
"TXN","TEXAS INSTRS INC","COM","882508104","33,423","0.2%","353,801","",""
"GG","GOLDCORP INC NEW","COM","380956409","33,233","0.2%","3,381,536","",""
"AEP","AMERICAN ELEC PWR INC","COM","025537101","32,725","0.2%","437,903","",""
"MCD","MCDONALDS CORP","COM","580135101","32,574","0.2%","183,447","",""
"CVE.TO","CENOVUS ENERGY INC","COM","15135U109","32,469","0.2%","4,606,151","",""
"MS","MORGAN STANLEY","COM NEW","617446448","31,981","0.1%","806,764","",""
"DD","DOWDUPONT INC","COM","26078J100","30,971","0.1%","579,118","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","30,834","0.1%","263,806","",""
"SBUX","STARBUCKS CORP","COM","855244109","30,788","0.1%","478,193","",""
"CVS","CVS HEALTH CORP","COM","126650100","30,632","0.1%","467,655","",""
"CME","CME GROUP INC","COM CL A","12572Q105","30,621","0.1%","162,778","",""
"XLF","SELECT SECTOR SPDR TR","SBI INT-FINL","81369Y605","30,371","0.1%","1,275,000","","put"
"VFC","V F CORP","COM","918204108","29,879","0.1%","418,865","",""
"XLF","SELECT SECTOR SPDR TR","SBI INT-FINL","81369Y605","29,775","0.1%","1,250,000","","call"
"ZTS","ZOETIS INC","CL A","98978V103","29,399","0.1%","343,738","",""
"EFA","ISHARES TR","MSCI EAFE ETF","464287465","29,390","0.1%","500,000","","put"
"SYK","STRYKER CORP","COM","863667101","29,347","0.1%","187,255","",""
"RSX","VANECK VECTORS ETF TR","RUSSIA ETF","92189F403","28,125","0.1%","1,500,000","",""
"CPAC","CEMENTOS PACASMAYO S A A","SPONSORED ADR","15126Q208","28,001","0.1%","2,947,784","",""
"GM","GENERAL MTRS CO","COM","37045V100","27,692","0.1%","828,046","",""
"AME","AMETEK INC NEW","COM","031100100","27,417","0.1%","405,008","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","27,144","0.1%","855,636","",""
"ALL","ALLSTATE CORP","COM","020002101","25,910","0.1%","313,614","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","25,447","0.1%","1,005,016","",""
"SLB","SCHLUMBERGER LTD","COM","806857108","25,422","0.1%","704,941","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","25,088","0.1%","826,350","",""
"LIN","LINDE PLC","COM","G5494J103","24,655","0.1%","157,995","",""
"XBI","SPDR SERIES TRUST","S&P BIOTECH","78464A870","24,617","0.1%","343,094","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","24,467","0.1%","229,779","",""
"GDX","VANECK VECTORS ETF TR","GOLD MINERS ETF","92189F106","23,962","0.1%","1,136,195","",""
"RJF","RAYMOND JAMES FINANCIAL INC","COM","754730109","23,779","0.1%","319,579","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","23,529","0.1%","135,362","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","23,309","0.1%","345,565","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","23,243","0.1%","178,681","",""
"HWM","ARCONIC INC","COM","03965L100","23,057","0.1%","1,367,666","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","22,940","0.1%","573,270","",""
"TSS","TOTAL SYS SVCS INC","COM","891906109","22,420","0.1%","275,820","",""
"OVV","ENCANA CORP","COM","292505104","22,310","0.1%","3,846,577","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","22,296","0.1%","1,207,147","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","22,075","0.1%","156,550","",""
"AZO","AUTOZONE INC","COM","053332102","21,303","0.1%","25,411","",""
"EMR","EMERSON ELEC CO","COM","291011104","21,184","0.1%","354,638","",""
"CELG","CELGENE CORP","COM","151020104","20,534","0.1%","320,520","",""
"ELV","ANTHEM INC","COM","036752103","20,393","0.1%","77,649","",""
"NVDA","NVIDIA CORP","COM","67066G104","20,387","0.1%","152,711","",""
"YUM","YUM BRANDS INC","COM","988498101","20,034","0.1%","217,982","",""
"NSC","NORFOLK SOUTHERN CORP","COM","655844108","20,017","0.1%","133,857","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","19,873","0.1%","156,399","",""
"PPG","PPG INDS INC","COM","693506107","19,860","0.1%","194,298","",""
"","CITRIX SYS INC","COM","177376100","19,685","0.1%","192,130","",""
"AMZN","AMAZON COM INC","COM","023135106","19,676","0.1%","13,100","","put"
"RTN","RAYTHEON CO","COM NEW","755111507","19,565","0.1%","127,583","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","19,511","0.1%","327,933","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","19,268","0.1%","48,970","",""
"XLE","SELECT SECTOR SPDR TR","ENERGY","81369Y506","19,221","0.1%","335,150","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","19,214","0.1%","113,064","",""
"PSX","PHILLIPS 66","COM","718546104","19,063","0.1%","221,330","",""
"IYT","ISHARES TR","TRANS AVG ETF","464287192","18,813","0.1%","114,011","",""
"USB","US BANCORP DEL","COM NEW","902973304","18,705","0.1%","409,497","",""
"BIIB","BIOGEN INC","COM","09062X103","18,630","0.1%","61,911","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","18,184","0.1%","113,070","",""
"VRSN","VERISIGN INC","COM","92343E102","18,012","0.1%","121,478","",""
"MCK","MCKESSON CORP","COM","58155Q103","17,954","0.1%","162,558","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","17,766","0.1%","186,383","",""
"CCO.TO","CAMECO CORP","COM","13321L108","17,506","0.1%","1,538,792","",""
"PXD","PIONEER NAT RES CO","COM","723787107","17,444","0.1%","132,663","",""
"ABMD","ABIOMED INC","COM","003654100","17,437","0.1%","53,646","",""
"FCX","FREEPORT-MCMORAN INC","CL B","35671D857","17,249","0.1%","1,673,131","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","16,898","0.1%","280,139","",""
"EQH","AXA EQUITABLE HLDGS INC","COM","054561105","16,630","0.1%","1,000,000","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","16,266","0.1%","1,215,812","",""
"XLK","SELECT SECTOR SPDR TR","TECHNOLOGY","81369Y803","16,056","0.1%","259,051","",""
"ILMN","ILLUMINA INC","COM","452327109","16,022","0.1%","53,419","",""
"BSV","VANGUARD BD INDEX FD INC","SHORT TRM BOND","921937827","15,714","0.1%","200,000","",""
"HAL","HALLIBURTON CO","COM","406216101","15,556","0.1%","585,443","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","15,541","0.1%","133,790","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","15,254","0.1%","431,776","",""
"QCOM","QUALCOMM INC","COM","747525103","15,253","0.1%","268,025","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","14,978","0.1%","118,225","",""
"VST","VISTRA ENERGY CORP","COM","92840M102","14,961","0.1%","653,600","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","14,928","0.1%","94,368","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","14,848","0.1%","152,242","",""
"MBU.F","COMPANIA DE MINAS BUENAVENTU","SPONSORED ADR","204448104","14,360","0.1%","885,302","",""
"CSX","CSX CORP","COM","126408103","14,302","0.1%","230,292","",""
"FSLR","FIRST SOLAR INC","COM","336433107","14,222","0.1%","375,053","",""
"EXPE","EXPEDIA GROUP INC","COM NEW","30212P303","14,145","0.1%","125,581","",""
"CHTR","CHARTER COMMUNICATIONS INC N","CL A","16119P108","14,125","0.1%","49,567","",""
"LPX","LOUISIANA PAC CORP","COM","546347105","14,110","0.1%","635,000","",""
"TGT","TARGET CORP","COM","87612E106","14,088","0.1%","213,229","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","13,868","0.1%","294,742","",""
"SNPS","SYNOPSYS INC","COM","871607107","13,839","0.1%","164,298","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","13,836","0.1%","160,325","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","13,685","0.1%","81,919","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","13,603","0.1%","1,907,314","",""
"BLK","BLACKROCK INC","COM","09247X101","13,522","0.1%","34,424","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","13,355","0.1%","59,270","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","13,341","0.1%","83,353","",""
"EFA","ISHARES TR","MSCI EAFE ETF","464287465","13,226","0.1%","225,000","","call"
"NFX","NEWFIELD EXPL CO","COM","651290108","13,213","0.1%","901,370","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","13,161","0.1%","147,926","",""
"AZPN","ASPEN TECHNOLOGY INC","COM","045327103","13,149","0.1%","160,000","",""
"META","FACEBOOK INC","CL A","30303M102","13,109","0.1%","100,000","","put"
"GWR","GENESEE & WYO INC","CL A","371559105","12,954","0.1%","175,000","",""
"RPM","RPM INTL INC","COM","749685103","12,932","0.1%","220,000","",""
"DISCK","DISCOVERY INC","COM SER C","25470F302","12,900","0.1%","558,966","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","12,686","0.1%","174,000","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","12,503","0.1%","406,328","",""
"LDOS","LEIDOS HLDGS INC","COM","525327102","12,495","0.1%","237,000","",""
"WYNN","WYNN RESORTS LTD","COM","983134107","12,443","0.1%","125,814","",""
"XLNX","XILINX INC","COM","983919101","12,429","0.1%","145,956","",""
"SHV","ISHARES TR","SHORT TREAS BD","464288679","12,201","0.1%","110,616","",""
"EXC","EXELON CORP","COM","30161N101","12,187","0.1%","270,327","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","11,971","0.1%","175,192","",""
"ESI","PLATFORM SPECIALTY PRODS COR","COM","72766Q105","11,880","0.1%","1,150,000","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","11,720","0.1%","69,766","",""
"RSG","REPUBLIC SVCS INC","COM","760759100","11,621","0.1%","161,222","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","11,393","0.1%","68,752","",""
"MPC","MARATHON PETE CORP","COM","56585A102","11,278","0.1%","191,126","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","11,253","0.1%","42,222","",""
"FTV","FORTIVE CORP","COM","34959J108","11,252","0.1%","166,302","",""
"SLM","SLM CORP","COM","78442P106","11,219","0.1%","1,350,000","",""
"PKG","PACKAGING CORP AMER","COM","695156109","11,061","0.1%","132,546","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","10,935","0.1%","234,800","",""
"TSN","TYSON FOODS INC","CL A","902494103","10,928","0.1%","204,688","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","10,871","0.1%","404,562","",""
"EOG","EOG RES INC","COM","26875P101","10,799","0.1%","123,824","",""
"CBRE","CBRE GROUP INC","CL A","12504L109","10,748","0.1%","268,453","",""
"SCHW","SCHWAB CHARLES CORP NEW","COM","808513105","10,662","0.0%","256,895","",""
"HUM","HUMANA INC","COM","444859102","10,584","0.0%","36,945","",""
"EWZ","ISHARES INC","MSCI BRAZIL ETF","464286400","10,537","0.0%","275,838","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","10,462","0.0%","204,688","",""
"DOV","DOVER CORP","COM","260003108","10,325","0.0%","145,539","",""
"DE","DEERE & CO","COM","244199105","10,250","0.0%","68,712","",""
"GL","TORCHMARK CORP","COM","891027104","10,219","0.0%","137,126","",""
"FL","FOOT LOCKER INC","COM","344849104","10,193","0.0%","191,602","",""
"NCLH","NORWEGIAN CRUISE LINE HLDG L","SHS","G66721104","10,140","0.0%","239,237","",""
"SO","SOUTHERN CO","COM","842587107","10,124","0.0%","230,632","",""
"TFC","BB&T CORP","COM","054937107","10,072","0.0%","232,624","",""
"D","DOMINION ENERGY INC","COM","25746U109","10,061","0.0%","140,789","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","9,957","0.0%","130,256","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","9,845","0.0%","124,800","",""
"THG","HANOVER INS GROUP INC","COM","410867105","9,809","0.0%","84,000","",""
"EBAY","EBAY INC","COM","278642103","9,658","0.0%","344,198","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","9,651","0.0%","118,345","",""
"CCI","CROWN CASTLE INTL CORP NEW","COM","22822V101","9,645","0.0%","88,788","",""
"KHC","KRAFT HEINZ CO","COM","500754106","9,536","0.0%","221,513","",""
"CFG","CITIZENS FINL GROUP INC","COM","174610105","9,510","0.0%","319,968","",""
"TROW","PRICE T ROWE GROUP INC","COM","74144T108","9,462","0.0%","102,522","",""
"OC","OWENS CORNING NEW","COM","690742101","9,456","0.0%","215,000","",""
"SHOP","SHOPIFY INC","CL A","82509L107","9,431","0.0%","68,118","",""
"AENZ","GRANA Y MONTERO S A A","SPONSORED ADS","38500P208","9,350","0.0%","3,006,431","",""
"AFL","AFLAC INC","COM","001055102","9,259","0.0%","203,296","",""
"YUMC","YUM CHINA HLDGS INC","COM","98850P109","9,161","0.0%","273,230","",""
"AGN","ALLERGAN PLC","SHS","G0177J108","9,109","0.0%","68,152","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","9,084","0.0%","37,092","",""
"NTRS","NORTHERN TR CORP","COM","665859104","9,084","0.0%","108,698","",""
"WH","WYNDHAM HOTELS & RESORTS INC","COM","98311A105","9,074","0.0%","200,000","",""
"MET","METLIFE INC","COM","59156R108","9,034","0.0%","220,145","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","8,984","0.0%","112,650","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","8,912","0.0%","181,112","",""
"NUS","NU SKIN ENTERPRISES INC","CL A","67018T105","8,832","0.0%","144,000","",""
"DATA","TABLEAU SOFTWARE INC","CL A","87336U105","8,760","0.0%","73,000","",""
"KMB","KIMBERLY CLARK CORP","COM","494368103","8,717","0.0%","76,506","",""
"BR","BROADRIDGE FINL SOLUTIONS IN","COM","11133T103","8,674","0.0%","90,139","",""
"OKTA","OKTA INC","CL A","679295105","8,562","0.0%","134,200","",""
"LW","LAMB WESTON HLDGS INC","COM","513272104","8,534","0.0%","116,034","",""
"PFG","PRINCIPAL FINL GROUP INC","COM","74251V102","8,526","0.0%","193,066","",""
"M","MACYS INC","COM","55616P104","8,465","0.0%","284,292","",""
"FDX","FEDEX CORP","COM","31428X106","8,361","0.0%","51,824","",""
"NTAP","NETAPP INC","COM","64110D104","8,335","0.0%","139,724","",""
"USFD","US FOODS HLDG CORP","COM","912008109","8,290","0.0%","262,000","",""
"AKAM","AKAMAI TECHNOLOGIES INC","COM","00971T101","8,267","0.0%","135,361","",""
"CTAS","CINTAS CORP","COM","172908105","8,155","0.0%","48,545","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","8,088","0.0%","97,259","",""
"TEL","TE CONNECTIVITY LTD","REG SHS","H84989104","8,041","0.0%","106,352","",""
"ECL","ECOLAB INC","COM","278865100","8,004","0.0%","54,320","",""
"TIF","TIFFANY & CO NEW","COM","886547108","7,909","0.0%","98,258","",""
"ADM","ARCHER DANIELS MIDLAND CO","COM","039483102","7,878","0.0%","192,358","",""
"FEYE","FIREEYE INC","COM","31816Q101","7,862","0.0%","485,000","",""
"DXC","DXC TECHNOLOGY CO","COM","23355L106","7,833","0.0%","147,384","",""
