"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"NABL","N-ABLE INC","COMMON STOCK","62878D100","197,501","0.2%","17,792,873","",""
"APD","AIR PRODS & CHEMS INC","COMMON STOCK","009158106","196,226","0.2%","644,930","",""
"LOW","LOWES COS INC","COMMON STOCK","548661107","194,836","0.2%","753,776","",""
"MU","MICRON TECHNOLOGY INC","COMMON STOCK","595112103","190,220","0.2%","2,042,084","",""
"ISRG","INTUITIVE SURGICAL INC","COMMON STOCK","46120E602","190,216","0.2%","529,408","",""
"AVGO","BROADCOM INC","COMMON STOCK","11135F101","186,562","0.2%","280,371","",""
"PWSC","POWERSCHOOL HOLDINGS INC","COMMON STOCK","73939C106","183,000","0.2%","11,111,111","",""
"0A2S.IL","PINDUODUO INC","DEPOSITORY RECEIPT","722304102","181,676","0.2%","3,116,233","",""
"HON","HONEYWELL INTL INC","COMMON STOCK","438516106","181,129","0.2%","868,682","",""
"BNS.TO","BANK NOVA SCOTIA B C","COMMON STOCK","064149107","180,780","0.2%","2,550,000","",""
"SWK","STANLEY BLACK & DECKER INC","COMMON STOCK","854502101","179,492","0.2%","951,606","",""
"ELV","ANTHEM INC","COMMON STOCK","036752103","179,289","0.2%","386,783","",""
"UDR","UDR INC","REIT","902653104","172,818","0.2%","2,880,774","",""
"CME","CME GROUP INC","COMMON STOCK","12572Q105","172,700","0.2%","755,933","",""
"ALB","ALBEMARLE CORP","COMMON STOCK","012653101","172,521","0.2%","737,996","",""
"KC","KINGSOFT CLOUD HLDGS LTD","DEPOSITORY RECEIPT","49639K101","172,178","0.2%","10,931,908","",""
"ZTS","ZOETIS INC","COMMON STOCK","98978V103","171,749","0.2%","703,803","",""
"PFG","PRINCIPAL FINANCIAL GROUP IN","COMMON STOCK","74251V102","171,704","0.2%","2,373,900","",""
"DUK","DUKE ENERGY CORP NEW","COMMON STOCK","26441C204","170,482","0.2%","1,625,186","",""
"IAA","IAA INC","COMMON STOCK","449253103","165,234","0.2%","3,264,200","",""
"SYK","STRYKER CORPORATION","COMMON STOCK","863667101","164,536","0.2%","615,271","",""
"APTV","APTIV PLC","COMMON STOCK","G6095L109","162,226","0.2%","983,483","",""
"SE","SEA LTD","DEPOSITORY RECEIPT","81141R100","161,459","0.2%","721,735","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COMMON STOCK","053015103","160,962","0.2%","652,780","",""
"MFC.TO","MANULIFE FINL CORP","COMMON STOCK","56501R106","159,855","0.2%","8,375,000","",""
"SU.TO","SUNCOR ENERGY INC NEW","COMMON STOCK","867224107","159,484","0.2%","6,365,010","",""
"SANA","SANA BIOTECHNOLOGY INC","COMMON STOCK","799566104","157,509","0.2%","10,175,000","",""
"XLF","SELECT SECTOR SPDR TR","PUBLIC FUND","81369Y605","156,200","0.2%","4,000,000","",""
"BLK","BLACKROCK INC","COMMON STOCK","09247X101","151,759","0.2%","165,755","",""
"O","REALTY INCOME CORP","REIT","756109104","149,510","0.2%","2,088,415","",""
"CHPT","CHARGEPOINT HOLDINGS INC","COMMON STOCK","15961R105","148,957","0.2%","7,819,268","",""
"JAZZ","JAZZ PHARMACEUTICALS PLC","COMMON STOCK","G50871105","148,714","0.2%","1,167,300","",""
"CRM","SALESFORCE COM INC","COMMON STOCK","79466L302","147,523","0.2%","580,501","",""
"SHW","SHERWIN WILLIAMS CO","COMMON STOCK","824348106","147,206","0.2%","418,009","",""
"ORCL","ORACLE CORP","COMMON STOCK","68389X105","146,903","0.2%","1,684,476","",""
"SUI","SUN CMNTYS INC","REIT","866674104","142,218","0.2%","677,323","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC","COMMON STOCK","82028K200","141,634","0.2%","4,660,200","",""
"UBER","UBER TECHNOLOGIES INC","COMMON STOCK","90353T100","141,508","0.2%","3,374,859","",""
"SO","SOUTHERN CO","COMMON STOCK","842587107","140,569","0.1%","2,049,709","",""
"MNSO","MINISO GROUP HLDG LTD","DEPOSITORY RECEIPT","66981J102","139,293","0.1%","13,471,249","",""
"EXPE","EXPEDIA GROUP INC","COMMON STOCK","30212P303","138,191","0.1%","764,669","",""
"ADBE","ADOBE SYSTEMS INCORPORATED","COMMON STOCK","00724F101","136,692","0.1%","241,054","",""
"XBI","SPDR SER TR","PUBLIC FUND","78464A870","134,352","0.1%","1,200,000","",""
"D","DOMINION ENERGY INC","COMMON STOCK","25746U109","134,068","0.1%","1,706,569","",""
"MCO","MOODYS CORP","COMMON STOCK","615369105","133,082","0.1%","340,730","",""
"EL","LAUDER ESTEE COS INC","COMMON STOCK","518439104","131,449","0.1%","355,075","",""
"EW","EDWARDS LIFESCIENCES CORP","COMMON STOCK","28176E108","131,313","0.1%","1,013,609","",""
"WY","WEYERHAEUSER CO MTN BE","COMMON STOCK","962166104","130,973","0.1%","3,180,497","",""
"TEL","TE CONNECTIVITY LTD","COMMON STOCK","H84989104","130,315","0.1%","807,702","",""
"CL","COLGATE PALMOLIVE CO","COMMON STOCK","194162103","129,755","0.1%","1,520,450","",""
"WELL","WELLTOWER INC","REIT","95040Q104","129,410","0.1%","1,508,797","",""
"PLTR","PALANTIR TECHNOLOGIES INC","COMMON STOCK","69608A108","127,480","0.1%","7,000,553","",""
"XLV","SELECT SECTOR SPDR TR","PUBLIC FUND","81369Y209","126,801","0.1%","900,000","",""
"WOLF","WOLFSPEED INC","COMMON STOCK","977852102","126,715","0.1%","1,133,714","",""
"GILD","GILEAD SCIENCES INC","COMMON STOCK","375558103","126,510","0.1%","1,742,323","",""
"LNW","SCIENTIFIC GAMES CORP","COMMON STOCK","80874P109","123,640","0.1%","1,850,075","",""
"PNC","PNC FINL SVCS GROUP INC","COMMON STOCK","693475105","123,008","0.1%","613,444","",""
"EXR","EXTRA SPACE STORAGE INC","COMMON STOCK","30225T102","122,784","0.1%","541,542","",""
"CBRE","CBRE GROUP INC","COMMON STOCK","12504L109","122,059","0.1%","1,124,865","",""
"GE","GENERAL ELECTRIC CO","COMMON STOCK","369604301","120,830","0.1%","1,279,033","",""
"NTR.TO","NUTRIEN LTD","COMMON STOCK","67077M108","120,285","0.1%","1,598,000","",""
"DD","DUPONT DE NEMOURS INC","COMMON STOCK","26614N102","118,412","0.1%","1,465,855","",""
"SNOW","SNOWFLAKE INC","COMMON STOCK","833445109","116,670","0.1%","344,412","",""
"NIO","NIO INC","DEPOSITORY RECEIPT","62914V106","116,061","0.1%","3,663,531","",""
"BDX","BECTON DICKINSON & CO","COMMON STOCK","075887109","115,284","0.1%","458,422","",""
"MANH","MANHATTAN ASSOCIATES INC","COMMON STOCK","562750109","114,258","0.1%","734,827","",""
"SPGI","S&P GLOBAL INC","COMMON STOCK","78409V104","113,165","0.1%","239,792","",""
"CAT","CATERPILLAR INC","COMMON STOCK","149123101","112,761","0.1%","545,423","",""
"SWI","SOLARWINDS CORP","COMMON STOCK","83417Q204","110,711","0.1%","7,802,043","",""
"HR","HEALTHCARE RLTY TR","REIT","421946104","110,375","0.1%","3,488,458","",""
"EXC","EXELON CORP","COMMON STOCK","30161N101","109,418","0.1%","1,894,354","",""
"UPS","UNITED PARCEL SERVICE INC","COMMON STOCK","911312106","107,446","0.1%","501,287","",""
"CI","CIGNA CORP NEW","COMMON STOCK","125523100","107,284","0.1%","467,205","",""
"HPP","HUDSON PAC PPTYS INC","REIT","444097109","106,737","0.1%","4,319,601","",""
"GS","GOLDMAN SACHS GROUP INC","COMMON STOCK","38141G104","106,099","0.1%","277,347","",""
"BA","BOEING CO","COMMON STOCK","097023105","105,484","0.1%","523,960","",""
"","CITRIX SYS INC","COMMON STOCK","177376100","104,424","0.1%","1,103,956","",""
"TXN","TEXAS INSTRS INC","COMMON STOCK","882508104","104,377","0.1%","553,811","",""
"EPAM","EPAM SYS INC","COMMON STOCK","29414B104","104,107","0.1%","155,744","",""
"TGT","TARGET CORP","COMMON STOCK","87612E106","102,790","0.1%","444,133","",""
"VTV","VANGUARD INDEX FDS","PUBLIC FUND","922908744","101,697","0.1%","691,300","",""
"AXP","AMERICAN EXPRESS CO","COMMON STOCK","025816109","101,197","0.1%","618,565","",""
"HUM","HUMANA INC","COMMON STOCK","444859102","101,106","0.1%","217,967","",""
"DE","DEERE & CO","COMMON STOCK","244199105","101,059","0.1%","294,728","",""
"CVX","CHEVRON CORP NEW","COMMON STOCK","166764100","101,017","0.1%","860,818","",""
"NEM","NEWMONT CORP","COMMON STOCK","651639106","99,932","0.1%","1,611,285","",""
"ECL","ECOLAB INC","COMMON STOCK","278865100","99,687","0.1%","424,942","",""
"QSR","RESTAURANT BRANDS INTL INC","COMMON STOCK","76131D103","98,423","0.1%","1,620,900","",""
"VTR","VENTAS INC","REIT","92276F100","96,837","0.1%","1,894,306","",""
"HCA","HCA HEALTHCARE INC","COMMON STOCK","40412C101","95,938","0.1%","373,417","",""
"HTA","HEALTHCARE TR AMER INC","REIT","42225P501","95,175","0.1%","2,850,408","",""
"RGEN","REPLIGEN CORP","COMMON STOCK","759916109","94,762","0.1%","357,809","",""
"AUR","AURORA INNOVATION INC","COMMON STOCK","051774107","94,283","0.1%","8,373,275","",""
"ESS","ESSEX PPTY TR INC","REIT","297178105","93,543","0.1%","265,574","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COMMON STOCK","459200101","93,409","0.1%","698,859","",""
"MTCH","MATCH GROUP INC NEW","COMMON STOCK","57667L107","93,248","0.1%","705,085","",""
"LQD","ISHARES TR","PUBLIC FUND","464287242","93,201","0.1%","703,300","",""
"USB","US BANCORP DEL","COMMON STOCK","902973304","92,337","0.1%","1,643,879","",""
"FR","FIRST INDL RLTY TR INC","REIT","32054K103","90,846","0.1%","1,372,300","",""
"XOM","EXXON MOBIL CORP","COMMON STOCK","30231G102","90,119","0.1%","1,472,774","",""
"MRVL","MARVELL TECHNOLOGY INC","COMMON STOCK","573874104","89,254","0.1%","1,020,165","",""
"","DUKE REALTY CORP","REIT","264411505","88,752","0.1%","1,352,103","",""
"KLAC","KLA CORP","COMMON STOCK","482480100","88,618","0.1%","206,035","",""
"A","AGILENT TECHNOLOGIES INC","COMMON STOCK","00846U101","86,584","0.1%","542,339","",""
"CNC","CENTENE CORP DEL","COMMON STOCK","15135B101","86,577","0.1%","1,050,697","",""
"SMH","VANECK ETF TRUST","PUBLIC FUND","92189F676","86,461","0.1%","280,000","",""
"IDXX","IDEXX LABS INC","COMMON STOCK","45168D104","85,965","0.1%","130,555","",""
"ETSY","ETSY INC","COMMON STOCK","29786A106","85,737","0.1%","391,601","",""
"INTU","INTUIT","COMMON STOCK","461202103","85,723","0.1%","133,271","",""
"SPY","SPDR S&P 500 ETF TR","PUBLIC FUND","78462F103","84,543","0.1%","178,000","",""
"AMH","AMERICAN HOMES 4 RENT","REIT","02665T306","83,950","0.1%","1,925,024","",""
"REGN","REGENERON PHARMACEUTICALS","COMMON STOCK","75886F107","82,372","0.1%","130,434","",""
"HXL","HEXCEL CORP NEW","COMMON STOCK","428291108","81,993","0.1%","1,582,870","",""
"AEP","AMERICAN ELEC PWR CO INC","COMMON STOCK","025537101","81,546","0.1%","916,556","",""
"KRE","SPDR SER TR","PUBLIC FUND","78464A698","81,478","0.1%","1,150,000","",""
"VNO","VORNADO RLTY TR","REIT","929042109","81,453","0.1%","1,945,853","",""
"SEAS","SEAWORLD ENTMT INC","COMMON STOCK","81282V100","81,282","0.1%","1,253,190","",""
"GFS","GLOBALFOUNDRIES INC","COMMON STOCK","G39387108","81,213","0.1%","1,250,000","",""
"NOW","SERVICENOW INC","COMMON STOCK","81762P102","81,007","0.1%","124,796","",""
"KMB","KIMBERLY-CLARK CORP","COMMON STOCK","494368103","80,188","0.1%","561,069","",""
"CIT","CIT GROUP INC","COMMON STOCK","125581801","77,732","0.1%","1,514,066","",""
"BX","BLACKSTONE INC","COMMON STOCK","09260D107","77,703","0.1%","600,533","",""
"STZ","CONSTELLATION BRANDS INC","COMMON STOCK","21036P108","77,668","0.1%","309,471","",""
"MCHP","MICROCHIP TECHNOLOGY INC.","COMMON STOCK","595017104","77,480","0.1%","889,956","",""
"LVLU","LULUS FASHION LOUNGE HOLDING","COMMON STOCK","55003A108","76,725","0.1%","7,500,000","",""
"BCE.TO","BCE INC","COMMON STOCK","05534B760","76,712","0.1%","1,472,410","",""
"PGR","PROGRESSIVE CORP","COMMON STOCK","743315103","76,628","0.1%","746,498","",""
"MNST","MONSTER BEVERAGE CORP NEW","COMMON STOCK","61174X109","76,437","0.1%","795,888","",""
"CB","CHUBB LIMITED","COMMON STOCK","H1467J104","76,067","0.1%","393,499","",""
"AWK","AMERICAN WTR WKS CO INC NEW","COMMON STOCK","030420103","76,050","0.1%","402,677","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COMMON STOCK","45866F104","75,176","0.1%","549,653","",""
"PPG","PPG INDS INC","COMMON STOCK","693506107","74,366","0.1%","431,259","",""
"ITW","ILLINOIS TOOL WKS INC","COMMON STOCK","452308109","74,305","0.1%","301,074","",""
"SYY","SYSCO CORP","COMMON STOCK","871829107","74,114","0.1%","943,522","",""
"BXP","BOSTON PROPERTIES INC","REIT","101121101","73,341","0.1%","636,755","",""
"PCG","PG&E CORP","COMMON STOCK","69331C108","72,840","0.1%","6,000,000","",""
"GDXJ","VANECK ETF TRUST","PUBLIC FUND","92189F791","72,258","0.1%","1,723,300","",""
"EMLC","VANECK ETF TRUST","PUBLIC FUND","92189H300","70,785","0.1%","2,475,000","",""
"DXCM","DEXCOM INC","COMMON STOCK","252131107","70,740","0.1%","131,744","",""
"BIDU","BAIDU INC","DEPOSITORY RECEIPT","056752108","70,694","0.1%","475,126","",""
"MMM","3M CO","COMMON STOCK","88579Y101","70,676","0.1%","397,885","",""
"CP.TO","CANADIAN PAC RY LTD","COMMON STOCK","13645T100","70,214","0.1%","975,238","",""
"DOW","DOW INC","COMMON STOCK","260557103","68,869","0.1%","1,214,190","",""
"AVDX","AVIDXCHANGE HOLDINGS INC","COMMON STOCK","05368X102","68,741","0.1%","4,564,508","",""
"BEKE","KE HLDGS INC","DEPOSITORY RECEIPT","482497104","68,705","0.1%","3,414,800","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COMMON STOCK","931427108","68,340","0.1%","1,310,202","",""
"PEAK","HEALTHPEAK PROPERTIES INC","REIT","42250P103","68,158","0.1%","1,888,563","",""
"AMAT","APPLIED MATLS INC","COMMON STOCK","038222105","67,488","0.1%","428,873","",""
"TROW","PRICE T ROWE GROUP INC","COMMON STOCK","74144T108","67,471","0.1%","343,119","",""
"FDX","FEDEX CORP","COMMON STOCK","31428X106","67,470","0.1%","260,865","",""
"ALLY","ALLY FINL INC","COMMON STOCK","02005N100","66,635","0.1%","1,399,607","",""
"LMT","LOCKHEED MARTIN CORP","COMMON STOCK","539830109","66,522","0.1%","187,170","",""
"BIPC","BROOKFIELD INFRASTRUCTURE CO","COMMON STOCK","11275Q107","66,124","0.1%","967,502","",""
"FE","FIRSTENERGY CORP","COMMON STOCK","337932107","66,067","0.1%","1,588,527","",""
"NOC","NORTHROP GRUMMAN CORP","COMMON STOCK","666807102","65,865","0.1%","170,163","",""
"CERN","CERNER CORP","COMMON STOCK","156782104","65,844","0.1%","708,993","",""
"INTC","INTEL CORP","COMMON STOCK","458140100","64,450","0.1%","1,251,460","",""
"LH","LABORATORY CORP AMER HLDGS","COMMON STOCK","50540R409","64,168","0.1%","204,219","",""
"AEM","AGNICO EAGLE MINES LTD","COMMON STOCK","008474108","63,847","0.1%","1,200,300","",""
"SLF.TO","SUN LIFE FINANCIAL INC.","COMMON STOCK","866796105","62,709","0.1%","1,125,000","",""
"COP","CONOCOPHILLIPS","COMMON STOCK","20825C104","62,024","0.1%","859,297","",""
"XPEV","XPENG INC","DEPOSITORY RECEIPT","98422D105","61,734","0.1%","1,226,600","",""
"WPC","WP CAREY INC","COMMON STOCK","92936U109","61,672","0.1%","751,640","",""
"CTVA","CORTEVA INC","COMMON STOCK","22052L104","61,639","0.1%","1,303,707","",""
"XEL","XCEL ENERGY INC","COMMON STOCK","98389B100","61,513","0.1%","908,609","",""
