"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"RE","EVEREST RE GROUP LTD","COM","G3223R108","978","0.3%","4,250","",""
"SYK","STRYKER CORPORATION","COM","863667101","977","0.3%","4,021","",""
"TDY","TELEDYNE TECHNOLOGIES INC","COM","879360105","975","0.3%","2,679","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","974","0.3%","12,809","",""
"SNA","SNAP ON INC","COM","833034101","968","0.3%","5,707","",""
"COO","COOPER COS INC","COM NEW","216648402","967","0.3%","2,658","",""
"DOX","AMDOCS LTD","SHS","G02602103","940","0.3%","13,348","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","928","0.3%","3,513","",""
"IEX","IDEX CORP","COM","45167R104","926","0.3%","4,657","",""
"GL","GLOBE LIFE INC","COM","37959E102","925","0.3%","9,782","",""
"MRVL","MARVELL TECHNOLOGY GROUP LTD","ORD","G5876H105","916","0.3%","18,920","",""
"HPE","HEWLETT PACKARD ENTERPRISE C","COM","42824C109","906","0.3%","76,806","",""
"","ALLEGHANY CORP DEL","COM","017175100","893","0.3%","1,476","",""
"D","DOMINION ENERGY INC","COM","25746U109","888","0.3%","11,917","",""
"JCI","JOHNSON CTLS INTL PLC","SHS","G51502105","882","0.3%","18,750","",""
"VLO","VALERO ENERGY CORP","COM","91913Y100","879","0.3%","15,547","",""
"ELAN","ELANCO ANIMAL HEALTH INC","COM","28414H103","878","0.3%","28,430","",""
"INTU","INTUIT","COM","461202103","864","0.2%","2,280","",""
"GPC","GENUINE PARTS CO","COM","372460105","851","0.2%","8,541","",""
"CDW","CDW CORP","COM","12514G108","837","0.2%","6,491","",""
"JBHT","HUNT J B TRANS SVCS INC","COM","445658107","833","0.2%","6,129","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","833","0.2%","8,807","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","825","0.2%","64,990","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","823","0.2%","8,678","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","817","0.2%","1,677","",""
"CNC","CENTENE CORP DEL","COM","15135B101","813","0.2%","13,336","",""
"CMG","CHIPOTLE MEXICAN GRILL INC","COM","169656105","811","0.2%","595","",""
"IAC1.MX","IAC INTERACTIVECORP NEW","COM","44891N109","798","0.2%","4,132","",""
"WY","WEYERHAEUSER CO MTN BE","COM NEW","962166104","797","0.2%","23,821","",""
"VTRS","VIATRIS INC","COM","92556V106","795","0.2%","43,411","",""
"V","VISA INC","COM CL A","92826C839","792","0.2%","3,647","",""
"MA","MASTERCARD INCORPORATED","CL A","57636Q104","781","0.2%","2,212","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","COM","98956P102","776","0.2%","5,005","",""
"JKHY","HENRY JACK & ASSOC INC","COM","426281101","757","0.2%","4,748","",""
"ATO","ATMOS ENERGY CORP","COM","049560105","756","0.2%","7,978","",""
"AAP","ADVANCE AUTO PARTS INC","COM","00751Y106","741","0.2%","4,660","",""
"PEG","PUBLIC SVC ENTERPRISE GRP IN","COM","744573106","741","0.2%","12,906","",""
"ORCL","ORACLE CORP","COM","68389X105","735","0.2%","11,491","",""
"AFL","AFLAC INC","COM","001055102","726","0.2%","16,516","",""
"IR","INGERSOLL RAND INC","COM","45687V106","726","0.2%","16,088","",""
"LEN","LENNAR CORP","CL A","526057104","714","0.2%","9,616","",""
"NXPI","NXP SEMICONDUCTORS N V","COM","N6596X109","712","0.2%","4,332","",""
"IDXX","IDEXX LABS INC","COM","45168D104","711","0.2%","1,417","",""
"TAP","MOLSON COORS BEVERAGE CO","CL B","60871R209","709","0.2%","15,567","",""
"BMY","BRISTOL-MYERS SQUIBB CO","COM","110122108","704","0.2%","11,428","",""
"REG","REGENCY CTRS CORP","COM","758849103","704","0.2%","15,654","",""
"SYF","SYNCHRONY FINANCIAL","COM","87165B103","702","0.2%","20,163","",""
"JNPR","JUNIPER NETWORKS INC","COM","48203R104","700","0.2%","30,983","",""
"NBIX","NEUROCRINE BIOSCIENCES INC","COM","64125C109","699","0.2%","7,330","",""
"CTRA","CABOT OIL & GAS CORP","COM","127097103","691","0.2%","41,535","",""
"WELL","WELLTOWER INC","COM","95040Q104","681","0.2%","10,812","",""
"WAT","WATERS CORP","COM","941848103","672","0.2%","2,684","",""
"BR","BROADRIDGE FINL SOLUTIONS IN","COM","11133T103","649","0.2%","4,255","",""
"PRGO","PERRIGO CO PLC","SHS","G97822103","646","0.2%","14,514","",""
"AZO","AUTOZONE INC","COM","053332102","632","0.2%","534","",""
"PKI","PERKINELMER INC","COM","714046109","631","0.2%","4,299","",""
"SGEN","SEAGEN INC","COM","81181C104","621","0.2%","3,587","",""
"HPQ","HP INC","COM","40434L105","619","0.2%","25,225","",""
"CVX","CHEVRON CORP NEW","COM","166764100","611","0.2%","7,183","",""
"TYL","TYLER TECHNOLOGIES INC","COM","902252105","599","0.2%","1,351","",""
"EIX","EDISON INTL","COM","281020107","593","0.2%","9,578","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","585","0.2%","7,519","",""
"ALNY","ALNYLAM PHARMACEUTICALS INC","COM","02043Q107","582","0.2%","4,516","",""
"O","REALTY INCOME CORP","COM","756109104","567","0.2%","9,285","",""
"MCK","MCKESSON CORP","COM","58155Q103","561","0.2%","3,257","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","559","0.2%","14,397","",""
"GEN","NORTONLIFELOCK INC","COM","668771108","559","0.2%","26,988","",""
"VMW","VMWARE INC","CL A COM","928563402","559","0.2%","4,002","",""
"ROST","ROSS STORES INC","COM","778296103","547","0.2%","4,569","",""
"FDS","FACTSET RESH SYS INC","COM","303075105","543","0.2%","1,631","",""
"MAS","MASCO CORP","COM","574599106","540","0.2%","9,990","",""
"FMC","FMC CORP","COM NEW","302491303","534","0.2%","4,607","",""
"PODD","INSULET CORP","COM","45784P101","533","0.2%","2,111","",""
"BURL","BURLINGTON STORES INC","COM","122017106","531","0.2%","2,049","",""
"MSFT","MICROSOFT CORP","COM","594918104","526","0.2%","2,396","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","526","0.2%","14,051","",""
"LVS","LAS VEGAS SANDS CORP","COM","517834107","522","0.1%","8,975","",""
"ACGL","ARCH CAP GROUP LTD","ORD","G0450A105","520","0.1%","14,864","",""
"CPRT","COPART INC","COM","217204106","518","0.1%","4,152","",""
"ADI","ANALOG DEVICES INC","COM","032654105","510","0.1%","3,394","",""
"WHR","WHIRLPOOL CORP","COM","963320106","509","0.1%","2,826","",""
"BWA","BORGWARNER INC","COM","099724106","505","0.1%","13,117","",""
"PCAR","PACCAR INC","COM","693718108","487","0.1%","5,607","",""
"TECH","BIO-TECHNE CORP","COM","09073M104","474","0.1%","1,490","",""
"BXP","BOSTON PROPERTIES INC","COM","101121101","463","0.1%","4,959","",""
"HAL","HALLIBURTON CO","COM","406216101","431","0.1%","22,478","",""
"LYB","LYONDELLBASELL INDUSTRIES N","SHS - A -","N53745100","430","0.1%","4,687","",""
"J","JACOBS ENGR GROUP INC","COM","469814107","426","0.1%","3,915","",""
"RF","REGIONS FINANCIAL CORP NEW","COM","7591EP100","419","0.1%","25,836","",""
"ZTS","ZOETIS INC","CL A","98978V103","417","0.1%","2,525","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","408","0.1%","559","",""
"TJX","TJX COS INC NEW","COM","872540109","387","0.1%","5,729","",""
"MET","METLIFE INC","COM","59156R108","377","0.1%","8,099","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","370","0.1%","4,793","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","364","0.1%","3,125","",""
"LBRDK","LIBERTY BROADBAND CORP","COM SER C","530307305","357","0.1%","2,262","",""
"PLD","PROLOGIS INC.","COM","74340W103","350","0.1%","3,558","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","326","0.1%","9,105","",""
"UDR","UDR INC","COM","902653104","313","0.1%","8,283","",""
"FICO","FAIR ISAAC CORP","COM","303250104","292","0.1%","571","",""
"ARE","ALEXANDRIA REAL ESTATE EQ IN","COM","015271109","285","0.1%","1,624","",""
"LDOS","LEIDOS HOLDINGS INC","COM","525327102","266","0.1%","2,564","",""
"HII","HUNTINGTON INGALLS INDS INC","COM","446413106","241","0.1%","1,453","",""
"CCEP.AS","COCA COLA EUROPEAN PARTNERS","SHS","G25839104","210","0.1%","4,262","",""
