"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"VST","VISTRA ENERGY CORP","COM","92840M102","592","0.0%","25,848","",""
"SQM","SOCIEDAD QUIMICA MINERA DE C","SPON ADR SER B","833635105","571","0.0%","14,900","",""
"ICL","ISRAEL CHEMICALS LTD","SHS","M5920A109","535","0.0%","94,600","",""
"VET.TO","VERMILION ENERGY INC","COM","923725105","526","0.0%","24,900","",""
"","NOBLE CORP PLC","SHS USD","G65431101","524","0.0%","200,000","",""
"SYY","SYSCO CORP","COM","871829107","487","0.0%","7,771","",""
"ZAYO","ZAYO GROUP HLDGS INC","COM","98919V105","480","0.0%","21,000","",""
"KHC","KRAFT HEINZ CO","COM","500754106","437","0.0%","10,149","",""
"BIL","SPDR SER TR","SPDR BLOOMBERG","78468R663","406","0.0%","4,437","",""
"GIS","GENERAL MLS INC","COM","370334104","403","0.0%","10,344","",""
"PAGP","PLAINS GP HLDGS L P","LTD PARTNR INT A","72651A207","368","0.0%","18,322","",""
"LAND","GLADSTONE LD CORP","COM","376549101","364","0.0%","31,700","",""
"FPI","FARMLAND PARTNERS INC","COM","31154R109","361","0.0%","79,500","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","334","0.0%","2,400","",""
"TSN","TYSON FOODS INC","CL A","902494103","315","0.0%","5,900","",""
"HSY","HERSHEY CO","COM","427866108","311","0.0%","2,900","",""
"AMID","AMERICAN MIDSTREAM PARTNERS","COM UNITS","02752P100","279","0.0%","92,200","",""
"TOO","TEEKAY OFFSHORE PARTNERS L P","PARTNERSHIP UN","Y8565J101","212","0.0%","175,207","",""
"ETRN","EQUITRANS MIDSTREAM CORPORAT","COM","294600101","199","0.0%","9,958","",""
"DM","DOMINION ENERGY MIDSTRM PRTN","COM UT REP LTD","257454108","170","0.0%","9,421","",""
"AM","ANTERO MIDSTREAM GP LP","COM SHS REPSTG","03675Y103","140","0.0%","12,493","",""
"CEN","CENTER COAST BRKFLD MLP ENRG","SHS BEN INT","151461100","95","0.0%","13,797","",""
"SHLX","SHELL MIDSTREAM PARTNERS L P","UNIT LTD INT","822634101","23","0.0%","1,422","",""
"HESM","HESS MIDSTREAM PARTNERS LP","UNIT LTD PR INT","428104103","16","0.0%","919","",""
"BPY","BROOKFIELD PPTY PARTNERS L P","UNIT LTD PARTN","G16249107","6","0.0%","376","",""
