Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
KMI,KINDER MORGAN INC DEL,COM,49456B101,"6,053",0.0%,"334,800",,call
SCI,SERVICE CORP INTL,COM,817565104,"5,944",0.0%,"85,985",,
HUN,HUNTSMAN CORP,COM,447011107,"5,448",0.0%,"198,254",,
MDU,MDU RES GROUP INC,COM,552690109,"5,310",0.0%,"175,025",,
CR,CRANE HLDGS CO,COM,224441105,"5,294",0.0%,"52,698",,
RRC,RANGE RES CORP,COM,75281A109,"5,275",0.0%,"210,803",,
ADX,ADAMS DIVERSIFIED EQUITY FD,COM,006212104,"5,215",0.0%,"358,689",,
CVX,CHEVRON CORP NEW,COM,166764100,"5,205",0.0%,"29,000",,call
OGE,OGE ENERGY CORP,COM,670837103,"5,190",0.0%,"131,235",,
BKH,BLACK HILLS CORP,COM,092113109,"5,022",0.0%,"71,400",,
PEY,INVESCO EXCHANGE TRADED FD T,HIG YLD EQ DIV,46137V563,"4,853",0.0%,"234,526",,
CHRD,CHORD ENERGY CORPORATION,COM NEW,674215207,"4,788",0.0%,"35,000",,call
SQ,BLOCK INC,CL A,852234103,"4,399",0.0%,"70,000",,put
NFE,NEW FORTRESS ENERGY INC,COM CL A,644393100,"4,293",0.0%,"101,182",,
EOG,EOG RES INC,COM,26875P101,"4,028",0.0%,"31,100",,call
ENR,ENERGIZER HLDGS INC NEW,COM,29272W109,"3,824",0.0%,"113,995",,
OVV.TO,OVINTIV INC,COM,69047Q102,"3,646",0.0%,"71,900",,call
CHRD,CHORD ENERGY CORPORATION,COM NEW,674215207,"3,398",0.0%,"24,834",,
VET.TO,VERMILION ENERGY INC,COM,923725105,"3,363",0.0%,"190,000",,call
ENLC,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,"3,266",0.0%,"265,565",,
MDC,M D C HLDGS INC,COM,552676108,"3,149",0.0%,"99,644",,
NCR,NCR CORP NEW,COM,62886E108,"3,035",0.0%,"129,566",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"2,990",0.0%,"75,000",,call
MUR,MURPHY OIL CORP,COM,626717102,"2,974",0.0%,"69,112",,
CQP,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,"2,823",0.0%,"49,653",,
AVA,AVISTA CORP,COM,05379B107,"2,698",0.0%,"60,852",,
SHG,SHINHAN FINANCIAL GROUP CO L,SPN ADR RESTRD,824596100,"2,601",0.0%,"93,153",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,"2,438",0.0%,"38,700",,call
ROCC,RANGER OIL CORPORATION,CLASS A COM,70788V102,"2,430",0.0%,"60,143",,
FTS.TO,FORTIS INC,COM,349553107,"2,402",0.0%,"60,000",,call
CIVI,CIVITAS RESOURCES INC,COM NEW,17888H103,"2,332",0.0%,"40,251",,
SM,SM ENERGY CO,COM,78454L100,"2,127",0.0%,"61,110",,
NWE,NORTHWESTERN CORP,COM NEW,668074305,"2,107",0.0%,"35,497",,
WMB,WILLIAMS COS INC,COM,969457100,"1,974",0.0%,"60,000",,call
CRK,COMSTOCK RES INC,COM,205768302,"1,923",0.0%,"140,212",,
GLTR,ABRDN PRECIOUS METALS BASKET,PHYSCL PRECS MET,003263100,"1,900",0.0%,"21,276",,
OTTR,OTTER TAIL CORP,COM,689648103,"1,722",0.0%,"29,330",,
KOS,KOSMOS ENERGY LTD,COM,500688106,"1,652",0.0%,"259,742",,
BLU.TO,BELLUS HEALTH INC NEW,COM NEW,07987C204,"1,650",0.0%,"200,767",,
CNX,CNX RES CORP,COM,12653C108,"1,637",0.0%,"97,154",,
INDY,ISHARES TR,INDIA 50 ETF,464289529,"1,615",0.0%,"38,159",,
SLB,SCHLUMBERGER LTD,COM STK,806857108,"1,604",0.0%,"30,000",,put
RIGS,ALPS ETF TR,RIVRFRNT STR INC,00162Q783,"1,572",0.0%,"69,481",,
VET.TO,VERMILION ENERGY INC,COM,923725105,"1,531",0.0%,"86,500",,put
PPC,PILGRIMS PRIDE CORP,COM,72147K108,"1,455",0.0%,"61,309",,
EE,EXCELERATE ENERGY INC,CL A COM,30069T101,"1,448",0.0%,"57,792",,
BTU,PEABODY ENERGY CORP,COM,704551100,"1,386",0.0%,"52,426",,
CEIX,CONSOL ENERGY INC NEW,COM,20854L108,"1,339",0.0%,"20,573",,
RIV,RIVERNORTH OPPORTUNITIES FD,COM,76881Y109,"1,280",0.0%,"104,271",,
FMF,FIRST TR EXCHANGE-TRADED FD,MNGD FUTRS STRGY,33739G103,"1,277",0.0%,"26,832",,
OBE.TO,OBSIDIAN ENERGY LTD,COM,674482203,"1,266",0.0%,"190,748",,
ARCH,ARCH RESOURCES INC,CL A,03940R107,"1,255",0.0%,"8,788",,
AXL,AMERICAN AXLE & MFG HLDGS IN,COM,024061103,"1,251",0.0%,"160,000",,put
ARLP,ALLIANCE RESOURCE PARTNERS L,UT LTD PART,01877R108,"1,217",0.0%,"59,885",,
CLM,CORNERSTONE STRATEGIC VALUE,COM,21924B302,"1,135",0.0%,"154,085",,
HNRG,HALLADOR ENERGY COMPANY,COM,40609P105,"1,040",0.0%,"104,100",,
PNM,PNM RES INC,COM,69349H107,"1,027",0.0%,"21,046",,
MGEE,MGE ENERGY INC,COM,55277P104,905,0.0%,"12,852",,
AR,ANTERO RESOURCES CORP,COM,03674X106,844,0.0%,"27,196",,
POW,POWERED BRANDS,CL A,G7209M108,811,0.0%,"80,293",,
GPRK,GEOPARK LTD,USD SHS,G38327105,727,0.0%,"47,084",,
WTI,W & T OFFSHORE INC,COM,92922P106,651,0.0%,"116,689",,
TA,TRAVELCENTERS OF AMERICA INC,COM NEW,89421B109,577,0.0%,"12,901",,
EQT,EQT CORP,COM,26884L109,575,0.0%,"17,000",,put
SAR,SARATOGA INVT CORP,COM NEW,80349A208,552,0.0%,"21,654",,
DBI,DESIGNER BRANDS INC,CL A,250565108,471,0.0%,"48,289",,
AXL,AMERICAN AXLE & MFG HLDGS IN,COM,024061103,469,0.0%,"59,948",,
HCI,HCI GROUP INC,COM,40416E103,444,0.0%,"11,247",,
ESTE,EARTHSTONE ENERGY INC,CL A,27032D304,433,0.0%,"30,434",,
MBC,MASTERBRAND INC,COMMON STOCK,57638P104,428,0.0%,"56,652",,
AMR,ALPHA METALLURGICAL RESOUR I,COM,020764106,407,0.0%,"2,773",,
TCS,CONTAINER STORE GROUP INC,COM,210751103,392,0.0%,"91,201",,
GEL,GENESIS ENERGY L P,UNIT LTD PARTN,371927104,353,0.0%,"34,658",,
SBOW,SILVERBOW RES INC,COM,82836G102,292,0.0%,"10,300",,
GER,GOLDMAN SACHS MLP ENERGY REN,COM,38148G206,275,0.0%,"21,463",,
MYE,MYERS INDS INC,COM,628464109,245,0.0%,"11,030",,
MEG,MONTROSE ENVIRONMENTAL GROUP,COM,615111101,241,0.0%,"5,434",,
GLO,CLOUGH GLOBAL OPPORTUNITIES,SH BEN INT,18914E106,227,0.0%,"44,862",,
KAR,KAR AUCTION SVCS INC,COM,48238T109,218,0.0%,"16,661",,
TALO,TALOS ENERGY INC,COM,87484T108,213,0.0%,"11,303",,
SMR,NUSCALE PWR CORP,CL A COM,67079K100,210,0.0%,"20,420",,
SRG,SERITAGE GROWTH PPTYS,CL A,81752R100,194,0.0%,"16,472",,
TELL,TELLURIAN INC NEW,COM,87968A104,167,0.0%,"99,370",,
MIN,MFS INTER INCOME TR,SH BEN INT,55273C107,163,0.0%,"59,077",,
AMPY,AMPLIFY ENERGY CORP NEW,COM,03212B103,152,0.0%,"17,328",,
IPO,RENAISSANCE CAP GREENWICH FD,IPO ETF,759937204,146,0.0%,"5,938",,
HPK,HIGHPEAK ENERGY INC,COM,43114Q105,141,0.0%,"6,185",,
METC,RAMACO RES INC,COM,75134P303,116,0.0%,"13,189",,
GPOR,GULFPORT ENERGY CORP,COMMON SHARES,402635502,113,0.0%,"1,535",,
SIBN,SI-BONE INC,COM,825704109,95,0.0%,"6,996",,
NHC,NATIONAL HEALTHCARE CORP,COM,635906100,94,0.0%,"1,576",,
CRGY,CRESCENT ENERGY COMPANY,CL A COM,44952J104,76,0.0%,"6,405",,
BRY,BERRY CORP,COM,08579X101,69,0.0%,"8,569",,
NEXT,NEXTDECADE CORP,COM,65342K105,56,0.0%,"11,505",,
WMB,WILLIAMS COS INC,COM,969457100,49,0.0%,"1,500",,put
REI,RING ENERGY INC,COM,76680V108,39,0.0%,"15,744",,
BATL,BATTALION OIL CORP,COM,07134L107,38,0.0%,"3,909",,
BPT,BP PRUDHOE BAY RTY TR,UNIT BEN INT,055630107,19,0.0%,"1,627",,
NC,NACCO INDS INC,CL A,629579103,19,0.0%,497,,
NRP,NATURAL RESOURCE PARTNERS L,COM UNIT LTD PAR,63900P608,14,0.0%,255,,
HYDR,GLOBAL X FDS,GBL X HYDROGEN,37954Y152,11,0.0%,"1,050",,
SMMT,SUMMIT THERAPEUTICS INC,COM,86627T108,11,0.0%,"2,593",,
HNDL,STRATEGY SHS,NS 7HANDL IDX,86280R506,10,0.0%,510,,
AP,AMPCO-PITTSBURG CORP,COM,032037103,9,0.0%,"3,500",,
POL,POLISHED COM INC,COM,28252C109,5,0.0%,"8,469",,
SOL,RENESOLA LTD,SPONSORED ADS,75971T301,3,0.0%,637,,
SDIG,STRONGHOLD DIGITAL MINING IN,CLASS A COM,86337R103,2,0.0%,"3,293",,
EPM,EVOLUTION PETE CORP,COM,30049A107,1,0.0%,107,,
SCC,PROSHARES TR,ULTSHT CONS SERV,74347G275,1,0.0%,41,,
REE,REE AUTOMOTIVE LTD,CLASS A ORD SHS,M8287R103,1,0.0%,"2,000",,
CEI,CAMBER ENERGY INC,COM,13200M607,0,0.0%,8,,
EDN,EMPRESA DIST Y COMERCIAL NOR,SPON ADR,29244A102,0,0.0%,13,,
ENG,ENGLOBAL CORP,COM,293306106,0,0.0%,100,,
EPSN,EPSILON ENERGY LTD,COM,294375209,0,0.0%,61,,
RELI,RELIANCE GLOBAL GROUP INC,COM NEW,75946W207,0,0.0%,47,,
