Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
FANG,DIAMONDBACK ENERGY INC,COM,25278X109,"135,682",0.0%,"828,190",,
HES,HESS CORP,COM,42809H107,"132,493",0.0%,"996,112",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"120,162",0.0%,"3,892,500",,put
NRG,NRG ENERGY INC,COM NEW,629377508,"119,819",0.0%,"1,328,071",,
EPD,ENTERPRISE PRODS PARTNERS L,COM,293792107,"113,345",0.0%,"3,614,262",,
SHV,ISHARES TR,SHORT TREAS BD,464288679,"112,046",0.0%,"1,017,583",,
EQT,EQT CORP,COM,26884L109,"110,993",0.0%,"2,407,123",,
TER,TERADYNE INC,COM,880770102,"103,712",0.0%,"823,639",,
CVX,CHEVRON CORP NEW,COM,166764100,"99,346",0.0%,"685,900",,call
ET,ENERGY TRANSFER L P,COM UT LTD PTN,29273V100,"97,921",0.0%,"4,998,538",,
CTRA,COTERRA ENERGY INC,COM,127097103,"92,681",0.0%,"3,628,900",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,"91,097",0.0%,"1,843,695",,
SQ,BLOCK INC,CL A,852234103,"90,903",0.0%,"1,069,570",,
EWC,ISHARES INC,MSCI CDA ETF,464286509,"75,489",0.0%,"1,873,190",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"73,572",0.0%,"2,062,000",,put
AEE,AMEREN CORP,COM,023608102,"72,863",0.0%,"817,404",,
CMS,CMS ENERGY CORP,COM,125896100,"63,034",0.0%,"945,745",,
XOM,EXXON MOBIL CORP,COM,30231G102,"58,626",0.0%,"545,000",,put
BHP,BHP GROUP LTD,SPONSORED ADS,088606108,"54,604",0.0%,"1,118,221",,
OVV.TO,OVINTIV INC,COM,69047Q102,"53,095",0.0%,"1,310,993",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"49,613",0.0%,"1,169,300",,call
PPL,PPL CORP,COM,69351T106,"49,426",0.0%,"1,522,665",,
EL,LAUDER ESTEE COS INC,CL A,518439104,"47,333",0.0%,"631,274",,
COP,CONOCOPHILLIPS,COM,20825C104,"45,122",0.0%,"455,000",,call
SQ,BLOCK INC,CL A,852234103,"43,345",0.0%,"510,000",,call
DVN,DEVON ENERGY CORP NEW,COM,25179M103,"38,627",0.0%,"1,180,170",,
PKI,REVVITY INC,COM,714046109,"33,971",0.0%,"304,376",,
BHF,BRIGHTHOUSE FINL INC,COM,10922N103,"33,561",0.0%,"698,608",,
MOH,MOLINA HEALTHCARE INC,COM,60855R100,"30,770",0.0%,"105,719",,
EVRG,EVERGY INC,COM,30034W106,"29,318",0.0%,"476,323",,
LNT,ALLIANT ENERGY CORP,COM,018802108,"28,649",0.0%,"484,405",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"26,266",0.0%,"564,500",,call
AR,ANTERO RESOURCES CORP,COM,03674X106,"26,191",0.0%,"747,250",,
RRC,RANGE RES CORP,COM,75281A109,"24,673",0.0%,"685,721",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"23,652",0.0%,"662,900",,call
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"22,316",0.0%,"1,473,000",,put
MTDR,MATADOR RES CO,COM,576485205,"21,855",0.0%,"388,473",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"21,172",0.0%,"573,000",,call
SRE,SEMPRA,COM,816851109,"19,518",0.0%,"222,500",,call
EQT,EQT CORP,COM,26884L109,"19,062",0.0%,"413,400",,put
CHK,EXPAND ENERGY CORPORATION,COM,165167735,"18,670",0.0%,"187,540",,
CNP,CENTERPOINT ENERGY INC,COM,15189T107,"18,614",0.0%,"586,653",,
SQ,BLOCK INC,CL A,852234103,"18,298",0.0%,"215,300",,put
AES,AES CORP,COM,00130H105,"18,114",0.0%,"1,407,453",,
IVZ,INVESCO LTD,SHS,G491BT108,"18,103",0.0%,"1,035,657",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"17,571",0.0%,"569,200",,call
SLB,SCHLUMBERGER LTD,COM STK,806857108,"16,870",0.0%,"440,000",,put
NOG,NORTHERN OIL & GAS INC,COM,665531307,"16,817",0.0%,"452,554",,
ADX,ADAMS DIVERSIFIED EQUITY FD,COM,006212104,"15,261",0.0%,"755,447",,
PR,PERMIAN RESOURCES CORP,CLASS A COM,71424F105,"15,003",0.0%,"1,043,273",,
HRL,HORMEL FOODS CORP,COM,440452100,"14,071",0.0%,"448,549",,
ORI,OLD REP INTL CORP,COM,680223104,"13,760",0.0%,"380,225",,
PNW,PINNACLE WEST CAP CORP,COM,723484101,"13,700",0.0%,"161,605",,
CHK,EXPAND ENERGY CORPORATION,COM,165167735,"13,618",0.0%,"136,800",,call
CR,CRANE NXT CO,COM,224441105,"13,589",0.0%,"233,405",,
VST,VISTRA CORP,COM,92840M102,"13,415",0.0%,"97,300",,call
CHK,EXPAND ENERGY CORPORATION,COM,165167735,"12,394",0.0%,"124,500",,put
APA,APA CORPORATION,COM,03743Q108,"12,247",0.0%,"530,432",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"11,855",0.0%,"782,500",,call
SLB,SCHLUMBERGER LTD,COM STK,806857108,"11,502",0.0%,"300,000",,call
VET.TO,VERMILION ENERGY INC,COM,923725105,"11,306",0.0%,"1,202,720",,
FTS.TO,FORTIS INC,COM,349553107,"10,455",0.0%,"251,500",,call
NFG,NATIONAL FUEL GAS CO,COM,636180101,"10,369",0.0%,"170,878",,
MGY,MAGNOLIA OIL & GAS CORP,CL A,559663109,"9,816",0.0%,"419,864",,
CIVI,CIVITAS RESOURCES INC,COM NEW,17888H103,"9,643",0.0%,"210,214",,
IDA,IDACORP INC,COM,451107106,"8,844",0.0%,"80,933",,
BC,BRUNSWICK CORP,COM,117043109,"8,707",0.0%,"134,605",,
OTTR,OTTER TAIL CORP,COM,689648103,"8,394",0.0%,"113,672",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"8,008",0.0%,"130,000",,call
NEE,NEXTERA ENERGY INC,COM,65339F101,"7,958",0.0%,"111,000",,call
NEE,NEXTERA ENERGY INC,COM,65339F101,"7,958",0.0%,"111,000",,put
NFE,NEW FORTRESS ENERGY INC,COM CL A,644393100,"7,632",0.0%,"504,746",,
SCI,SERVICE CORP INTL,COM,817565104,"7,011",0.0%,"87,832",,
TER,TERADYNE INC,COM,880770102,"6,926",0.0%,"55,000",,put
CHRD,CHORD ENERGY CORPORATION,COM NEW,674215207,"6,681",0.0%,"57,141",,
POR,PORTLAND GEN ELEC CO,COM NEW,736508847,"6,578",0.0%,"150,790",,
BKH,BLACK HILLS CORP,COM,092113109,"6,045",0.0%,"103,304",,
CRC,CALIFORNIA RES CORP,COM STOCK,13057Q305,"5,453",0.0%,"105,081",,
CMS,CMS ENERGY CORP,COM,125896100,"5,092",0.0%,"76,400",,call
ALE,ALLETE INC,COM NEW,018522300,"4,759",0.0%,"73,445",,
EQT,EQT CORP,COM,26884L109,"4,450",0.0%,"96,500",,call
PPC,PILGRIMS PRIDE CORP,COM,72147K108,"4,291",0.0%,"94,543",,
PEY,INVESCO EXCHANGE TRADED FD T,HIG YLD EQ DIV,46137V563,"4,229",0.0%,"198,903",,
SMR,NUSCALE PWR CORP,CL A COM,67079K100,"4,095",0.0%,"228,411",,
PNM,TXNM ENERGY INC,COM,69349H107,"4,077",0.0%,"82,911",,
SHG,SHINHAN FINANCIAL GROUP CO L,SPN ADR RESTRD,824596100,"3,805",0.0%,"115,683",,
ENLC,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,"3,773",0.0%,"266,646",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"3,696",0.0%,"60,000",,put
OGE,OGE ENERGY CORP,COM,670837103,"3,654",0.0%,"88,605",,
CNX,CNX RES CORP,COM,12653C108,"3,532",0.0%,"96,341",,
CRK,COMSTOCK RES INC,COM,205768302,"3,480",0.0%,"191,005",,
CVX,CHEVRON CORP NEW,COM,166764100,"3,186",0.0%,"22,000",,put
EQNR,EQUINOR ASA,SPONSORED ADR,29446M102,"3,168",0.0%,"133,810",,
SMR,NUSCALE PWR CORP,CL A COM,67079K100,"2,962",0.0%,"165,200",,put
SM,SM ENERGY CO,COM,78454L100,"2,789",0.0%,"71,951",,
GLTR,ABRDN PRECIOUS METALS BASKET,PHYSCL PRECS MET,003263100,"2,631",0.0%,"23,960",,
CR,CRANE COMPANY,COMMON STOCK,224408104,"2,628",0.0%,"17,311",,
AVA,AVISTA CORP,COM,05379B107,"2,278",0.0%,"62,198",,
ENR,ENERGIZER HLDGS INC NEW,COM,29272W109,"2,247",0.0%,"64,402",,
CQP,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,"2,103",0.0%,"39,585",,
PR,PERMIAN RESOURCES CORP,CLASS A COM,71424F105,"2,089",0.0%,"145,300",,put
MUR,MURPHY OIL CORP,COM,626717102,"1,949",0.0%,"64,425",,
RIV,RIVERNORTH OPPORTUNITIES FD,COM,76881Y109,"1,828",0.0%,"159,080",,
VET.TO,VERMILION ENERGY INC,COM,923725105,"1,769",0.0%,"188,200",,put
CNL.TO,COLLECTIVE MINING LTD,COM,19425C100,"1,664",0.0%,"400,000",,
TA.TO,TRANSALTA CORP,COM,89346D107,"1,579",0.0%,"111,600",,call
OXY,OCCIDENTAL PETE CORP,COM,674599105,"1,556",0.0%,"31,500",,call
HCI,HCI GROUP INC,COM,40416E103,"1,549",0.0%,"13,296",,
INDY,ISHARES TR,INDIA 50 ETF,464289529,"1,528",0.0%,"30,062",,
HUN,HUNTSMAN CORP,COM,447011107,"1,474",0.0%,"81,807",,
MDU,MDU RES GROUP INC,COM,552690109,"1,322",0.0%,"73,368",,
ARCH,ARCH RESOURCES INC,CL A,03940R107,"1,280",0.0%,"9,059",,
NWE,NORTHWESTERN ENERGY GROUP IN,COM NEW,668074305,"1,168",0.0%,"21,848",,
CEIX,CONSOL ENERGY INC NEW,COM,20854L108,"1,134",0.0%,"10,627",,
TA.TO,TRANSALTA CORP,COM,89346D107,"1,132",0.0%,"80,000",,put
RIGS,ALPS ETF TR,RIVRFRNT STR INC,00162Q783,"1,074",0.0%,"46,448",,
MGEE,MGE ENERGY INC,COM,55277P104,"1,005",0.0%,"10,700",,
BTU,PEABODY ENERGY CORP,COM,704551100,969,0.0%,"46,276",,
DVN,DEVON ENERGY CORP NEW,COM,25179M103,920,0.0%,"28,100",,call
GPRK,GEOPARK LTD,USD SHS,G38327105,911,0.0%,"98,208",,
GLO,CLOUGH GLOBAL OPPORTUNITIES,SH BEN INT,18914E106,887,0.0%,"173,161",,
NRP,NATURAL RESOURCE PARTNERS L,COM UNIT LTD PAR,63900P608,826,0.0%,"7,438",,
CRGY,CRESCENT ENERGY COMPANY,CL A COM,44952J104,741,0.0%,"50,727",,
MBC,MASTERBRAND INC,COMMON STOCK,57638P104,720,0.0%,"49,317",,
GPOR,GULFPORT ENERGY CORP,COMMON SHARES,402635502,695,0.0%,"3,775",,
GEL,GENESIS ENERGY L P,UNIT LTD PARTN,371927104,560,0.0%,"55,415",,
SAR,SARATOGA INVT CORP,COM NEW,80349A208,537,0.0%,"22,458",,
ARLP,ALLIANCE RESOURCE PARTNERS L,UT LTD PART,01877R108,468,0.0%,"17,804",,
NRG,NRG ENERGY INC,COM NEW,629377508,451,0.0%,"5,000",,call
PNRG,PRIMEENERGY RESOURCES CORP,COM,74158E104,428,0.0%,"1,952",,
MIN,MFS INTER INCOME TR,SH BEN INT,55273C107,349,0.0%,"130,990",,
KAR,OPENLANE INC,COM,48238T109,324,0.0%,"16,365",,
NCR,NCR VOYIX CORPORATION,COM,62886E108,310,0.0%,"22,432",,
SMC,SUMMIT MIDSTREAM CORPORATION,COM,86614G101,284,0.0%,"7,513",,
OBE.TO,OBSIDIAN ENERGY LTD,COM,674482203,276,0.0%,"47,561",,
AMR,ALPHA METALLURGICAL RESOUR I,COM,020764106,262,0.0%,"1,309",,
TALO,TALOS ENERGY INC,COM,87484T108,248,0.0%,"25,583",,
AMPY,AMPLIFY ENERGY CORP NEW,COM,03212B103,210,0.0%,"35,084",,
METC,RAMACO RES INC,COM CL A,75134P600,202,0.0%,"19,651",,
EE,EXCELERATE ENERGY INC,CL A COM,30069T101,201,0.0%,"6,639",,
NHC,NATIONAL HEALTHCARE CORP,COM,635906100,191,0.0%,"1,774",,
MYE,MYERS INDS INC,COM,628464109,188,0.0%,"17,077",,
IPO,RENAISSANCE CAP GREENWICH FD,IPO ETF,759937204,180,0.0%,"4,148",,
AXL,AMERICAN AXLE & MFG HLDGS IN,COM,024061103,177,0.0%,"30,379",,
HNRG,HALLADOR ENERGY COMPANY,COM,40609P105,161,0.0%,"14,054",,
BRY,BERRY CORP,COM,08579X101,157,0.0%,"37,871",,
SD,SANDRIDGE ENERGY INC,COM NEW,80007P869,152,0.0%,"12,993",,
REI,RING ENERGY INC,COM,76680V108,144,0.0%,"105,868",,
EPSN,EPSILON ENERGY LTD,COM,294375209,141,0.0%,"22,700",,
GTE.TO,GRAN TIERRA ENERGY INC,COM,38500T200,141,0.0%,"19,433",,
MNR,MACH NATURAL RESOURCES LP,COM UNIT LTD PAR,55445L100,121,0.0%,"7,039",,
KOS,KOSMOS ENERGY LTD,COM,500688106,113,0.0%,"32,666",,
WTI,W & T OFFSHORE INC,COM,92922P106,100,0.0%,"60,432",,
FMF,FIRST TR EXCHANGE-TRADED FD,MNGD FUTRS STRGY,33739G103,92,0.0%,"1,927",,
EL,LAUDER ESTEE COS INC,CL A,518439104,90,0.0%,"1,200",,put
OXY,OCCIDENTAL PETE CORP,COM,674599105,74,0.0%,"1,500",,put
APA,APA CORPORATION,COM,03743Q108,69,0.0%,"3,000",,put
HPK,HIGHPEAK ENERGY INC,COM,43114Q105,69,0.0%,"4,679",,
SMMT,SUMMIT THERAPEUTICS INC,COM,86627T108,68,0.0%,"3,799",,
MUR,MURPHY OIL CORP,COM,626717102,54,0.0%,"1,800",,put
SIBN,SI-BONE INC,COM,825704109,36,0.0%,"2,593",,
DBI,DESIGNER BRANDS INC,CL A,250565108,32,0.0%,"6,185",,
MEG,MONTROSE ENVIRONMENTAL GROUP,COM,615111101,28,0.0%,"1,508",,
EPM,EVOLUTION PETE CORP,COM,30049A107,21,0.0%,"4,089",,
NEXT,NEXTDECADE CORP,COM,65342K105,18,0.0%,"2,371",,
SRG,SERITAGE GROWTH PPTYS,CL A,81752R100,18,0.0%,"4,381",,
NC,NACCO INDS INC,CL A,629579103,16,0.0%,542,,
CLM,CORNERSTONE STRATEGIC INVEST,COM,21924B302,13,0.0%,"1,571",,
FTS.TO,FORTIS INC,COM,349553107,12,0.0%,300,,put
BATL,BATTALION OIL CORP,COM,07134L107,6,0.0%,"3,319",,
GFR,GREENFIRE RES LTD NEW,COM SHS,39525U107,6,0.0%,878,,
SOL,EMEREN GROUP LTD,SPONSORED ADS,75971T301,4,0.0%,"1,887",,
HYDR,GLOBAL X FDS,GBL X HYDROGEN,37960A420,3,0.0%,126,,
HNDL,STRATEGY SHS,NS 7HANDL IDX,86280R506,1,0.0%,66,,
BPT,BP PRUDHOE BAY RTY TR,UNIT BEN INT,055630107,0,0.0%,467,,
SCC,PROSHARES TR,ULTRASHORT CONSU,74347G275,0,0.0%,41,,
SDIG,STRONGHOLD DIGITAL MINING IN,CLASS A COM,86337R202,0,0.0%,4,,
REE,REE AUTOMOTIVE LTD,SHS CL A NEW,M8287R202,0,0.0%,10,,
