Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
NJR,NEW JERSEY RES CORP,COM,646025106,"4,270",0.1%,"104,005",,
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,"4,178",0.1%,"39,824",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"4,153",0.0%,"165,846",,
LU,LUFAX HOLDING LTD,ADS REP SHS CL A,54975P102,"4,065",0.0%,"721,990",,
NGVT,INGEVITY CORP,COM,45688C107,"3,828",0.0%,"53,387",,
WEC,WEC ENERGY GROUP INC,COM,92939U106,"3,759",0.0%,"38,726",,
XOM,EXXON MOBIL CORP,COM,30231G102,"3,733",0.0%,"61,001",,
CERN,CERNER CORP,COM,156782104,"3,717",0.0%,"40,027",,
EMN,EASTMAN CHEM CO,COM,277432100,"3,616",0.0%,"29,909",,
UGI,UGI CORP NEW,COM,902681105,"3,551",0.0%,"77,340",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"3,536",0.0%,"97,970",,
CMI,CUMMINS INC,COM,231021106,"3,499",0.0%,"16,040",,
PG,PROCTER AND GAMBLE CO,COM,742718109,"3,428",0.0%,"20,956",,
CBRE,CBRE GROUP INC,CL A,12504L109,"3,252",0.0%,"29,967",,
NSP,INSPERITY INC,COM,45778Q107,"3,227",0.0%,"27,319",,
,ROYAL CARIBBEAN GROUP,NOTE 4.250% 6/1,780153BB7,"3,194",0.0%,,"2,500,000",
ELS,EQUITY LIFESTYLE PPTYS INC,COM,29472R108,"3,168",0.0%,"36,143",,
ORLY,OREILLY AUTOMOTIVE INC,COM,67103H107,"3,164",0.0%,"4,480",,
COST,COSTCO WHSL CORP NEW,COM,22160K105,"3,105",0.0%,"5,469",,
OMC,OMNICOM GROUP INC,COM,681919106,"3,037",0.0%,"41,455",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"2,960",0.0%,"70,006",,
MOH,MOLINA HEALTHCARE INC,COM,60855R100,"2,954",0.0%,"9,288",,
ELV,ANTHEM INC,COM,036752103,"2,950",0.0%,"6,365",,
QGEN,QIAGEN NV,SHS NEW,N72482123,"2,950",0.0%,"52,954",,
CTVA,CORTEVA INC,COM,22052L104,"2,894",0.0%,"61,210",,
HE,HAWAIIAN ELEC INDUSTRIES,COM,419870100,"2,889",0.0%,"69,624",,
MDU,MDU RES GROUP INC,COM,552690109,"2,883",0.0%,"93,492",,
BJ,BJS WHSL CLUB HLDGS INC,COM,05550J101,"2,872",0.0%,"42,882",,
IPG,INTERPUBLIC GROUP COS INC,COM,460690100,"2,831",0.0%,"75,606",,
ADM,ARCHER DANIELS MIDLAND CO,COM,039483102,"2,818",0.0%,"41,686",,
FCN,FTI CONSULTING INC,COM,302941109,"2,814",0.0%,"18,344",,
SAFM,SANDERSON FARMS INC,COM,800013104,"2,737",0.0%,"14,326",,
TRN,TRINITY INDS INC,COM,896522109,"2,683",0.0%,"88,857",,
NVT,NVENT ELECTRIC PLC,SHS,G6700G107,"2,666",0.0%,"70,148",,
EMR,EMERSON ELEC CO,COM,291011104,"2,665",0.0%,"28,669",,
MAN,MANPOWERGROUP INC WIS,COM,56418H100,"2,658",0.0%,"27,307",,
PFE,PFIZER INC,COM,717081103,"2,611",0.0%,"44,218",,
HFC,HOLLYFRONTIER CORP,COM,436106108,"2,530",0.0%,"77,193",,
SNA,SNAP ON INC,COM,833034101,"2,498",0.0%,"11,596",,
LOPE,GRAND CANYON ED INC,COM,38526M106,"2,468",0.0%,"28,798",,
MMM,3M CO,COM,88579Y101,"2,466",0.0%,"13,880",,
LAMR,LAMAR ADVERTISING CO NEW,CL A,512816109,"2,464",0.0%,"20,315",,
MEDP,MEDPACE HLDGS INC,COM,58506Q109,"2,450",0.0%,"11,259",,
LPX,LOUISIANA PAC CORP,COM,546347105,"2,447",0.0%,"31,234",,
AMT,AMERICAN TOWER CORP NEW,COM,03027X100,"2,441",0.0%,"8,347",,
PSA,PUBLIC STORAGE,COM,74460D109,"2,438",0.0%,"6,510",,
OSK,OSHKOSH CORP,COM,688239201,"2,418",0.0%,"21,457",,
SPG,SIMON PPTY GROUP INC NEW,COM,828806109,"2,374",0.0%,"14,858",,
DPZ,DOMINOS PIZZA INC,COM,25754A201,"2,332",0.0%,"4,132",,
NNN,NATIONAL RETAIL PROPERTIES I,COM,637417106,"2,289",0.0%,"47,611",,
CP.TO,CANADIAN PAC RY LTD,COM,13645T100,"2,266",0.0%,"31,476",,
MUSA,MURPHY USA INC,COM,626755102,"2,258",0.0%,"11,335",,
TTC,TORO CO,COM,891092108,"2,255",0.0%,"22,567",,
VLO,VALERO ENERGY CORP,COM,91913Y100,"2,252",0.0%,"29,980",,
AVY,AVERY DENNISON CORP,COM,053611109,"2,249",0.0%,"10,384",,
LULU,LULULEMON ATHLETICA INC,COM,550021109,"2,222",0.0%,"5,677",,
KR,KROGER CO,COM,501044101,"2,185",0.0%,"48,276",,
RYN,RAYONIER INC,COM,754907103,"2,177",0.0%,"53,935",,
WM,WASTE MGMT INC DEL,COM,94106L109,"2,169",0.0%,"12,994",,
LKQ,LKQ CORP,COM,501889208,"2,120",0.0%,"35,309",,
FE,FIRSTENERGY CORP,COM,337932107,"2,115",0.0%,"50,860",,
TXRH,TEXAS ROADHOUSE INC,COM,882681109,"2,074",0.0%,"23,231",,
AZO,AUTOZONE INC,COM,053332102,"2,061",0.0%,983,,
MAA,MID-AMER APT CMNTYS INC,COM,59522J103,"2,046",0.0%,"8,917",,
TDS,TELEPHONE & DATA SYS INC,COM NEW,879433829,"2,046",0.0%,"101,526",,
QLYS,QUALYS INC,COM,74758T303,"1,989",0.0%,"14,494",,
EXP,EAGLE MATLS INC,COM,26969P108,"1,985",0.0%,"11,927",,
CUZ,COUSINS PPTYS INC,COM NEW,222795502,"1,962",0.0%,"48,717",,
ROK,ROCKWELL AUTOMATION INC,COM,773903109,"1,961",0.0%,"5,621",,
JBHT,HUNT J B TRANS SVCS INC,COM,445658107,"1,958",0.0%,"9,581",,
UHAL,AMERCO,COM,023586100,"1,949",0.0%,"2,684",,
SXT,SENSIENT TECHNOLOGIES CORP,COM,81725T100,"1,946",0.0%,"19,447",,
ESS,ESSEX PPTY TR INC,COM,297178105,"1,943",0.0%,"5,517",,
CHKP,CHECK POINT SOFTWARE TECH LT,ORD,M22465104,"1,931",0.0%,"16,568",,
CASY,CASEYS GEN STORES INC,COM,147528103,"1,930",0.0%,"9,780",,
BCE.TO,BCE INC,COM NEW,05534B760,"1,925",0.0%,"36,967",,
MG.TO,MAGNA INTL INC,COM,559222401,"1,923",0.0%,"23,748",,
PNR,PENTAIR PLC,SHS,G7S00T104,"1,918",0.0%,"26,264",,
VMW,VMWARE INC,CL A COM,928563402,"1,893",0.0%,"16,336",,
CNR.TO,CANADIAN NATL RY CO,COM,136375102,"1,889",0.0%,"15,364",,
CNC,CENTENE CORP DEL,COM,15135B101,"1,872",0.0%,"22,718",,
AEP,AMERICAN ELEC PWR CO INC,COM,025537101,"1,870",0.0%,"21,023",,
ALGN,ALIGN TECHNOLOGY INC,COM,016255101,"1,863",0.0%,"2,835",,
MUR,MURPHY OIL CORP,COM,626717102,"1,861",0.0%,"71,284",,
TRGP,TARGA RES CORP,COM,87612G101,"1,859",0.0%,"35,589",,
ASH,ASHLAND GLOBAL HLDGS INC,COM,044186104,"1,844",0.0%,"17,129",,
NSC,NORFOLK SOUTHN CORP,COM,655844108,"1,834",0.0%,"6,159",,
MRNA,MODERNA INC,COM,60770K107,"1,823",0.0%,"7,176",,
TOL,TOLL BROTHERS INC,COM,889478103,"1,823",0.0%,"25,180",,
KO,COCA COLA CO,COM,191216100,"1,821",0.0%,"30,747",,
TXT,TEXTRON INC,COM,883203101,"1,815",0.0%,"23,515",,
UPS,UNITED PARCEL SERVICE INC,CL B,911312106,"1,799",0.0%,"8,394",,
BMY,BRISTOL-MYERS SQUIBB CO,COM,110122108,"1,789",0.0%,"28,686",,
NVAX,NOVAVAX INC,COM NEW,670002401,"1,780",0.0%,"12,438",,
RACE,FERRARI N V,COM,N3167Y103,"1,766",0.0%,"6,826",,
AWK,AMERICAN WTR WKS CO INC NEW,COM,030420103,"1,743",0.0%,"9,231",,
WING,WINGSTOP INC,COM,974155103,"1,739",0.0%,"10,066",,
TEX,TEREX CORP NEW,COM,880779103,"1,735",0.0%,"39,468",,
DKS,DICKS SPORTING GOODS INC,COM,253393102,"1,715",0.0%,"14,915",,
STZ,CONSTELLATION BRANDS INC,CL A,21036P108,"1,698",0.0%,"6,764",,
CL,COLGATE PALMOLIVE CO,COM,194162103,"1,691",0.0%,"19,817",,
MTD,METTLER TOLEDO INTERNATIONAL,COM,592688105,"1,690",0.0%,996,,
SO,SOUTHERN CO,COM,842587107,"1,685",0.0%,"24,569",,
INTC,INTEL CORP,COM,458140100,"1,681",0.0%,"32,648",,
INT,WORLD FUEL SVCS CORP,COM,981475106,"1,657",0.0%,"62,612",,
FTS.TO,FORTIS INC,COM,349553107,"1,653",0.0%,"34,237",,
NDSN,NORDSON CORP,COM,655663102,"1,647",0.0%,"6,452",,
ARWR,ARROWHEAD PHARMACEUTICALS IN,COM,04280A100,"1,646",0.0%,"24,824",,
UNP,UNION PAC CORP,COM,907818108,"1,644",0.0%,"6,527",,
IP,INTERNATIONAL PAPER CO,COM,460146103,"1,643",0.0%,"34,977",,
CHWY,CHEWY INC,CL A,16679L109,"1,639",0.0%,"27,797",,
DOC,PHYSICIANS RLTY TR,COM,71943U104,"1,620",0.0%,"86,035",,
WRK,WESTROCK CO,COM,96145D105,"1,620",0.0%,"36,509",,
TSCO,TRACTOR SUPPLY CO,COM,892356106,"1,616",0.0%,"6,771",,
LECO,LINCOLN ELEC HLDGS INC,COM,533900106,"1,608",0.0%,"11,532",,
NUE,NUCOR CORP,COM,670346105,"1,605",0.0%,"14,059",,
AAP,ADVANCE AUTO PARTS INC,COM,00751Y106,"1,596",0.0%,"6,655",,
AOS,SMITH A O CORP,COM,831865209,"1,589",0.0%,"18,504",,
ABC,AMERISOURCEBERGEN CORP,COM,03073E105,"1,575",0.0%,"11,852",,
CSCO,CISCO SYS INC,COM,17275R102,"1,551",0.0%,"24,473",,
VZ,VERIZON COMMUNICATIONS INC,COM,92343V104,"1,549",0.0%,"29,811",,
TTEK,TETRA TECH INC NEW,COM,88162G103,"1,545",0.0%,"9,098",,
EW,EDWARDS LIFESCIENCES CORP,COM,28176E108,"1,526",0.0%,"11,780",,
ACC,AMERICAN CAMPUS CMNTYS INC,COM,024835100,"1,525",0.0%,"26,614",,
WBA,WALGREENS BOOTS ALLIANCE INC,COM,931427108,"1,514",0.0%,"29,030",,
K.TO,KINROSS GOLD CORP,COM,496902404,"1,508",0.0%,"259,758",,
WHR,WHIRLPOOL CORP,COM,963320106,"1,492",0.0%,"6,357",,
ACM,AECOM,COM,00766T100,"1,486",0.0%,"19,213",,
AVB,AVALONBAY CMNTYS INC,COM,053484101,"1,481",0.0%,"5,864",,
CHTR,CHARTER COMMUNICATIONS INC N,CL A,16119P108,"1,466",0.0%,"2,248",,
PZZA,PAPA JOHNS INTL INC,COM,698813102,"1,459",0.0%,"10,931",,
STLD,STEEL DYNAMICS INC,COM,858119100,"1,456",0.0%,"23,463",,
AFL,AFLAC INC,COM,001055102,"1,439",0.0%,"24,642",,
TGT,TARGET CORP,COM,87612E106,"1,427",0.0%,"6,166",,
DELL,DELL TECHNOLOGIES INC,CL C,24703L202,"1,418",0.0%,"25,248",,
SJM,SMUCKER J M CO,COM NEW,832696405,"1,399",0.0%,"10,298",,
SEIC,SEI INVTS CO,COM,784117103,"1,387",0.0%,"22,754",,
AMP,AMERIPRISE FINL INC,COM,03076C106,"1,381",0.0%,"4,577",,
ROST,ROSS STORES INC,COM,778296103,"1,352",0.0%,"11,833",,
BKNG,BOOKING HOLDINGS INC,COM,09857L108,"1,346",0.0%,561,,
OFC,CORPORATE OFFICE PPTYS TR,SH BEN INT,22002T108,"1,338",0.0%,"47,838",,
HON,HONEYWELL INTL INC,COM,438516106,"1,329",0.0%,"6,372",,
THG,HANOVER INS GROUP INC,COM,410867105,"1,323",0.0%,"10,095",,
DGX,QUEST DIAGNOSTICS INC,COM,74834L100,"1,320",0.0%,"7,629",,
GIB-A.TO,CGI INC,CL A SUB VTG,12532H104,"1,315",0.0%,"14,859",,
PNM,PNM RES INC,COM,69349H107,"1,303",0.0%,"28,569",,
T.TO,TELUS CORPORATION,COM,87971M103,"1,298",0.0%,"55,088",,
URI,UNITED RENTALS INC,COM,911363109,"1,293",0.0%,"3,891",,
ABBV,ABBVIE INC,COM,00287Y109,"1,290",0.0%,"9,529",,
WY,WEYERHAEUSER CO MTN BE,COM NEW,962166104,"1,270",0.0%,"30,836",,
MCD,MCDONALDS CORP,COM,580135101,"1,250",0.0%,"4,662",,
STAA,STAAR SURGICAL CO,COM PAR $0.01,852312305,"1,247",0.0%,"13,660",,
HAIN,HAIN CELESTIAL GROUP INC,COM,405217100,"1,244",0.0%,"29,193",,
CTRA,COTERRA ENERGY INC,COM,127097103,"1,237",0.0%,"65,100",,
FSV.TO,FIRSTSERVICE CORP NEW,COM,33767E202,"1,235",0.0%,"6,280",,
CNX,CNX RES CORP,COM,12653C108,"1,217",0.0%,"88,516",,
CTSH,COGNIZANT TECHNOLOGY SOLUTIO,CL A,192446102,"1,208",0.0%,"13,613",,
IFF,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,"1,208",0.0%,"8,020",,
NTAP,NETAPP INC,COM,64110D104,"1,203",0.0%,"13,079",,
GIL.TO,GILDAN ACTIVEWEAR INC,COM,375916103,"1,198",0.0%,"28,233",,
MPWR,MONOLITHIC PWR SYS INC,COM,609839105,"1,198",0.0%,"2,428",,
STOR,STORE CAP CORP,COM,862121100,"1,198",0.0%,"34,821",,
ETRN,EQUITRANS MIDSTREAM CORP,COM,294600101,"1,190",0.0%,"115,129",,
ABNB,AIRBNB INC,COM CL A,009066101,"1,185",0.0%,"7,116",,
TRV,TRAVELERS COMPANIES INC,COM,89417E109,"1,185",0.0%,"7,578",,
ALL,ALLSTATE CORP,COM,020002101,"1,182",0.0%,"10,044",,
CDNS,CADENCE DESIGN SYSTEM INC,COM,127387108,"1,176",0.0%,"6,309",,
OC,OWENS CORNING NEW,COM,690742101,"1,175",0.0%,"12,982",,
KMI,KINDER MORGAN INC DEL,COM,49456B101,"1,169",0.0%,"73,693",,
SSD,SIMPSON MFG INC,COM,829073105,"1,168",0.0%,"8,401",,
AIZ,ASSURANT INC,COM,04621X108,"1,165",0.0%,"7,472",,
ACN,ACCENTURE PLC IRELAND,SHS CLASS A,G1151C101,"1,164",0.0%,"2,809",,
CB,CHUBB LIMITED,COM,H1467J104,"1,162",0.0%,"6,009",,
VEEV,VEEVA SYS INC,CL A COM,922475108,"1,160",0.0%,"4,542",,
GPC,GENUINE PARTS CO,COM,372460105,"1,155",0.0%,"8,235",,
NVR,NVR INC,COM,62944T105,"1,152",0.0%,195,,
HXL,HEXCEL CORP NEW,COM,428291108,"1,149",0.0%,"22,179",,
MET,METLIFE INC,COM,59156R108,"1,149",0.0%,"18,391",,
MMS,MAXIMUS INC,COM,577933104,"1,148",0.0%,"14,408",,
AFG,AMERICAN FINL GROUP INC OHIO,COM,025932104,"1,145",0.0%,"8,335",,
MANH,MANHATTAN ASSOCIATES INC,COM,562750109,"1,145",0.0%,"7,365",,
SLF.TO,SUN LIFE FINANCIAL INC.,COM,866796105,"1,144",0.0%,"20,534",,
DASH,DOORDASH INC,CL A,25809K105,"1,137",0.0%,"7,634",,
WAFD,WASHINGTON FED INC,COM,938824109,"1,129",0.0%,"33,816",,
RSG,REPUBLIC SVCS INC,COM,760759100,"1,126",0.0%,"8,078",,
BRX,BRIXMOR PPTY GROUP INC,COM,11120U105,"1,123",0.0%,"44,192",,
RE,EVEREST RE GROUP LTD,COM,G3223R108,"1,122",0.0%,"4,097",,
YUM,YUM BRANDS INC,COM,988498101,"1,101",0.0%,"7,932",,
TROW,PRICE T ROWE GROUP INC,COM,74144T108,"1,096",0.0%,"5,573",,
IBM,INTERNATIONAL BUSINESS MACHS,COM,459200101,"1,093",0.0%,"8,180",,
JNPR,JUNIPER NETWORKS INC,COM,48203R104,"1,090",0.0%,"30,516",,
AVGO,BROADCOM INC,COM,11135F101,"1,081",0.0%,"1,624",,
AYI,ACUITY BRANDS INC,COM,00508Y102,"1,078",0.0%,"5,091",,
PNW,PINNACLE WEST CAP CORP,COM,723484101,"1,072",0.0%,"15,183",,
PRU,PRUDENTIAL FINL INC,COM,744320102,"1,071",0.0%,"9,896",,
LII,LENNOX INTL INC,COM,526107107,"1,066",0.0%,"3,285",,
GGG,GRACO INC,COM,384109104,"1,054",0.0%,"13,078",,
BCO,BRINKS CO,COM,109696104,"1,050",0.0%,"16,018",,
CLX,CLOROX CO DEL,COM,189054109,"1,044",0.0%,"5,989",,
U,UNITY SOFTWARE INC,COM,91332U101,"1,044",0.0%,"7,301",,
KL,KIRKLAND LAKE GOLD LTD,COM,49741E100,"1,041",0.0%,"24,816",,
AMGN,AMGEN INC,COM,031162100,"1,035",0.0%,"4,602",,
BLD,TOPBUILD CORP,COM,89055F103,"1,034",0.0%,"3,746",,
TXN,TEXAS INSTRS INC,COM,882508104,"1,032",0.0%,"5,474",,
BAX,BAXTER INTL INC,COM,071813109,"1,027",0.0%,"11,969",,
HEI-A,HEICO CORP NEW,CL A,422806208,"1,021",0.0%,"7,948",,
WFG.TO,WEST FRASER TIMBER CO LTD,COM,952845105,"1,021",0.0%,"10,694",,
HEI,HEICO CORP NEW,COM,422806109,"1,016",0.0%,"7,043",,
SYNA,SYNAPTICS INC,COM,87157D109,"1,015",0.0%,"3,507",,
PGR,PROGRESSIVE CORP,COM,743315103,997,0.0%,"9,709",,
AN,AUTONATION INC,COM,05329W102,989,0.0%,"8,467",,
DDOG,DATADOG INC,CL A COM,23804L103,981,0.0%,"5,508",,
CAR,AVIS BUDGET GROUP,COM,053774105,977,0.0%,"4,711",,
CVS,CVS HEALTH CORP,COM,126650100,977,0.0%,"9,466",,
ERIE,ERIE INDTY CO,CL A,29530P102,977,0.0%,"5,072",,
FTNT,FORTINET INC,COM,34959E109,975,0.0%,"2,713",,
CLH,CLEAN HARBORS INC,COM,184496107,973,0.0%,"9,751",,
VST,VISTRA CORP,COM,92840M102,972,0.0%,"42,709",,
PSX,PHILLIPS 66,COM,718546104,951,0.0%,"13,131",,
DOV,DOVER CORP,COM,260003108,941,0.0%,"5,180",,
MAC,MACERICH CO,COM,554382101,940,0.0%,"54,422",,
GEF,GREIF INC,CL A,397624107,930,0.0%,"15,406",,
ZBRA,ZEBRA TECHNOLOGIES CORPORATI,CL A,989207105,930,0.0%,"1,562",,
SGEN,SEAGEN INC,COM,81181C104,923,0.0%,"5,973",,
HSIC,HENRY SCHEIN INC,COM,806407102,914,0.0%,"11,789",,
,TWITTER INC,COM,90184L102,914,0.0%,"21,157",,
CATY,CATHAY GEN BANCORP,COM,149150104,904,0.0%,"21,029",,
KEYS,KEYSIGHT TECHNOLOGIES INC,COM,49338L103,901,0.0%,"4,365",,
CHH,CHOICE HOTELS INTL INC,COM,169905106,895,0.0%,"5,737",,
NTCT,NETSCOUT SYS INC,COM,64115T104,891,0.0%,"26,943",,
SNPS,SYNOPSYS INC,COM,871607107,890,0.0%,"2,416",,
LIVN,LIVANOVA PLC,SHS,G5509L101,884,0.0%,"10,109",,
WERN,WERNER ENTERPRISES INC,COM,950755108,881,0.0%,"18,486",,
CPRI,CAPRI HOLDINGS LIMITED,SHS,G1890L107,881,0.0%,"13,572",,
CPT,CAMDEN PPTY TR,SH BEN INT,133131102,880,0.0%,"4,924",,
MTCH,MATCH GROUP INC NEW,COM,57667L107,880,0.0%,"6,656",,
CI,CIGNA CORP NEW,COM,125523100,876,0.0%,"3,817",,
BALL,BALL CORP,COM,058498106,875,0.0%,"9,084",,
BK,BANK NEW YORK MELLON CORP,COM,064058100,872,0.0%,"15,012",,
HUBS,HUBSPOT INC,COM,443573100,869,0.0%,"1,318",,
AIG,AMERICAN INTL GROUP INC,COM NEW,026874784,853,0.0%,"14,993",,
NUVA,NUVASIVE INC,COM,670704105,852,0.0%,"16,226",,
LOGN.SW,LOGITECH INTL S A,SHS,H50430232,850,0.0%,"10,076",,
HIW,HIGHWOODS PPTYS INC,COM,431284108,844,0.0%,"18,924",,
TRMK,TRUSTMARK CORP,COM,898402102,834,0.0%,"25,686",,
INCY,INCYTE CORP,COM,45337C102,831,0.0%,"11,324",,
SRC,SPIRIT RLTY CAP INC NEW,COM NEW,84860W300,829,0.0%,"17,212",,
KRC,KILROY RLTY CORP,COM,49427F108,823,0.0%,"12,378",,
DKNG,DRAFTKINGS INC,COM CL A,26142R104,815,0.0%,"29,678",,
SRE,SEMPRA,COM,816851109,812,0.0%,"6,142",,
PFG,PRINCIPAL FINANCIAL GROUP IN,COM,74251V102,811,0.0%,"11,212",,
RHI,ROBERT HALF INTL INC,COM,770323103,808,0.0%,"7,241",,
DD,DUPONT DE NEMOURS INC,COM,26614N102,803,0.0%,"9,938",,
MFC.TO,MANULIFE FINL CORP,COM,56501R106,800,0.0%,"41,965",,
VRSN,VERISIGN INC,COM,92343E102,796,0.0%,"3,138",,
YELP,YELP INC,CL A,985817105,783,0.0%,"21,614",,
COP,CONOCOPHILLIPS,COM,20825C104,773,0.0%,"10,716",,
LHX,L3HARRIS TECHNOLOGIES INC,COM,502431109,773,0.0%,"3,625",,
SPGI,S&P GLOBAL INC,COM,78409V104,771,0.0%,"1,634",,
RGLD,ROYAL GOLD INC,COM,780287108,770,0.0%,"7,321",,
KEX,KIRBY CORP,COM,497266106,765,0.0%,"12,877",,
MCY,MERCURY GENL CORP NEW,COM,589400100,761,0.0%,"14,333",,
ADBE,ADOBE SYSTEMS INCORPORATED,COM,00724F101,758,0.0%,"1,336",,
FHI,FEDERATED HERMES INC,CL B,314211103,757,0.0%,"20,143",,
NAVI,NAVIENT CORPORATION,COM,63938C108,753,0.0%,"35,496",,
TNDM,TANDEM DIABETES CARE INC,COM NEW,875372203,752,0.0%,"4,998",,
BLK,BLACKROCK INC,COM,09247X101,748,0.0%,817,,
IT,GARTNER INC,COM,366651107,746,0.0%,"2,231",,
JAZZ,JAZZ PHARMACEUTICALS PLC,SHS USD,G50871105,742,0.0%,"5,824",,
HIG,HARTFORD FINL SVCS GROUP INC,COM,416515104,738,0.0%,"10,685",,
WSO,WATSCO INC,COM,942622200,734,0.0%,"2,347",,
LIN,LINDE PLC,SHS,G5494J103,732,0.0%,"2,114",,
ASGN,ASGN INC,COM,00191U102,704,0.0%,"5,706",,
CHRW,C H ROBINSON WORLDWIDE INC,COM NEW,12541W209,701,0.0%,"6,514",,
AGNC,AGNC INVT CORP,COM,00123Q104,700,0.0%,"46,561",,
ALB,ALBEMARLE CORP,COM,012653101,688,0.0%,"2,944",,
FDS,FACTSET RESH SYS INC,COM,303075105,685,0.0%,"1,409",,
PINS,PINTEREST INC,CL A,72352L106,684,0.0%,"18,830",,
A,AGILENT TECHNOLOGIES INC,COM,00846U101,682,0.0%,"4,269",,
TECH,BIO-TECHNE CORP,COM,09073M104,681,0.0%,"1,317",,
ABT,ABBOTT LABS,COM,002824100,669,0.0%,"4,750",,
CVLT,COMMVAULT SYS INC,COM,204166102,669,0.0%,"9,711",,
KEY,KEYCORP,COM,493267108,665,0.0%,"28,750",,
FNF,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,663,0.0%,"12,707",,
STLA.MI,STELLANTIS N.V,SHS,N82405106,660,0.0%,"34,808",,
DOW,DOW INC,COM,260557103,659,0.0%,"11,619",,
DVA,DAVITA INC,COM,23918K108,656,0.0%,"5,768",,
HUM,HUMANA INC,COM,444859102,650,0.0%,"1,401",,
AKAM,AKAMAI TECHNOLOGIES INC,COM,00971T101,638,0.0%,"5,447",,
WWD,WOODWARD INC,COM,980745103,637,0.0%,"5,816",,
SYK,STRYKER CORPORATION,COM,863667101,631,0.0%,"2,361",,
SGH,SMART GLOBAL HLDGS INC,SHS,G8232Y101,631,0.0%,"8,882",,
BBY,BEST BUY INC,COM,086516101,629,0.0%,"6,194",,
HOLX,HOLOGIC INC,COM,436440101,629,0.0%,"8,217",,
RPRX,ROYALTY PHARMA PLC,SHS CLASS A,G7709Q104,626,0.0%,"15,721",,
APD,AIR PRODS & CHEMS INC,COM,009158106,623,0.0%,"2,046",,
IQV,IQVIA HLDGS INC,COM,46266C105,623,0.0%,"2,209",,
OGE,OGE ENERGY CORP,COM,670837103,619,0.0%,"16,130",,
NYT,NEW YORK TIMES CO,CL A,650111107,607,0.0%,"12,574",,
KSS,KOHLS CORP,COM,500255104,603,0.0%,"12,218",,
NXPI,NXP SEMICONDUCTORS N V,COM,N6596X109,600,0.0%,"2,635",,
