"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"BIP","Brookfield Infrastructure Part","COM","G16252101","207,258","0.4%","4,200,137","",""
"SLF.TO","Sun Life Financial Inc","COM","866796105","199,135","0.4%","4,490,325","",""
"KO","Coca-Cola Co/The","COM","191216100","194,511","0.4%","4,713,346","",""
"PYPL","PayPal Holdings Inc","COM","70450Y103","183,115","0.3%","781,886","",""
"PEP","PepsiCo Inc","COM","713448108","179,781","0.3%","1,546,282","",""
"MFC.TO","Manulife Financial Corp","COM","56501R106","177,680","0.3%","10,011,520","",""
"T.TO","TELUS Corp","COM","87971M103","174,151","0.3%","8,816,440","",""
"GDXJ","VanEck Vectors Junior Gold Miners ETF","ETF","92189F791","168,318","0.3%","3,103,240","",""
"CSCO","Cisco Systems Inc","COM","17275R102","168,141","0.3%","4,011,625","",""
"T","AT&T Inc","COM","00206R102","165,365","0.3%","5,749,895","",""
"ABX.TO","Barrick Gold Corp","COM","067901108","160,731","0.3%","7,073,483","",""
"ADBE","Adobe Systems Inc","COM","00724F101","156,824","0.3%","364,917","",""
"TMO","Thermo Fisher Scientific Inc","COM","883556102","155,859","0.3%","334,624","",""
"ELV","Anthem Inc","COM","036752103","149,368","0.3%","465,199","",""
"AQN.TO","Algonquin Power & Utilities Co","COM","015857105","146,685","0.3%","8,936,158","",""
"CNQ.TO","Canadian Natural Resources Ltd","COM","136385101","145,179","0.3%","6,057,256","",""
"ABT","Abbott Laboratories","COM","002824100","144,195","0.3%","1,862,756","",""
"TXN","Texas Instruments Inc","COM","882508104","142,142","0.3%","866,039","",""
"NTR.TO","Nutrien Ltd","COM","67077M108","141,773","0.3%","2,954,677","",""
"GLD","SPDR GOLD TRUST GOLD SHS","CALL","78463V107","140,013","0.3%","785,000","",""
"MRK","Merck & Co Inc","COM","58933Y105","138,238","0.3%","2,674,617","",""
"PFE","Pfizer Inc","COM","717081103","137,333","0.3%","5,431,033","",""
"DHR","Danaher Corp","COM","235851102","135,396","0.2%","609,513","",""
"CRM","salesforce.com Inc","COM","79466L302","133,184","0.2%","598,504","",""
"RTX","United Technologies Corp","COM","75513E101","131,816","0.2%","1,843,341","",""
"PPL.TO","Pembina Pipeline Corp","COM","706327103","129,056","0.2%","5,472,212","",""
"ABBV","AbbVie Inc","COM","00287Y109","126,462","0.2%","1,180,241","",""
"SU.TO","Suncor Energy Inc","COM","867224107","122,915","0.2%","7,347,793","",""
"MG.TO","Magna International Inc","COM","559222401","122,477","0.2%","1,734,596","",""
"FTS.TO","FORTIS INC","COM","349553107","122,430","0.2%","2,424,352","",""
"BEP","Brookfield Renewable Partners","COM","G16258108","121,526","0.2%","2,822,610","",""
"MDT","Medtronic PLC","COM","G5960L103","117,711","0.2%","1,004,886","",""
"BMY","Bristol-Myers Squibb Co","COM","110122108","116,514","0.2%","1,878,355","",""
"NTR.TO","NUTRIEN LTD","COM","67077M108","115,699","0.2%","1,878,850","",""
"AQN.TO","ALGONQUIN POWER & UTILITIES","COM","015857105","114,851","0.2%","5,527,000","",""
"T.TO","TELUS CORP","COM","87971M103","114,571","0.2%","4,503,600","",""
"ENB.TO","ENBRIDGE INC","COM","29250N105","114,378","0.2%","2,959,360","",""
"RCI-B.TO","Rogers Communications Inc","COM","775109200","114,030","0.2%","2,455,831","",""
"WFC","Wells Fargo & Co","COM","949746101","113,640","0.2%","6,359,815","",""
"QCOM","QUALCOMM Inc","COM","747525103","112,365","0.2%","737,599","",""
"AVGO","Broadcom Inc","COM","11135F101","109,547","0.2%","250,196","",""
"XOM","Exxon Mobil Corp","COM","30231G102","109,197","0.2%","3,241,486","",""
"HON","Honeywell International Inc","COM","438516106","106,184","0.2%","499,226","",""
"MCD","McDonald's Corp","COM","580135101","105,318","0.2%","601,975","",""
"WCN","Waste Connections Inc","COM","94106B101","105,069","0.2%","1,027,284","",""
"FNV.TO","Franco-Nevada Corp","COM","351858105","103,980","0.2%","831,272","",""
"PM","Philip Morris International In","COM","718172109","103,468","0.2%","1,724,272","",""
"BCE.TO","BCE INC","COM","05534B760","100,745","0.2%","1,832,400","",""
"CVX","Chevron Corp","COM","166764100","99,457","0.2%","1,177,705","",""
"TD","TORONTO-DOMINION BANK","COM","891160509","96,942","0.2%","1,720,277","",""
"NEE","NextEra Energy Inc","COM","65339F101","94,650","0.2%","1,226,862","",""
"AEM","Agnico Eagle Mines Ltd","COM","008474108","94,082","0.2%","1,340,300","",""
"LLY","Eli Lilly & Co","COM","532457108","93,263","0.2%","552,379","",""
"GLD","SPDR GOLD TRUST GOLD SHS","PUT","78463V107","90,964","0.2%","510,000","",""
"AMGN","Amgen Inc","COM","031162100","89,903","0.2%","391,027","",""
"MO","Altria Group Inc","COM","02209S103","88,992","0.2%","3,038,067","",""
"TRI.TO","Thomson Reuters Corp","COM","884903709","88,267","0.2%","1,081,350","",""
"GIB-A.TO","CGI Group Inc","COM","12532H104","88,232","0.2%","1,115,056","",""
"C","Citigroup Inc","COM","172967424","87,484","0.2%","1,691,546","",""
"ORCL","Oracle Corp","COM","68389X105","87,281","0.2%","1,349,228","",""
"SJR-B.TO","SHAW COMMUNICATIONS INC-B","COM","82028K200","87,252","0.2%","3,890,000","",""
"TRP.TO","TC ENERGY CORP","COM","87807B107","86,374","0.2%","1,655,000","",""
"UPS","United Parcel Service Inc","COM","911312106","86,218","0.2%","511,996","",""
"LIN","Linde PLC","COM","G5494J103","85,841","0.2%","325,763","",""
"BA","Boeing Co/The","COM","097023105","83,705","0.2%","392,263","",""
"AMT","American Tower Corp","COM","03027X100","82,435","0.2%","367,262","",""
"SBUX","Starbucks Corp","COM","855244109","81,098","0.1%","758,082","",""
"PARA","CBS Corp","COM","92556H206","78,804","0.1%","2,114,985","",""
"PLD","Prologis Inc","COM","74340W103","78,167","0.1%","784,343","",""
"CHTR","Charter Communications Inc","COM","16119P108","77,581","0.1%","117,272","",""
"GDX","VanEck Vectors Gold Miners ETF","ETF","92189F106","76,952","0.1%","2,136,395","",""
"QSR","Restaurant Brands Internationa","COM","76131D103","76,928","0.1%","1,261,387","",""
"MDLZ","Mondelez International Inc","COM","609207105","75,462","0.1%","1,739,475","",""
"MS","Morgan Stanley","COM","617446448","75,150","0.1%","1,096,606","",""
"IBM","International Business Machine","COM","459200101","73,384","0.1%","582,973","",""
"CAT","Caterpillar Inc","COM","149123101","73,266","0.1%","402,517","",""
"LOW","Lowe's Cos Inc","COM","548661107","72,017","0.1%","448,677","",""
"RCI-B.TO","ROGERS COMMUNICATIONS INC-B","COM","775109200","71,633","0.1%","1,864,100","",""
"MMM","3M Co","COM","88579Y101","71,530","0.1%","409,236","",""
"TSLA","TESLA INC","CALL","88160R101","70,567","0.1%","100,000","",""
"ICE","Intercontinental Exchange Inc","COM","45866F104","70,424","0.1%","610,841","",""
"LMT","Lockheed Martin Corp","COM","539830109","69,321","0.1%","195,286","",""
"SJR-B.TO","Shaw Communications Inc","COM","82028K200","68,383","0.1%","3,906,777","",""
"BLK","BlackRock Inc","COM","09247X101","68,124","0.1%","94,415","",""
"EFA","iShares MSCI EAFE ETF","ETF","464287465","68,004","0.1%","932,084","",""
"CNQ.TO","CANADIAN NATURAL RESOURCES","COM","136385101","67,570","0.1%","2,165,000","",""
"MFC.TO","MANULIFE FINANCIAL CORP","COM","56501R106","67,517","0.1%","3,132,880","",""
"WPM.TO","Wheaton Precious Metals Corp","COM","962879102","67,165","0.1%","1,612,530","",""
"GE","General Electric Co","COM","369604103","67,006","0.1%","6,204,352","",""
"NOW","ServiceNow Inc","COM","81762P102","64,020","0.1%","116,310","",""
"DE","Deere & Co","COM","244199105","63,548","0.1%","236,199","",""
"K.TO","Kinross Gold Corp","COM","496902404","63,482","0.1%","8,674,693","",""
"ADP","Automatic Data Processing Inc","COM","053015103","63,301","0.1%","359,259","",""
"TMUS","T-Mobile US Inc","COM","872590104","62,909","0.1%","466,527","",""
"BMO.TO","BANK OF MONTREAL","CALL","063671101","62,190","0.1%","820,100","",""
"AMD","Advanced Micro Devices Inc","COM","007903107","61,838","0.1%","674,280","",""
"GS","Goldman Sachs Group Inc/The","COM","38141G104","61,027","0.1%","231,418","",""
"CVS","CVS Health Corp","COM","126650100","60,727","0.1%","889,135","",""
"ISRG","Intuitive Surgical Inc","COM","46120E602","60,241","0.1%","73,636","",""
"INTU","Intuit Inc","COM","461202103","59,923","0.1%","157,758","",""
"RY.TO","ROYAL BANK OF CANADA","COM","780087102","59,126","0.1%","705,782","",""
"AXP","American Express Co","COM","025816109","58,471","0.1%","483,598","",""
"CL","Colgate-Palmolive Co","COM","194162103","58,125","0.1%","679,748","",""
"ATVI","Activision Blizzard Inc","COM","00507V109","57,586","0.1%","620,211","",""
"TGT","Target Corp","COM","87612E106","56,467","0.1%","319,865","",""
"CAE.TO","CAE Inc","COM","124765108","55,799","0.1%","2,019,129","",""
"BKNG","Priceline Group Inc/The","COM","09857L108","55,280","0.1%","24,820","",""
"OTEX","Open Text Corp","COM","683715106","54,675","0.1%","1,206,433","",""
"CCI","Crown Castle International Cor","COM","22822V101","53,787","0.1%","337,883","",""
"CME","CME Group Inc","COM","12572Q105","53,336","0.1%","292,980","",""
"SYK","Stryker Corp","COM","863667101","52,621","0.1%","214,748","",""
"FIS","Fidelity National Information","COM","31620M106","52,573","0.1%","371,649","",""
"GIL.TO","Gildan Activewear Inc","COM","375916103","51,669","0.1%","1,852,933","",""
"MU","Micron Technology Inc","COM","595112103","50,333","0.1%","669,509","",""
"ZTS","Zoetis Inc","COM","98978V103","49,110","0.1%","296,739","",""
"GILD","Gilead Sciences Inc","COM","375558103","48,975","0.1%","840,639","",""
"SCHW","Charles Schwab Corp/The","COM","808513105","48,410","0.1%","912,704","",""
"SPGI","S&P Global Inc","COM","78409V104","48,063","0.1%","146,212","",""
"FDX","FedEx Corp","COM","31428X106","47,845","0.1%","184,290","",""
"AMAT","Applied Materials Inc","COM","038222105","47,533","0.1%","550,791","",""
"CI","Halfmoon Parent Inc","COM","125523100","47,364","0.1%","227,520","",""
"EQIX","Equinix Inc","COM","29444U700","47,330","0.1%","66,272","",""
"USB","US Bancorp","COM","902973304","46,423","0.1%","996,430","",""
"APD","Air Products & Chemicals Inc","COM","009158106","46,321","0.1%","169,539","",""
"CSX","CSX Corp","COM","126408103","46,235","0.1%","509,484","",""
"ADSK","Autodesk Inc","COM","052769106","46,169","0.1%","151,205","",""
"IWM","iShares Russell 2000 ETF","ETF","464287655","45,927","0.1%","234,251","",""
"BDX","Becton Dickinson and Co","COM","075887109","45,832","0.1%","183,173","",""
"EL","Estee Lauder Cos Inc/The","COM","518439104","43,544","0.1%","163,584","",""
"TJX","TJX Cos Inc/The","COM","872540109","43,531","0.1%","637,451","",""
"ITW","Illinois Tool Works Inc","COM","452308109","42,777","0.1%","209,814","",""
"RY.TO","ROYAL BANK OF CANADA","PUT","780087102","41,547","0.1%","507,000","",""
"DUK","Duke Energy Corp","COM","26441C204","41,511","0.1%","453,386","",""
"LRCX","Lam Research Corp","COM","512807108","41,067","0.1%","86,958","",""
"BNS.TO","BANK OF NOVA SCOTIA","COM","064149107","41,020","0.1%","738,066","",""
"SO","Southern Co/The","COM","842587107","40,299","0.1%","656,017","",""
"NSC","Norfolk Southern Corp","COM","655844108","40,093","0.1%","168,737","",""
"PGR","Progressive Corp/The","COM","743315103","39,844","0.1%","402,967","",""
"PPL.TO","PEMBINA PIPELINE CORP","COM","706327103","39,728","0.1%","1,300,000","",""
"TFC","BB&T Corp","COM","89832Q109","39,475","0.1%","823,606","",""
"FISV","Fiserv Inc","COM","337738108","39,434","0.1%","346,336","",""
"PNC","PNC Financial Services Group I","COM","693475105","38,729","0.1%","259,932","",""
"CB","Chubb Ltd","COM","H1467J104","38,726","0.1%","251,601","",""
"GPN","Global Payments Inc","COM","37940X102","38,635","0.1%","179,351","",""
"SHW","Sherwin-Williams Co/The","COM","824348106","38,269","0.1%","52,074","",""
"VRTX","Vertex Pharmaceuticals Inc","COM","92532F100","38,102","0.1%","161,220","",""
"CVE.TO","Cenovus Energy Inc","COM","15135U109","38,095","0.1%","6,273,984","",""
"DD","DowDuPont Inc","COM","26614N102","37,508","0.1%","527,457","",""
"BSX","Boston Scientific Corp","COM","101137107","37,380","0.1%","1,039,795","",""
"HUM","Humana Inc","COM","444859102","36,678","0.1%","89,400","",""
"ECL","Ecolab Inc","COM","278865100","36,600","0.1%","169,164","",""
"NEM","Newmont Mining Corp","COM","651639106","36,121","0.1%","603,133","",""
"MMC","Marsh & McLennan Cos Inc","COM","571748102","36,030","0.1%","307,945","",""
"","Twitter Inc","COM","90184L102","35,951","0.1%","663,910","",""
"EW","Edwards Lifesciences Corp","COM","28176E108","35,755","0.1%","391,923","",""
"NOC","Northrop Grumman Corp","COM","666807102","35,520","0.1%","116,566","",""
"OTIS","Otis Worldwide Corp","COM","68902V107","35,377","0.1%","523,714","",""
"KMB","Kimberly-Clark Corp","COM","494368103","34,798","0.1%","258,094","",""
"D","Dominion Energy Inc","COM","25746U109","34,674","0.1%","461,091","",""
"CMS","CMS Energy Corp","COM","125896100","34,610","0.1%","567,288","",""
"PTON","Peloton Interactive Inc","COM","70614W100","34,396","0.1%","226,714","",""
"KL","Kirkland Lake Gold Ltd","COM","49741E100","34,297","0.1%","832,204","",""
"MSI","Motorola Solutions Inc","COM","620076307","34,287","0.1%","201,625","",""
"TECK-B.TO","Teck Resources Ltd","COM","878742204","34,216","0.1%","1,890,290","",""
"BHC","Valeant Pharmaceuticals Intern","COM","071734107","34,161","0.1%","1,650,392","",""
"EMR","Emerson Electric Co","COM","291011104","33,982","0.1%","422,822","",""
"EA","Electronic Arts Inc","COM","285512109","33,946","0.1%","236,392","",""
"DG","Dollar General Corp","COM","256677105","33,626","0.1%","159,897","",""
"GM","General Motors Co","COM","37045V100","32,768","0.1%","786,943","",""
"CBRE","CBRE Group Inc","COM","12504L109","32,510","0.1%","518,353","",""
"BMO.TO","BANK OF MONTREAL","PUT","063671101","31,872","0.1%","420,300","",""
"ILMN","Illumina Inc","COM","452327109","31,789","0.1%","85,918","",""
"DELL","Dell Technologies Inc","COM","24703L202","31,481","0.1%","429,546","",""
"CCO.TO","Cameco Corp","COM","13321L108","31,470","0.1%","2,355,773","",""
"WM","Waste Management Inc","COM","94106L109","31,137","0.1%","264,027","",""
"IMO.TO","Imperial Oil Ltd","COM","453038408","30,985","0.1%","1,636,808","",""
"BMO.TO","BANK OF MONTREAL","COM","063671101","30,960","0.1%","408,275","",""
"ADI","Analog Devices Inc","COM","032654105","30,737","0.1%","208,068","",""
"MSFT","MICROSOFT CORPORATION","COM","594918104","30,533","0.1%","137,521","",""
"SLV","ISHARES SILVER TRUST ISHARES","CALL","46428Q109","30,054","0.1%","1,223,200","",""
"ROP","Roper Technologies Inc","COM","776696106","29,983","0.1%","69,553","",""
"REGN","Regeneron Pharmaceuticals Inc","COM","75886F107","29,779","0.1%","61,642","",""
"COF","Capital One Financial Corp","COM","14040H105","29,726","0.1%","300,723","",""
"DOW","Dow Inc","COM","260557103","29,576","0.1%","532,922","",""
"TD","TORONTO-DOMINION BANK","PUT","891160509","29,501","0.1%","523,500","",""
"CNR.TO","CANADIAN NATIONAL RAILWAY CO","COM","136375102","29,476","0.1%","268,821","",""
"TA.TO","TransAlta Corp","COM","89346D107","29,377","0.1%","3,877,254","",""
"MCO","Moody's Corp","COM","615369105","28,858","0.1%","99,430","",""
"DLR","Digital Realty Trust Inc","COM","253868103","28,822","0.1%","206,598","",""
"SYY","Sysco Corp","COM","871829107","28,570","0.1%","384,741","",""
"XLU","UTILITIES SELECT SECTOR SPDR","PUT","81369Y886","28,265","0.1%","450,800","",""
"STZ","Constellation Brands Inc","COM","21036P108","28,096","0.1%","128,265","",""
"PSA","Public Storage","COM","74460D109","27,978","0.1%","121,153","",""
"HCA","HCA Healthcare Inc","COM","40412C101","27,294","0.1%","165,960","",""
"LHX","Harris Corp","COM","502431109","27,195","0.0%","143,872","",""
"BNS.TO","BANK OF NOVA SCOTIA","PUT","064149107","27,003","0.0%","500,900","",""
"CM.TO","CAN IMPERIAL BK OF COMMERCE","CALL","136069101","26,808","0.0%","314,700","",""
"IDXX","IDEXX Laboratories Inc","COM","45168D104","26,711","0.0%","53,436","",""
"CTSH","Cognizant Technology Solutions","COM","192446102","26,477","0.0%","323,087","",""
"MNST","Monster Beverage Corp","COM","61174X109","26,473","0.0%","286,258","",""
"A","Agilent Technologies Inc","COM","00846U101","26,198","0.0%","221,108","",""
"GIS","General Mills Inc","COM","370334104","25,870","0.0%","439,971","",""
"COP","ConocoPhillips","COM","20825C104","25,820","0.0%","645,681","",""
"FXI","iShares China Large-Cap ETF","ETF","464287184","25,717","0.0%","553,885","",""
"FCX","Freeport-McMoRan Inc","COM","35671D857","25,531","0.0%","981,179","",""
"BAX","Baxter International Inc","COM","071813109","25,526","0.0%","318,128","",""
"BIIB","Biogen Inc","COM","09062X103","25,462","0.0%","103,987","",""
"EXC","Exelon Corp","COM","30161N101","24,953","0.0%","591,045","",""
"BRK-A","BERKSHIRE HATHAWAY INC CL A","COM","084670108","24,838","0.0%","72","",""
"ROST","Ross Stores Inc","COM","778296103","24,742","0.0%","201,471","",""
"SBAC","SBA Communications Corp","COM","78410G104","24,599","0.0%","87,189","",""
"PHM","PulteGroup Inc","COM","745867101","24,582","0.0%","570,104","",""
"ALGN","Align Technology Inc","COM","016255101","24,347","0.0%","45,561","",""
"KLAC","KLA-Tencor Corp","COM","482480100","24,110","0.0%","93,121","",""
"GD","General Dynamics Corp","COM","369550108","24,017","0.0%","161,376","",""
"SNPS","Synopsys Inc","COM","871607107","23,771","0.0%","91,695","",""
"MET","MetLife Inc","COM","59156R108","23,624","0.0%","503,168","",""
"SPG","Simon Property Group Inc","COM","828806109","23,428","0.0%","274,716","",""
"APH","Amphenol Corp","COM","032095101","23,423","0.0%","179,119","",""
"WBA","Walgreens Boots Alliance Inc","COM","931427108","23,421","0.0%","587,282","",""
"PH","Parker-Hannifin Corp","COM","701094104","23,271","0.0%","85,426","",""
"PPG","PPG Industries Inc","COM","693506107","22,988","0.0%","159,399","",""
"CDNS","Cadence Design Systems Inc","COM","127387108","22,897","0.0%","167,830","",""
"BK","Bank of New York Mellon Corp/T","COM","064058100","22,628","0.0%","533,175","",""
"MSCI","MSCI Inc","COM","55354G100","22,544","0.0%","50,488","",""
"CMI","Cummins Inc","COM","231021106","22,409","0.0%","98,675","",""
"AEP","American Electric Power Co Inc","COM","025537101","22,329","0.0%","268,144","",""
"INFO","IHS Markit Ltd","COM","G47567105","22,283","0.0%","248,058","",""
"XLP","Consumer Staples Select Sector","COM","81369Y308","22,245","0.0%","329,798","",""
"DXCM","DexCom Inc","COM","252131107","22,239","0.0%","60,155","",""
"VRSK","Verisk Analytics Inc","COM","92345Y106","22,173","0.0%","106,816","",""
"MKC","McCormick & Co Inc/MD","COM","579780206","22,131","0.0%","231,499","",""
"ALL","Allstate Corp/The","COM","020002101","21,924","0.0%","199,435","",""
"TEL","TE Connectivity Ltd","COM","H84989104","21,794","0.0%","180,017","",""
"SLV","ISHARES SILVER TRUST ISHARES","PUT","46428Q109","21,745","0.0%","885,000","",""
"CNC","Centene Corp","COM","15135B101","21,729","0.0%","361,966","",""
"XLNX","Xilinx Inc","COM","983919101","21,679","0.0%","152,922","",""
"TRV","Travelers Cos Inc/The","COM","89417E109","21,602","0.0%","153,894","",""
"ALXN","Alexion Pharmaceuticals Inc","COM","015351109","21,446","0.0%","137,268","",""
"MCHP","Microchip Technology Inc","COM","595017104","21,444","0.0%","155,265","",""
"IQV","Quintiles IMS Holdings Inc","COM","46266C105","21,435","0.0%","119,635","",""
"CMG","Chipotle Mexican Grill Inc","COM","169656105","21,378","0.0%","15,416","",""
"ADM","Archer-Daniels-Midland Co","COM","039483102","21,262","0.0%","421,787","",""
"AIG","American International Group I","COM","026874784","21,233","0.0%","560,837","",""
"WELL","Welltower Inc","COM","95040Q104","21,145","0.0%","327,227","",""
"CM.TO","CAN IMPERIAL BK OF COMMERCE","PUT","136069101","21,135","0.0%","248,100","",""
"SEA.TO","Seabridge Gold Inc","COM","811916105","21,070","0.0%","1,004,164","",""
"AAPL","APPLE INC","COM","037833100","21,034","0.0%","158,800","",""
"TROW","T Rowe Price Group Inc","COM","74144T108","20,836","0.0%","137,631","",""
"F","Ford Motor Co","COM","345370860","20,727","0.0%","2,358,050","",""
"TDG","TransDigm Group Inc","COM","893641100","20,719","0.0%","33,481","",""
"JCI","Johnson Controls International","COM","G51502105","20,714","0.0%","444,614","",""
"BALL","Ball Corp","COM","058498106","20,565","0.0%","220,697","",""
"HPQ","HP Inc","COM","40434L105","20,487","0.0%","833,120","",""
"CTAS","Cintas Corp","COM","172908105","20,312","0.0%","57,466","",""
"ZBH","Zimmer Biomet Holdings Inc","COM","98956P102","19,936","0.0%","129,381","",""
"PCAR","PACCAR Inc","COM","693718108","19,906","0.0%","230,715","",""
"CP.TO","CANADIAN PACIFIC RAILWAY LTD","COM","13645T100","19,731","0.0%","57,033","",""
"WY","Weyerhaeuser Co","COM","962166104","19,606","0.0%","584,734","",""
"CTVA","Corteva Inc","COM","22052L104","19,497","0.0%","503,523","",""
"SWK","Stanley Black & Decker Inc","COM","854502101","19,338","0.0%","108,300","",""
"ROK","Rockwell Automation Inc","COM","773903109","19,326","0.0%","77,056","",""
"CARR","Carrier Global Corp","COM","14448C104","19,297","0.0%","511,596","",""
"FE","FirstEnergy Corp","COM","337932107","19,243","0.0%","628,682","",""
"RMD","ResMed Inc","COM","761152107","19,233","0.0%","90,483","",""
"EBAY","eBay Inc","COM","278642103","19,228","0.0%","382,650","",""
"SRE","Sempra Energy","COM","816851109","19,184","0.0%","150,570","",""
"CM.TO","CANADIAN IMPERIAL BANK OF COMMERCE","COM","136069101","19,094","0.0%","224,139","",""
"TTWO","Take-Two Interactive Software","COM","874054109","19,016","0.0%","91,516","",""
"TRP.TO","TC ENERGY CORPORATION","COM","87807B107","18,965","0.0%","467,714","",""
"ANSS","ANSYS Inc","COM","03662Q105","18,797","0.0%","51,669","",""
"MAR","Marriott International Inc/MD","COM","571903202","18,776","0.0%","142,323","",""
"PRU","Prudential Financial Inc","COM","744320102","18,763","0.0%","240,340","",""
"KR","Kroger Co/The","COM","501044101","18,669","0.0%","587,839","",""
"ORLY","O'Reilly Automotive Inc","COM","67103H107","18,570","0.0%","41,032","",""
"SIVB","SVB Financial Group","COM","78486Q101","18,461","0.0%","47,603","",""
"AME","AMETEK Inc","COM","031100100","18,452","0.0%","152,574","",""
"XEL","Xcel Energy Inc","COM","98389B100","18,355","0.0%","275,316","",""
"YUM","Yum! Brands Inc","COM","988498101","18,330","0.0%","168,844","",""
"CLX","Clorox Co/The","COM","189054109","18,327","0.0%","90,766","",""
"SLB","Schlumberger Ltd","COM","806857108","18,322","0.0%","839,326","",""
"BKAA.SG","BROOKFIELD ASSET MGMT INC CL A LVS","COM","112585104","18,209","0.0%","441,642","",""
"DFS","Discover Financial Services","COM","254709108","18,108","0.0%","200,024","",""
"AFL","Aflac Inc","COM","001055102","18,063","0.0%","406,193","",""
"CAG","Conagra Brands Inc","COM","205887102","18,022","0.0%","497,021","",""
"KSU","Kansas City Southern","COM","485170302","17,968","0.0%","88,024","",""
"KHC","Kraft Heinz Co/The","COM","500754106","17,927","0.0%","517,256","",""
"CPRT","Copart Inc","COM","217204106","17,703","0.0%","139,118","",""
"WEED.TO","Canopy Growth Corp","COM","138035100","17,627","0.0%","718,265","",""
"FAST","Fastenal Co","COM","311900104","17,590","0.0%","360,236","",""
"AVB","AvalonBay Communities Inc","COM","053484101","17,579","0.0%","109,578","",""
"MCK","McKesson Corp","COM","58155Q103","17,488","0.0%","100,553","",""
"PSX","Phillips 66","COM","718546104","17,102","0.0%","244,524","",""
"HSY","Hershey Co/The","COM","427866108","17,037","0.0%","111,846","",""
"PAYX","Paychex Inc","COM","704326107","16,967","0.0%","182,094","",""
"MTD","Mettler-Toledo International I","COM","592688105","16,967","0.0%","14,888","",""
"ROKU","Roku Inc","COM","77543R102","16,588","0.0%","49,960","",""
