"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"JNK","SPDR SERIES TRUST","BLOOMBERG BRCLYS","78468R622","109,540","0.3%","1,000,000","",""
"UNH","UNITEDHEALTH GROUP INC","COM","91324P102","109,478","0.3%","372,396","",""
"MCO","MOODYS CORP","COM","615369105","108,173","0.3%","455,639","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","106,743","0.3%","506,922","",""
"GDX","VANECK VECTORS ETF TRUST","GOLD MINERS ETF","92189F106","105,899","0.3%","3,616,541","",""
"MDLZ","MONDELEZ INTL INC","CL A","609207105","103,648","0.3%","1,881,771","",""
"XOM","EXXON MOBIL CORP","COM","30231G102","103,090","0.3%","1,477,353","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","102,640","0.2%","175,892","",""
"CZR","CAESARS ENTMT CORP","COM","127686103","102,530","0.2%","7,539,969","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","101,896","0.2%","577,809","",""
"GILD","GILEAD SCIENCES INC","COM","375558103","101,403","0.2%","1,560,542","",""
"OTEX","OPEN TEXT CORP","COM","683715106","100,121","0.2%","2,272,057","",""
"BRK-B","BERKSHIRE HATHAWAY INC DEL","CL B NEW","084670702","99,913","0.2%","441,116","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","99,663","0.2%","339,086","",""
"VT","VANGUARD INTL EQUITY INDEX F","TT WRLD ST ETF","922042742","95,371","0.2%","1,177,564","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","90,793","0.2%","233,173","",""
"VWO","VANGUARD INTL EQUITY INDEX F","FTSE EMR MKT ETF","922042858","90,567","0.2%","2,036,579","",""
"QCOM","QUALCOMM INC","COM","747525103","90,317","0.2%","1,023,649","",""
"AQN.TO","ALGONQUIN PWR UTILS CORP","COM","015857105","89,489","0.2%","6,325,664","",""
"ZTS","ZOETIS INC","CL A","98978V103","85,318","0.2%","644,633","",""
"XOP","SPDR SERIES TRUST","S&P OILGAS EXP","78464A730","85,023","0.2%","3,587,439","",""
"TJX","TJX COS INC NEW","COM","872540109","84,016","0.2%","1,375,945","",""
"INTU","INTUIT","COM","461202103","83,883","0.2%","320,247","",""
"GLD","SPDR GOLD TRUST","GOLD SHS","78463V107","83,597","0.2%","585,000","",""
"C","CITIGROUP INC","COM NEW","172967424","81,148","0.2%","1,015,776","",""
"NKE","NIKE INC","CL B","654106103","80,292","0.2%","792,541","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","79,073","0.2%","568,502","",""
"BA","BOEING CO","COM","097023105","78,604","0.2%","241,296","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","78,449","0.2%","2,620,682","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","77,885","0.2%","686,510","",""
"K.TO","KINROSS GOLD CORP","COM","496902404","77,023","0.2%","16,236,210","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","76,195","0.2%","814,846","",""
"A","AGILENT TECHNOLOGIES INC","COM","00846U101","75,964","0.2%","890,449","",""
"ADBE","ADOBE INC","COM","00724F101","74,886","0.2%","227,060","",""
"MET","METLIFE INC","COM","59156R108","74,550","0.2%","1,462,507","",""
"SPY","SPDR S&P 500 ETF TR","TR UNIT","78462F103","74,188","0.2%","230,533","",""
"EXC","EXELON CORP","COM","30161N101","72,833","0.2%","1,597,577","",""
"DD","DUPONT DE NEMOURS INC","COM","26614N102","72,776","0.2%","1,133,590","",""
"TECK-B.TO","TECK RESOURCES LTD","CL B","878742204","72,676","0.2%","4,190,499","",""
"ECL","ECOLAB INC","COM","278865100","72,454","0.2%","375,433","",""
"MCHI","ISHARES TR","MSCI CHINA ETF","46429B671","72,091","0.2%","1,124,860","",""
"MS","MORGAN STANLEY","COM NEW","617446448","71,943","0.2%","1,407,648","",""
"VNQ","VANGUARD INDEX FDS","REAL ESTATE ETF","922908553","69,593","0.2%","750,000","",""
"YUM","YUM BRANDS INC","COM","988498101","69,016","0.2%","685,150","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","68,821","0.2%","1,109,671","",""
"F","FORD MTR CO DEL","COM","345370860","66,637","0.2%","7,165,368","",""
"MCD","MCDONALDS CORP","COM","580135101","66,598","0.2%","337,018","",""
"BBD","BANCO BRADESCO S A","SP ADR PFD NEW","059460303","65,962","0.2%","7,370,000","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","64,990","0.2%","1,474,302","",""
"DXC","DXC TECHNOLOGY CO","COM","23355L106","64,531","0.2%","1,716,711","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","64,088","0.2%","410,871","",""
"XLI","SELECT SECTOR SPDR TR","SBI INT-INDS","81369Y704","63,643","0.2%","781,181","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","63,223","0.2%","216,221","",""
"MMM","3M CO","COM","88579Y101","62,678","0.2%","355,277","",""
"FRC","FIRST REP BK SAN FRANCISCO C","COM","33616C100","62,490","0.2%","532,101","",""
"P5Y.F","BRF SA","SPONSORED ADR","10552T107","62,292","0.2%","7,160,000","",""
"WBC","WABCO HLDGS INC","COM","92927K102","61,941","0.2%","457,163","",""
"EOG","EOG RES INC","COM","26875P101","61,261","0.1%","731,380","",""
"LHX","L3HARRIS TECHNOLOGIES INC","COM","502431109","60,013","0.1%","303,294","",""
"LUMN","CENTURYLINK INC","COM","156700106","59,531","0.1%","4,506,487","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","59,429","0.1%","2,246,527","",""
"EWG","ISHARES INC","MSCI GERMANY ETF","464286806","58,355","0.1%","1,984,942","",""
"AMGN","AMGEN INC","COM","031162100","58,307","0.1%","241,867","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","58,127","0.1%","252,800","",""
"OVV","ENCANA CORP","COM","292505104","57,685","0.1%","12,319,807","",""
"BKNG","BOOKING HLDGS INC","COM","09857L108","56,811","0.1%","27,662","",""
"CME","CME GROUP INC","COM","12572Q105","56,693","0.1%","282,445","",""
"FISV","FISERV INC","COM","337738108","56,654","0.1%","489,964","",""
"CVS","CVS HEALTH CORP","COM","126650100","56,313","0.1%","758,007","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","55,709","0.1%","161,589","",""
"VEU","VANGUARD INTL EQUITY INDEX F","ALLWRLD EX US","922042775","53,750","0.1%","1,000,000","",""
"NEM","NEWMONT GOLDCORP CORPORATION","COM","651639106","53,392","0.1%","1,228,617","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","52,409","0.1%","1,772,675","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","52,002","0.1%","304,996","",""
"TFC","TRUIST FINL CORP","COM","89832Q109","50,810","0.1%","902,166","",""
"TXN","TEXAS INSTRS INC","COM","882508104","50,741","0.1%","395,523","",""
"","COUPA SOFTWARE INC","NOTE 0.375% 1/1","22266LAB2","49,907","0.1%","","15,196,000",""
"COP","CONOCOPHILLIPS","COM","20825C104","49,245","0.1%","757,266","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","48,291","0.1%","233,813","",""
"GM","GENERAL MTRS CO","COM","37045V100","46,786","0.1%","1,278,299","",""
"AVGO","BROADCOM INC","COM","11135F101","46,721","0.1%","147,840","",""
"XLB","SELECT SECTOR SPDR TR","SBI MATERIALS","81369Y100","46,065","0.1%","750,000","",""
"NOW","SERVICENOW INC","COM","81762P102","45,047","0.1%","159,559","",""
"MPC","MARATHON PETE CORP","COM","56585A102","44,420","0.1%","737,269","",""
"NFLX","NETFLIX INC","COM","64110L106","43,609","0.1%","134,775","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","43,529","0.1%","186,588","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","43,231","0.1%","73,129","",""
"TGT","TARGET CORP","COM","87612E106","43,062","0.1%","335,874","",""
"EXPE","EXPEDIA GROUP INC","COM NEW","30212P303","42,940","0.1%","397,096","",""
"ZAYO","ZAYO GROUP HLDGS INC","COM","98919V105","42,827","0.1%","1,236,000","",""
"IAA","IAA INC","COM","449253103","42,338","0.1%","900,300","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","41,568","0.1%","152,236","",""
"GEN","NORTONLIFELOCK INC","COM","668771108","41,257","0.1%","1,616,644","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","41,072","0.1%","399,113","",""
"VET.TO","VERMILION ENERGY INC","COM","923725105","41,055","0.1%","2,511,067","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","39,528","0.1%","267,423","",""
"MO","ALTRIA GROUP INC","COM","02209S103","39,220","0.1%","785,811","",""
"HLT","HILTON WORLDWIDE HLDGS INC","COM","43300A203","38,478","0.1%","346,924","",""
"PARA","VIACOMCBS INC","CL B","92556H206","38,470","0.1%","916,623","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","37,112","0.1%","298,112","",""
"CRM","SALESFORCE COM INC","COM","79466L302","37,063","0.1%","227,882","",""
"AMAT","APPLIED MATLS INC","COM","038222105","36,987","0.1%","605,937","",""
"PANW","PALO ALTO NETWORKS INC","COM","697435105","35,874","0.1%","155,131","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","35,482","0.1%","1,687,033","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","35,473","0.1%","80,942","",""
"IAC","IAC INTERACTIVECORP","COM","44919P508","35,201","0.1%","141,307","",""
"ABT","ABBOTT LABS","COM","002824100","34,762","0.1%","400,208","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","34,720","0.1%","137,156","",""
"EXPD","EXPEDITORS INTL WASH INC","COM","302130109","34,293","0.1%","439,544","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","34,121","0.1%","90,872","",""
"GDDY","GODADDY INC","CL A","380237107","34,008","0.1%","500,703","",""
"PYPL","PAYPAL HLDGS INC","COM","70450Y103","33,677","0.1%","311,331","",""
"EVRG","EVERGY INC","COM","30034W106","33,626","0.1%","516,617","",""
"IP","INTL PAPER CO","COM","460146103","33,617","0.1%","730,027","",""
"XRX","XEROX HOLDINGS CORP","COM NEW","98421M106","33,534","0.1%","909,485","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","33,289","0.1%","215,450","",""
"SYY","SYSCO CORP","COM","871829107","33,241","0.1%","388,599","",""
"PCAR","PACCAR INC","COM","693718108","33,010","0.1%","417,326","",""
"XLP","SELECT SECTOR SPDR TR","SBI CONS STPLS","81369Y308","31,889","0.1%","506,331","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","31,882","0.1%","197,858","",""
"ABBV","ABBVIE INC","COM","00287Y109","31,821","0.1%","359,396","",""
"TRU","TRANSUNION","COM","89400J107","31,796","0.1%","371,401","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","31,640","0.1%","536,645","",""
"FTNT","FORTINET INC","COM","34959E109","31,491","0.1%","294,973","",""
"CIGN.MX","COMPANHIA ENERGETICA DE MINA","SP ADR N-V PFD","204409601","30,588","0.1%","8,970,000","",""
"BBY","BEST BUY INC","COM","086516101","30,503","0.1%","347,187","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","30,386","0.1%","202,890","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","30,171","0.1%","438,284","",""
"MXIM","MAXIM INTEGRATED PRODS INC","COM","57772K101","30,000","0.1%","487,735","",""
"INCY","INCYTE CORP","COM","45337C102","29,855","0.1%","341,484","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","29,662","0.1%","577,865","",""
"CCO.TO","CAMECO CORP","COM","13321L108","29,633","0.1%","3,334,321","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","29,537","0.1%","200,006","",""
"ROP","ROPER TECHNOLOGIES INC","COM","776696106","29,270","0.1%","82,630","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","28,967","0.1%","119,622","",""
"AEP","AMERICAN ELEC PWR CO INC","COM","025537101","28,687","0.1%","303,528","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","28,470","0.1%","529,371","",""
"EBAY","EBAY INC","COM","278642103","28,277","0.1%","783,070","",""
"CY","CYPRESS SEMICONDUCTOR CORP","COM","232806109","28,196","0.1%","1,208,554","",""
"BALL","BALL CORP","COM","058498106","27,979","0.1%","432,637","",""
"CTAS","CINTAS CORP","COM","172908105","27,283","0.1%","101,393","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","26,915","0.1%","4,185,466","",""
"PPL","PPL CORP","COM","69351T106","26,913","0.1%","750,077","",""
"LDOS","LEIDOS HLDGS INC","COM","525327102","26,411","0.1%","269,809","",""
"IDXX","IDEXX LABS INC","COM","45168D104","26,403","0.1%","101,110","",""
"HPQ","HP INC","COM","40434L105","26,386","0.1%","1,283,952","",""
"LOW","LOWES COS INC","COM","548661107","25,828","0.1%","215,666","",""
"USO","UNITED STATES OIL FUND LP","UNITS","91232N108","25,620","0.1%","2,000,000","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","25,556","0.1%","436,988","",""
"","ADVANCED MICRO DEVICES INC","NOTE 2.125% 9/0","007903BD8","25,402","0.1%","","4,448,000",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","25,358","0.1%","234,476","",""
"CPRT","COPART INC","COM","217204106","25,262","0.1%","277,783","",""
"DE","DEERE & CO","COM","244199105","24,881","0.1%","143,609","",""
"USB","US BANCORP DEL","COM NEW","902973304","24,809","0.1%","418,434","",""
"","CAESARS ENTMT CORP","NOTE 5.000%10/0","127686AA1","24,761","0.1%","","12,900,000",""
"","TELEFONICA BRASIL SA","SPONSORED ADR","87936R106","24,630","0.1%","1,720,000","",""
"LULU","LULULEMON ATHLETICA INC","COM","550021109","24,568","0.1%","106,049","",""
"","WORLD WRESTLING ENTMT INC","NOTE 3.375%12/1","98156QAB4","24,305","0.1%","","9,072,551",""
"KMB","KIMBERLY CLARK CORP","COM","494368103","24,083","0.1%","175,088","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","24,065","0.1%","332,438","",""
"HUM","HUMANA INC","COM","444859102","23,264","0.1%","63,472","",""
"BPY","BROOKFIELD PROPERTY PARTRS L","UNIT LTD PARTN","G16249107","22,729","0.1%","1,243,700","",""
"SYK","STRYKER CORP","COM","863667101","22,605","0.1%","107,672","",""
"ROKU","ROKU INC","COM CL A","77543R102","22,599","0.1%","168,774","",""
"VEEV","VEEVA SYS INC","CL A COM","922475108","22,291","0.1%","158,471","",""
"HFC","HOLLYFRONTIER CORP","COM","436106108","22,172","0.1%","437,244","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","22,034","0.1%","93,765","",""
"EEM","ISHARES TR","MSCI EMG MKT ETF","464287234","21,942","0.1%","489,044","",""
"ROST","ROSS STORES INC","COM","778296103","21,856","0.1%","187,738","",""
"UNM","UNUM GROUP","COM","91529Y106","21,757","0.1%","746,148","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","21,696","0.1%","510,737","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","21,642","0.1%","94,169","",""
"TMUS","T MOBILE US INC","COM","872590104","21,561","0.1%","274,940","",""
"ITT","ITT INC","COM","45073V108","21,555","0.1%","291,645","",""
"","ZENDESK INC","COM","98936J101","21,487","0.1%","280,394","",""
"INDA","ISHARES TR","MSCI INDIA ETF","46429B598","21,442","0.1%","610,000","",""
"NEWR","NEW RELIC INC","COM","64829B100","21,425","0.1%","326,058","",""
"FAST","FASTENAL CO","COM","311900104","21,320","0.1%","576,997","",""
"NUE","NUCOR CORP","COM","670346105","21,136","0.1%","375,939","",""
"CMI","CUMMINS INC","COM","231021106","21,075","0.1%","117,764","",""
"RMD","RESMED INC","COM","761152107","21,022","0.1%","135,654","",""
"KLAC","KLA CORPORATION","COM NEW","482480100","21,009","0.1%","117,915","",""
"KMI","KINDER MORGAN INC DEL","COM","49456B101","20,986","0.1%","991,323","",""
"GGB","GERDAU S A","SPON ADR REP PFD","373737105","20,678","0.1%","4,220,000","",""
"FFIV","F5 NETWORKS INC","COM","315616102","20,584","0.1%","147,401","",""
"LOGM","LOGMEIN INC","COM","54142L109","20,459","0.0%","238,584","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","20,350","0.0%","178,617","",""
"SO","SOUTHERN CO","COM","842587107","20,222","0.0%","317,448","",""
"WAT","WATERS CORP","COM","941848103","19,955","0.0%","85,407","",""
"TDY","TELEDYNE TECHNOLOGIES INC","COM","879360105","19,771","0.0%","57,027","",""
"V","VISA INC","COM CL A","92826C839","19,676","0.0%","104,723","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","19,374","0.0%","428,450","",""
"MBU.F","COMPANIA DE MINAS BUENAVENTU","SPONSORED ADR","204448104","19,306","0.0%","1,278,445","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","19,211","0.0%","120,344","",""
"WMB","WILLIAMS COS INC DEL","COM","969457100","19,130","0.0%","813,056","",""
"FOX","FOX CORP","CL B COM","35137L204","19,031","0.0%","522,817","",""
"","WORKDAY INC","NOTE 1.500% 7/1","98138HAD3","18,991","0.0%","","9,402,000",""
"ELV","ANTHEM INC","COM","036752103","18,857","0.0%","62,434","",""
"HDS","HD SUPPLY HLDGS INC","COM","40416M105","18,856","0.0%","468,828","",""
"KR","KROGER CO","COM","501044101","18,566","0.0%","640,435","",""
"RSX","VANECK VECTORS ETF TRUST","RUSSIA ETF","92189F403","18,510","0.0%","740,993","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","18,374","0.0%","196,017","",""
"CFG","CITIZENS FINL GROUP INC","COM","174610105","18,252","0.0%","449,449","",""
"EFA","ISHARES TR","MSCI EAFE ETF","464287465","18,122","0.0%","260,969","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","18,050","0.0%","197,896","",""
"DRI","DARDEN RESTAURANTS INC","COM","237194105","17,941","0.0%","164,580","",""
"TSN","TYSON FOODS INC","CL A","902494103","17,864","0.0%","196,530","",""
"SNPS","SYNOPSYS INC","COM","871607107","17,836","0.0%","128,132","",""
"RF","REGIONS FINL CORP NEW","COM","7591EP100","17,806","0.0%","1,037,660","",""
"TPR","TAPESTRY INC","COM","876030107","17,551","0.0%","650,770","",""
"PAYX","PAYCHEX INC","COM","704326107","17,508","0.0%","205,828","",""
"MASI","MASIMO CORP","COM","574795100","17,489","0.0%","110,648","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","17,348","0.0%","148,202","",""
"SYF","SYNCHRONY FINL","COM","87165B103","17,263","0.0%","479,404","",""
"ABC","AMERISOURCEBERGEN CORP","COM","03073E105","17,004","0.0%","200,001","",""
"HEI-A","HEICO CORP NEW","CL A","422806208","16,975","0.0%","189,600","",""
"ADI","ANALOG DEVICES INC","COM","032654105","16,972","0.0%","142,814","",""
"BLK","BLACKROCK INC","COM","09247X101","16,942","0.0%","33,702","",""
"DVA","DAVITA INC","COM","23918K108","16,897","0.0%","225,209","",""
"MSCI","MSCI INC","COM","55354G100","16,705","0.0%","64,700","",""
"FEYE","FIREEYE INC","COM","31816Q101","16,542","0.0%","999,800","",""
