"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"WMT","WALMART INC","COM","931142103","18,092","0.1%","194,222","",""
"ACN","ACCENTURE PLC IRELAND","SHS CLASS A","G1151C101","17,961","0.1%","127,376","",""
"CRM","SALESFORCE COM INC","COM","79466L302","17,852","0.1%","130,333","",""
"NEM","NEWMONT MINING CORP","COM","651639106","17,701","0.1%","510,845","",""
"AMGN","AMGEN INC","COM","031162100","17,287","0.1%","88,801","",""
"ABBV","ABBVIE INC","COM","00287Y109","16,329","0.1%","177,126","",""
"BA","BOEING CO","COM","097023105","16,191","0.1%","50,205","",""
"NFLX","NETFLIX INC","COM","64110L106","15,818","0.1%","59,096","",""
"HYG","ISHARES TR","IBOXX HI YD ETF","464288513","14,995","0.1%","184,892","",""
"DIS","DISNEY WALT CO","COM DISNEY","254687106","14,594","0.1%","133,094","",""
"SPG","SIMON PPTY GROUP INC NEW","COM","828806109","14,203","0.1%","84,544","",""
"MCD","MCDONALDS CORP","COM","580135101","14,161","0.1%","79,750","",""
"AON","AON PLC","SHS CL A","G0408V102","13,955","0.1%","95,997","",""
"C","CITIGROUP INC","COM NEW","172967424","13,630","0.1%","261,811","",""
"FISV","FISERV INC","COM","337738108","13,492","0.1%","183,580","",""
"NVDA","NVIDIA CORP","COM","67066G104","13,469","0.1%","100,893","",""
"ORCL","ORACLE CORP","COM","68389X105","13,348","0.1%","295,630","",""
"TMO","THERMO FISHER SCIENTIFIC INC","COM","883556102","13,291","0.1%","59,388","",""
"DD","DOWDUPONT INC","COM","26078J100","12,762","0.1%","238,636","",""
"BKNG","BOOKING HLDGS INC","COM","09857L108","12,586","0.1%","7,307","",""
"PM","PHILIP MORRIS INTL INC","COM","718172109","12,483","0.1%","186,985","",""
"MDT","MEDTRONIC PLC","SHS","G5960L103","12,376","0.1%","136,058","",""
"TXN","TEXAS INSTRS INC","COM","882508104","12,294","0.1%","130,093","",""
"COST","COSTCO WHSL CORP NEW","COM","22160K105","12,250","0.1%","60,133","",""
"GIS","GENERAL MLS INC","COM","370334104","11,797","0.1%","303,085","",""
"SBUX","STARBUCKS CORP","COM","855244109","11,764","0.1%","182,672","",""
"MO","ALTRIA GROUP INC","COM","02209S103","11,684","0.1%","236,565","",""
"BDX","BECTON DICKINSON & CO","COM","075887109","11,478","0.1%","50,939","",""
"NVO","NOVO-NORDISK A S","ADR","670100205","11,418","0.1%","247,831","",""
"LLY","LILLY ELI & CO","COM","532457108","11,410","0.1%","98,599","",""
"ABT","ABBOTT LABS","COM","002824100","11,398","0.1%","157,577","",""
"NKE","NIKE INC","CL B","654106103","11,028","0.1%","148,746","",""
"UNP","UNION PAC CORP","COM","907818108","10,968","0.1%","79,343","",""
"BABA","ALIBABA GROUP HLDG LTD","SPONSORED ADS","01609W102","10,958","0.1%","79,944","",""
"AVGO","BROADCOM INC","COM","11135F101","10,746","0.1%","42,261","",""
"EWU","ISHARES TR","MSCI UK ETF NEW","46435G334","10,552","0.1%","359,539","",""
"MMM","3M CO","COM","88579Y101","10,487","0.1%","55,036","",""
"ANGL","VANECK VECTORS ETF TR","FALLEN ANGEL HG","92189F437","10,446","0.1%","391,671","",""
"QCOM","QUALCOMM INC","COM","747525103","10,155","0.1%","178,438","",""
"HON","HONEYWELL INTL INC","COM","438516106","9,881","0.1%","74,791","",""
"INDA","ISHARES TR","MSCI INDIA ETF","46429B598","9,799","0.1%","293,901","",""
"DUK","DUKE ENERGY CORP NEW","COM NEW","26441C204","9,654","0.1%","111,861","",""
"KL","KIRKLAND LAKE GOLD LTD","COM","49741E100","9,513","0.1%","364,730","",""
"ELV","ANTHEM INC","COM","036752103","9,285","0.1%","35,353","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","9,277","0.1%","81,617","",""
"USB","US BANCORP DEL","COM NEW","902973304","9,156","0.1%","200,342","",""
"UPS","UNITED PARCEL SERVICE INC","CL B","911312106","8,973","0.1%","92,000","",""
"EWM","ISHARES INC","MSCI MLY ETF NEW","46434G814","8,933","0.1%","300,073","",""
"EIS","ISHARES INC","MSCI ISRAEL ETF","464286632","8,857","0.1%","182,912","",""
"RTX","UNITED TECHNOLOGIES CORP","COM","913017109","8,613","0.1%","80,891","",""
"ENZL","ISHARES TR","NEW ZEALAND ETF","464289123","8,512","0.1%","184,970","",""
"BHC","BAUSCH HEALTH COS INC","COM","071734107","8,448","0.1%","456,628","",""
"BIIB","BIOGEN INC","COM","09062X103","8,447","0.1%","28,072","",""
"WBA","WALGREENS BOOTS ALLIANCE INC","COM","931427108","8,439","0.1%","123,501","",""
"PSA","PUBLIC STORAGE","COM","74460D109","8,304","0.1%","41,025","",""
"TFCFA","TWENTY FIRST CENTY FOX INC","CL A","90130A101","8,205","0.1%","170,511","",""
"NEE","NEXTERA ENERGY INC","COM","65339F101","8,198","0.1%","47,162","",""
"ADP","AUTOMATIC DATA PROCESSING IN","COM","053015103","8,078","0.1%","61,611","",""
"CHTR","CHARTER COMMUNICATIONS INC N","CL A","16119P108","8,057","0.1%","28,272","",""
"ADI","ANALOG DEVICES INC","COM","032654105","8,041","0.1%","93,685","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","7,932","0.1%","16,563","",""
"ECH","ISHARES INC","MSCI CHILE ETF","464286640","7,886","0.1%","190,580","",""
"CSX","CSX CORP","COM","126408103","7,862","0.1%","126,542","",""
"CCI","CROWN CASTLE INTL CORP NEW","COM","22822V101","7,861","0.1%","72,363","",""
"SHPG","SHIRE PLC","SPONSORED ADR","82481R106","7,758","0.1%","44,573","",""
"BMY","BRISTOL MYERS SQUIBB CO","COM","110122108","7,716","0.1%","148,451","",""
"TJX","TJX COS INC NEW","COM","872540109","7,680","0.1%","171,669","",""
"AXP","AMERICAN EXPRESS CO","COM","025816109","7,638","0.1%","80,128","",""
"EOG","EOG RES INC","COM","26875P101","7,631","0.1%","87,496","",""
"D","DOMINION ENERGY INC","COM","25746U109","7,434","0.1%","104,027","",""
"CI","CIGNA CORP NEW","COM","125523100","7,316","0.1%","38,522","",""
"COP","CONOCOPHILLIPS","COM","20825C104","7,250","0.1%","116,287","",""
"WPM.TO","WHEATON PRECIOUS METALS CORP","COM","962879102","7,239","0.1%","370,719","",""
"BLK","BLACKROCK INC","COM","09247X101","7,199","0.1%","18,326","",""
"LOW","LOWES COS INC","COM","548661107","7,147","0.1%","77,384","",""
"ATVI","ACTIVISION BLIZZARD INC","COM","00507V109","7,072","0.1%","151,863","",""
"LMT","LOCKHEED MARTIN CORP","COM","539830109","7,068","0.1%","26,995","",""
"SO","SOUTHERN CO","COM","842587107","6,974","0.1%","158,800","",""
"PXD","PIONEER NAT RES CO","COM","723787107","6,960","0.1%","52,920","",""
"INTU","INTUIT","COM","461202103","6,915","0.1%","35,126","",""
"ROST","ROSS STORES INC","COM","778296103","6,884","0.1%","82,743","",""
"OXY","OCCIDENTAL PETE CORP DEL","COM","674599105","6,860","0.1%","111,769","",""
"EWA","ISHARES INC","MSCI AUST ETF","464286103","6,846","0.1%","355,634","",""
"CAT","CATERPILLAR INC DEL","COM","149123101","6,775","0.0%","53,321","",""
"DHR","DANAHER CORP DEL","COM","235851102","6,634","0.0%","64,328","",""
"SSRM.TO","SSR MNG INC","COM","784730103","6,621","0.0%","547,699","",""
"SPGI","S&P GLOBAL INC","COM","78409V104","6,607","0.0%","38,879","",""
"NOW","SERVICENOW INC","COM","81762P102","6,501","0.0%","36,510","",""
"CME","CME GROUP INC","COM CL A","12572Q105","6,442","0.0%","34,243","",""
"MCO","MOODYS CORP","COM","615369105","6,419","0.0%","45,839","",""
"AMT","AMERICAN TOWER CORP NEW","COM","03027X100","6,411","0.0%","40,527","",""
"SYK","STRYKER CORP","COM","863667101","6,370","0.0%","40,635","",""
"CELG","CELGENE CORP","COM","151020104","6,343","0.0%","98,974","",""
"PNC","PNC FINL SVCS GROUP INC","COM","693475105","6,333","0.0%","54,168","",""
"ILMN","ILLUMINA INC","COM","452327109","6,323","0.0%","21,080","",""
"FRT","FEDERAL REALTY INVT TR","SH BEN INT NEW","313747206","6,175","0.0%","52,315","",""
"LUV","SOUTHWEST AIRLS CO","COM","844741108","6,025","0.0%","129,628","",""
"GE","GENERAL ELECTRIC CO","COM","369604103","5,983","0.0%","790,372","",""
"GPN","GLOBAL PMTS INC","COM","37940X102","5,927","0.0%","57,471","",""
"MS","MORGAN STANLEY","COM NEW","617446448","5,835","0.0%","147,165","",""
"SYY","SYSCO CORP","COM","871829107","5,789","0.0%","92,392","",""
"SLB","SCHLUMBERGER LTD","COM","806857108","5,743","0.0%","159,164","",""
"VRTX","VERTEX PHARMACEUTICALS INC","COM","92532F100","5,718","0.0%","34,509","",""
"KMB","KIMBERLY CLARK CORP","COM","494368103","5,718","0.0%","50,185","",""
"CL","COLGATE PALMOLIVE CO","COM","194162103","5,616","0.0%","94,363","",""
"ALXN","ALEXION PHARMACEUTICALS INC","COM","015351109","5,595","0.0%","57,464","",""
"JNK","SPDR SERIES TRUST","BLOOMBERG BRCLYS","78464A417","5,463","0.0%","162,625","",""
"AEP","AMERICAN ELEC PWR INC","COM","025537101","5,333","0.0%","71,358","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIO","CL A","192446102","5,315","0.0%","83,728","",""
"GS","GOLDMAN SACHS GROUP INC","COM","38141G104","5,300","0.0%","31,725","",""
"LIN","LINDE PLC","COM","G5494J103","5,159","0.0%","33,059","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","5,142","0.0%","33,571","",""
"MPC","MARATHON PETE CORP","COM","56585A102","5,060","0.0%","85,754","",""
"ICE","INTERCONTINENTAL EXCHANGE IN","COM","45866F104","5,036","0.0%","66,853","",""
"REGN","REGENERON PHARMACEUTICALS","COM","75886F107","5,015","0.0%","13,428","",""
"MU","MICRON TECHNOLOGY INC","COM","595112103","5,009","0.0%","157,866","",""
"TMUS","T MOBILE US INC","COM","872590104","4,981","0.0%","78,313","",""
"OTEX","OPEN TEXT CORP","COM","683715106","4,960","0.0%","152,143","",""
"TRI.TO","THOMSON REUTERS CORP","COM NEW","884903709","4,889","0.0%","101,208","",""
"SCHW","SCHWAB CHARLES CORP NEW","COM","808513105","4,886","0.0%","117,640","",""
"DE","DEERE & CO","COM","244199105","4,846","0.0%","32,484","",""
"ZTS","ZOETIS INC","CL A","98978V103","4,782","0.0%","55,905","",""
"MAR","MARRIOTT INTL INC NEW","CL A","571903202","4,773","0.0%","43,966","",""
"NVS","NOVARTIS A G","SPONSORED ADR","66987V109","4,719","0.0%","54,997","",""
"BSX","BOSTON SCIENTIFIC CORP","COM","101137107","4,694","0.0%","132,812","",""
"ORLY","O REILLY AUTOMOTIVE INC NEW","COM","67103H107","4,677","0.0%","13,584","",""
"TSLA","TESLA INC","COM","88160R101","4,666","0.0%","14,020","",""
"RTN","RAYTHEON CO","COM NEW","755111507","4,627","0.0%","30,175","",""
"TTWO","TAKE-TWO INTERACTIVE SOFTWAR","COM","874054109","4,541","0.0%","44,116","",""
"AMAT","APPLIED MATLS INC","COM","038222105","4,539","0.0%","138,648","",""
"GIL.TO","GILDAN ACTIVEWEAR INC","COM","375916103","4,502","0.0%","148,265","",""
"EBAY","EBAY INC","COM","278642103","4,501","0.0%","160,333","",""
"VRSK","VERISK ANALYTICS INC","COM","92345Y106","4,494","0.0%","41,211","",""
"WELL","WELLTOWER INC","COM","95040Q104","4,476","0.0%","64,488","",""
"SSL.TO","SANDSTORM GOLD LTD","COM NEW","80013R206","4,458","0.0%","962,780","",""
"IAC","IAC INTERACTIVECORP","COM","44919P508","4,455","0.0%","24,339","",""
"HUM","HUMANA INC","COM","444859102","4,452","0.0%","15,542","",""
"APD","AIR PRODS & CHEMS INC","COM","009158106","4,404","0.0%","27,517","",""
"BURL","BURLINGTON STORES INC","COM","122017106","4,384","0.0%","26,949","",""
"EXC","EXELON CORP","COM","30161N101","4,313","0.0%","95,642","",""
"AGN","ALLERGAN PLC","SHS","G0177J108","4,310","0.0%","32,243","",""
"XEL","XCEL ENERGY INC","COM","98389B100","4,292","0.0%","87,102","",""
"MTB","M & T BK CORP","COM","55261F104","4,269","0.0%","29,826","",""
"VLO","VALERO ENERGY CORP NEW","COM","91913Y100","4,218","0.0%","56,264","",""
"SPLK","SPLUNK INC","COM","848637104","4,206","0.0%","40,119","",""
"VTR","VENTAS INC","COM","92276F100","4,184","0.0%","71,404","",""
"VET.TO","VERMILION ENERGY INC","COM","923725105","4,163","0.0%","197,579","",""
"NSC","NORFOLK SOUTHERN CORP","COM","655844108","4,152","0.0%","27,762","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","4,150","0.0%","16,947","",""
"NTRS","NORTHERN TR CORP","COM","665859104","4,104","0.0%","49,099","",""
"BK","BANK NEW YORK MELLON CORP","COM","064058100","4,102","0.0%","87,149","",""
"K.TO","KINROSS GOLD CORP","COM NO PAR","496902404","4,085","0.0%","1,267,093","",""
"WM","WASTE MGMT INC DEL","COM","94106L109","4,057","0.0%","45,588","",""
"GD","GENERAL DYNAMICS CORP","COM","369550108","4,030","0.0%","25,636","",""
"BAX","BAXTER INTL INC","COM","071813109","4,018","0.0%","61,051","",""
"GM","GENERAL MTRS CO","COM","37045V100","3,979","0.0%","118,947","",""
"PPL","PPL CORP","COM","69351T106","3,950","0.0%","139,419","",""
"MET","METLIFE INC","COM","59156R108","3,893","0.0%","94,821","",""
"ADSK","AUTODESK INC","COM","052769106","3,846","0.0%","29,906","",""
"ECL","ECOLAB INC","COM","278865100","3,819","0.0%","25,920","",""
"MMC","MARSH & MCLENNAN COS INC","COM","571748102","3,817","0.0%","47,860","",""
"MSCI","MSCI INC","COM","55354G100","3,774","0.0%","25,598","",""
"SHW","SHERWIN WILLIAMS CO","COM","824348106","3,747","0.0%","9,524","",""
"FIS","FIDELITY NATL INFORMATION SV","COM","31620M106","3,732","0.0%","36,390","",""
"MTD","METTLER TOLEDO INTERNATIONAL","COM","592688105","3,692","0.0%","6,527","",""
"HCA","HCA HEALTHCARE INC","COM","40412C101","3,690","0.0%","29,654","",""
"EA","ELECTRONIC ARTS INC","COM","285512109","3,685","0.0%","46,705","",""
"DLTR","DOLLAR TREE INC","COM","256746108","3,661","0.0%","40,530","",""
"YUM","YUM BRANDS INC","COM","988498101","3,635","0.0%","39,545","",""
"FDX","FEDEX CORP","COM","31428X106","3,629","0.0%","22,497","",""
"ITW","ILLINOIS TOOL WKS INC","COM","452308109","3,622","0.0%","28,588","",""
"PSX","PHILLIPS 66","COM","718546104","3,589","0.0%","41,663","",""
"XLNX","XILINX INC","COM","983919101","3,584","0.0%","42,082","",""
"PLD","PROLOGIS INC","COM","74340W103","3,556","0.0%","60,554","",""
"CXO","CONCHO RES INC","COM","20605P101","3,542","0.0%","34,455","",""
"CB","CHUBB LIMITED","COM","H1467J104","3,523","0.0%","27,269","",""
"PGR","PROGRESSIVE CORP OHIO","COM","743315103","3,486","0.0%","57,785","",""
"TGT","TARGET CORP","COM","87612E106","3,481","0.0%","52,674","",""
"HSIC","SCHEIN HENRY INC","COM","806407102","3,475","0.0%","44,260","",""
"TFC","BB&T CORP","COM","054937107","3,415","0.0%","78,842","",""
"AFL","AFLAC INC","COM","001055102","3,409","0.0%","74,832","",""
"MNST","MONSTER BEVERAGE CORP NEW","COM","61174X109","3,390","0.0%","68,872","",""
"EMR","EMERSON ELEC CO","COM","291011104","3,389","0.0%","56,725","",""
"STZ","CONSTELLATION BRANDS INC","CL A","21036P108","3,387","0.0%","21,062","",""
"PAYX","PAYCHEX INC","COM","704326107","3,366","0.0%","51,663","",""
"EL","LAUDER ESTEE COS INC","CL A","518439104","3,359","0.0%","25,818","",""
"COF","CAPITAL ONE FINL CORP","COM","14040H105","3,359","0.0%","44,442","",""
"RMD","RESMED INC","COM","761152107","3,330","0.0%","29,242","",""
"O","REALTY INCOME CORP","COM","756109104","3,330","0.0%","52,826","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","3,322","0.0%","131,095","",""
"DAL","DELTA AIR LINES INC DEL","COM NEW","247361702","3,277","0.0%","65,665","",""
"EWS","ISHARES INC","MSCI SINGPOR ETF","46434G780","3,276","0.0%","148,235","",""
"BIDU","BAIDU INC","SPON ADR REP A","056752108","3,273","0.0%","20,639","",""
"CFG","CITIZENS FINL GROUP INC","COM","174610105","3,245","0.0%","109,161","",""
"FRC","FIRST REP BK SAN FRANCISCO C","COM","33616C100","3,225","0.0%","37,111","",""
"CHD","CHURCH & DWIGHT INC","COM","171340102","3,223","0.0%","49,014","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","3,165","0.0%","38,816","",""
"APC","ANADARKO PETE CORP","COM","032511107","3,163","0.0%","72,154","",""
"TFCF","TWENTY FIRST CENTY FOX INC","CL B","90130A200","3,144","0.0%","65,812","",""
"NXPI","NXP SEMICONDUCTORS N V","COM","N6596X109","3,143","0.0%","42,886","",""
"BP","BP PLC","SPONSORED ADR","055622104","3,133","0.0%","82,620","",""
"AIG","AMERICAN INTL GROUP INC","COM NEW","026874784","3,123","0.0%","79,255","",""
"HAL","HALLIBURTON CO","COM","406216101","3,123","0.0%","117,501","",""
"TRV","TRAVELERS COMPANIES INC","COM","89417E109","3,110","0.0%","25,973","",""
"LRCX","LAM RESEARCH CORP","COM","512807108","3,109","0.0%","22,835","",""
"WEED.TO","CANOPY GROWTH CORP","COM","138035100","3,108","0.0%","115,883","",""
"UAL","UNITED CONTL HLDGS INC","COM","910047109","3,105","0.0%","37,080","",""
"GSK","GLAXOSMITHKLINE PLC","SPONSORED ADR","37733W105","3,102","0.0%","81,750","",""
"OR.TO","OSISKO GOLD ROYALTIES LTD","COM","68827L101","3,085","0.0%","351,799","",""
"ETN","EATON CORP PLC","SHS","G29183103","3,080","0.0%","44,853","",""
"DG","DOLLAR GEN CORP NEW","COM","256677105","3,053","0.0%","28,246","",""
"WMB","WILLIAMS COS INC DEL","COM","969457100","3,031","0.0%","137,453","",""
"HPQ","HP INC","COM","40434L105","3,030","0.0%","148,098","",""
"ED","CONSOLIDATED EDISON INC","COM","209115104","3,025","0.0%","39,561","",""
"WRB","W R BERKLEY CORPORATION","COM","084423102","2,996","0.0%","40,535","",""
"RHT","RED HAT INC","COM","756577102","2,938","0.0%","16,727","",""
"INFO","IHS MARKIT LTD","SHS","G47567105","2,934","0.0%","61,165","",""
"ERF.TO","ENERPLUS CORP","COM","292766102","2,908","0.0%","373,711","",""
"BTO.TO","B2GOLD CORP","COM","11777Q209","2,893","0.0%","989,646","",""
"KMI","KINDER MORGAN INC DEL","COM","49456B101","2,873","0.0%","186,814","",""
"ALL","ALLSTATE CORP","COM","020002101","2,868","0.0%","34,705","",""
"LII","LENNOX INTL INC","COM","526107107","2,835","0.0%","12,954","",""
"MTCH","MATCH GROUP INC","COM","57665R106","2,819","0.0%","65,920","",""
"MKC","MCCORMICK & CO INC","COM NON VTG","579780206","2,804","0.0%","20,135","",""
"PPG","PPG INDS INC","COM","693506107","2,780","0.0%","27,196","",""
"MSI","MOTOROLA SOLUTIONS INC","COM NEW","620076307","2,771","0.0%","24,085","",""
"TSM","TAIWAN SEMICONDUCTOR MFG LTD","SPONSORED ADR","874039100","2,760","0.0%","74,780","",""
"PCAR","PACCAR INC","COM","693718108","2,756","0.0%","48,234","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","2,752","0.0%","39,739","",""
"BB.TO","BLACKBERRY LTD","COM","09228F103","2,741","0.0%","385,233","",""
"VRSN","VERISIGN INC","COM","92343E102","2,736","0.0%","18,450","",""
"STI","SUNTRUST BKS INC","COM","867914103","2,711","0.0%","53,748","",""
"HSBC","HSBC HLDGS PLC","SPON ADR NEW","404280406","2,701","0.0%","65,700","",""
"ACB","AURORA CANNABIS INC","COM","05156X108","2,701","0.0%","543,681","",""
"CAE.TO","CAE INC","COM","124765108","2,698","0.0%","146,781","",""
"SRE","SEMPRA ENERGY","COM","816851109","2,677","0.0%","24,745","",""
"F","FORD MTR CO DEL","COM PAR $0.01","345370860","2,672","0.0%","349,294","",""
"PEG","PUBLIC SVC ENTERPRISE GROUP","COM","744573106","2,655","0.0%","51,008","",""
"EQIX","EQUINIX INC","COM PAR $0.001","29444U700","2,626","0.0%","7,447","",""
"AQN.TO","ALGONQUIN PWR UTILS CORP","COM","015857105","2,604","0.0%","258,812","",""
"AZO","AUTOZONE INC","COM","053332102","2,578","0.0%","3,075","",""
"AVB","AVALONBAY CMNTYS INC","COM","053484101","2,572","0.0%","14,778","",""
